Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϧⲉⲗⲃⲓ	ϧελβι	kʰelvi	khelvi	khelvi	اسم	مؤنث	سرة		ϧⲉⲗⲃⲓ (ⲧ)	(ⲧ)
ϧⲉⲗⲡⲓ	ϧελπι	kʰelpi	khelpi	khelpi	اسم	مؤنث	سرة		ϧⲉⲗⲡⲓ (ⲧ)	(ⲧ)
ϧⲉⲗⲓⲃϣ	ϧελιβϣ	kʰelibsh	khelibsh	khelibsh	اسم	مؤنث	"درع
ترس
ألة حرب"		ϧⲉⲗⲓⲃϣ (ⲧ)	(ⲧ)
ϧⲉⲗⲗⲓⲃϣ	ϧελλιβϣ	kʰellibsh	khellibsh	khellibsh	اسم	مؤنث	"درع
ترس
ألة حرب"		ϧⲉⲗⲗⲓⲃϣ (ⲧ)	(ⲧ)
ϧⲉⲗⲗⲟ	ϧελλο	kʰellο	khello	khello	اسم	مذكر	"شيخ
عجوز
هرم
مسن
كهل
متقدم في السن"		ϧⲉⲗⲗⲟ (ⲡ)	(ⲡ)
ϧⲉⲗⲗⲟⲓ	ϧελλοι	kʰellοi	khelloi	khelloi	اسم	جمع	"شيوخ
عواجيز
مسنون
عجائز"		ϧⲉⲗⲗⲟⲓ (ⲛ)	(ⲛ)
ϧⲉⲗⲟⲧ	ϧελοτ	kʰelοt	khelot	khelot	اسم	مؤنث	"وادي ضيق
غور
عمق
مياه غزيرة
سيل
غدير
تيار شديد"		ϧⲉⲗⲟⲧ (ⲧ)	(ⲧ)
ϧⲉⲗⲗⲟⲧ	ϧελλοτ	kʰellοt	khellot	khellot	اسم	مؤنث	"وادي ضيق
غور
عمق
مياه غزيرة
سيل
غدير
تيار شديد"		ϧⲉⲗⲗⲟⲧ (ⲧ)	(ⲧ)
ϧⲉⲗⲗⲱ	ϧελλω	kʰelloː	khellw	khellō	اسم	مؤنث	"شيخة
عجوز
مسنة
متقدمة في السن"		ϧⲉⲗⲗⲱ (ⲧ)	(ⲧ)
ϧⲉⲗⲙⲉϩⲓ	ϧελμεϩι	kʰelmehi	khelmehi	khelmehi	اسم	مؤنث	"قارب
زورق
سفينة
مركب
فلوكة"		ϧⲉⲗⲙⲉϩⲓ (ⲧ)	(ⲧ)
ϧⲉⲗⲃⲓ	ϧελβι	kʰelvi	khelvi	khelvi	اسم	مؤنث	سرة		ϧⲉⲗⲃⲓ (ⲧ)	(ⲧ)
ϧⲉⲗⲡⲓ	ϧελπι	kʰelpi	khelpi	khelpi	اسم	مؤنث	سرة		ϧⲉⲗⲡⲓ (ⲧ)	(ⲧ)
ϧⲉⲗϣⲁⲓⲣⲓ	ϧελϣαιρι	kʰelshɑiri	khelshairi	khelshairi	اسم	مؤنث	"شابة
فتاة
في مقتبل العمر"		ϧⲉⲗϣⲁⲓⲣⲓ (ⲧ)	(ⲧ)
ϧⲉⲗϣⲁⲣⲓ	ϧελϣαρι	kʰelshɑri	khelshari	khelshari	اسم	جمع	"شبان
فتيان
أحداث"		ϧⲉⲗϣⲁⲣⲓ (ⲛ)	(ⲛ)
ϧⲉⲗϣⲉⲣⲓ	ϧελϣερι	kʰelsheri	khelsheri	khelsheri	اسم	مؤنث	"شابة
فتاة
في مقتبل العمر"		ϧⲉⲗϣⲉⲣⲓ (ⲧ)	(ⲧ)
ϧⲉⲗϣⲓⲣⲓ	ϧελϣιρι	kʰelshiri	khelshiri	khelshiri	اسم	مذكر	"شاب
فتى
غلام
حدث"		ϧⲉⲗϣⲓⲣⲓ (ⲡ)	(ⲡ)
ϧⲉⲗϧⲉⲗ	ϧελϧελ	kʰelkʰel	khelkhel	khelkhel	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يذبح
يجزر"		ϧⲉⲗϧⲉⲗ	
ϧⲉⲗϧⲉⲗⲧ	ϧελϧελτ	kʰelkʰelt	khelkhelt	khelkhelt	اسم	مؤنث	"حشرجة الموت
بحة
بحة الزور"		ϧⲉⲗϧⲉⲗⲧ (ⲧ)	(ⲧ)
ϧⲉⲗϧⲱⲗ	ϧελϧωλ	kʰelkʰoːl	khelkhwl	khelkhōl	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مذبوح
مقتول
مجزور
مقتول ذبحا
مطعون"		ϧⲉⲗϧⲱⲗ	
ϧⲉⲗϧⲱⲗ	ϧελϧωλ	kʰelkʰoːl	khelkhwl	khelkhōl	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يذبح
يجزر"		ϧⲉⲗϧⲱⲗ	
