Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϣⲏⲟⲩὶ	ϣηουὶ	shjoːwiː	shyoui	shïüi	اسم	مؤنث	"مذبح
محراب
هيكل
مرتفعة"		ϣⲏⲟⲩὶ (ⲧ)	(ⲧ)
ϣⲏⲓⲃⲓ	ϣηιβι	shiːivi	shyivi	shïivi	اسم	مؤنث	"مذبح
محراب
هيكل
مرتفعة"		ϣⲏⲓⲃⲓ (ⲧ)	(ⲧ)
ϣⲏⲟⲩὶ	ϣηουὶ	shjoːwiː	shyoui	shïüi	اسم	مؤنث	"تمثال
نصب
صنم
وثن"		ϣⲏⲟⲩὶ (ⲧ)	(ⲧ)
ϣⲏⲃⲓ	ϣηβι	shiːvi	shyvi	shïvi	اسم	مؤنث	"تمثال
نصب
صنم
وثن"		ϣⲏⲃⲓ (ⲧ)	(ⲧ)
ϣⲏⲟⲩὶ	ϣηουὶ	shjoːwiː	shyoui	shïüi	اسم	جمع	"مذابح
مرتفعات
نصب"		ϣⲏⲟⲩὶ (ⲛ)	(ⲛ)
ϣⲏⲟⲩὶ	ϣηουὶ	shjoːwiː	shyoui	shïüi	اسم	مؤنث	"مجمرة
مبخرة
جمر نار"		ϣⲏⲟⲩὶ (ⲧ)	(ⲧ)
ϣⲏⲡ	ϣηπ	shiːp	shyp	shïp	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مقبول
مرضي
مبارك"		ϣⲏⲡ	
ϣⲏⲣ	ϣηρ	shiːr	shyr	shïr	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مكوم
كثيف
مكدس
مسدود
مردوم"		ϣⲏⲣ	
ϣⲏⲣⲓ	ϣηρι	shiːri	shyri	shïri	اسم	مذكر	"ابن
نجل
ولد
سليل"		ϣⲏⲣⲓ (ⲡ)	(ⲡ)
ϣⲏⲣⲓⲃⲱⲛ	ϣηριβων	shiːrivoːn	shyribwn	shïrivōn	اسم	مذكر	ابن شرير		ϣⲏⲣⲓⲃⲱⲛ (ⲡ)	(ⲡ)
ϣⲏⲧ	ϣητ	shiːt	shyt	shït	اسم		مائتان		ϣⲏⲧ	
ϣⲏϣ	ϣηϣ	shiːsh	shysh	shïsh	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مهان
محتقر
مسحوق
منثور
منتشر
مذري
مبعثر
فائح
عابق
ممتد
مساو
مماثل
معادل
ند
متساو
مستو
معتدل
مسطح
ممهد
متوافق
متعادل
مبروم
مفتول
ملتو
مجدول"		ϣⲏϣ	
ϣⲏϣⲓ	ϣηϣι	shiːshi	shyshi	shïshi	اسم	جمع	"ضربات
لطمات"		ϣⲏϣⲓ (ⲛ)	(ⲛ)
ϣⲁϣⲓ	ϣαϣι	shɑshi	shashi	shashi	اسم	جمع	"ضربات
لطمات"		ϣⲁϣⲓ (ⲛ)	(ⲛ)
ϣⲏϥ	ϣηϥ	shiːf	shyf	shïf	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"قاحل
مجدب
خرب"		ϣⲏϥ	
`ϣⲑⲁⲙ	`ϣθαμ	eshtɑm	`shtham	eshtham	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"(لازم)
ينغلق
ينقفل
ينسد
(متعد)
يغلق
يوصد
يقفل
يسد"		`ϣⲑⲁⲙ	
`ϣⲑⲁⲙ	`ϣθαμ	eshtɑm	`shtham	eshtham	اسم	مذكر	"غلق
قفل"		`ϣⲑⲁⲙ (ⲡ)	(ⲡ)
`ϣⲑⲁⲙⲏⲟⲩⲧ	`ϣθαμηουτ	eshtɑmjoːt	`shthamyout	eshthamïüt	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مغلق
مسدود"		`ϣⲑⲁⲙⲏⲟⲩⲧ	
`ϣⲑⲁⲙⲟⲩⲱⲙ	`ϣθαμουωμ	eshtɑmoːoːm	`shthamouwm	eshthamüōm	اسم	مذكر	مفصلة		`ϣⲑⲁⲙⲟⲩⲱⲙ (ⲡ)	(ⲡ)
`ϣⲑⲉ	`ϣθε	eshte	`shthe	eshthe	اسم	مذكر	"صاري
قلع المركب"		`ϣⲑⲉ (ⲡ)	(ⲡ)
`ϣⲑⲉⲣⲧⲉⲣ	`ϣθερτερ	eshterter	`shtherter	eshtherter	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يزعج
يقلق
يهيج"		`ϣⲑⲉⲣⲧⲉⲣ	
`ϣⲑⲉϧⲁⲓ	`ϣθεϧαι	eshtekʰɑi	`shthekhai	eshthekhai	اسم	مذكر	"قاعدة الصاري
القلع"		`ϣⲑⲉϧⲁⲓ (ⲡ)	(ⲡ)
`ϣⲑⲉϩ	`ϣθεϩ	eshteh	`shtheh	eshtheh	اسم	مذكر	"شارع
درب
حارة
زقاق
ساحة
ميدان"		`ϣⲑⲉϩ (ⲡ)	(ⲡ)
`ϣⲑⲏⲛ	`ϣθην	eshtiːn	`shthyn	eshthïn	اسم	مؤنث	"قميص
رداء
ثوب
جلباب
جبة
إزار
شال
عباءة"		`ϣⲑⲏⲛ (ⲧ)	(ⲧ)
`ϣⲑⲟⲙ	`ϣθομ	eshtοm	`shthom	eshthom	اسم	مذكر	"بوابة
دهليز
فسحة البيت
ترباس
مغلاق الباب"		`ϣⲑⲟⲙ (ⲡ)	(ⲡ)
`ϣⲑⲉⲣⲧⲱⲣ	`ϣθερτωρ	eshtertoːr	`shthertwr	eshthertōr	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"ينزعج
يضطرب
يرتاع
يثير
يتقلقل
يهيج
يهتاج
يتحير
يرتبك
يزعج
يقلق
يهيج
يثير
يشوش
يرعب
يرهب
يفزع
يحير
يذهل
يربك
يعجل
ينقض
يضايق"		`ϣⲑⲉⲣⲧⲱⲣ	
`ϣⲑⲉⲣⲧⲉⲣ	`ϣθερτερ	eshterter	`shtherter	eshtherter	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"ينزعج
يضطرب
يرتاع
يثير
يتقلقل
يهيج
يهتاج
يتحير
يرتبك
يزعج
يقلق
يهيج
يثير
يشوش
يرعب
يرهب
يفزع
يحير
يذهل
يربك
يعجل
ينقض
يضايق"		`ϣⲑⲉⲣⲧⲉⲣ	
`ϣⲑⲟⲣⲧⲉⲣ	`ϣθορτερ	eshtοrter	`shthorter	eshthorter	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينزعج
يضطرب
يرتاع
يثير
يتقلقل
يهيج
يهتاج
يتحير
يرتبك
يزعج
يقلق
يهيج
يثير
يشوش
يرعب
يرهب
يفزع
يحير
يذهل
يربك
يعجل
ينقض
يضايق"		`ϣⲑⲟⲣⲧⲉⲣ	
`ϣⲑⲟⲣⲧⲉⲣ	`ϣθορτερ	eshtοrter	`shthorter	eshthorter	اسم	مذكر	"اضطراب
هيجان
انزعاج
إثارة
شغب
تشويش
منازعة
بلبلة
سجس
فتنة
رعب"		`ϣⲑⲟⲣⲧⲉⲣ (ⲡ)	(ⲡ)
`ϣⲑⲟⲩⲓⲧ	`ϣθουιτ	eshtoːwit	`shthouit	eshthüit	اسم	مذكر	"تهمة
جرم
شكاية
وشاية
نميمة"		`ϣⲑⲟⲩⲓⲧ (ⲡ)	(ⲡ)
`ϣⲑⲟϩ	`ϣθοϩ	eshtοh	`shthoh	eshthoh	اسم	مذكر	"درب
طريق
شارع"		`ϣⲑⲟϩ (ⲡ)	(ⲡ)
`ϣⲑⲉϩ	`ϣθεϩ	eshteh	`shtheh	eshtheh	اسم	مذكر	"درب
طريق
شارع"		`ϣⲑⲉϩ (ⲡ)	(ⲡ)
`ϣⲑⲱⲧ	`ϣθωτ	eshtoːt	`shthwt	eshthōt	اسم	مؤنث	"سلبة
حبل مفتول من ليف النخل"		`ϣⲑⲱⲧ (ⲧ)	(ⲧ)
ϣⲓⲧ	ϣιτ	shit	shit	shit	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يقيس
يكيل
يكيل
يزن
يعاير"		ϣⲓⲧ	
ϣⲓ	ϣι	shi	shi	shi	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يقيس
يكيل
يكيل
يزن
يعاير"		ϣⲓ	
ϣⲓ	ϣι	shi	shi	shi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقيس
يكيل
يكيل
يزن
يعاير"		ϣⲓ	
ϣⲓ	ϣι	shi	shi	shi	اسم	مذكر	"مقياس
وزن
زنة
مقدار
قدر
كمية
ثقل
معيار
عيار
حد
حدود"		ϣⲓ (ⲡ)	(ⲡ)
ϣⲓⲁⲓ	ϣιαι	shiɑi	shiai	shiai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يطيل
ينمو
يطول
يمد
يزيد
يعظم
يمتد"		ϣⲓⲁⲓ	
ϣⲓⲁⲓ	ϣιαι	shiɑi	shiai	shiai	اسم	مذكر	طول		ϣⲓⲁⲓ (ⲡ)	(ⲡ)
ϣⲓⲃⲓ	ϣιβι	shivi	shivi	shivi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغير
يحول
يبدل"		ϣⲓⲃⲓ	
