Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϣⲟⲕϩ	ϣοκϩ	shοkh	shokh	shokh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحفر بعمق
يعمق"		ϣⲟⲕϩ	
ϣⲟⲕϩ	ϣοκϩ	shοkh	shokh	shokh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحفر بعمق
يعمق"		ϣⲟⲕϩ	
ϣⲟⲕϩ	ϣοκϩ	shοkh	shokh	shokh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يضرب
يلفح"		ϣⲟⲕϩ	
ϣⲟⲕϩ	ϣοκϩ	shοkh	shokh	shokh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضرب
يلفح"		ϣⲟⲕϩ	
ϣⲟⲗ	ϣολ	shοl	shol	shol	اسم	مذكر	"ضرس
ناب"		ϣⲟⲗ (ⲡ)	(ⲡ)
ϣⲁⲗ	ϣαλ	shɑl	shal	shal	اسم	مذكر	"ضرس
ناب"		ϣⲁⲗ (ⲡ)	(ⲡ)
ϣⲟⲗ	ϣολ	shοl	shol	shol	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشل
يرخي
يطلق العنان
يحلل
يفكك
يسل
يستل
يفك من الغمد"		ϣⲟⲗ	
ϣⲟⲗ ὲⲃⲟⲗ	ϣολ ὲβολ	shοl èvοl	shol `ebol	shol èvol	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"ينهب
يسلب
ينشل
يجرد
ينتشل
يغتنم"		ϣⲟⲗ ὲⲃⲟⲗ	
ϣⲟⲗⲃⲓ	ϣολβι	shοlvi	sholvi	sholvi	اسم	مؤنث	"عباءة من الصوف
لبادة
جلابية صوف"		ϣⲟⲗⲃⲓ (ⲧ)	(ⲧ)
ϣⲟⲗⲕ	ϣολκ	shοlk	sholk	sholk	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يضفر
يجدل
ينسج
يغزل"		ϣⲟⲗⲕ	
ϣⲟⲗⲙⲉⲥ	ϣολμες	shοlmes	sholmes	sholmes	اسم	مؤنث	"بعوضة
ناموسة"		ϣⲟⲗⲙⲉⲥ (ⲧ)	(ⲧ)
ϣⲟⲗϣⲱⲗ	ϣολϣωλ	shοlshoːl	sholshwl	sholshōl	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يغربل
ينخل"		ϣⲟⲗϣⲱⲗ	
ϣⲉⲗϣⲉⲗ	ϣελϣελ	shelshel	shelshel	shelshel	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يغربل
ينخل"		ϣⲉⲗϣⲉⲗ	
ϣⲟⲗϣⲉⲗ	ϣολϣελ	shοlshel	sholshel	sholshel	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغربل
ينخل"		ϣⲟⲗϣⲉⲗ	
ϣⲟⲗϩ	ϣολϩ	shοlh	sholh	sholh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يوسم
يعلم
يبصم"		ϣⲟⲗϩ	
ϣⲟⲗϩ	ϣολϩ	shοlh	sholh	sholh	اسم	مذكر	"سمة
علامة
بصمة"		ϣⲟⲗϩ (ⲡ)	(ⲡ)
ϣⲟⲗϩ	ϣολϩ	shοlh	sholh	sholh	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"موسوم
معلم
مرسوم
مؤشر عليه"		ϣⲟⲗϩ	
ϣⲟⲗϩ	ϣολϩ	shοlh	sholh	sholh	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"خائف
جزع
مرتعب
مفزوع
حزين
مغتم"		ϣⲟⲗϩ	
ϣⲟⲗϩ`ⲛϩⲏⲧ	ϣολϩ`νϩητ	shοlhenhiːt	sholh`nhyt	sholhenhït	صفة		"مرتعب
جبان
خواف"		ϣⲟⲗϩ`ⲛϩⲏⲧ (adj.)	(adj.)
ϣⲟⲗϩⲥ	ϣολϩς	shοlhs	sholhs	sholhs	اسم	مؤنث	"جثة
رمة
جيفة
جسد
جسم
فريسة"		ϣⲟⲗϩⲥ (ⲧ)	(ⲧ)
ϣⲟⲙ	ϣομ	shοm	shom	shom	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"نحيف
هزيل
ضعيف
رقيق
مفرفت
مكسر
مسحوق
ناعم"		ϣⲟⲙ	
ϣⲟⲙ	ϣομ	shοm	shom	shom	اسم	مذكر	"حما
حمو
صهر
زوج الابنة"		ϣⲟⲙ (ⲡ)	(ⲡ)
ϣⲟⲙ	ϣομ	shοm	shom	shom	اسم	مؤنث	"حماة
كنة
زوجة الابن"		ϣⲟⲙ (ⲧ)	(ⲧ)
ϣⲟⲙⲧ	ϣομτ	shοmt	shomt	shomt	اسم		ثلاثة  للمذكر		ϣⲟⲙⲧ	
ϣⲟⲙϯ	ϣομϯ	shοmti	shomti	shomti	اسم	مؤنث	ثلاث للمؤنث		ϣⲟⲙϯ (ⲧ)	(ⲧ)
ϣⲟⲛⲓ	ϣονι	shοni	shoni	shoni	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينبذ
يستغني عن
يحرم من"		ϣⲟⲛⲓ	
ϣⲟⲛⲧ	ϣοντ	shοnt	shont	shont	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يضفر
يجدل
يبرم
يلف"		ϣⲟⲛⲧ	
ϣⲟⲛⲧ	ϣοντ	shοnt	shont	shont	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مجدول
مضفور
مبروم
ملفوف"		ϣⲟⲛⲧ	
ϣⲟⲛⲧ	ϣοντ	shοnt	shont	shont	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتشاجر
يتعارك
يخاصم
يشتبك في عراك"		ϣⲟⲛⲧ	
ϣⲟⲛⲧ	ϣοντ	shοnt	shont	shont	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"معارض
مخاصم"		ϣⲟⲛⲧ	
ϣⲟⲛⲧ	ϣοντ	shοnt	shont	shont	اسم	مذكر	"عراك
شجار
شقاق
خصام
تجربة
شدة"		ϣⲟⲛⲧ (ⲡ)	(ⲡ)
ϣⲟⲛϩ	ϣονϩ	shοnh	shonh	shonh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحرم
يجرد
يسلب
ينزع
يمنع"		ϣⲟⲛϩ	
ϣⲟⲛϩ	ϣονϩ	shοnh	shonh	shonh	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"محروم
مجرد
مسلوب"		ϣⲟⲛϩ	
ϣⲟⲛϯ	ϣονϯ	shοnti	shonti	shonti	اسم	مذكر	"دغل
حقل مليء بالأشواك"		ϣⲟⲛϯ (ⲡ)	(ⲡ)
ϣⲟⲛϯ	ϣονϯ	shοnti	shonti	shonti	اسم	مؤنث	"أسل
شوك
شجرة السنط ، ذات الشوك"		ϣⲟⲛϯ (ⲧ)	(ⲧ)
ϣⲟⲛϯ	ϣονϯ	shοnti	shonti	shonti	صفة		شائك		ϣⲟⲛϯ (adj.)	(adj.)
ϣⲱⲡ	ϣωπ	shoːp	shwp	shōp	اسم	مذكر	"راحة اليد
قبضة اليد
عرض أربع أصابع
شبر"		ϣⲱⲡ (ⲡ)	(ⲡ)
ϣⲟⲡ	ϣοπ	shοp	shop	shop	اسم	مذكر	"راحة اليد
قبضة اليد
عرض أربع أصابع
شبر"		ϣⲟⲡ (ⲡ)	(ⲡ)
ϣⲟⲡ	ϣοπ	shοp	shop	shop	اسم	مؤنث	"أخمص القدم
مشط الرجل
نعل الحذاء"		ϣⲟⲡ (ⲧ)	(ⲧ)
ϣⲟⲡ	ϣοπ	shοp	shop	shop	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يشتري
ينفق
يقبل"		ϣⲟⲡ	
ϣⲟⲡ	ϣοπ	shοp	shop	shop	اسم	مؤنث	"وردية
نوبطشية
نوبطجية
قدم
قدم الرجل
قدم ، مقياس
حافر ، حيوان"		ϣⲟⲡ (ⲧ)	(ⲧ)
ϣⲟⲡ	ϣοπ	shοp	shop	shop	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"كائن
حاضر
باق
موجود
ساكن
مقيم"		ϣⲟⲡ	
ϣⲟⲡⲥ	ϣοπς	shοps	shops	shops	اسم	مؤنث	"وليمة
ضيافة"		ϣⲟⲡⲥ (ⲧ)	(ⲧ)
ϣⲟⲡⲧ	ϣοπτ	shοpt	shopt	shopt	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحول
يتحول"		ϣⲟⲡⲧ	
ϣⲉⲡϣⲱⲡ	ϣεπϣωπ	shepshoːp	shepshwp	shepshōp	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يشحذ
يسن
يبري
يحث
يحرض
يهيج
يمزق"		ϣⲉⲡϣⲱⲡ	
ϣⲉⲡϣⲉⲡ	ϣεπϣεπ	shepshep	shepshep	shepshep	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يشحذ
يسن
يبري
يحث
يحرض
يهيج
يمزق"		ϣⲉⲡϣⲉⲡ	
ϣⲟⲡϣⲉⲡ	ϣοπϣεπ	shοpshep	shopshep	shopshep	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشحذ
يسن
يبري
يحث
يحرض
يهيج
يمزق"		ϣⲟⲡϣⲉⲡ	
ϣⲟⲣ	ϣορ	shοr	shor	shor	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يردم
يكوم
يكدس
يكثف"		ϣⲟⲣ	
ϣⲟⲣ	ϣορ	shοr	shor	shor	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يردم
يكوم
يكدس
يكثف"		ϣⲟⲣ	
ϣⲟⲣⲡ	ϣορπ	shοrp	shorp	shorp	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يبكر
يسبق
يتقدم
يبادر"		ϣⲟⲣⲡ	
ϣⲟⲣⲡ	ϣορπ	shοrp	shorp	shorp	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مبكر
سابق
متقدم"		ϣⲟⲣⲡ	
ϣⲟⲣⲡ	ϣορπ	shοrp	shorp	shorp	اسم	مذكر	"أول
متقدم
سابق
بدء
ستارة"		ϣⲟⲣⲡ (ⲡ)	(ⲡ)
ϣⲟⲣⲡⲓ	ϣορπι	shοrpi	shorpi	shorpi	اسم	مؤنث	"أولى
متقدمة
سابقة"		ϣⲟⲣⲡⲓ (ⲧ)	(ⲧ)
ϣⲟⲣⲡ`ⲙⲙⲓⲥⲓ	ϣορπ`μμιςι	shοrpemmisi	shorp`mmisi	shorpemmisi	اسم	مذكر	"بكر
مولود أولا"		ϣⲟⲣⲡ`ⲙⲙⲓⲥⲓ (ⲡ)	(ⲡ)
ϣⲟⲣⲧ	ϣορτ	shοrt	short	short	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يشوش الفكر
يجنن"		ϣⲟⲣⲧ	
ϣⲟⲣⲧ	ϣορτ	shοrt	short	short	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"متخلف عقليا
مجنون"		ϣⲟⲣⲧ	
ϣⲟⲣⲧ	ϣορτ	shοrt	short	short	اسم	مذكر	"سراق
منشار
نوع من المناشير
ستر
إيشارب
شبح
خيال
رؤية
منظر
هاتف
تخيل
وهم
سجادة
بساط"		ϣⲟⲣⲧ (ⲡ)	(ⲡ)
ϣⲟⲣⲧⲉϥ	ϣορτεϥ	shοrtef	shortef	shortef	اسم	مذكر	"صقر
باز
شبح
خيال"		ϣⲟⲣⲧⲉϥ (ⲡ)	(ⲡ)
ϣⲟⲣⲧϥ	ϣορτϥ	shοrtf	shortf	shortf	اسم	مذكر	"صقر
باز
شبح
خيال"		ϣⲟⲣⲧϥ (ⲡ)	(ⲡ)
ϣⲉⲣϣⲱⲣ	ϣερϣωρ	shershoːr	shershwr	shershōr	فعل	صيغة وصفية - حال ، يأتي قبلها الضمير	"يهدم
يقوض
يدمر
يخرب
يدمر
يفني
يمحو
يبيد
ينهدم
يتقوض
يتخرب"		ϣⲉⲣϣⲱⲣ	
ϣⲉⲣϣⲉⲣ	ϣερϣερ	shersher	shersher	shersher	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يهدم
يقوض
يدمر
يخرب
يدمر
يفني
يمحو
يبيد
ينهدم
يتقوض
يتخرب"		ϣⲉⲣϣⲉⲣ	
ϣⲟⲣϣⲉⲣ	ϣορϣερ	shοrsher	shorsher	shorsher	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يهدم
يقوض
يدمر
يخرب
يدمر
يفني
يمحو
يبيد
ينهدم
يتقوض
يتخرب"		ϣⲟⲣϣⲉⲣ	
ϣⲟⲣϣⲉⲣ	ϣορϣερ	shοrsher	shorsher	shorsher	اسم	مذكر	"هدم
تخريب
إبادة
خراب"		ϣⲟⲣϣⲉⲣ (ⲡ)	(ⲡ)
ϣⲟⲧ	ϣοτ	shοt	shot	shot	اسم	مذكر	"نورج
ألة بعجلة لدراسة الحبوب"		ϣⲟⲧ (ⲡ)	(ⲡ)
ϣⲟⲧ	ϣοτ	shοt	shot	shot	فعل	صيغة وصفية - حال ، يأتي قبلها الضمير	"يقطع
يبتر
يذبح
ينزف"		ϣⲟⲧ	
ϣⲟⲧ	ϣοτ	shοt	shot	shot	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يقطع
يبتر
يذبح
ينزف"		ϣⲟⲧ	
ϣⲟⲧ	ϣοτ	shοt	shot	shot	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مقطوع
مذبوح
عسر
قاس
وعر"		ϣⲟⲧ	
ϣⲟⲧ	ϣοτ	shοt	shot	shot	اسم	مذكر	"قساوة
شدة
جبر
عنف
شهامة
جسارة
جرأة"		ϣⲟⲧ (ⲡ)	(ⲡ)
ϣⲟⲧⲉⲙ	ϣοτεμ	shοtem	shotem	shotem	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مغلق
مقفل
موصد
مسدود
مختوم"		ϣⲟⲧⲉⲙ	
ϣⲟⲧ`ⲛϩⲏⲧ	ϣοτ`νϩητ	shοtenhiːt	shot`nhyt	shotenhït	صفة		"شرس
قاس
عنيف"		ϣⲟⲧ`ⲛϩⲏⲧ (adj.)	(adj.)
ϣⲟⲧ`ⲛϩⲏⲧ	ϣοτ`νϩητ	shοtenhiːt	shot`nhyt	shotenhït	اسم	مذكر	"قساوة
عنف
فظاظة
شراسة"		ϣⲟⲧ`ⲛϩⲏⲧ (ⲡ)	(ⲡ)
ϣⲟⲧⲣⲉϥ	ϣοτρεϥ	shοtref	shotref	shotref	اسم	مذكر	"باشق
عقاب
باز
صقر
سودق"		ϣⲟⲧⲣⲉϥ (ⲡ)	(ⲡ)
ϣⲉⲧϣⲱⲧ	ϣετϣωτ	shetshoːt	shetshwt	shetshōt	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يقطع
يجزأ
يبتر
يفرم
ينحت
يجوف
ينقر
ينقش"		ϣⲉⲧϣⲱⲧ	
ϣⲉⲧϣⲉⲧ	ϣετϣετ	shetshet	shetshet	shetshet	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يقطع
يجزأ
يبتر
يفرم
ينحت
يجوف
ينقر
ينقش"		ϣⲉⲧϣⲉⲧ	
ϣⲟⲧϣⲉⲧ	ϣοτϣετ	shοtshet	shotshet	shotshet	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقطع
يجزأ
يبتر
يفرم
ينحت
يجوف
ينقر
ينقش"		ϣⲟⲧϣⲉⲧ	
