Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϣⲱⲓ	ϣωι	shoːi	shwi	shōi	اسم	مؤنث	"سوة
مثانة"		ϣⲱⲓ (ⲧ)	(ⲧ)
ϣⲱⲓϣ	ϣωιϣ	shoːish	shwish	shōish	اسم	مذكر	"تراب
غبار
عفار
هباء
بخار"		ϣⲱⲓϣ (ⲡ)	(ⲡ)
ϣⲱⲓϣ	ϣωιϣ	shoːish	shwish	shōish	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يذري التراب والقش ليفصله عن القمح
يدرس القمح"		ϣⲱⲓϣ	
ϣⲱⲓϫ	ϣωιϫ	shoːig	shwig	shōig	اسم	مذكر	"شجاع
بطل
مصارع
محارب
مجاهد"		ϣⲱⲓϫ (ⲡ)	(ⲡ)
ϣⲟⲕ	ϣοκ	shοk	shok	shok	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحفر
ينقب
يفحت
يعمق"		ϣⲟⲕ	
ϣⲉⲕ	ϣεκ	shek	shek	shek	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحفر
ينقب
يفحت
يعمق"		ϣⲉⲕ	
ϣⲱⲕ	ϣωκ	shoːk	shwk	shōk	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحفر
ينقب
يفحت
يعمق"		ϣⲱⲕ	
ϣⲱⲕ	ϣωκ	shoːk	shwk	shōk	اسم	مذكر	"عمق
غور
هوة
حفرة
نقرة
جب"		ϣⲱⲕ (ⲡ)	(ⲡ)
ϣⲱⲕⲓ	ϣωκι	shoːki	shwki	shōki	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحفر
ينقب
يفحت"		ϣⲱⲕⲓ	
ϣⲟⲕϩ	ϣοκϩ	shοkh	shokh	shokh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحفر
ينقب
يعمق
يخترق"		ϣⲟⲕϩ	
ϣⲉⲕϩ	ϣεκϩ	shekh	shekh	shekh	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحفر
ينقب
يعمق
يخترق"		ϣⲉⲕϩ	
ϣⲱⲕϩ	ϣωκϩ	shoːkh	shwkh	shōkh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحفر
ينقب
يعمق
يخترق"		ϣⲱⲕϩ	
ϣⲟⲗ	ϣολ	shοl	shol	shol	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"ينهب
يسلب
ينشل
يخطف
يخطف
يغنم
يغتنم
يأخذ غنيمة
يحل
يفك
يرخي
يسيب
يشل"		ϣⲟⲗ	
ϣⲉⲗ	ϣελ	shel	shel	shel	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"ينهب
يسلب
ينشل
يخطف
يخطف
يغنم
يغتنم
يأخذ غنيمة
يحل
يفك
يرخي
يسيب
يشل"		ϣⲉⲗ	
ϣⲱⲗ	ϣωλ	shoːl	shwl	shōl	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينهب
يسلب
ينشل
يخطف
يخطف
يغنم
يغتنم
يأخذ غنيمة
يحل
يفك
يرخي
يسيب
يشل"		ϣⲱⲗ	
ϭⲱⲗ	ϭωλ	tshoːl	tschwl	tshōl	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقطف
يجني"		ϭⲱⲗ	
ϣⲱⲗ	ϣωλ	shoːl	shwl	shōl	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقطف
يجني"		ϣⲱⲗ	
ϣⲱⲗ	ϣωλ	shoːl	shwl	shōl	اسم	مذكر	"نهب
سلب
غنيمة
نهيبة
خراب
تخريب
تدمير
قطف
جني
ضرس
ناب
سن
سنة كبيرة"		ϣⲱⲗ (ⲡ)	(ⲡ)
ϣⲉⲗⲉⲙ	ϣελεμ	shelem	shelem	shelem	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يشم
يشتم
يستنشق
يتنسم"		ϣⲉⲗⲉⲙ	
ϣⲱⲗⲉⲙ	ϣωλεμ	shoːlem	shwlem	shōlem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشم
يشتم
يستنشق
يتنسم"		ϣⲱⲗⲉⲙ	
ϣⲱⲗⲉⲙ	ϣωλεμ	shoːlem	shwlem	shōlem	اسم	مذكر	"شم
حاسة الشم
قوة الشم"		ϣⲱⲗⲉⲙ (ⲡ)	(ⲡ)
ϣⲱⲗⲉⲙ ⲛⲉⲙ	ϣωλεμ νεμ	shoːlem nem	shwlem nem	shōlem nem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلتذ
ينسجم مع
يتعلق ب
يهتم"		ϣⲱⲗⲉⲙ ⲛⲉⲙ	
ϣⲱⲗⲉⲙⲛⲓϥⲓ	ϣωλεμνιϥι	shoːlemnifi	shwlemnifi	shōlemnifi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشم النسيم
يستنشق الهواء
يتنسم"		ϣⲱⲗⲉⲙⲛⲓϥⲓ	
ϣⲟⲗⲕ	ϣολκ	shοlk	sholk	sholk	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يضفر
يجدل
ينسج
يحيك
يخيط
يبرم
يفتل
يغزل
يشتغل تريكو"		ϣⲟⲗⲕ	
ϣⲉⲗⲕ	ϣελκ	shelk	shelk	shelk	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يضفر
يجدل
ينسج
يحيك
يخيط
يبرم
يفتل
يغزل
يشتغل تريكو"		ϣⲉⲗⲕ	
ϣⲱⲗⲕ	ϣωλκ	shoːlk	shwlk	shōlk	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضفر
يجدل
ينسج
يحيك
يخيط
يبرم
يفتل
يغزل
يشتغل تريكو"		ϣⲱⲗⲕ	
ϣⲱⲗⲕ	ϣωλκ	shoːlk	shwlk	shōlk	اسم	مذكر	"تضفير
جدل
فتل
شغل الأبرة
حبل رفيع"		ϣⲱⲗⲕ (ⲡ)	(ⲡ)
ϣⲱⲗⲡⲓ	ϣωλπι	shoːlpi	shwlpi	shōlpi	اسم	مؤنث	سداة النسيج		ϣⲱⲗⲡⲓ (ⲧ)	(ⲧ)
ϣⲱⲗⲥ	ϣωλς	shoːls	shwls	shōls	اسم	مؤنث	غنيمة		ϣⲱⲗⲥ (ⲧ)	(ⲧ)
ϣⲟⲗϩ	ϣολϩ	shοlh	sholh	sholh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يوسم
يعلم
يبصم
يأشر
يدمغ
يخدش
يكوي
يوشم
يرسم"		ϣⲟⲗϩ	
ϣⲉⲗϩ	ϣελϩ	shelh	shelh	shelh	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يوسم
يعلم
يبصم
يأشر
يدمغ
يخدش
يكوي
يوشم
يرسم"		ϣⲉⲗϩ	
ϣⲱⲗϩ	ϣωλϩ	shoːlh	shwlh	shōlh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يوسم
يعلم
يبصم
يأشر
يدمغ
يخدش
يكوي
يوشم
يرسم"		ϣⲱⲗϩ	
ϣⲱⲗϩ	ϣωλϩ	shoːlh	shwlh	shōlh	اسم	مذكر	"علامة
سمة
وصمة
بصمة
أثر
خدش
نقطة
حرف
حرف أبجدي
علامة
فاصلة
إشارة
وتد"		ϣⲱⲗϩ (ⲡ)	(ⲡ)
ϣⲱⲗϩ`ⲛϩⲏⲧ	ϣωλϩ`νϩητ	shoːlhenhiːt	shwlh`nhyt	shōlhenhït	صفة		حزين		ϣⲱⲗϩ`ⲛϩⲏⲧ (adj.)	(adj.)
ϣⲱⲗϩⲥ	ϣωλϩς	shoːlhs	shwlhs	shōlhs	اسم	مؤنث	"خطة
خطأ
غلط
ذنب
جرم
اثم
ذلة"		ϣⲱⲗϩⲥ (ⲧ)	(ⲧ)
ϣⲱⲙ	ϣωμ	shoːm	shwm	shōm	اسم	مؤنث	"صيف
فصل الصيف"		ϣⲱⲙ (ⲧ)	(ⲧ)
`ϣⲙⲱⲟⲩ	`ϣμωου	eshmoː	`shmwou	eshmōü	اسم	جمع	"حمي
حموات
أصهار"		`ϣⲙⲱⲟⲩ (ⲛ)	(ⲛ)
ϣⲱⲙ	ϣωμ	shoːm	shwm	shōm	اسم	مذكر	"حما
حمو
صهر
والد الزوج
والد الزوجة
زوج الأبنة"		ϣⲱⲙ (ⲡ)	(ⲡ)
ϣⲱⲙⲓ	ϣωμι	shoːmi	shwmi	shōmi	اسم	مؤنث	"حماة
والدة الزوج
والدة الزوجة
صهرة"		ϣⲱⲙⲓ (ⲧ)	(ⲧ)
ϣⲱⲙⲓ	ϣωμι	shoːmi	shwmi	shōmi	اسم	مؤنث	"جرف
سفح النهر
سفح الجبل"		ϣⲱⲙⲓ (ⲧ)	(ⲧ)
ϣⲁⲛ	ϣαν	shɑn	shan	shan	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يمرض
يعيا
يضعف"		ϣⲁⲛ	
ϣⲉⲛ	ϣεν	shen	shen	shen	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يمرض
يعيا
يضعف"		ϣⲉⲛ	
ϣⲱⲛⲓ	ϣωνι	shoːni	shwni	shōni	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمرض
يعيا
يضعف"		ϣⲱⲛⲓ	
ϣⲱⲛⲓ	ϣωνι	shoːni	shwni	shōni	اسم	مذكر	"مرض
وجع
ضعف
سقم
مريض
سقيم"		ϣⲱⲛⲓ (ⲡ)	(ⲡ)
ϣⲟⲛⲧ	ϣοντ	shοnt	shont	shont	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يضفر
يجدل
يفتل
يبرم
ينسج
يصنع
يشتبك
يتشاجر
يتعارك
يتخاصم
يخاصم"		ϣⲟⲛⲧ	
ϣⲉⲛⲧ	ϣεντ	shent	shent	shent	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يضفر
يجدل
يفتل
يبرم
ينسج
يصنع
يشتبك
يتشاجر
يتعارك
يتخاصم
يخاصم"		ϣⲉⲛⲧ	
ϣⲱⲛⲧ	ϣωντ	shoːnt	shwnt	shōnt	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضفر
يجدل
يفتل
يبرم
ينسج
يصنع
يشتبك
يتشاجر
يتعارك
يتخاصم
يخاصم"		ϣⲱⲛⲧ	
ϣⲱⲛⲧ	ϣωντ	shoːnt	shwnt	shōnt	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضفر
يجدل
ينسج"		ϣⲱⲛⲧ	
ϣⲱⲛⲧ	ϣωντ	shoːnt	shwnt	shōnt	اسم	مذكر	"ضفيرة
جديلة
خصلة"		ϣⲱⲛⲧ (ⲡ)	(ⲡ)
ϣⲱⲛⲧ	ϣωντ	shoːnt	shwnt	shōnt	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمط
يشد
يوتر
يحصر الفكر
يتمعن
يتخاصم"		ϣⲱⲛⲧ	
ϣⲟⲛⲧ	ϣοντ	shοnt	shont	shont	اسم	مذكر	"مخاصمة
خصومة
خصام
تجربة
محنة"		ϣⲟⲛⲧ (ⲡ)	(ⲡ)
ϣⲱⲛⲧ	ϣωντ	shoːnt	shwnt	shōnt	اسم	مذكر	"مخاصمة
خصومة
خصام
تجربة
محنة"		ϣⲱⲛⲧ (ⲡ)	(ⲡ)
ϣⲱⲛϥ	ϣωνϥ	shoːnf	shwnf	shōnf	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يتحد		ϣⲱⲛϥ	
ϣⲱⲛϥ	ϣωνϥ	shoːnf	shwnf	shōnf	اسم	مذكر	اتحاد		ϣⲱⲛϥ (ⲡ)	(ⲡ)
ϣⲟⲛϩ	ϣονϩ	shοnh	shonh	shonh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحرم
يجرد
يسلب
ينزع"		ϣⲟⲛϩ	
ϣⲱⲛϩ	ϣωνϩ	shoːnh	shwnh	shōnh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحرم
يجرد
يسلب
ينزع"		ϣⲱⲛϩ	
ϣⲱⲟⲩὶ	ϣωουὶ	shoːwiː	shwoui	shōüi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجف
ينضب
ييبس
ينشف
ينضب
يتصلب"		ϣⲱⲟⲩὶ	
ϣⲱⲟⲩὶ`ⲛϩⲏⲧ	ϣωουὶ`νϩητ	shoːwiːenhiːt	shwoui`nhyt	shōüienhït	صفة		"جافي اللهجة
حاد الطبع
متصلب"		ϣⲱⲟⲩὶ`ⲛϩⲏⲧ (adj.)	(adj.)
ϣⲱⲟⲩϣⲓ	ϣωουϣι	shoːshi	shwoushi	shōüshi	اسم	مذكر	"ذبيحة
قربان
تقدمة"		ϣⲱⲟⲩϣⲓ (ⲡ)	(ⲡ)
ϣⲉⲡ	ϣεπ	shep	shep	shep	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحلق
يجز"		ϣⲉⲡ	
ϣⲱⲡ	ϣωπ	shoːp	shwp	shōp	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحلق
يجز"		ϣⲱⲡ	
ϣⲱⲡ	ϣωπ	shoːp	shwp	shōp	اسم	مذكر	"نوبة
وردية
نوبتجية
شيفت في العمل"		ϣⲱⲡ (ⲡ)	(ⲡ)
ϣⲱⲡ	ϣωπ	shoːp	shwp	shōp	اسم	مذكر	"نوبة
وردية
نوبتجية
شيفت في العمل"		ϣⲱⲡ (ⲡ)	(ⲡ)
ϣⲱⲡⲓ	ϣωπι	shoːpi	shwpi	shōpi	اسم	مذكر	"مجموعة من أربعة
طورة"		ϣⲱⲡⲓ (ⲡ)	(ⲡ)
ϣⲱⲡⲓ	ϣωπι	shoːpi	shwpi	shōpi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يكون
يصير
يحدث
يصبح
يظل"		ϣⲱⲡⲓ	
ϣⲱⲡⲓ	ϣωπι	shoːpi	shwpi	shōpi	اسم	مذكر	"وجود
بقاء
سكنى"		ϣⲱⲡⲓ (ⲡ)	(ⲡ)
ϣⲱⲡⲓ	ϣωπι	shoːpi	shwpi	shōpi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحدث
يكون
يحصل
يصيب
يتفق
يعتري
يجري ل"		ϣⲱⲡⲓ	
ϣⲱⲡⲓ	ϣωπι	shoːpi	shwpi	shōpi	اسم	مذكر	"خيار
فاقوس
قثاء
عجور"		ϣⲱⲡⲓ (ⲡ)	(ⲡ)
ϣⲟⲡⲧ	ϣοπτ	shοpt	shopt	shopt	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحول
يغير
يتغير"		ϣⲟⲡⲧ	
ϣⲉⲡⲧ	ϣεπτ	shept	shept	shept	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحول
يغير
يتغير"		ϣⲉⲡⲧ	
ϣⲱⲡⲧ	ϣωπτ	shoːpt	shwpt	shōpt	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحول
يغير
يتغير"		ϣⲱⲡⲧ	
ϣⲱⲡϣⲉⲡ	ϣωπϣεπ	shoːpshep	shwpshep	shōpshep	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسن
يحدد
يصقل
يطيب
يثير
يهيج
يشعل
يحرك
يأجج
يحض
يلهب
يضرم
يحنق
يحقد
يقطع
يمزق
يشطر
يصير ماهرا
يفلح
يبرع
يحزق"		ϣⲱⲡϣⲉⲡ	
ϣⲟⲣ	ϣορ	shοr	shor	shor	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يكوم
يكدس
يسد
يقفل نتيجة للتكدس
يغلق
يردم"		ϣⲟⲣ	
