Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲗⲓⲧⲣⲁ	λιτρα	litrɑ	litra	litra	اسم	مؤنث	"لتر
رطل روماني
منا 327 جرام"	يوناني	ⲗⲓⲧⲣⲁ (ⲧ)	(ⲧ)
ⲗⲉⲓⲯⲁⲛⲟⲛ	λειψανον	leipsɑnon	leipsanon	leipsanon	اسم	مذكر	"رفات
ذخيرة
أثر مقدس لقديس أو شهيد"	يوناني	ⲗⲉⲓⲯⲁⲛⲟⲛ (ⲡ)	(ⲡ)
ⲗⲓⲯⲁⲛⲟⲛ	λιψανον	lipsɑnon	lipsanon	lipsanon	اسم	مذكر	"رفات
ذخيرة
أثر مقدس لقديس أو شهيد"	يوناني	ⲗⲓⲯⲁⲛⲟⲛ (ⲡ)	(ⲡ)
ⲗⲓϫⲓ	λιϫι	ligi	ligi	ligi	اسم	مؤنث	"طاسة
مقلاة
سلطانية
حلة طبيخ"		ⲗⲓϫⲓ (ⲧ)	(ⲧ)
ⲗⲟⲃⲓ	λοβι	lovi	lovi	lovi	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مجنون
مخبول
هائج
مهووس
مختل
سعران ، الكلب"		ⲗⲟⲃⲓ	
ⲗⲟⲃⲓ `ⲛⲥⲁ	λοβι `νςα	lovi ensɑ	lovi `nsa	lovi ensa	صفة		"مجنون ب
مولع ب
مغرم ب"		ⲗⲟⲃⲓ `ⲛⲥⲁ (adj.)	(adj.)
ⲗⲟⲃⲓ ϧⲉⲛ	λοβι ϧεν	lovi kʰen	lovi khen	lovi khen	صفة		"مجنون ب
مولع ب
مغرم ب"		ⲗⲟⲃⲓ ϧⲉⲛ (adj.)	(adj.)
ⲗⲟⲃⲗⲉⲃ	λοβλεβ	lobleb	lobleb	lobleb	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يحب بشغف		ⲗⲟⲃⲗⲉⲃ	
ⲗⲟⲃⲟⲥ	λοβος	lovos	lobos	lovos	اسم	مذكر	"حوصلة الطائر
شحم
شحمة الأذن
غشاء الكبد"	يوناني	ⲗⲟⲃⲟⲥ (ⲡ)	(ⲡ)
ⲗⲱⲃϣ	λωβϣ	loːbsh	lwbsh	lōbsh	اسم	مذكر	"تفسير
توضيح
شرح"		ⲗⲱⲃϣ (ⲡ)	(ⲡ)
ⲗⲟⲃϣ	λοβϣ	lobsh	lobsh	lobsh	اسم	مذكر	"تفسير
توضيح
شرح"		ⲗⲟⲃϣ (ⲡ)	(ⲡ)
ⲗⲱⲃϣ	λωβϣ	loːbsh	lwbsh	lōbsh	اسم	مذكر	"أساس
قاعدة
أصل"		ⲗⲱⲃϣ (ⲡ)	(ⲡ)
ⲗⲟⲃϣ	λοβϣ	lobsh	lobsh	lobsh	اسم	مذكر	"أساس
قاعدة
أصل"		ⲗⲟⲃϣ (ⲡ)	(ⲡ)
ⲗⲟⲃϣ	λοβϣ	lobsh	lobsh	lobsh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يلهب
يشعل
يوقد
يحمي"		ⲗⲟⲃϣ	
ⲗⲟⲃϣ	λοβϣ	lobsh	lobsh	lobsh	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"ملتهب
محمي
متقد
مشتعل
متوهج"		ⲗⲟⲃϣ	
ⲗⲟⲃϣ	λοβϣ	lobsh	lobsh	lobsh	اسم	مذكر	"سجاف
سياج
كرنيش
إطار
تحويطة"		ⲗⲟⲃϣ (ⲡ)	(ⲡ)
ⲗⲟⲅⲓⲁ	λογια	logiɑ	lojia	logia	اسم	مؤنث	"مساهمة
جمع نقود"	يوناني	ⲗⲟⲅⲓⲁ (ⲧ)	(ⲧ)
ⲗⲟⲅⲓⲕⲏ	λογικη	logikiː	lojiky	logikï	اسم	مؤنث	"ناطقة
عاقلة
منطقية"	يوناني	ⲗⲟⲅⲓⲕⲏ (ⲧ)	(ⲧ)
ⲗⲟⲅⲓⲕⲟⲥ	λογικος	logikos	lojikos	logikos	اسم	مذكر	"ناطق
عاقل
منطقي"	يوناني	ⲗⲟⲅⲓⲕⲟⲥ (ⲡ)	(ⲡ)
ⲗⲟⲅⲓⲟⲛ	λογιον	logion	lojion	logion	اسم	مذكر	"وحي
هاتف إلهي
قول مأثور
مشورة حكيمة
جواب موثوق
صديرية الكاهن"	يوناني	ⲗⲟⲅⲓⲟⲛ (ⲡ)	(ⲡ)
ⲗⲟⲅⲓⲟⲥ	λογιος	logios	lojios	logios	اسم	مذكر	"فصيح
بليغ
مثقف
عالم"	يوناني	ⲗⲟⲅⲓⲟⲥ (ⲡ)	(ⲡ)
ⲗⲟⲅⲓⲥⲙⲟⲥ	λογιςμος	logismos	lojismos	logismos	اسم	مذكر	"فكر
ظن
تعقل
تفكير
رؤية
قوة التفكير
قدرة الحجة والبرهان"	يوناني	ⲗⲟⲅⲓⲥⲙⲟⲥ (ⲡ)	(ⲡ)
ⲗⲟⲅⲕⲓⲍⲓⲛ	λογκιζιν	lonkizin	lojkizin	lonkizin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يطعن بحربة أو رمح	يوناني	ⲗⲟⲅⲕⲓⲍⲓⲛ	
ⲗⲟⲅⲟⲥ	λογος	logos	lojos	logos	اسم	مذكر	"كلمة
قول
خبر
حديث
مقال
علة
سبب
أمر
حساب
تسوية
اهتمام
دعوى"	يوناني	ⲗⲟⲅⲟⲥ (ⲡ)	(ⲡ)
ⲗⲟⲅⲕⲏ	λογκη	lonkiː	lojky	lonkï	اسم	مؤنث	"حربة
رمح
سهم
نبلة
نشاب
مزراق"	يوناني	ⲗⲟⲅⲕⲏ (ⲧ)	(ⲧ)
ⲗⲟⲅⲭⲏ	λογχη	logshiː	lojqy	logshï	اسم	مؤنث	"حربة
رمح
سهم
نبلة
نشاب
مزراق"	يوناني	ⲗⲟⲅⲭⲏ (ⲧ)	(ⲧ)
ⲗⲟⲓⲙⲟⲥ	λοιμος	loimos	loimos	loimos	اسم	مذكر	"مهلك
وبائي
مزعج
ضار
مؤذ
خبيث
مستهزيء
بشع
مكروه
ممقوت"	يوناني	ⲗⲟⲓⲙⲟⲥ (ⲡ)	(ⲡ)
ⲗⲟⲓⲡⲟⲛ	λοιπον	loipon	loipon	loipon	أداة وصل		"هكذا
بناء عليه
و أيضا
أخيرا
الأن
من الأن فصاعدا
من ثم
إذا
بعد ذلك
عدا ذلك"	يوناني	ⲗⲟⲓⲡⲟⲛ	
ⲗⲟⲕ	λοκ	lok	lok	lok	اسم	مذكر	"قسط ، مقياس الزيت
لج الزيت"		ⲗⲟⲕ (ⲡ)	(ⲡ)
ⲗⲟⲕ	λοκ	lok	lok	lok	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يرطب
يلين
ينعم
يطري"		ⲗⲟⲕ	
ⲗⲟⲕⲉⲙ	λοκεμ	lokem	lokem	lokem	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"طري
رطب
بارد
ناعم
لذيذ
لطيف
منقوع
مندي
نصف مسلوق"		ⲗⲟⲕⲉⲙ	
ⲗⲉⲕⲗⲱⲕ	λεκλωκ	lekloːk	leklwk	leklōk	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يرطب
يلين
ينعم
يصير لينا
يصير رخوا
يصير لطيفا"		ⲗⲉⲕⲗⲱⲕ	
ⲗⲉⲕⲗⲉⲕ	λεκλεκ	leklek	leklek	leklek	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يرطب
يلين
ينعم
يصير لينا
يصير رخوا
يصير لطيفا"		ⲗⲉⲕⲗⲉⲕ	
ⲗⲟⲕⲗⲉⲕ	λοκλεκ	loklek	loklek	loklek	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرطب
يلين
ينعم
يصير لينا
يصير رخوا
يصير لطيفا"		ⲗⲟⲕⲗⲉⲕ	
ⲗⲟⲕⲗⲉⲕ	λοκλεκ	loklek	loklek	loklek	اسم	مذكر	"نعومة
ليونة
ترفة
رفاهية"		ⲗⲟⲕⲗⲉⲕ (ⲡ)	(ⲡ)
ⲗⲟⲕⲥ	λοκς	loks	loks	loks	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يعض
ينهش
يقرص
يلدغ
يطعن"		ⲗⲟⲕⲥ	
ⲗⲟⲕⲧⲏⲣ	λοκτηρ	loktiːr	loktyr	loktïr	اسم	مذكر	طشت		ⲗⲟⲕⲧⲏⲣ (ⲡ)	(ⲡ)
ⲗⲟⲗ	λολ	lol	lol	lol	اسم	مذكر	"فراش
مضجع
مرقد"		ⲗⲟⲗ (ⲡ)	(ⲡ)
ⲗⲱⲙ	λωμ	loːm	lwm	lōm	اسم	مذكر	"لقمة
كسرة"		ⲗⲱⲙ (ⲡ)	(ⲡ)
ⲗⲟⲙ	λομ	lom	lom	lom	اسم	مذكر	"لقمة
كسرة"		ⲗⲟⲙ (ⲡ)	(ⲡ)
ⲗⲱⲙ	λωμ	loːm	lwm	lōm	اسم	مذكر	"ذبول
انحلال"		ⲗⲱⲙ (ⲡ)	(ⲡ)
ⲗⲟⲙ	λομ	lom	lom	lom	اسم	مذكر	"ذبول
انحلال"		ⲗⲟⲙ (ⲡ)	(ⲡ)
ⲗⲟⲙⲥ	λομς	loms	loms	loms	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"عفن
فاسد
نتن
متقيح"		ⲗⲟⲙⲥ	
ⲗⲟⲝ	λοξ	lox	lox	lox	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يعض
ينهش
يقرص
يلدغ
يطعن"		ⲗⲟⲝ	
ⲗⲟⲝ	λοξ	lox	lox	lox	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مغروز
معضوض
منهوش
ملدوغ
مقروص
مطعون
مثبت"		ⲗⲟⲝ	
ⲗⲟⲝ	λοξ	lox	lox	lox	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبرم
يلف
يفتل
يدور
ينثني"		ⲗⲟⲝ	
ⲗⲟⲝ	λοξ	lox	lox	lox	اسم	مذكر	"دوران
مدار الكوكب"		ⲗⲟⲝ (ⲡ)	(ⲡ)
ⲗⲟⲧⲟⲥ	λοτος	lotos	lotos	lotos	اسم	مذكر	"لوتس
اسم زهرة"	يوناني	ⲗⲟⲧⲟⲥ (ⲡ)	(ⲡ)
ⲗⲟⲩⲕ	λουκ	loːk	louk	lük	اسم	مذكر	"شدق
ركن الفم
صدغ
خد"		ⲗⲟⲩⲕ (ⲡ)	(ⲡ)
ⲗⲟⲩⲕⲗⲁⲕ	λουκλακ	loːklɑk	louklak	lüklak	صفة		"رديء
شرير"		ⲗⲟⲩⲕⲗⲁⲕ (adj.)	(adj.)
ⲗⲟⲩⲕⲟⲧⲧⲓⲛ	λουκοττιν	loːkottin	loukottin	lükottin	اسم	مذكر	عملة ذهبية	يوناني	ⲗⲟⲩⲕⲟⲧⲧⲓⲛ (ⲡ)	(ⲡ)
ⲗⲟⲕⲟϫⲓ	λοκοϫι	lokogi	lokogi	lokogi	اسم	مذكر	"درهم ذهبي صغير
قرش صاغ فضة
نقود
عملة ذهبية
معاملة بالفلوس"		ⲗⲟⲕⲟϫⲓ (ⲡ)	(ⲡ)
ⲗⲟⲩⲕⲟⲩϫⲓ	λουκουϫι	loːkoːgi	loukougi	lükügi	اسم	مذكر	"درهم ذهبي صغير
قرش صاغ فضة
نقود
عملة ذهبية
معاملة بالفلوس"		ⲗⲟⲩⲕⲟⲩϫⲓ (ⲡ)	(ⲡ)
ⲗⲟⲩⲗⲁⲓ	λουλαι	loːlɑi	loulai	lülai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يفرح
يتهلل
يصيح
يصرخ بفرح وابتهاج"		ⲗⲟⲩⲗⲁⲓ	
ⲗⲟⲩⲗⲁⲓ	λουλαι	loːlɑi	loulai	lülai	اسم	مذكر	"هتاف
صياح
تهليل"		ⲗⲟⲩⲗⲁⲓ (ⲡ)	(ⲡ)
ⲗⲟⲩⲗⲱⲟⲩ	λουλωου	loːloːoː	loulwou	lülōü	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"عال
مرتفع
شامخ
سام
متعال"		ⲗⲟⲩⲗⲱⲟⲩ	
ⲗⲟⲩⲝ	λουξ	loːx	loux	lüx	اسم	مذكر	"عضة
نهشة
قرصة
طعنة
لدغة
لسعة"		ⲗⲟⲩⲝ (ⲡ)	(ⲡ)
ⲗⲟⲝ	λοξ	lox	lox	lox	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يعض
ينهش
يقرص
يلدغ
يلسع
يطعن
يغز
يغرز
يثبت"		ⲗⲟⲝ	
ⲗⲉⲝ	λεξ	lex	lex	lex	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يعض
ينهش
يقرص
يلدغ
يلسع
يطعن
يغز
يغرز
يثبت"		ⲗⲉⲝ	
ⲗⲟⲩⲝ	λουξ	loːx	loux	lüx	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعض
ينهش
يقرص
يلدغ
يلسع
يطعن
يغز
يغرز
يثبت"		ⲗⲟⲩⲝ	
ⲗⲟⲩⲝ `ⲛⲥⲁ	λουξ `νςα	loːx ensɑ	loux `nsa	lüx ensa	فعل		يكشر عن أنيابه		ⲗⲟⲩⲝ `ⲛⲥⲁ (v.)	(v.)
ⲗⲟⲩⲧⲏⲣ	λουτηρ	loːtiːr	loutyr	lütïr	اسم	مؤنث	"حوض
طشت
بانيو"	يوناني	ⲗⲟⲩⲧⲏⲣ (ⲧ)	(ⲧ)
ⲗⲟⲩϫ	λουϫ	loːg	loug	lüg	اسم	مذكر	عماص ، العين		ⲗⲟⲩϫ (ⲡ)	(ⲡ)
ⲗⲟⲭⲉⲩⲟⲙⲉⲛⲏ	λοχευομενη	loshevomeniː	loqeuomeny	loshevomenï	اسم	مؤنث	مرضعة	يوناني	ⲗⲟⲭⲉⲩⲟⲙⲉⲛⲏ (ⲧ)	(ⲧ)
ⲗⲟϥ	λοϥ	lof	lof	lof	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"تافه
لا نفع منه
فاسد
تالف
ماسخ
لا طعم له
جاهل
أحمق
بليد
غبي"		ⲗⲟϥ	
ⲗⲉϥⲗⲱϥ	λεϥλωϥ	lefloːf	leflwf	leflōf	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يبلى
يتعفن
يفسد
يتلف
ينتن
يفسد
يتلف
ينخر
يكسر
يهشم"		ⲗⲉϥⲗⲱϥ	
ⲗⲉϥⲗⲉϥ	λεϥλεϥ	leflef	leflef	leflef	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يبلى
يتعفن
يفسد
يتلف
ينتن
يفسد
يتلف
ينخر
يكسر
يهشم"		ⲗⲉϥⲗⲉϥ	
ⲗⲟϥⲗⲉϥ	λοϥλεϥ	loflef	loflef	loflef	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبلى
يتعفن
يفسد
يتلف
ينتن
يفسد
يتلف
ينخر
يكسر
يهشم"		ⲗⲟϥⲗⲉϥ	
ⲗⲟϥⲗⲉϥ ⲉⲃⲟⲗ	λοϥλεϥ εβολ	loflef evol	loflef ebol	loflef evol	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبلى
يفسد
يتحلل
يتعفن
يتهرأ"		ⲗⲟϥⲗⲉϥ ⲉⲃⲟⲗ	
ⲗⲟϥⲗⲉϥ	λοϥλεϥ	loflef	loflef	loflef	اسم	مذكر	"فساد
تلف
تعفن
عفونة
سوس
قارضة
عثة"		ⲗⲟϥⲗⲉϥ (ⲡ)	(ⲡ)
ⲗⲟϫ	λοϫ	log	log	log	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يلصق
يلزق
يلحم
يلحس
يلعق"		ⲗⲟϫ	
ⲗⲟϫ	λοϫ	log	log	log	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يمتنع
يكف
يعدل عن
يبطل"		ⲗⲟϫ	
ⲗⲟϫ	λοϫ	log	log	log	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"لزج
ملصوق"		ⲗⲟϫ	
ⲗⲉϫⲗⲱϫ	λεϫλωϫ	legloːg	leglwg	leglōg	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يهزل
يضعف
يوهن
ينحل
يرتخي
يخور
يمرض
يضعف
يسقم"		ⲗⲉϫⲗⲱϫ	
ⲗⲉϫⲗⲉϫ	λεϫλεϫ	legleg	legleg	legleg	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يهزل
يضعف
يوهن
ينحل
يرتخي
يخور
يمرض
يضعف
يسقم"		ⲗⲉϫⲗⲉϫ	
ⲗⲟϫⲗⲉϫ	λοϫλεϫ	logleg	logleg	logleg	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يهزل
يضعف
يوهن
ينحل
يرتخي
يخور
يمرض
يضعف
يسقم"		ⲗⲟϫⲗⲉϫ	
ⲗⲟϫⲗⲉϫ	λοϫλεϫ	logleg	logleg	logleg	اسم	مذكر	"ميدة الحائط
عرق لتقوية الحوائط"		ⲗⲟϫⲗⲉϫ (ⲡ)	(ⲡ)
ⲗⲟϫϩ	λοϫϩ	logh	logh	logh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يلعق
يلحس
يرشف
يمص"		ⲗⲟϫϩ	
ⲗⲟⲕ	λοκ	lok	lok	lok	اسم	مذكر	"مقياس صغير للسوائل
مكيال عبراني يسع ستة بيضات"	عبري	ⲗⲟⲕ (ⲡ)	(ⲡ)
ⲗⲟϭ	λοϭ	lotsh	lotsch	lotsh	اسم	مذكر	"مقياس صغير للسوائل
مكيال عبراني يسع ستة بيضات"	عبري	ⲗⲟϭ (ⲡ)	(ⲡ)
ⲗⲩⲃⲓⲧⲱⲛ	λυβιτων	livitoːn	luvitwn	livitōn	اسم	مذكر	فانلة ، ملبوس داخلي	يوناني	ⲗⲩⲃⲓⲧⲱⲛ (ⲡ)	(ⲡ)
ⲗⲩⲕⲱⲥ	λυκως	likoːs	lukws	likōs	اسم	مذكر	المسافة بين طرف الإبهام وطرف السبابة إذا فتحا	يوناني	ⲗⲩⲕⲱⲥ (ⲡ)	(ⲡ)
ⲗⲩⲙⲙⲁ	λυμμα	limmɑ	lumma	limma	اسم	مذكر	"بقية
فضلة
أثر"	يوناني	ⲗⲩⲙⲙⲁ (ⲡ)	(ⲡ)
