Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲃⲟⲩϩⲓ	βουϩι	voːhi	bouhi	vühi	اسم	مذكر	"جفن العين
هدب
رمش
حاجب"		ⲃⲟⲩϩⲓ (ⲡ)	(ⲡ)
ⲃⲉϣⲃⲱϣ	βεϣβωϣ	veshvoːsh	veshbwsh	veshvōsh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يضرب
يهشم
يدغدغ
يبشبش"		ⲃⲉϣⲃⲱϣ	
ⲃⲉϣⲃⲉϣ	βεϣβεϣ	veshvesh	veshvesh	veshvesh	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يضرب
يهشم
يدغدغ
يبشبش"		ⲃⲉϣⲃⲉϣ	
ⲃⲟϣⲃⲉϣ	βοϣβεϣ	voshvesh	boshvesh	voshvesh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضرب
يهشم
يدغدغ
يبشبش"		ⲃⲟϣⲃⲉϣ	
ⲃⲟϥ	βοϥ	vof	bof	vof	اسم	مذكر	رئة		ⲃⲟϥ (ⲡ)	(ⲡ)
ⲃⲟϩⲓ	βοϩι	vohi	bohi	vohi	اسم	مذكر	"خندق
حفرة"		ⲃⲟϩⲓ (ⲡ)	(ⲡ)
ⲃⲉϫⲃⲱϫ	βεϫβωϫ	vegvoːg	vegbwg	vegvōg	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يمضغ
يلك
يحطم
يكسر
يرض
يدغدغ"		ⲃⲉϫⲃⲱϫ	
ⲃⲉϫⲃⲉϫ	βεϫβεϫ	vegveg	vegveg	vegveg	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يمضغ
يلك
يحطم
يكسر
يرض
يدغدغ"		ⲃⲉϫⲃⲉϫ	
ⲃⲟϫⲃⲉϫ	βοϫβεϫ	vogveg	bogveg	vogveg	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمضغ
يلك
يحطم
يكسر
يرض
يدغدغ"		ⲃⲟϫⲃⲉϫ	
ⲃⲱϯ	βωϯ	voːti	bwti	vōti	اسم	مذكر	"حنطة
قمح
حمص ، من البقول"		ⲃⲱϯ (ⲡ)	(ⲡ)
ⲃⲟϯ	βοϯ	voti	boti	voti	اسم	مذكر	"حنطة
قمح
حمص ، من البقول"		ⲃⲟϯ (ⲡ)	(ⲡ)
ϥⲟϯ	ϥοϯ	foti	foti	foti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينجس
يدنس
يلوث"		ϥⲟϯ	
ⲃⲟϯ	βοϯ	voti	boti	voti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينجس
يدنس
يلوث"		ⲃⲟϯ	
ⲃⲟϯ	βοϯ	voti	boti	voti	اسم	مؤنث	"نجاسة
دنس
رجس
قرف
رذالة
اشمئزاز"		ⲃⲟϯ (ⲧ)	(ⲧ)
ⲉⲙⲣⲁⲓ	εμραι	emrɑi	emrai	emrai	اسم	مذكر	حبوب ، القمح وغيره		ⲉⲙⲣⲁⲓ (ⲡ)	(ⲡ)
ⲉⲃⲣⲁⲓ	εβραι	ebrɑi	ebrai	ebrai	اسم	مذكر	حبوب ، القمح وغيره		ⲉⲃⲣⲁⲓ (ⲡ)	(ⲡ)
`ⲃⲣⲁⲓ	`βραι	ebrɑi	`brai	ebrai	اسم	مذكر	حبوب ، القمح وغيره		`ⲃⲣⲁⲓ (ⲡ)	(ⲡ)
`ⲙ`ⲃⲣⲉϩⲓ	`μ`βρεϩι	emebrehi	`m`brehi	emebrehi	اسم	مذكر	"قار
زفت"		`ⲙ`ⲃⲣⲉϩⲓ (ⲡ)	(ⲡ)
`ⲃⲣⲉϩⲓ	`βρεϩι	ebrehi	`brehi	ebrehi	اسم	مذكر	"قار
زفت"		`ⲃⲣⲉϩⲓ (ⲡ)	(ⲡ)
`ⲃⲣⲏⲟⲩὶ	`βρηουὶ	ebriː-oːwi	`bryoui	ebrïüì	اسم	جمع	"سلال
زنابيل
مقاطف"		`ⲃⲣⲏⲟⲩὶ (ⲛ)	(ⲛ)
ⲉⲃⲣⲏϫ	εβρηϫ	ebriːg	ebryg	ebrïg	اسم	مذكر	"برق
صاعقة"		ⲉⲃⲣⲏϫ (ⲡ)	(ⲡ)
`ⲃⲣⲏϫ	`βρηϫ	ebriːg	`bryg	ebrïg	اسم	مذكر	"برق
صاعقة"		`ⲃⲣⲏϫ (ⲡ)	(ⲡ)
ⲃⲣⲟⲩⲭⲟⲥ	βρουχος	broːqos	brouqos	brükʰos	اسم	مذكر	"جندب
غوغاء
دود فقس الجراد"	يوناني	ⲃⲣⲟⲩⲭⲟⲥ (ⲡ)	(ⲡ)
ⲃⲣⲟⲩⲕⲟⲥ	βρουκος	broːkos	broukos	brükos	اسم	مذكر	"جندب
غوغاء
دود فقس الجراد"	يوناني	ⲃⲣⲟⲩⲕⲟⲥ (ⲡ)	(ⲡ)
ⲃⲩⲕⲕⲓ	βυκκι	vikki	bukki	vikki	اسم	مذكر	"حب العزيز
سقيط"		ⲃⲩⲕⲕⲓ (ⲡ)	(ⲡ)
ⲃⲱ	βω	voː	bw	vō	اسم	مؤنث	"شجرة
شتلة"		ⲃⲱ (ⲧ)	(ⲧ)
ⲃⲱ `ⲛⲁⲗⲟⲗⲓ	βω `ναλολι	voː enɑloli	bw `naloli	vō enaloli	اسم	مؤنث	"كرمة
شجرة عنب"		ⲃⲱ `ⲛⲁⲗⲟⲗⲓ (ⲧ)	(ⲧ)
ⲃⲱ `ⲛⲑⲱⲣⲓ	βω `νθωρι	voː entʰoːri	bw `nthwri	vō enthōri	اسم	مؤنث	شجرة الصفصاف		ⲃⲱ `ⲛⲑⲱⲣⲓ (ⲧ)	(ⲧ)
ⲃⲱ `ⲛⲕⲉⲛⲧⲉ	βω `νκεντε	voː enkente	bw `nkente	vō enkente	اسم	مؤنث	"تينة
شجرة تين"		ⲃⲱ `ⲛⲕⲉⲛⲧⲉ (ⲧ)	(ⲧ)
ⲃⲱ `ⲛϫⲱⲓⲧ	βω `νϫωιτ	voː engoːit	bw `ngwit	vō engōit	اسم	مؤنث	"زيتونة
شجرة زيتون"		ⲃⲱ `ⲛϫⲱⲓⲧ (ⲧ)	(ⲧ)
ⲃⲱⲕ	βωκ	voːk	bwk	vōk	اسم	مذكر	"عبد
خادم"		ⲃⲱⲕ (ⲡ)	(ⲡ)
ⲃⲱⲕⲓ	βωκι	voːki	bwki	vōki	اسم	مؤنث	"أمة
عبدة
جارية"		ⲃⲱⲕⲓ (ⲧ)	(ⲧ)
ⲃⲟⲕ	βοκ	vok	bok	vok	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	يدبغ الجلد		ⲃⲟⲕ	
ⲃⲁⲕ	βακ	vak	bak	vak	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	يدبغ الجلد		ⲃⲁⲕ	
ⲃⲱⲕⲓ	βωκι	voːki	bwki	vōki	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يدبغ الجلد		ⲃⲱⲕⲓ	
ⲃⲟⲗ `ⲉⲃⲟⲗ	βολ `εβολ	vol èvol	bol `ebol	vol èvol	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحل
يفك
يحالل الخطايا
ينحل
ينفك
يذيب
يفسر
يترجم
يشرح
يضعف
يحبط
يخور
يكل
يبعثر
يتبدد
يشتت
ينقض
يهدم
يتلاشى
يفطر بعد صوم"		ⲃⲟⲗ `ⲉⲃⲟⲗ	
ⲃⲉⲗ `ⲉⲃⲟⲗ	βελ `εβολ	vel èvol	vel `ebol	vel èvol	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحل
يفك
يحالل الخطايا
ينحل
ينفك
يذيب
يفسر
يترجم
يشرح
يضعف
يحبط
يخور
يكل
يبعثر
يتبدد
يشتت
ينقض
يهدم
يتلاشى
يفطر بعد صوم"		ⲃⲉⲗ `ⲉⲃⲟⲗ	
ⲃⲱⲗ `ⲉⲃⲟⲗ	βωλ `εβολ	voːl èvol	bwl `ebol	vōl èvol	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحل
يفك
يحالل الخطايا
ينحل
ينفك
يذيب
يفسر
يترجم
يشرح
يضعف
يحبط
يخور
يكل
يبعثر
يتبدد
يشتت
ينقض
يهدم
يتلاشى
يفطر بعد صوم"		ⲃⲱⲗ `ⲉⲃⲟⲗ	
ⲃⲱⲗ `ⲉⲃⲟⲗ ⲛⲉⲙ	βωλ `εβολ νεμ	voːl èvol nem	bwl `ebol nem	vōl èvol nem	فعل		يكون صريحا مع		ⲃⲱⲗ `ⲉⲃⲟⲗ ⲛⲉⲙ (v.)	(v.)
ⲃⲱⲗ `ⲉⲃⲟⲗ	βωλ `εβολ	voːl èvol	bwl `ebol	vōl èvol	اسم	مذكر	"حل
فك
ترجمة
انحلال
ضعف
خور
تفسير
شرح
هدم
نقض
تراخي
تساهل
رخاوة
تسيب
خلاعة
دعارة
انحلال خلقي"		ⲃⲱⲗ `ⲉⲃⲟⲗ (ⲡ)	(ⲡ)
ⲃⲱⲛ	βων	voːn	bwn	vōn	صفة		"رديء
قبيح
بشع
بطال
مؤذ
كريه
شرير"		ⲃⲱⲛ (adj.)	(adj.)
ⲃⲱ`ⲛⲑⲱⲣⲓ	βω`νθωρι	voːentʰoːri	bw`nthwri	vōenthōri	اسم	مؤنث	شجرة الصفصاف		ⲃⲱ`ⲛⲑⲱⲣⲓ (ⲧ)	(ⲧ)
ⲃⲱⲟⲩ	βωου	voː	bwou	vōü	اسم		"الفاو
مدينة بالصعيد في محافظة قنا"		ⲃⲱⲟⲩ	
ⲃⲱⲣ `ⲉⲃⲟⲗ	βωρ `εβολ	voːr èvol	bwr `ebol	vōr èvol	فعل		"يبعد
يعزل
ينفي
يطرد
يورم
ينتفخ"		ⲃⲱⲣ `ⲉⲃⲟⲗ (v.)	(v.)
ⲃⲱⲣⲉ	βωρε	voːre	bwre	vōre	اسم	مذكر	"نوع من السمك
بوري"		ⲃⲱⲣⲉ (ⲡ)	(ⲡ)
ⲃⲱⲣⲡ	βωρπ	voːrp	bwrp	vōrp	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرسل
يبعث
يوفد"		ⲃⲱⲣⲡ	
ⲃⲁⲥⲧ	βαςτ	vast	bast	vast	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يجفف
يحمص
يصفي"		ⲃⲁⲥⲧ	
ⲃⲁⲥⲧ	βαςτ	vast	bast	vast	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يجفف
يحمص
يصفي"		ⲃⲁⲥⲧ	
ⲃⲱⲥⲧ	βωςτ	voːst	bwst	vōst	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجفف
يحمص
يصفي"		ⲃⲱⲥⲧ	
ⲃⲱⲧⲥ	βωτς	voːts	bwts	vōts	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحارب
يقاتل
يتحارب
يتقاتل"		ⲃⲱⲧⲥ	
ⲃⲱⲧⲥ	βωτς	voːts	bwts	vōts	اسم	مذكر	"حرب
قتال
معركة
مشاجرة شديدة"		ⲃⲱⲧⲥ (ⲡ)	(ⲡ)
ⲃⲁϣ	βαϣ	vash	bash	vash	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يتعرى
ينكشف
يعري
يجرد
يكشف
يخلع
يسلخ ، الجلد
يسلب
ينهب
يحل
يفك
يطلق
يعتق
يترك الحبل
يحط ، الجمل"		ⲃⲁϣ	
ⲃⲉϣ	βεϣ	vesh	vesh	vesh	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يتعرى
ينكشف
يعري
يجرد
يكشف
يخلع
يسلخ ، الجلد
يسلب
ينهب
يحل
يفك
يطلق
يعتق
يترك الحبل
يحط ، الجمل"		ⲃⲉϣ	
ⲃⲱϣ	βωϣ	voːsh	bwsh	vōsh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتعرى
ينكشف
يعري
يجرد
يكشف
يخلع
يسلخ ، الجلد
يسلب
ينهب
يحل
يفك
يطلق
يعتق
يترك الحبل
يحط ، الجمل"		ⲃⲱϣ	
ⲃⲱϣ `ⲉⲃⲟⲗ	βωϣ `εβολ	voːsh èvol	bwsh `ebol	vōsh èvol	اسم	مذكر	"عري
تعري
عورة"		ⲃⲱϣ `ⲉⲃⲟⲗ (ⲡ)	(ⲡ)
ⲃⲱϣ	βωϣ	voːsh	bwsh	vōsh	اسم	مذكر	"عري
تعري
عورة"		ⲃⲱϣ (ⲡ)	(ⲡ)
ⲃⲱϣ	βωϣ	voːsh	bwsh	vōsh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشق
يفلق
ينخر"		ⲃⲱϣ	
ⲃⲱϩⲉⲙ	βωϩεμ	voːhem	bwhem	vōhem	اسم	مذكر	"لحن
مرد
ترتيل
ترنيمة
نغمة
اتفاق أصوات"		ⲃⲱϩⲉⲙ (ⲡ)	(ⲡ)
ⲃⲱϩⲉⲙ	βωϩεμ	voːhem	bwhem	vōhem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرتل لحن
يرد بلحن"		ⲃⲱϩⲉⲙ	
ⲃⲱϩⲉⲛ	βωϩεν	voːhen	bwhen	vōhen	اسم	مذكر	"تعريشة
تسقيفة
غطاء للسقف
غطاء خيمة
غطاء خيمة الإجتماع"		ⲃⲱϩⲉⲛ (ⲡ)	(ⲡ)
ⲃⲱϩⲛ	βωϩν	voːhn	bwhn	vōhn	اسم	مذكر	"تعريشة
تسقيفة"		ⲃⲱϩⲛ (ⲡ)	(ⲡ)
ⲃⲱϫⲃⲱϫ	βωϫβωϫ	voːgvoːg	bwgbwg	vōgvōg	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقطع
يكسر
يدغدغ
يقشر
يفصل"		ⲃⲱϫⲃⲱϫ	
ⲃⲱϫ	βωϫ	voːg	bwg	vōg	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقطع
يكسر
يدغدغ
يقشر
يفصل"		ⲃⲱϫ	
ⲃⲟϯ	βοϯ	voti	boti	voti	اسم	مذكر	"حنطة
قمح
حمص
نوع من البقول"		ⲃⲟϯ (ⲡ)	(ⲡ)
ⲃⲱϯ	βωϯ	voːti	bwti	vōti	اسم	مذكر	"حنطة
قمح
حمص
نوع من البقول"		ⲃⲱϯ (ⲡ)	(ⲡ)
										
ⲅ, ⲅ, (ⲅⲁⲙⲙⲁ)	γ, γ, (γαμμα)	g, g, (gɑmmɑ)	j, j, (jamma)	g, g, (gamma)	حرف		الحرف الثالث من الأبجدية القبطية		ⲅ, ⲅ, (ⲅⲁⲙⲙⲁ)	
ϣⲟⲙⲧ	ϣομτ	shomt	shomt	shomt	رقم		"ثلاثة
للمذكر"		ϣⲟⲙⲧ (num.)	(num.)
ϣⲟⲙϯ	ϣομϯ	shomti	shomti	shomti	رقم		"ثلاث
للمؤنث"		ϣⲟⲙϯ (num.)	(num.)
ⲙⲁϩ ⲅ	μαϩ γ	mɑh shomt	mah j	mah shomt	رقم		الثالث		ⲙⲁϩ ⲅ (num.)	(num.)
ⲣⲉ ⲅ	ρε γ	re g	re j	re g	رقم		"ثلث
جزء من ثلاثة أجزاء"		ⲣⲉ ⲅ (num.)	(num.)
ⲡⲓ ⲅ	πι γ	pi shomt	pi j	pi shomt	اسم		"يوم الثلاثاء
اليوم الثالث"		ⲡⲓ ⲅ	
ⲅⲁⲃⲁⲑⲏ	γαβαθη	gɑvatʰiː	jabathy	gavathï	اسم		"جاباثا
دار الولاية
البلاط"		ⲅⲁⲃⲁⲑⲏ	
ⲅⲁⲃⲃⲁⲑⲁ	γαββαθα	gɑbvatʰɑ	jabbatha	gabvatha	اسم		"جاباثا
دار الولاية
البلاط"		ⲅⲁⲃⲃⲁⲑⲁ	
ⲅⲁⲃⲁⲑⲁ	γαβαθα	gɑvatʰɑ	jabatha	gavatha	اسم		"جاباثا
دار الولاية
البلاط"		ⲅⲁⲃⲁⲑⲁ	
