Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲗⲁⲡⲧ	λαπτ	lɑpt	lapt	lapt	اسم	مذكر	"لفت
سلجم
نوع من الخضار"		ⲗⲁⲡⲧ (ⲡ)	(ⲡ)
ⲗⲉⲃⲧ	λεβτ	lebt	lebt	lebt	اسم	مذكر	"لفت
سلجم
نوع من الخضار"		ⲗⲉⲃⲧ (ⲡ)	(ⲡ)
ⲗⲉⲃϣ	λεβϣ	lebsh	lebsh	lebsh	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يلهب
يشعل
يوقد
يحمي"		ⲗⲉⲃϣ	
ⲗⲉⲡϣ	λεπϣ	lepsh	lepsh	lepsh	اسم	مذكر	"قش
عوسج
حطب
عصافة ، ماتدة للوقود
لبشة قصب
حزمة"		ⲗⲉⲡϣ (ⲡ)	(ⲡ)
ⲗⲉⲃϣ	λεβϣ	lebsh	lebsh	lebsh	اسم	مذكر	"قش
عوسج
حطب
عصافة ، ماتدة للوقود
لبشة قصب
حزمة"		ⲗⲉⲃϣ (ⲡ)	(ⲡ)
ⲗⲉⲃϣ	λεβϣ	lebsh	lebsh	lebsh	اسم	مذكر	"تفل
عكارة
راسب
نفاية
فضالة"		ⲗⲉⲃϣ (ⲡ)	(ⲡ)
ⲗⲉⲅⲅⲉⲣⲓⲟⲛ	λεγγεριον	lengerion	lejjerion	lengerion	اسم	مذكر	"كهرمان
كارم"	يوناني	ⲗⲉⲅⲅⲉⲣⲓⲟⲛ (ⲡ)	(ⲡ)
ⲗⲉⲅⲉⲱⲛ	λεγεων	legeoːn	lejewn	legeōn	اسم	مؤنث	"فرقة من الجيش
سرب
جوقة
جيش
فرقة رومانية من 6000 جندي"	يوناني	ⲗⲉⲅⲉⲱⲛ (ⲧ)	(ⲧ)
ⲗⲉⲅⲓⲱⲛ	λεγιων	legioːn	lejiwn	legiōn	اسم	مؤنث	"فرقة من الجيش
سرب
جوقة
جيش
فرقة رومانية من 6000 جندي"	يوناني	ⲗⲉⲅⲓⲱⲛ (ⲧ)	(ⲧ)
ⲗⲉⲓⲧⲟⲩⲣⲅⲓⲁ	λειτουργια	leitoːrgiɑ	leitourjia	leitürgia	اسم	مؤنث	"عبادة
تقدمة
ذبيحة
خدمة التسبيح
القداس الإلهي"	يوناني	ⲗⲉⲓⲧⲟⲩⲣⲅⲓⲁ (ⲧ)	(ⲧ)
ⲗⲉⲓⲧⲟⲩⲣⲅⲟⲥ	λειτουργος	leitoːrgos	leitourjos	leitürgos	اسم	مذكر	"عابد
خادم
خادم خدمة إلهية
معين الكاهن"	يوناني	ⲗⲉⲓⲧⲟⲩⲣⲅⲟⲥ (ⲡ)	(ⲡ)
ⲗⲉⲓⲯⲁⲛⲟⲛ	λειψανον	leipsɑnon	leipsanon	leipsanon	اسم	مذكر	"رفات
ذخيرة
بقايا أجسام
أثر مقدس لقديس أو شهيد"	يوناني	ⲗⲉⲓⲯⲁⲛⲟⲛ (ⲡ)	(ⲡ)
ⲗⲉⲓϥⲓ	λειϥι	leifi	leifi	leifi	اسم	مذكر	"لبيس ، نوع من الأسماك
laveo niloticus
nile leveo"		ⲗⲉⲓϥⲓ (ⲡ)	(ⲡ)
ⲗⲉⲕ	λεκ	lek	lek	lek	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يرطب
يلين
ينعم
يطري"		ⲗⲉⲕ	
