Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϭⲱϥⲧ	ϭωϥτ	tshoːft	tschwft	tshōft	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يهزم
يقهر"		ϭⲱϥⲧ	
ϭⲱϧⲉⲙ	ϭωϧεμ	tshoːkʰem	tschwkhem	tshōkhem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتنجس
يتدنس
يفسد
ينجس
يدنس
يلوث
يشوه
يشين
يعيب
يهين
يفضح"		ϭⲱϧⲉⲙ	
ϭⲁϧⲙ	ϭαϧμ	tshɑkʰm	tschakhm	tshakhm	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يتنجس
يتدنس
يفسد
ينجس
يدنس
يلوث
يشوه
يشين
يعيب
يهين
يفضح"		ϭⲁϧⲙ	
ϭⲁϧⲉⲙ	ϭαϧεμ	tshɑkʰem	tschakhem	tshakhem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتنجس
يتدنس
يفسد
ينجس
يدنس
يلوث
يشوه
يشين
يعيب
يهين
يفضح"		ϭⲁϧⲉⲙ	
ϭⲱϧⲉⲙ	ϭωϧεμ	tshoːkʰem	tschwkhem	tshōkhem	اسم	مذكر	"نجاسة
دنس
تلوث
تدنيس"		ϭⲱϧⲉⲙ (ⲡ)	(ⲡ)
ϭⲱϩ	ϭωϩ	tshoːh	tschwh	tshōh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلمس
يمس"		ϭⲱϩ	
ϭⲟϫ	ϭοϫ	tshοg	tschog	tshog	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصطبغ
يتلون
يصبغ
يلون
يلطخ
يخضب
يغمس
يغطي
يغمر
يغطس
ينغمس"		ϭⲟϫ	
ϭⲉϫ	ϭεϫ	tsheg	tscheg	tsheg	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصطبغ
يتلون
يصبغ
يلون
يلطخ
يخضب
يغمس
يغطي
يغمر
يغطس
ينغمس"		ϭⲉϫ	
ϭⲱϫ	ϭωϫ	tshoːg	tschwg	tshōg	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصطبغ
يتلون
يصبغ
يلون
يلطخ
يخضب
يغمس
يغطي
يغمر
يغطس
ينغمس"		ϭⲱϫ	
ϭⲱϫ	ϭωϫ	tshoːg	tschwg	tshōg	اسم	مذكر	صبغة		ϭⲱϫ (ⲡ)	(ⲡ)
ϭⲱϫⲡ	ϭωϫπ	tshoːgp	tschwgp	tshōgp	حال		"نادرا
بالكاد
بالجهد
غير كاف
غير متوفر"		ϭⲱϫⲡ (adv.)	(adv.)
`ϣϧⲉⲗⲧ	`ϣϧελτ	eshkʰelt	`shkhelt	eshkhelt	اسم	مذكر	"إفراز
نز
نتح
نضح
صديد
قيح
مدة"		`ϣϧⲉⲗⲧ (ⲡ)	(ⲡ)
ϭϧⲉⲗⲧ	ϭϧελτ	tshkʰelt	tschkhelt	tshkhelt	اسم	مذكر	"إفراز
نز
نتح
نضح
صديد
قيح
مدة"		ϭϧⲉⲗⲧ (ⲡ)	(ⲡ)
ϭϭⲱⲟⲩ	ϭϭωου	tsh-tshoː	tschtschwou	tshtshōü	اسم	مذكر	"رغبة
بغية
أمنية
مراد
مرام
شهوة
اشتياق
حاجة
عوز
اقتضاء
غيرة
حماس
حمية"		ϭϭⲱⲟⲩ (ⲡ)	(ⲡ)
										
ϯ (ⲧⲓ)	ϯ (τι)	ti (ti)	ti (ti)	ti (ti)	حرف		الحرف الثاني والثلاثون من الأبجدية القبطية		ϯ (ⲧⲓ)	
ϯ	ϯ	ti	ti	ti	أداة		"ال
أداة تعريف مفرد مؤنث"		ϯ	
ϯ	ϯ	ti	ti	ti	ضمير		"أنا
ضمير المتكلم في المضارع والمستقبل"		ϯ (pron.)	(pron.)
ϯⲏⲓ	ϯηι	ti'iːi	tiyi	tiïi	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يعطي
يمنح
يهب
يناول من الأسرار
يسلم
يبذل
يغدق
يجازي
يوفي
يعطي"		ϯⲏⲓ	
ϯ	ϯ	ti	ti	ti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعطي
يمنح
يهب
يناول من الأسرار
يسلم
يبذل
يغدق
يجازي
يوفي
يعطي"		ϯ	
ϯ	ϯ	ti	ti	ti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعطي
يمنح
يهب
يناول من الأسرار
يسلم
يبذل
يغدق
يجازي
يوفي
يعطي"		ϯ	
ϯ	ϯ	ti	ti	ti	اسم	مذكر	"عطاء
إعطاء
عطية
هبة
منحة
إنعام
كرم
جود
فضل
سخاء
مروؤة
تقديم
تقدمة
وفاء
سداد
مناولة
أخذ سر التناول
مجازاة
جزاء
مكافأة
ثواب"		ϯ (ⲡ)	(ⲡ)
ϯ	ϯ	ti	ti	ti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحارب
يصارع
يناضل
يقاتل
يكافح
يجاهد"		ϯ	
ϯ ⲉⲃⲟⲗ	ϯ εβολ	ti evοl	ti ebol	ti evol	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يبيع		ϯ ⲉⲃⲟⲗ	
ϯ ⲉⲃⲟⲗ ϧⲁ	ϯ εβολ ϧα	ti evοl kʰɑ	ti ebol kha	ti evol kha	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يبيع ب		ϯ ⲉⲃⲟⲗ ϧⲁ	
ⲁⲓⲁⲓ	αιαι	ɑiɑi	aiai	aiai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينمي
يكبر
يطور
يزود حجمه
يتقدم
يتحسن
يفلح
يرتقي
يكبر في السن
يتقدم في العمر
يشيخ"		ⲁⲓⲁⲓ	
