Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲣⲉϥϭⲓⲱⲙⲥ	ρεϥϭιωμς	ref-tshioːms	reftschiwms	reftshiōms	اسم	مذكر	"متعمد
حاصل على المعمودية"		ⲣⲉϥϭⲓⲱⲙⲥ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲓϣⲏⲙ	ρεϥϭιϣημ	ref-tshishiːm	reftschishym	reftshishïm	اسم	مذكر	"عراف
صاحب فأل
متكهن
متفائل"		ⲣⲉϥϭⲓϣⲏⲙ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲓϣϣⲱⲟⲩ	ρεϥϭιϣϣωου	ref-tshish-shoː	reftschishshwou	reftshishshōü	اسم	مذكر	"مشتاق
راغب في
متوحم"		ⲣⲉϥϭⲓϣϣⲱⲟⲩ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲓ`ϧⲣⲉ	ρεϥϭι`ϧρε	ref-tshiekʰre	reftschi`khre	reftshiekhre	اسم	مذكر	محتاج للطعام		ⲣⲉϥϭⲓ`ϧⲣⲉ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲓϩⲟ	ρεϥϭιϩο	ref-tshiho	reftschiho	reftshiho	اسم	مذكر	"متحيز
محابي"		ⲣⲉϥϭⲓϩⲟ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲓϩⲟⲡⲗⲟⲛ	ρεϥϭιϩοπλον	ref-tshihoplon	reftschihoplon	reftshihoplon	اسم	مذكر	متسلح	يوناني	ⲣⲉϥϭⲓϩⲟⲡⲗⲟⲛ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲓ`ϩⲣⲁϥ	ρεϥϭι`ϩραϥ	ref-tshiehrɑf	reftschi`hraf	reftshiehraf	اسم	مذكر	مستهتر		ⲣⲉϥϭⲓ`ϩⲣⲁϥ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲓϩⲱϯ	ρεϥϭιϩωϯ	ref-tshihoːti	reftschihwti	reftshihōti	اسم	مذكر	"جابي الضرائب
محصل"		ⲣⲉϥϭⲓϩⲱϯ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲓϯ	ρεϥϭιϯ	ref-tshiti	reftschiti	reftshiti	اسم	مذكر	"تاجر
بائع"		ⲣⲉϥϭⲓϯ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲛⲁⲩ	ρεϥϭναυ	ref-tshnav / ref-tshnɑv	reftschnau	reftshnav	اسم	مذكر	"كسلان
متراخ
مهمل
متبلد
كسول"		ⲣⲉϥϭⲛⲁⲩ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲛⲏⲛ	ρεϥϭνην	ref-tshniːn	reftschnyn	reftshnïn	اسم	مذكر	"مشاكس
محب للعراك
جالب المشاكل"		ⲣⲉϥϭⲛⲏⲛ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲉ	ρεϥϭε	ref-tshe	reftsche	reftshe	اسم	مذكر	"زارع
غارس
باذر"		ⲣⲉϥϭⲉ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲟ	ρεϥϭο	ref-tsho	reftscho	reftsho	اسم	مذكر	"زارع
غارس
باذر"		ⲣⲉϥϭⲟ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲟⲧϭⲉⲧ	ρεϥϭοτϭετ	ref-tshot-tshet	reftschottschet	reftshottshet	اسم	مذكر	"سفاح
ذباح
جزار
قاهر"		ⲣⲉϥϭⲟⲧϭⲉⲧ (ⲡ)	(ⲡ)
ⲣⲉϥϭⲟϫⲓ	ρεϥϭοϫι	ref-tshogi	reftschogi	reftshogi	اسم	مذكر	"مسرع
راكض
ساع
طارد
مبعد
مزيل
مضطهد"		ⲣⲉϥϭⲟϫⲓ (ⲡ)	(ⲡ)
