Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲫⲟⲣⲥ	φορς	pʰors	phors	phors	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	يعزق الأرض		ⲫⲟⲣⲥ	
ⲫⲟⲣⲥ	φορς	pʰors	phors	phors	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"معزوق
مغروس
متوتر
مجهد"		ⲫⲟⲣⲥ	
ⲫⲟⲣϣ	φορϣ	pʰorsh	phorsh	phorsh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يفرش
يبسط
يتمدد"		ⲫⲟⲣϣ	
ⲫⲟⲣϣ	φορϣ	pʰorsh	phorsh	phorsh	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مفروش
منبسط
ممدد
ممتد
ممهد
منتشر
منشور"		ⲫⲟⲣϣ	
ⲫⲟⲣϣⲉⲛϧⲁⲓ	φορϣενϧαι	pʰorshenkʰɑi	phorshenkhai	phorshenkhai	اسم	مؤنث	سبورة		ⲫⲟⲣϣⲉⲛϧⲁⲓ (ⲧ)	(ⲧ)
ⲫⲟⲣϣⲓ	φορϣι	pʰorshi	phorshi	phorshi	اسم	مؤنث	"منضدة
مائدة
ترابيزة
سفرة
غرفة الطعام
حجرة المائدة
صالة المائدة"		ⲫⲟⲣϣⲓ (ⲧ)	(ⲧ)
ⲫⲟⲣϫ	φορϫ	pʰorg	phorg	phorg	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يفرق
يفلق
يفصل"		ⲫⲟⲣϫ	
ⲫⲟⲣϫ	φορϫ	pʰorg	phorg	phorg	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مشقوق
مفصول
منفصل
مفترق
مقسم
مجروش
مفرط"		ⲫⲟⲣϫ	
ⲫⲱⲥⲥⲁ	φωςςα	pʰoːssɑ	phwssa	phōssa	اسم	مؤنث	"جب
حفرة
نقرة"		ⲫⲱⲥⲥⲁ (ⲧ)	(ⲧ)
ⲫⲟⲥⲥⲁ	φοςςα	pʰossɑ	phossa	phossa	اسم	مؤنث	"جب
حفرة
نقرة"		ⲫⲟⲥⲥⲁ (ⲧ)	(ⲧ)
ⲫⲟⲥⲓ	φοςι	pʰosi	phosi	phosi	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مطبوخ
مطهي
ناضج
مستو
مصفي
محمي
ممحص
منصهر"		ⲫⲟⲥⲓ	
ⲫⲟⲥⲟⲛ	φοςον	pʰoson	phoson	phoson	أداة ربط		"بما أن
مادام
كما
بقدر ما
مهما"	يوناني	ⲫⲟⲥⲟⲛ	
ⲫⲉⲧⲫⲱⲧ	φετφωτ	pʰetpʰoːt	phetphwt	phetphōt	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يقطع
يفتت
يسقط قطعا
يتهرأ
يتفتت
يتساقط
يسقط قطعا قطعا"		ⲫⲉⲧⲫⲱⲧ	
ⲫⲉⲧⲫⲉⲧ	φετφετ	pʰetpʰet	phetphet	phetphet	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يقطع
يفتت
يسقط قطعا
يتهرأ
يتفتت
يتساقط
يسقط قطعا قطعا"		ⲫⲉⲧⲫⲉⲧ	
