Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϣⲱϣ	ϣωϣ	shoːsh	shwsh	shōsh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحتقر
يزدري
يصرع
يساوي
يمهد
يتسلوي
يتحاذى"		ϣⲱϣ	
ϣⲟϣ	ϣοϣ	shοsh	shosh	shosh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحتقر
يزدري
يصرع
يساوي
يمهد
يتسلوي
يتحاذى"		ϣⲟϣ	
ϣⲁϣ	ϣαϣ	shɑsh	shash	shash	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحتقر
يزدري
يصرع
يساوي
يمهد
يتسلوي
يتحاذى"		ϣⲁϣ	
ϣⲁϣ	ϣαϣ	shɑsh	shash	shash	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يقتل
يضرب حتى الموت"		ϣⲁϣ	
ϣⲁϣ ὲⲃⲟⲗ	ϣαϣ ὲβολ	shɑsh èbοl	shash `ebol	shash èvol	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينثر
يبعثر
يذري
يجرف
يسح
يفوح
يعبق
يسحق
يهرس"		ϣⲁϣ ὲⲃⲟⲗ	
ϣⲁϣ ὲⲃⲟⲗ	ϣαϣ ὲβολ	shɑsh èbοl	shash `ebol	shash èvol	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينثر
يبعثر
يذري
يجرف
يسح
يفوح
يعبق
يسحق
يهرس"		ϣⲁϣ ὲⲃⲟⲗ	
ϣⲁϣ	ϣαϣ	shɑsh	shash	shash	اسم	مذكر	"غزال
أيل"		ϣⲁϣ (ⲡ)	(ⲡ)
ϣⲁϣ	ϣαϣ	shɑsh	shash	shash	اسم	مذكر	"مرحاض
كنيف
بكابورت
تواليت"		ϣⲁϣ (ⲡ)	(ⲡ)
ϣⲁϣ	ϣαϣ	shɑsh	shash	shash	اسم	مؤنث	"ألم
وجع
عذاب
أذية
غم
حزن
كأبة"		ϣⲁϣ (ⲧ)	(ⲧ)
ϣⲁϣ	ϣαϣ	shɑsh	shash	shash	اسم	جمع	"شرفات
بلكونات
بروزات المباني"		ϣⲁϣ (ⲛ)	(ⲛ)
ϣⲁϣ	ϣαϣ	shɑsh	shash	shash	اسم	مذكر	"ضربة
جلدة
جرح
قرحة
نقرة
شكة
خراج
دمل"		ϣⲁϣ (ⲡ)	(ⲡ)
ϣⲁϣⲓ	ϣαϣι	shɑshi	shashi	shashi	اسم	مذكر	"ضربة
جلدة
جرح
قرحة
نقرة
شكة
خراج
دمل"		ϣⲁϣⲓ (ⲡ)	(ⲡ)
ϣⲁϣⲓ	ϣαϣι	shɑshi	shashi	shashi	صفة		"مر
علقم"		ϣⲁϣⲓ (adj.)	(adj.)
ϣⲁϣⲓ	ϣαϣι	shɑshi	shashi	shashi	اسم	مذكر	"مر
مرارة
المرارة
الصفراء"		ϣⲁϣⲓ (ⲡ)	(ⲡ)
ⲉⲛϣⲁϣⲓ	ενϣαϣι	enshɑshi	enshashi	enshashi	صفة		"مر
علقم"		ⲉⲛϣⲁϣⲓ (adj.)	(adj.)
ⲉⲛϣⲁϣⲓ	ενϣαϣι	enshɑshi	enshashi	enshashi	اسم	مذكر	"مر
مرارة
المرارة
الصفراء"		ⲉⲛϣⲁϣⲓ (ⲡ)	(ⲡ)
`ⲛϣⲁϣⲓ	`νϣαϣι	enshɑshi	`nshashi	enshashi	صفة		"مر
علقم"		`ⲛϣⲁϣⲓ (adj.)	(adj.)
`ⲛϣⲁϣⲓ	`νϣαϣι	enshɑshi	`nshashi	enshashi	اسم	مذكر	"مر
مرارة
المرارة
الصفراء"		`ⲛϣⲁϣⲓ (ⲡ)	(ⲡ)
ϣⲁϣⲛⲓ	ϣαϣνι	shɑshni	shashni	shashni	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينال
يفوز
يحرز
يحوز
يحصل على
يأخذ
يوصل
يبلغ
يدرك
يحظى
يمتلك
يتوصل"		ϣⲁϣⲛⲓ	
ϣⲁϣⲛⲓ ⲛⲉⲙ	ϣαϣνι νεμ	shɑshni nem	shashni nem	shashni nem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يتواجد مع		ϣⲁϣⲛⲓ ⲛⲉⲙ	
ϣⲁϣⲟⲩⲗ	ϣαϣουλ	shɑshoːl	shashoul	shashül	اسم	مذكر	"قط وحشي
خيطل"		ϣⲁϣⲟⲩⲗ (ⲡ)	(ⲡ)
ϣⲁϣⲣⲱⲙⲓ	ϣαϣρωμι	shɑshroːmi	shashrwmi	shashrōmi	اسم	مذكر	"محتقر البشر
مذل البشر"		ϣⲁϣⲣⲱⲙⲓ (ⲡ)	(ⲡ)
ϣⲁϣⲣⲱⲙⲓ	ϣαϣρωμι	shɑshroːmi	shashrwmi	shashrōmi	صفة		"متعجرف
متعالي"		ϣⲁϣⲣⲱⲙⲓ (adj.)	(adj.)
ϣⲁϣⲣⲱⲙⲓ	ϣαϣρωμι	shɑshroːmi	shashrwmi	shashrōmi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحتقر
يذدري"		ϣⲁϣⲣⲱⲙⲓ	
ϣⲁϣⲧ	ϣαϣτ	shɑsht	shasht	shasht	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يعيق
يعطل
يعرقل
يمنع"		ϣⲁϣⲧ	
ϣⲁϣⲧ	ϣαϣτ	shɑsht	shasht	shasht	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"معاق
معطل
معرقل"		ϣⲁϣⲧ	
ϣⲁϣⲧ	ϣαϣτ	shɑsht	shasht	shasht	اسم	جمع	"شرفات
بلكونات
بروزات المباني"		ϣⲁϣⲧ (ⲛ)	(ⲛ)
ϣⲁϣϥ	ϣαϣϥ	shɑshf	shashf	shashf	اسم		سبع للمذكر		ϣⲁϣϥ	
ϣⲁϣϥⲓ	ϣαϣϥι	shɑshfi	shashfi	shashfi	اسم		سبعة للمؤنث		ϣⲁϣϥⲓ	
ϣⲁϣϥ	ϣαϣϥ	shɑshf	shashf	shashf	اسم	مذكر	أسبوع		ϣⲁϣϥ (ⲡ)	(ⲡ)
ⲁⲛϣⲁϣϥ	ανϣαϣϥ	ɑnshɑshf	anshashf	anshashf	اسم	مذكر	أسبوع		ⲁⲛϣⲁϣϥ (ⲡ)	(ⲡ)
ϣⲁϣϥ	ϣαϣϥ	shɑshf	shashf	shashf	اسم	مذكر	"نساج
حائك
قزاز
حباك"		ϣⲁϣϥ (ⲡ)	(ⲡ)
ϣⲁϥⲉ	ϣαϥε	shɑfe	shafe	shafe	اسم	مذكر	"برية
قفر
صحراء
موحش
مقفر
خال
قاحل"		ϣⲁϥⲉ (ⲡ)	(ⲡ)
ϣⲁϥⲉⲩ	ϣαϥευ	shɑfev	shafeu	shafev	اسم	جمع	"براري
قفار
صحاري"		ϣⲁϥⲉⲩ (ⲛ)	(ⲛ)
ϣⲁϥⲏⲟⲩ	ϣαϥηου	shɑfjoː	shafyou	shafïü	اسم	جمع	"براري
قفار
صحاري"		ϣⲁϥⲏⲟⲩ (ⲛ)	(ⲛ)
ϣⲁϥⲑ	ϣαϥθ	shɑftʰ	shafth	shafth	اسم	مذكر	"فاجر
أثيم
عاص
شرير
خبيث
جاحد"		ϣⲁϥⲑ (ⲡ)	(ⲡ)
ϣⲁϥⲑ	ϣαϥθ	shɑftʰ	shafth	shafth	اسم	مؤنث	عاقر		ϣⲁϥⲑ (ⲧ)	(ⲧ)
ϣⲁϥⲓ	ϣαϥι	shɑfi	shafi	shafi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتورم
يورم
ينتفخ
ينفش
يغلظ
يتضخم
يترهل"		ϣⲁϥⲓ	
