Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϭⲛⲉϫⲱϥ	ϭνεϫωϥ	tshnegoːf	tschnegwf	tshnegōf	اسم	مذكر	"خضوع
إذعان"		ϭⲛⲉϫⲱϥ (ⲡ)	(ⲡ)
ϭⲛⲉϫⲱ	ϭνεϫω	tshnegoː	tschnegw	tshnegō	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يخضع
ينحني
يذعن
يذل
ينذل
يحني
يحني الرأس"		ϭⲛⲉϫⲱ	
`ϣϭⲛⲏⲛ	`ϣϭνην	eshtshniːn	`shtschnyn	eshtshnïn	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجاهد
يكد
يكدح
يجتهد
يكافح
يناضل
يتخاصم
يتشاجر
تشاكل
يشاكس"		`ϣϭⲛⲏⲛ	
ϭⲛⲏⲛ	ϭνην	tshniːn	tschnyn	tshnïn	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجاهد
يكد
يكدح
يجتهد
يكافح
يناضل
يتخاصم
يتشاجر
تشاكل
يشاكس"		ϭⲛⲏⲛ	
`ϣϭⲛⲏⲛ	`ϣϭνην	eshtshniːn	`shtschnyn	eshtshnïn	اسم	مذكر	"جهاد
كفاح
نضال
نزاع
خصام
مشاجرة
خناقة
مناظرة
منافسة
مزاحمة
التهاب"		`ϣϭⲛⲏⲛ (ⲡ)	(ⲡ)
ϭⲛⲏⲛ	ϭνην	tshniːn	tschnyn	tshnïn	اسم	مذكر	"جهاد
كفاح
نضال
نزاع
خصام
مشاجرة
خناقة
مناظرة
منافسة
مزاحمة
التهاب"		ϭⲛⲏⲛ (ⲡ)	(ⲡ)
ϭⲛⲏⲟⲩⲧ	ϭνηουτ	tshnjoːt	tschnyout	tshnïüt	فعل	صيغة وصفية – حال	"جامد
متيبس
متحجر"		ϭⲛⲏⲟⲩⲧ	
ϭⲛⲏⲟⲩⲧ	ϭνηουτ	tshnjoːt	tschnyout	tshnïüt	فعل	صيغة وصفية – حال	"رطب
رخو
طري
مائع
لين
مرن
ملين
مسهل"		ϭⲛⲏⲟⲩⲧ	
ϭⲛⲏⲡ	ϭνηπ	tshniːp	tschnyp	tshnïp	اسم	مذكر	التهاب		ϭⲛⲏⲡ (ⲡ)	(ⲡ)
ϭⲛⲟ	ϭνο	tshnο	tschno	tshno	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجمد
ييبس
يتيبس
يصلب
يتجمد
يعسر
يتحجر"		ϭⲛⲟ	
