Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲑⲉⲝⲧⲏⲃ	θεξτηβ	tʰextiːb	thextyb	thextïb	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشير بإصبعه
يظهر
يوضح
يوري"	يوناني	ⲑⲉⲝⲧⲏⲃ	
ⲑⲉⲟⲗⲟⲅⲉⲓⲛ	θεολογειν	tʰeologein	theolojein	theologein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	ينطق بالإلهيات	يوناني	ⲑⲉⲟⲗⲟⲅⲉⲓⲛ	
ⲑⲉⲟⲗⲟⲅⲓⲁ	θεολογια	tʰeologiɑ	theolojia	theologia	اسم	مؤنث	"علم اللاهوت
خاص بالإلاهيات
خاص باللإلهيات"	يوناني	ⲑⲉⲟⲗⲟⲅⲓⲁ (ⲧ)	(ⲧ)
ⲑⲉⲟⲗⲟⲅⲟⲥ	θεολογος	tʰeologos	theolojos	theologos	اسم	مذكر	"لاهوتي
ناطق بالإلهيات"	يوناني	ⲑⲉⲟⲗⲟⲅⲟⲥ (ⲡ)	(ⲡ)
ⲑⲉⲟⲡⲓⲥⲧⲏ	θεοπιςτη	tʰeopistiː	theopisty	theopistï	اسم	مؤنث	"مؤمنة بالله
اسم ، ثيؤبستا"	يوناني	ⲑⲉⲟⲡⲓⲥⲧⲏ (ⲧ)	(ⲧ)
ⲑⲉⲟⲡⲣⲉⲡⲟⲥ	θεοπρεπος	tʰeoprepos	theoprepos	theoprepos	صفة		"لائق بالله
مناسب لله
موافق لله
ملائم لله"	يوناني	ⲑⲉⲟⲡⲣⲉⲡⲟⲥ (adj.)	(adj.)
ⲑⲉⲟⲣⲓⲙⲟⲥ	θεοριμος	tʰeorimos	theorimos	theorimos	اسم	مذكر	ناظر الإلهيات	يوناني	ⲑⲉⲟⲣⲓⲙⲟⲥ (ⲡ)	(ⲡ)
ⲑⲉⲟⲥ	θεος	tʰeos	theos	theos	اسم	مذكر	"الله
الإله"	يوناني	ⲑⲉⲟⲥ (ⲡ)	(ⲡ)
ⲑⲉⲟⲥⲉⲃⲏⲥ	θεοςεβης	tʰeoseviːs	theosebys	theosevïs	اسم	مذكر	"خائف الله
متقي الله
عابد الله"	يوناني	ⲑⲉⲟⲥⲉⲃⲏⲥ (ⲡ)	(ⲡ)
ⲑⲉⲟⲧⲟⲕⲓⲁ	θεοτοκια	tʰeotokiɑ	theotokia	theotokia	اسم	مؤنث	"ثيؤطوكية
تمجيد لوالدة الإله"	يوناني	ⲑⲉⲟⲧⲟⲕⲓⲁ (ⲧ)	(ⲧ)
ⲑⲉⲟⲧⲟⲕⲟⲥ	θεοτοκος	tʰeotokos	theotokos	theotokos	اسم	مذكر	والدة الإله	يوناني	ⲑⲉⲟⲧⲟⲕⲟⲥ (ⲡ)	(ⲡ)
ⲑⲉⲟⲫⲁⲛⲓⲟⲥ	θεοφανιος	tʰeopʰɑnios	theophanios	theophanios	اسم	مذكر	ناظر الإله	يوناني	ⲑⲉⲟⲫⲁⲛⲓⲟⲥ (ⲡ)	(ⲡ)
ⲑⲉⲟⲫⲓⲗⲟⲥ	θεοφιλος	tʰeopʰilos	theophilos	theophilos	اسم	مذكر	"محب الإله
اسم ، ثيؤفيلوس"	يوناني	ⲑⲉⲟⲫⲓⲗⲟⲥ (ⲡ)	(ⲡ)
ⲑⲉⲟⲫⲟⲣⲟⲥ	θεοφορος	tʰeopʰoros	theophoros	theophoros	اسم	مذكر	حامل الإله	يوناني	ⲑⲉⲟⲫⲟⲣⲟⲥ (ⲡ)	(ⲡ)
ⲑⲉⲣⲁⲡⲉⲩⲉⲓⲛ	θεραπευειν	tʰerɑpevein	therapeuein	therapevein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يداوي
يعالج
يشفي
يبريء
يعتني ب
يرعى
يعاد مريضا"		ⲑⲉⲣⲁⲡⲉⲩⲉⲓⲛ	
ⲑⲉⲣⲁⲡⲓⲁ	θεραπια	tʰerɑpiɑ	therapia	therapia	اسم	مؤنث	"علاج
شفاء
إبراء
التئام
خدمة
عناية
رعاية"	يوناني	ⲑⲉⲣⲁⲡⲓⲁ (ⲧ)	(ⲧ)
ⲑⲉⲣⲁⲡⲉⲓⲁ	θεραπεια	tʰerɑpeiɑ	therapeia	therapeia	اسم	مؤنث	"علاج
شفاء
إبراء
التئام
خدمة
عناية
رعاية"	يوناني	ⲑⲉⲣⲁⲡⲉⲓⲁ (ⲧ)	(ⲧ)
ⲑⲉⲣⲓⲗⲟⲛ	θεριλον	tʰerilon	therilon	therilon	اسم	مذكر	هلال	يوناني	ⲑⲉⲣⲓⲗⲟⲛ (ⲡ)	(ⲡ)
ⲑⲉⲣⲙⲓⲥⲓ	θερμιςι	tʰermisi	thermisi	thermisi	اسم		ربع ، عملة ، نقود		ⲑⲉⲣⲙⲓⲥⲓ	
ⲑⲉⲣⲙⲏⲥⲓ	θερμηςι	tʰermiːsi	thermysi	thermïsi	اسم		ربع ، عملة ، نقود		ⲑⲉⲣⲙⲏⲥⲓ	
ⲑⲁⲣⲙⲓ	θαρμι	tʰɑrmi	tharmi	tharmi	اسم	مؤنث	"مطرقة
مرزبة"		ⲑⲁⲣⲙⲓ (ⲧ)	(ⲧ)
ⲑⲉⲣⲙⲓ	θερμι	tʰermi	thermi	thermi	اسم	مؤنث	"مطرقة
مرزبة"		ⲑⲉⲣⲙⲓ (ⲧ)	(ⲧ)
ⲑⲉⲣⲙⲏⲥⲓ	θερμηςι	tʰermiːsi	thermysi	thermïsi	اسم		"ربع ، عملة ، نقود
رباعي
مقسوم على أربعة
ربع"		ⲑⲉⲣⲙⲏⲥⲓ	
ⲑⲉⲣⲙⲓⲥⲓ	θερμιςι	tʰermisi	thermisi	thermisi	اسم		"ربع ، عملة ، نقود
رباعي
مقسوم على أربعة
ربع"		ⲑⲉⲣⲙⲓⲥⲓ	
ⲑⲉⲣⲙⲟⲥ	θερμος	tʰermos	thermos	thermos	اسم	مذكر	"ترمس
نوع من البقول"		ⲑⲉⲣⲙⲟⲥ (ⲡ)	(ⲡ)
ⲑⲉⲣⲙⲟⲥ	θερμος	tʰermos	thermos	thermos	اسم	مذكر	"ترمس
حافظ للحرارة
ساخن
دافيء
حار"	يوناني	ⲑⲉⲣⲙⲟⲥ (ⲡ)	(ⲡ)
ⲑⲉⲣⲡ	θερπ	tʰerp	therp	therp	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحيك
يخيط
يرتق"		ⲑⲉⲣⲡ	
ⲑⲉⲣⲡ	θερπ	tʰerp	therp	therp	اسم	مؤنث	"أبرة
عقرب الساعة
مؤشر البوصلة"		ⲑⲉⲣⲡ (ⲧ)	(ⲧ)
ⲑⲉⲣⲉϣ	θερεϣ	tʰeresh	theresh	theresh	اسم	مذكر	"حبة الكتان
بذرة الكتان"		ⲑⲉⲣⲉϣ (ⲡ)	(ⲡ)
ⲑⲉⲣϣ	θερϣ	tʰersh	thersh	thersh	اسم	مذكر	"حبة الكتان
بذرة الكتان"		ⲑⲉⲣϣ (ⲡ)	(ⲡ)
ⲑⲉⲣϣⲟ	θερϣο	tʰersho	thersho	thersho	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يثقل على
يرهق
يحمل
يوسق
يشيل
يوبخ
يلوم
يبكت
يفاجيء
يرعب
يخيف
يفزع
يزعج
ينزعج
يرتعب
يهلع"		ⲑⲉⲣϣⲟ	
ⲑⲉⲣϣⲉ	θερϣε	tʰershe	thershe	thershe	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يثقل على
يرهق
يحمل
يوسق
يشيل
يوبخ
يلوم
يبكت
يفاجيء
يرعب
يخيف
يفزع
يزعج
ينزعج
يرتعب
يهلع"		ⲑⲉⲣϣⲉ	
ⲑⲉⲣϣⲟ	θερϣο	tʰersho	thersho	thersho	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يثقل على
يرهق
يحمل
يوسق
يشيل
يوبخ
يلوم
يبكت
يفاجيء
يرعب
يخيف
يفزع
يزعج
ينزعج
يرتعب
يهلع"		ⲑⲉⲣϣⲟ	
ⲑⲉⲣϣⲟ	θερϣο	tʰersho	thersho	thersho	اسم	مذكر	"حمولة
ثقالة
ثقل"		ⲑⲉⲣϣⲟ (ⲡ)	(ⲡ)
ⲑⲉⲥⲓⲥ	θεςις	tʰesis	thesis	thesis	اسم	مؤنث	"موضع
مكان
موقع
محل
حاسة
حاسية الشعور"	يوناني	ⲑⲉⲥⲓⲥ (ⲧ)	(ⲧ)
ⲑⲉⲧ	θετ	tʰet	thet	thet	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يخلط
يمزج
يدمج"		ⲑⲉⲧ	
ⲑⲉⲧ	θετ	tʰet	thet	thet	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرضي
يقنع
يطيب خاطر"		ⲑⲉⲧ	
ⲑⲉⲧ	θετ	tʰet	thet	thet	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمهد
يسوي
يوضب"		ⲑⲉⲧ	
ⲑⲉⲧ`ϩⲑⲏ	θετ`ϩθη	tʰetehtʰiː	thet`hthy	thetehthï	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقنع
يحايل
يسايس
يطمئن
يحرض
يهدأ
يسكن
يطمئن
يغرر ب"		ⲑⲉⲧ`ϩⲑⲏ	
ⲑⲉⲧϩⲏⲧ	θετϩητ	tʰet-hiːt	thethyt	thet-hït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقنع
يحايل
يسايس
يطمئن
يحرض
يهدأ
يسكن
يطمئن
يغرر ب"		ⲑⲉⲧϩⲏⲧ	
ⲑⲉⲧ`ϩⲑⲏ	θετ`ϩθη	tʰetehtʰiː	thet`hthy	thetehthï	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يقنع
يحايل
يسايس
يطمئن"		ⲑⲉⲧ`ϩⲑⲏ	
ⲑⲉⲱⲣⲉⲓⲛ	θεωρειν	tʰeoːrein	thewrein	theōrein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرى
يشاهد
ينظر
يبصر
يعاين
يراقب
يلاحظ
يتأمل
يطالع
يتحقق عن طريق النظر"	يوناني	ⲑⲉⲱⲣⲉⲓⲛ	
ⲑⲉⲱⲣⲓⲁ	θεωρια	tʰeoːriɑ	thewria	theōria	اسم	مؤنث	"رؤيا
مشهد
منظر إلهي"	يوناني	ⲑⲉⲱⲣⲓⲁ (ⲧ)	(ⲧ)
ⲑⲉⲱⲣⲓⲙⲟⲥ	θεωριμος	tʰeoːrimos	thewrimos	theōrimos	اسم	مذكر	ناظر الإلهيات		ⲑⲉⲱⲣⲓⲙⲟⲥ (ⲡ)	(ⲡ)
ⲑⲉϣ	θεϣ	tʰesh	thesh	thesh	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يقرر
يعين
يحدد
يرتب"		ⲑⲉϣ	
ⲑⲉϣⲉ	θεϣε	tʰeshe	theshe	theshe	اسم	مذكر	"جار
مجاور
قريب"		ⲑⲉϣⲉ (ⲡ)	(ⲡ)
ⲑⲉϣⲉⲩ	θεϣευ	tʰeshev	thesheu	theshev	اسم	جمع	"جيران
مجاورون"		ⲑⲉϣⲉⲩ (ⲛ)	(ⲛ)
ⲑⲉϣⲏ	θεϣη	tʰeshiː	theshy	theshï	اسم	مؤنث	"جارة
مجاورة
قريبة"		ⲑⲉϣⲏ (ⲧ)	(ⲧ)
ⲑⲉϥ	θεϥ	tʰef	thef	thef	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يخرج
يجر
يجذب بشدة"		ⲑⲉϥ	
ⲑⲉϧ	θεϧ	tʰekʰ	thekh	thekh	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يخلط
يمزج
يدمج
يشوش"		ⲑⲉϧ	
ⲑⲉϧⲑⲉϧ	θεϧθεϧ	tʰekʰtʰekʰ	thekhthekh	thekhthekh	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يخالط
يعاشر
يخلط
يعكر"		ⲑⲉϧⲑⲉϧ	
