Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲡⲉⲧⲛⲟϩⲉⲙ	πετνοϩεμ	petnohem	petnohem	petnohem	اسم	مذكر	"security
شرطي
رجل أمن"		ⲡⲉⲧⲛⲟϩⲉⲙ (ⲡ)	(ⲡ)
ⲛⲓⲣⲉϥⲥⲟϭⲛⲓ `ⲙⲙⲉⲧⲣⲉϥⲛⲟϩⲉⲙ	νιρεϥςοϭνι `μμετρεϥνοϩεμ	nirefsotshni emmetrefnohem	nirefsotschni `mmetrefnohem	nirefsotshni emmetrefnohem	اسم	مذكر	"security council
مجلس الأمن"		ⲛⲓⲣⲉϥⲥⲟϭⲛⲓ `ⲙⲙⲉⲧⲣⲉϥⲛⲟϩⲉⲙ (ⲡ)	(ⲡ)
ⲁⲫⲉ `ⲙⲙⲉⲧⲁⲙⲁϩⲓ	αφε `μμεταμαϩι	afe `mmetamahi	afe emmetamahi	afe emmetamahi	اسم	مذكر	"head of government
prime minister
رئيس الوزراء"		ⲁⲫⲉ `ⲙⲙⲉⲧⲁⲙⲁϩⲓ (ⲡ)	(ⲡ)
ⲁⲫⲉ `ⲙⲙⲉⲧⲣⲏϯ	αφε `μμετρηϯ	afe `mmetryti	afe emmet-reetee	afe emmet-reetee	اسم	مذكر	"head of state
رئيس دولة"		ⲁⲫⲉ `ⲙⲙⲉⲧⲣⲏϯ (ⲡ)	(ⲡ)
ⲁⲫⲉ `ⲛⲭⲁⲓⲛⲣⲱⲙⲓ	αφε `νχαινρωμι	afe `nkainromi	afe enkai-enromi	afe enkainromi	اسم	مذكر	"head of republic
رئيس جمهورية"		ⲁⲫⲉ `ⲛⲭⲁⲓⲛⲣⲱⲙⲓ (ⲡ)	(ⲡ)
ⲣⲉⲙ`ⲛϩⲱⲃ`ⲙⲙⲉⲧⲣⲏϯ	ρεμ`νϩωβ`μμετρηϯ	rem `n hob `nqai `mmetryti	rem `n hob `n qai emmet-ryti	rem en hob en kai emmetrïti	اسم	مذكر	"politician
سياسي"		ⲣⲉⲙ`ⲛϩⲱⲃ`ⲙⲙⲉⲧⲣⲏϯ (ⲡ)	(ⲡ)
ⲛⲓϩⲱⲃ `ⲙⲙⲉⲧⲣⲏϯ	νιϩωβ `μμετρηϯ	nihop `mmetryti	nihop emmet-reetee	nihopemmetrïti	اسم	مؤنث	"politics
سياسة"		ⲛⲓϩⲱⲃ `ⲙⲙⲉⲧⲣⲏϯ (ⲧ)	(ⲧ)
`ⲛϩⲱⲃ`ⲙⲙⲉⲧⲣⲏϯ	`νϩωβ`μμετρηϯ	`nhop `mmetryti	enhop`nkaimmetryti	enhopenkaimmetrïti	صفة		"political
سياسي"		`ⲛϩⲱⲃ`ⲙⲙⲉⲧⲣⲏϯ (adj.)	(adj.)
ⲙⲉⲧⲃⲁⲕⲓ	μετβακι	metbaki	metbaki	metvaki	اسم	مؤنث	"civil
مدنية"		ⲙⲉⲧⲃⲁⲕⲓ (ⲧ)	(ⲧ)
ϩⲁⲛⲙⲏⲓ`ⲛⲧⲉ ⲙⲉⲧⲃⲁⲕⲓ ⲛⲉⲙ `ⲛϩⲱⲃ `ⲙⲙⲉⲧⲣⲏϯ	ϩανμηι`ντε μετβακι νεμ `νϩωβ `μμετρηϯ	hanmyi ente metbaki nem en hop em met-reetee	hanmyi `nte metbaki nem `n hop `m metryti	hanmïi ente metvaki nem en hopemmetrïti	اسم	جمع	"civil and political rights
الحقوق المدنية والسياسية"		ϩⲁⲛⲙⲏⲓ`ⲛⲧⲉ ⲙⲉⲧⲃⲁⲕⲓ ⲛⲉⲙ `ⲛϩⲱⲃ `ⲙⲙⲉⲧⲣⲏϯ (ⲛ)	(ⲛ)
ⲙⲉⲧⲣⲉⲙϩⲉ `ⲙⲙⲉⲧⲃⲁⲕⲓ	μετρεμϩε `μμετβακι	metremhe emmetbaki	metremhe `mmetbaki	metremhe emmetvaki	اسم	مؤنث	"civil liverty
الحريات المدنية"		ⲙⲉⲧⲣⲉⲙϩⲉ `ⲙⲙⲉⲧⲃⲁⲕⲓ (ⲧ)	(ⲧ)
ϣⲉⲙϣⲓ `ⲙⲙⲉⲧⲃⲁⲕⲓ	ϣεμϣι `μμετβακι	shemshi emmetbaki	shemshi `mmetbaki	Shemshi emmetvaki	اسم	مذكر	"civil service
خدمة مدنية"		ϣⲉⲙϣⲓ `ⲙⲙⲉⲧⲃⲁⲕⲓ (ⲡ)	(ⲡ)
ϫⲓⲛⲑⲱⲟⲩϯ	ϫινθωουϯ	gin toti	ginthwouti	ginthōüti	اسم	مذكر	"coalition
إئتلاف"		ϫⲓⲛⲑⲱⲟⲩϯ (ⲡ)	(ⲡ)
Ϫⲓⲛⲑⲱⲟⲩϯ `ⲙⲙⲉⲧⲁⲙⲁϩⲓ	Ϫινθωουϯ `μμεταμαϩι	gin toti emmetamahi	ginthwouti `mmetamahi	ginthōüti emmetamahi	اسم	مذكر	"coalition government
حكومة إئتلافية"		Ϫⲓⲛⲑⲱⲟⲩϯ `ⲙⲙⲉⲧⲁⲙⲁϩⲓ (ⲡ)	(ⲡ)
ⲧⲱⲡ `ⲙⲙⲟϣⲓ	τωπ `μμοϣι	top em moshi	twp `m moshi	tōp em moshi	اسم	مذكر	"code of conduct
معيار للسلوك"		ⲧⲱⲡ `ⲙⲙⲟϣⲓ (ⲡ)	(ⲡ)
ⲙⲉⲧϭⲟϫⲓ	μετϭοϫι	met tshogi	mettshogi	mettshogi	اسم	مؤنث	"procedure
إجراء"		ⲙⲉⲧϭⲟϫⲓ (ⲧ)	(ⲧ)
ϩⲁⲛⲙⲉⲧϭⲟϫⲓ	ϩανμετϭοϫι	han met tshogi	hanmettshogi	hanmettshogi	اسم	جمع	"procedures
إجراءات"		ϩⲁⲛⲙⲉⲧϭⲟϫⲓ (ⲛ)	(ⲛ)
ⲙⲉⲧⲣⲉⲙⲧⲉⲛϩⲟⲩⲧ	μετρεμτενϩουτ	met rem tenhot	metremtenhout	metremtenhüt	اسم	مؤنث	"committee
لجنة"		ⲙⲉⲧⲣⲉⲙⲧⲉⲛϩⲟⲩⲧ (ⲧ)	(ⲧ)
ⲣⲉⲙⲧⲉⲛϩⲟⲩⲧ	ρεμτενϩουτ	rem tenhot	remtenhout	remtenhüt	اسم	مذكر	"committee memver
عضو لجنة"		ⲣⲉⲙⲧⲉⲛϩⲟⲩⲧ (ⲡ)	(ⲡ)
ⲙⲉⲧⲣⲉⲙⲟⲩⲱⲣⲡ	μετρεμουωρπ	Metrem-o-orp	Metremouwrp	Metremüōrp	اسم	مؤنث	"commission
مفوضية"		ⲙⲉⲧⲣⲉⲙⲟⲩⲱⲣⲡ (ⲧ)	(ⲧ)
ⲁⲛⲥⲉⲙⲓ`ⲛⲁⲧⲥⲱⲣ	ανςεμι`νατςωρ	ansemi en atsor	ansemi `n atswr	ansemi en atsōr	اسم	مؤنث	"privilege
إمتياز
مزايا خاصة بقانون"		ⲁⲛⲥⲉⲙⲓ`ⲛⲁⲧⲥⲱⲣ (ⲧ)	(ⲧ)
ⲙⲉⲧⲥⲱⲗⲕ	μετςωλκ	metsolk	metswlk	metsōlk	اسم	مؤنث	"communication
إتصال"		ⲙⲉⲧⲥⲱⲗⲕ (ⲧ)	(ⲧ)
ⲙⲉⲧⲣⲉϥⲓⲣⲓ	μετρεϥιρι	Met-ref-iri	Metrefiri	Metrefiri	اسم	مؤنث	"operation
عملية"		ⲙⲉⲧⲣⲉϥⲓⲣⲓ (ⲧ)	(ⲧ)
ⲙⲉⲧϫⲟⲙⲓⲣⲓ	μετϫομιρι	Met-gom-iri	Metgomiri	Metgomiri	اسم	مؤنث	"energy
طاقة"		ⲙⲉⲧϫⲟⲙⲓⲣⲓ (ⲧ)	(ⲧ)
ⲙⲁ`ⲛⲉⲣϩⲉⲙⲓ	μα`νερϩεμι	ma enerhemi	ma`nerhemi	maenerhemi	اسم	مذكر	"administration place
مقر إدارة"		ⲙⲁ`ⲛⲉⲣϩⲉⲙⲓ (ⲡ)	(ⲡ)
Ϫⲓⲛⲉⲣϩⲉⲙⲓ	Ϫινερϩεμι	hemi	ginerhemi	ginerhemi	اسم	مذكر	"administration
إدارة"		Ϫⲓⲛⲉⲣϩⲉⲙⲓ (ⲡ)	(ⲡ)
Ϫⲓⲛⲥⲱⲣⲉϫⲉⲛⲣⲱⲙⲓ	Ϫινςωρεϫενρωμι	gin-sor-egen-romi	ginswregenrwmi	ginsōegenrōmi	اسم	مذكر	"communism
شيوعية"		Ϫⲓⲛⲥⲱⲣⲉϫⲉⲛⲣⲱⲙⲓ (ⲡ)	(ⲡ)
ⲥⲁϫⲓⲛⲥⲱⲣⲉⲅⲉⲛⲣⲱⲙⲓ	ςαϫινςωρεγενρωμι	Sa-gin-sor-egen-romi	saginswregenrwmi	saginsōegenrōmi	اسم	مذكر	"communist
شيوعي"		ⲥⲁϫⲓⲛⲥⲱⲣⲉⲅⲉⲛⲣⲱⲙⲓ (ⲡ)	(ⲡ)
Ϫⲓⲛⲣⲁⲛⲁ	Ϫινρανα	ginrana	ginrana	ginrana	اسم	مذكر	"consensus
موافقة"		Ϫⲓⲛⲣⲁⲛⲁ (ⲡ)	(ⲡ)
ⲙⲉⲧⲁⲣⲉϩ	μεταρεϩ	metareh	metareh	metareh	اسم	مذكر	"conservatism
حفاظ
صيانة
وقاية"		ⲙⲉⲧⲁⲣⲉϩ (ⲡ)	(ⲡ)
ⲥⲁⲙⲉⲧⲁⲣⲉϩ	ςαμεταρεϩ	sametareh	sametareh	sametareh	اسم	مذكر	"conservative
محافظ"		ⲥⲁⲙⲉⲧⲁⲣⲉϩ (ⲡ)	(ⲡ)
ⲇⲓⲙⲓⲛⲥⲱⲧⲡ	διμινσωτπ	diminsotp	diminswtp	diminsōtp	اسم	مذكر	"constituency
منطقة انتخابية
دائرة انتخابية"		ⲇⲓⲙⲓⲛⲥⲱⲧⲡ (ⲡ)	(ⲡ)
ⲁⲛⲥⲉⲙⲓⲛⲥⲉⲛϯ	ανσεμινςενϯ	anseminsenti	anseminsenti	anseminsenti	اسم	مؤنث	"constitution
دستور"		ⲁⲛⲥⲉⲙⲓⲛⲥⲉⲛϯ (ⲧ)	(ⲧ)
ϫⲓⲛⲓ ϩⲓⲛⲉⲙ	ϫινι ϩινεμ	Gin-i-hinem	gini hinem	gini hinem	اسم	مذكر	"convention
اتفاقية"		ϫⲓⲛⲓ ϩⲓⲛⲉⲙ (ⲡ)	(ⲡ)
ⲛⲓⲣⲉϥⲥⲟϭⲛⲓ  `ⲙⲙⲉⲧⲣⲏϯ	νιρεϥςοϭνι  `μμετρηϯ	nirefsotchni em metreeti	nirefsotschni  `mmetryti	nirefsotshni  emmetrïti	اسم	جمع	"council of state
مجلس الدولة"		ⲛⲓⲣⲉϥⲥⲟϭⲛⲓ  `ⲙⲙⲉⲧⲣⲏϯ (ⲛ)	(ⲛ)
ⲣⲉϥⲥⲟϭⲛⲓ	ρεϥςοϭνι	refsotchni	refsotschni	refsotshni	اسم	مذكر	"councilor
مستشار"		ⲣⲉϥⲥⲟϭⲛⲓ (ⲡ)	(ⲡ)
ⲛⲓⲣⲉϥⲥⲟϭⲛⲓ  `ⲛⲧⲉ ⲇⲓⲙⲓ	νιρεϥςοϭνι  `ντε διμι	nirefsotchni ente dimi	nirefsotschni  `nte dimi	nirefsotshni  ente dimi	اسم	جمع	"county council
مجلس المدينة
مجلس القرية"		ⲛⲓⲣⲉϥⲥⲟϭⲛⲓ  `ⲛⲧⲉ ⲇⲓⲙⲓ (ⲛ)	(ⲛ)
ⲙⲁ`ⲛⲣⲉϥⲥⲟϭⲛⲓ  `ⲛⲧⲉ ⲇⲓⲙⲓ	μα`νρεϥςοϭνι  `ντε διμι	maenrefsotchni ente dimi	ma`nrefsotschni  `nte dimi	maenrefsotshni  ente dimi	اسم	جمع	"county council headquarters
مقر مجلس المدينة
مقر مجلس القرية"		ⲙⲁ`ⲛⲣⲉϥⲥⲟϭⲛⲓ  `ⲛⲧⲉ ⲇⲓⲙⲓ (ⲛ)	(ⲛ)
ⲙⲉⲧⲧⲁⲙⲟ	μετταμο	mettamo	mettamo	mettamo	اسم	مؤنث	"information
إعلام
معلومة"		ⲙⲉⲧⲧⲁⲙⲟ (ⲧ)	(ⲧ)
ⲛⲓⲧⲁⲙⲟ	νιταμο	ni tamo	nitamo	nitamo	اسم	جمع	"news
information
معلومات
أخبار"		ⲛⲓⲧⲁⲙⲟ (ⲛ)	(ⲛ)
ⲡⲓ ⲁⲣⲉϩ `ⲛⲛⲓⲧⲁⲙⲟ	Πι αρεϩ `ννιταμο	pi areh en ni tamo	pi areh `nnitamo	pi areh enni tamo	اسم	مذكر	"record
registry
سجل"		ⲡⲓ ⲁⲣⲉϩ `ⲛⲛⲓⲧⲁⲙⲟ (ⲡ)	(ⲡ)
ⲣⲉϥⲁⲣⲉϩ `ⲛⲛⲓⲧⲁⲙⲟ	ρεϥαρεϩ `ννιταμο	refareh enni tamo	refareh `nni tamo	refareh enni tamo	اسم	مذكر	"registrar
مدون السجلات"		ⲣⲉϥⲁⲣⲉϩ `ⲛⲛⲓⲧⲁⲙⲟ (ⲡ)	(ⲡ)
ⲣⲉϥⲁⲣⲉϩ `ⲛⲛⲓⲧⲁⲙⲟ `ⲛⲧⲉ ⲇⲓⲙⲓ	ρεϥαρεϩ `ννιταμο `ντε διμι	refareh enni tamo ente dimi	refareh `nni tamo ente dimi	refareh enni tamo ente dimi	اسم	مذكر	"county registrar
مدون سجلات المدينة"		ⲣⲉϥⲁⲣⲉϩ `ⲛⲛⲓⲧⲁⲙⲟ `ⲛⲧⲉ ⲇⲓⲙⲓ (ⲡ)	(ⲡ)
ϫⲓⲛϭⲱϧⲉⲙⲥⲱⲓⲧ	ϫινϭωϧεμςωιτ	gintschokhemsoit	gintschokhemsoit	gintshokhemsoit	اسم	مذكر	"defamation
تشويه السمعة"		ϫⲓⲛϭⲱϧⲉⲙⲥⲱⲓⲧ (ⲡ)	(ⲡ)
ⲙⲉⲧⲧⲟⲓ `ⲛⲧⲉ ⲛⲁϣϯ	μεττοι `ντε ναϣϯ	mettoi ente nashti	mettoi `nte nashti	mettoi ente nashti	اسم	مذكر	"ministry of defence
department of defence
وزارة الدفاع"		ⲙⲉⲧⲧⲟⲓ `ⲛⲧⲉ ⲛⲁϣϯ (ⲡ)	(ⲡ)
ⲣⲉϥⲟⲩⲟⲣⲡ	ρεϥουορπ	Refo-orp	refouorp	refüorp	اسم	مذكر	"delegate
موفد
مبعوث"		ⲣⲉϥⲟⲩⲟⲣⲡ (ⲡ)	(ⲡ)
ϩⲁⲛⲙⲏⲓ`ⲙⲙⲉⲧⲁⲙⲁϩⲓⲛⲣⲱⲙⲓ	ϩανμηι`μμεταμαϩινρωμι	Hanmee-emmetamahinromi	Hanmyi `mmetamahinrwmi	Hanmïi emmetamahinrōmi	اسم	جمع	"democratic rights
حقوق ديموقراطية"		ϩⲁⲛⲙⲏⲓ`ⲙⲙⲉⲧⲁⲙⲁϩⲓⲛⲣⲱⲙⲓ (ⲛ)	(ⲛ)
`ⲙⲙⲉⲧⲁⲙⲁϩⲓⲛⲣⲱⲙⲓ	`μμεταμαϩινρωμι	emmetamahinromi	`mmetamahinrwmi	emmetamahinrōmi	صفة		"democratic
ديمقراطي"		`ⲙⲙⲉⲧⲁⲙⲁϩⲓⲛⲣⲱⲙⲓ (adj.)	(adj.)
Ϫⲓⲛⲟⲩⲱⲛϩ ⲉⲃⲟⲗ	Ϫινουωνϩ εβολ	Gino-onh evol	ginouwnh ebol	ginüōnh evol	اسم	مذكر	demonstration		Ϫⲓⲛⲟⲩⲱⲛϩ ⲉⲃⲟⲗ (ⲡ)	(ⲡ)
ⲣⲉϥⲉⲣⲙⲁ	ρεϥερμα	referma	referma	referma	اسم	مذكر	"deputy
مندوب"		ⲣⲉϥⲉⲣⲙⲁ (ⲡ)	(ⲡ)
