Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϯⲕⲱⲧ	ϯκωτ	tikoːt	tikwt	tikōt	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرشد
يقود
يدبر
يبني
يرتب
يدير
يجول
يحيط"		ϯⲕⲱⲧ	
ϯⲕⲱⲧ ὲϧⲟⲩⲛ	ϯκωτ ὲϧουν	tikoːt èkʰoːn	tikwt `ekhoun	tikōt èkhün	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يهذب
يقوم
يعلم
يثقف"		ϯⲕⲱⲧ ὲϧⲟⲩⲛ	
ϯⲗⲁⲕⲥⲓ	ϯλακςι	tilɑksi	tilaksi	tilaksi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرفس
يركل"		ϯⲗⲁⲕⲥⲓ	
ϯⲗⲁⲗϩⲟ	ϯλαλϩο	tilɑlhο	tilalho	tilalho	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغش
يخدع
يضل"		ϯⲗⲁⲗϩⲟ	
ϯⲗⲉⲕⲗⲱⲕ	ϯλεκλωκ	tilekloːk	tileklwk	tileklōk	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرطب
يبلل
يبل"		ϯⲗⲉⲕⲗⲱⲕ	
ϯⲗⲏⲕ	ϯληκ	tiliːk	tilyk	tilïk	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يطري
يدلك"		ϯⲗⲏⲕ	
ϯⲗⲟⲕⲗⲉⲕ	ϯλοκλεκ	tilοklek	tiloklek	tiloklek	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يطري
يرطب
يلين
ينعم"		ϯⲗⲟⲕⲗⲉⲕ	
ϯⲗⲟⲩⲗⲁⲓ	ϯλουλαι	tiloːlɑi	tiloulai	tilülai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرن
يطن
يفرح
يتهلل
يصيح فرحا"		ϯⲗⲟⲩⲗⲁⲓ	
ϯⲗⲟⲅⲟⲥ	ϯλογος	tilογοs	tilojos	tilogos	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينطق
يلفظ
يجيب
يلبي
يرد على"		ϯⲗⲟⲅⲟⲥ	
ϯⲗⲱⲓϫⲓ	ϯλωιϫι	tiloːigi	tilwigi	tilōigi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقدم عذرا
يعطي فرصة
يتيح مهلة
يتعلل
يتحجج"		ϯⲗⲱⲓϫⲓ	
ϯⲙⲁ	ϯμα	timɑ	tima	tima	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعطي مكانا
يعطي مجالا
يحل محل
يسمح
يبيح
يتيح
يأذن
يصرح"		ϯⲙⲁ	
ϯⲙⲁϩⲣⲟ	ϯμαϩρο	timɑhrο	timahro	timahro	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسمد
يسبخ
يزبل
يضع سماد"		ϯⲙⲁϩⲣⲟ	
ϯⲙⲁϯ	ϯμαϯ	timɑti	timati	timati	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسر
يبتهج
يفرح
يتهلل
يرتضي"		ϯⲙⲁϯ	
ϯⲙⲁϯ	ϯμαϯ	timɑti	timati	timati	اسم	مذكر	"مسرة
ابتهاج
رضى
اتفاق
قبول
موافقة
شرط"		ϯⲙⲁϯ (ⲡ)	(ⲡ)
ϯⲙⲁϯ ὲ	ϯμαϯ ὲ	timɑti è	timati `e	timati è	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرضى ب
يسلم ب
يقتنع ب
يقبل
يرتضي
يوافق على
يتفق
يجمع على
يطابق
يلائم
يتوافق"		ϯⲙⲁϯ ὲ	
ϯⲙⲁϯ ὲϫⲉⲛ	ϯμαϯ ὲϫεν	timɑti ègen	timati `egen	timati ègen	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرضى ب
يرتضي ب
يوافق على
يطابق"		ϯⲙⲁϯ ὲϫⲉⲛ	
ϯⲙⲁϯ ⲛⲉⲙ	ϯμαϯ νεμ	timɑti nem	timati nem	timati nem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتفق مع
يتلاقى مع
يلتقي
يتقابل
يتفق حدوثه
تصادف حدوث شيئين في أن واحد"		ϯⲙⲁϯ ⲛⲉⲙ	
ϯⲙⲁϯ ϧⲉⲛ	ϯμαϯ ϧεν	timɑti kʰen	timati khen	timati khen	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسر ب
يفرح ب
يبتهج ب
يتهلل ب"		ϯⲙⲁϯ ϧⲉⲛ	
ϯⲙⲁϯϩⲏⲧ	ϯμαϯϩητ	timɑtihiːt	timatihyt	timatihït	اسم	مذكر	"متعة
لذة
تنعم"		ϯⲙⲁϯϩⲏⲧ (ⲡ)	(ⲡ)
ϯⲙⲁϯ`ⲛϩⲏⲧ	ϯμαϯ`νϩητ	timɑtienhiːt	timati`nhyt	timatienhït	اسم	مذكر	"متعة
لذة
تنعم"		ϯⲙⲁϯ`ⲛϩⲏⲧ (ⲡ)	(ⲡ)
ϯ`ⲙⲃⲟⲛ	ϯ`μβον	tiembοn	ti`mbon	tiemvon	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغيظ
يغضب
يسخط
يحزن
يهيج"		ϯ`ⲙⲃⲟⲛ	
ϯ`ⲙ`ⲃⲣⲉϩⲓ	ϯ`μ`βρεϩι	tiemebrehi	ti`m`brehi	tiemebrehi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يطلي بالقار
يسفلت
يطلي بالزفت"		ϯ`ⲙ`ⲃⲣⲉϩⲓ	
ϯⲙⲉⲑⲛⲁⲏⲧ	ϯμεθναητ	timetʰnɑiːt	timethnayt	timethnaït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعطي صدقة
يقدم حسنة"		ϯⲙⲉⲑⲛⲁⲏⲧ	
ϯⲙⲉⲓ	ϯμει	timei	timei	timei	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحب
يعشق
يهوي
يود
يرغب
يصنع حبا
يقيم ود
يتحبب إلى"		ϯⲙⲉⲓ	
ϯⲙⲉⲧⲙⲉⲑⲣⲉ	ϯμετμεθρε	timetmetʰre	timetmethre	timetmethre	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يؤدي الشهادة
يشهد"		ϯⲙⲉⲧⲙⲉⲑⲣⲉ	
ϯⲙⲉⲧⲛⲓϣϯ	ϯμετνιϣϯ	timetnishti	timetnishti	timetnishti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعظم
يعطي تعظيما"		ϯⲙⲉⲧⲛⲓϣϯ	
ϯⲙⲉⲧϫⲁⲣϩⲏⲧ	ϯμετϫαρϩητ	timetgɑrhiːt	timetgarhyt	timetgarhït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجروء
يشجع
يقوي"		ϯⲙⲉⲧϫⲁⲣϩⲏⲧ	
ϯⲙⲉⲩὶ	ϯμευὶ	timeviː	timeui	timevì	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يذكر
يتذكر
يفكر
يفطن
يقترح
يعطي فكرة"		ϯⲙⲉⲩὶ	
ϯⲙⲉⲩὶ`ⲛϩⲏⲧ	ϯμευὶ`νϩητ	timeviːenhiːt	timeui`nhyt	timevìenhït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يوهم
يخيل له"		ϯⲙⲉⲩὶ`ⲛϩⲏⲧ	
ϯⲙⲏⲓⲛⲓ	ϯμηινι	timiːini	timyini	timïini	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يدل
يشير
يومأ
يبين
يخبر
يعطي علامة
يفيد
يوضح
يظهر
يعلم
يوضع علامة
يؤشر
يوسم"		ϯⲙⲏⲓⲛⲓ	
ϯⲙⲓ	ϯμι	timi	timi	timi	اسم	مذكر	"قرية
بلدة صغيرة
ضيعة
مزرعة
عزبة
كفر"		ϯⲙⲓ (ⲡ)	(ⲡ)
ϯⲙⲓⲛϩⲱⲣ	ϯμινϩωρ	timinhoːr	timinhwr	timinhōr	اسم	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"دمنهور
اسم مدينة
قرية حورس"		ϯⲙⲓⲛϩⲱⲣ	
ϯ`ⲙⲕⲁϩ	ϯ`μκαϩ	tiemkɑh	ti`mkah	tiemkah	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يؤلم
يوجع
يحزن
يكدر
يعذب
يزعج
يؤذي
يسيء
يضر
يسخط"		ϯ`ⲙⲕⲁϩ	
ϯ`ⲙⲕⲁϩ`ⲛϩⲏⲧ	ϯ`μκαϩ`νϩητ	tiemkɑhenhiːt	ti`mkah`nhyt	tiemkahenhït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحزن
يؤلم
يكدر
يضجر
يغيظ
يوجع"		ϯ`ⲙⲕⲁϩ`ⲛϩⲏⲧ	
ϯⲙⲟⲩὲ	ϯμουὲ	timoːè	timou`e	timüè	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلمع
يضيء
يشع ضوءا
يتوهج
يبرق
يسطع
ينير
يشرق
يشتهر
يلمع نجمه"		ϯⲙⲟⲩὲ	
ϯⲙⲟⲩὲ	ϯμουὲ	timoːè	timou`e	timüè	اسم	مذكر	"لمعة
ازمهرار
توهج"		ϯⲙⲟⲩὲ (ⲡ)	(ⲡ)
ϯⲙⲟⲩⲥ	ϯμους	timoːs	timous	timüs	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"شفاف
صاف
رائق"		ϯⲙⲟⲩⲥ	
ϯ`ⲙ`ⲡⲟⲩⲟⲓ	ϯ`μ`πουοι	tiemepoːοi	ti`m`pouoi	tiemepüoi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتقدم
ينجح
يتوجه"		ϯ`ⲙ`ⲡⲟⲩⲟⲓ	
ϯ`ⲙⲡ ⲟⲩⲟⲓ	ϯ`μπ ουοι	tiemp oːοi	ti`mp ouoi	tiemp üoi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتقدم
ينجح
يتوجه"		ϯ`ⲙⲡ ⲟⲩⲟⲓ	
ϯ`ⲙⲧⲟⲛ	ϯ`μτον	tiemtοn	ti`mton	tiemton	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يريح
يهدأ
يسكن
ينيح
يخفف
يعزي
يطيب قلب
يأخذ بخاطر"		ϯ`ⲙⲧⲟⲛ	
`ⲙⲧⲟⲛ	`μτον	emtοn	`mton	emton	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يريح
يهدأ
يسكن
ينيح
يخفف
يعزي
يطيب قلب
يأخذ بخاطر"		`ⲙⲧⲟⲛ	
ϯ`ⲙ`ⲫⲙⲉⲩὶ	ϯ`μ`φμευὶ	tiemepʰmeviː	ti`m`phmeui	tiemephmevì	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يذكر
يفكر
يجعله يتذكر"		ϯ`ⲙ`ⲫⲙⲉⲩὶ	
ϯ`ⲙ`ⲫⲣⲉⲙⲏⲧ	ϯ`μ`φρεμητ	tiemepʰremiːt	ti`m`phremyt	tiemephremït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعشر
يعطي العشور"		ϯ`ⲙ`ⲫⲣⲉⲙⲏⲧ	
ϯ`ⲙ`ⲫⲣⲏϯ	ϯ`μ`φρηϯ	tiemepʰriːti	ti`m`phryti	tiemephrïti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعلم
يلقن
يعطي طريقة
يعطي طريقة"		ϯ`ⲙ`ⲫⲣⲏϯ	
ϯⲙⲱⲓⲧ	ϯμωιτ	timoːit	timwit	timōit	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعطي فرصة
يوجد فرصة
يتيح فرصة
مهد طريقا
يشق طريقا
يفسح مجالا
يخضع
يتنازل
يترك
يسلم نفسه
يتخلى عن"		ϯⲙⲱⲓⲧ	
ϯⲙⲱⲟⲩ	ϯμωου	timoː	timwou	timōü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يزود بالماء
يروي
يسقي
يعطي ماء
يسكب ماء
يريق
يذرف"		ϯⲙⲱⲟⲩ	
ϯⲛⲁϧⲓ	ϯναϧι	tinɑkʰi	tinakhi	tinakhi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"تتمخض
تتوجع
تمخض
تتألم للولادة
يأتيها الطلق
تلد
تضع"		ϯⲛⲁϧⲓ	
ϯⲛⲁⲕϩⲓ	ϯνακϩι	tinɑkhi	tinakhi	tinakhi	فعل	مذكر	"مخاض
توجع
ألام الولادة"		ϯⲛⲁⲕϩⲓ (v. ⲡ)	(v. ⲡ)
ϯⲛⲉⲓ	ϯνει	tinei	tinei	tinei	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعين وقتا
يحدد معاد
يمهل
يعين
يحدد"		ϯⲛⲉⲓ	
ϯⲛⲉⲙ	ϯνεμ	tinem	tinem	tinem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقاتل
يحارب
يقاوم
يعارض
يصد
يخالف
يناويء"		ϯⲛⲉⲙ	
ϯⲛⲉϩ	ϯνεϩ	tineh	tineh	tineh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يزيت
يدهن
يدهن بالزيت
يعمر بالزيت
يصب زيتا"		ϯⲛⲉϩ	
ϯ`ⲛⲑⲱ	ϯ`νθω	tientʰoː	ti`nthw	tienthō	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتزوج
يتأهل
يقترن"		ϯ`ⲛⲑⲱ	
ϯⲛⲓⲁⲧ	ϯνιατ	tiniɑt	tiniat	tiniat	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يلاحظ
يتأمل
يشاهد
يراقب
يلتفت إلى
ينظر إلى
يتبصر في
يرتقب
يرصد
يتجسس
يستطلع
يتفحص"		ϯⲛⲓⲁⲧ	
ϯⲛⲓⲁⲧ	ϯνιατ	tiniɑt	tiniat	tiniat	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلاحظ
يتأمل
يشاهد
يراقب
يلتفت إلى
ينظر إلى
يتبصر في
يرتقب
يرصد
يتجسس
يستطلع
يتفحص"		ϯⲛⲓⲁⲧ	
ϯⲛⲓϥⲓ	ϯνιϥι	tinifi	tinifi	tinifi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يوهب نسمة حياة
يأخذ نفسه
تمالك نفسه"		ϯⲛⲓϥⲓ	
ϯⲛⲟⲙϯ	ϯνομϯ	tinοmti	tinomti	tinomti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعزي
يسلي
يطيب خاطر
يواسي
يقوي
يشدد
يشجع
يقوي عزيمة"		ϯⲛⲟⲙϯ	
ⲛⲟⲙϯ	νομϯ	nοmti	nomti	nomti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعزي
يسلي
يطيب خاطر
يواسي
يقوي
يشدد
يشجع
يقوي عزيمة"		ⲛⲟⲙϯ	
ϯⲛⲟⲙϯ	ϯνομϯ	tinοmti	tinomti	tinomti	اسم	مذكر	"تعزية
مواساة
أخذ بخاطر"		ϯⲛⲟⲙϯ (ⲡ)	(ⲡ)
ϯⲛⲟⲙϯ`ⲛϩⲏⲧ	ϯνομϯ`νϩητ	tinοmtienhiːt	tinomti`nhyt	tinomtienhït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعزي
يواسي
يجبر قلبه"		ϯⲛⲟⲙϯ`ⲛϩⲏⲧ	
ϯⲛⲟⲙϯ`ⲛϩⲏⲧ	ϯνομϯ`νϩητ	tinοmtienhiːt	tinomti`nhyt	tinomtienhït	اسم	مذكر	"عزاء
مواساة"		ϯⲛⲟⲙϯ`ⲛϩⲏⲧ (ⲡ)	(ⲡ)
ϯⲛⲟⲩ	ϯνου	tinoː	tinou	tinü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"الأن
حالا
توا
فورا
حاليا
هذه اللحظة
في الوقت الحاضر
في عصرنا هذا
في هذه الأيام"		ϯⲛⲟⲩ	
ϯⲛⲟⲩⲛⲱⲟⲩὶ	ϯνουνωουὶ	tinoːnoːwiː	tinounwoui	tinünōüì	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرتب
ينظم
يحدد
يعين"		ϯⲛⲟⲩⲛⲱⲟⲩὶ	
ϯⲛⲟⲩϥⲧ	ϯνουϥτ	tinoːft	tinouft	tinüft	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يدفع الأجرة
يكافيء
يعطي راتبا"		ϯⲛⲟⲩϥⲧ	
ϯ`ⲛⲣⲱ	ϯ`νρω	tienroː	ti`nrw	tienrō	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يقول
ينطق
يلفظ"		ϯ`ⲛⲣⲱ	
ϯ`ⲛⲣⲟ	ϯ`νρο	tienrο	ti`nro	tienro	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقول
ينطق
يلفظ"		ϯ`ⲛⲣⲟ	
ϯ`ⲛⲥⲁ	ϯ`νςα	tiensɑ	ti`nsa	tiensa	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصب
يسكب
ينهمر
يهطل
يزود
يمد
يمون
يتدفق
يتوافد
يجتاح
يصيب
يشهر ب
يوشي ب
يطعن في"		ϯ`ⲛⲥⲁ	
ϯ`ⲛⲧⲉⲛ	ϯ`ντεν	tienten	ti`nten	tienten	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يساعد
يعين
يغيث
يعضد
يسعف
يعاون
يأخذ بيد
يدعم
يساند
يعول
يعطي
يمنح
يسلم
يناول
يرجع
ينسحب
يرتد
يتراجع
يتقهقر
يعد
يحسب
يعتبر
يأخذ في الحسبان"		ϯ`ⲛⲧⲉⲛ	
ϯ`ⲛⲧⲟⲧ	ϯ`ντοτ	tientοt	ti`ntot	tientot	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يساعد
يعين
يغيث
يعضد
يسعف
يعاون
يأخذ بيد
يدعم
يساند
يعول
يعطي
يمنح
يسلم
يناول
يرجع
ينسحب
يرتد
يتراجع
يتقهقر
يعد
يحسب
يعتبر
يأخذ في الحسبان"		ϯ`ⲛⲧⲟⲧ	
ϯ`ⲛϣⲟⲧ	ϯ`νϣοτ	tienshοt	ti`nshot	tienshot	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقسى
يصعب
يشدد
يشجع
يجرأ"		ϯ`ⲛϣⲟⲧ	
ϯ`ⲛϩⲏⲧ	ϯ`νϩητ	tienhiːt	ti`nhyt	tienhït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتأمل
يتأني
يتمهل"		ϯ`ⲛϩⲏⲧ	
ϯ`ⲛ`ϩⲑⲏ	ϯ`ν`ϩθη	tienehtʰiː	ti`n`hthy	tienehthï	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"ينتبه
يوعى
يكترث
يتأمل
يلاحظ"		ϯ`ⲛ`ϩⲑⲏ	
ϯ`ⲛ`ϩⲙⲟⲧ	ϯ`ν`ϩμοτ	tienehmοt	ti`n`hmot	tienehmot	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يوهب
ينعم على
يهدي
يمنح"		ϯ`ⲛ`ϩⲙⲟⲧ	
ⲟⲥⲓ	οςι	οsi	osi	osi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يخسر
يفقد
يصيب بخسارة
يضير
يفرض غرامة
يغرم
يتضرر
يضر ب
يسبب أذي ل"		ⲟⲥⲓ	
ϯⲟⲥⲓ	ϯοςι	tiοsi	tiosi	tiosi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يخسر
يفقد
يصيب بخسارة
يضير
يفرض غرامة
يغرم
يتضرر
يضر ب
يسبب أذي ل"		ϯⲟⲥⲓ	
ϯⲟⲩⲃⲁϣ	ϯουβαϣ	tioːvash	tioubash	tiüvash	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبيض
يلمع
يجعله يبرق
يقصر الاقمشة"		ϯⲟⲩⲃⲁϣ	
ϯⲟⲩⲃⲉ	ϯουβε	tioːve	tiouve	tiüve	اسم	مذكر	"مقاومة
معاكسة
معارضة
معاندة"		ϯⲟⲩⲃⲉ (ⲡ)	(ⲡ)
ϯⲟⲩⲃⲉ	ϯουβε	tioːve	tiouve	tiüve	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقاوم
يضاد
يعاكس
يخاصم
يعاند
يعارض
يجادل
يناظر
يناقض
يخالف
يتشاجر مع
يتعارك
يضرب
يدق"		ϯⲟⲩⲃⲉ	
ϯⲟⲩⲃⲏ	ϯουβη	tioːviː	tiouby	tiüvï	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقاوم
يضاد
يعاكس
يخاصم
يعاند
يعارض
يجادل
يناظر
يناقض
يخالف
يتشاجر مع
يتعارك
يضرب
يدق"		ϯⲟⲩⲃⲏ	
ϯⲟⲩⲏⲟⲩⲧ	ϯουηουτ	tioːjoːt	tiouyout	tiüïüt	فعل	صيغة وصفية – حال	"مفكك الأوصال
مغشي عليه
منتهى"		ϯⲟⲩⲏⲟⲩⲧ	
ϯⲟⲩὶ	ϯουὶ	tioːwiː	tioui	tiüì	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يهذب
يؤدب
يمد بالطعام
يقيت
يعيل
يربي"		ϯⲟⲩὶ	
ϯⲟⲩⲛⲟⲩ	ϯουνου	tioːnoː	tiounou	tiünü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"بسرعة
فورا
توا
حالا
في الحال"		ϯⲟⲩⲛⲟⲩ	
ϯⲟⲩⲛⲟϥ	ϯουνοϥ	tioːnοf	tiounof	tiünof	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسر
يسعد
يفرح
يبهج"		ϯⲟⲩⲛⲟϥ	
ϯⲟⲩⲟⲓ	ϯουοι	tioːοi	tiouoi	tiüoi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجيء
يأتي
يتقدم
يكد
يسعى في الأمر
يجد في طلب
يفتش عن
يبحث عن
يتجول
يدور
يحام
يجول
يطوف
يهدر
يزمجر
يزأر
يوثب
ينط
يقفز
يسير للأمام
يزأر
يوثب
ينط
يقفز
يسير للأمام"		ϯⲟⲩⲟⲓ	
ϯⲟⲩⲟⲓ	ϯουοι	tioːοi	tiouoi	tiüoi	اسم	مذكر	"احتدام
تهور
اندفاع
تقدم"		ϯⲟⲩⲟⲓ (ⲡ)	(ⲡ)
