Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲑⲟⲙⲧⲉⲙ	θομτεμ	tʰomtem	thomtem	thomtem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يثقل
يثقل على
يداهم
يضغط على
يكبس"		ⲑⲟⲙⲧⲉⲙ	
ⲑⲟ`ⲙⲫⲓⲛ	θο`μφιν	tʰoempʰin	tho`mphin	thoemphin	اسم	مؤنث	عرس		ⲑⲟ`ⲙⲫⲓⲛ (ⲧ)	(ⲧ)
ⲑⲟ`ⲛⲣⲏϯ	θο`νρηϯ	tʰoenriːti	tho`nryti	thoenrïti	ظرف		"متنوع
متباين
كثير الأنواع
مختلف"		ⲑⲟ`ⲛⲣⲏϯ (adv.)	(adv.)
ⲧⲉⲛⲑⲱⲛ	τενθων	tentʰoːn	tenthwn	tenthōn	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يشابه
يماثل
يتشبه
يشبه
يجانس
يقتدي ب
يحتذي ب
يضاهي
يقارن"		ⲧⲉⲛⲑⲱⲛ	
ⲧⲉⲛⲑⲱⲛ	τενθων	tentʰoːn	tenthwn	tenthōn	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يشابه
يماثل
يتشبه
يشبه
يجانس
يقتدي ب
يحتذي ب
يضاهي
يقارن"		ⲧⲉⲛⲑⲱⲛ	
ⲑⲟⲛⲧⲉⲛ	θοντεν	tʰonten	thonten	thonten	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشابه
يماثل
يتشبه
يشبه
يجانس
يقتدي ب
يحتذي ب
يضاهي
يقارن"		ⲑⲟⲛⲧⲉⲛ	
ⲑⲟⲛⲧⲉⲛ	θοντεν	tʰonten	thonten	thonten	اسم	مذكر	"تشبيه
مشابهة
مضاهاة
رمز
قيمة"		ⲑⲟⲛⲧⲉⲛ (ⲡ)	(ⲡ)
ⲑⲟⲛⲧⲉⲛ	θοντεν	tʰonten	thonten	thonten	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقدر
يقيم
يتكهن
يتصور
يستشف
يتمعن"		ⲑⲟⲛⲧⲉⲛ	
ⲑⲟⲛⲧⲉⲛ	θοντεν	tʰonten	thonten	thonten	اسم	مذكر	"تقدير
تكهن بالغيب
تصور
تخيل
تخمين
تنبوء
وحي"		ⲑⲟⲛⲧⲉⲛ (ⲡ)	(ⲡ)
ⲑⲟⲛⲧⲉⲛ	θοντεν	tʰonten	thonten	thonten	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرمي
يلقي
يرشق
يصدر حكما"		ⲑⲟⲛⲧⲉⲛ	
