Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϯⲡⲗⲏⲅⲏ	ϯπληγη	tipliːγiː	tiplyjy	tiplïjï	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصيب
يجرح"		ϯⲡⲗⲏⲅⲏ	
ϯ`ⲡⲣⲟⲥⲉⲩⲭⲏ	ϯ`προςευχη	tieprοsevshiː	ti`proseuqy	tieprosevqï	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتضرع
يتوسل
يبتهل
يصلي"		ϯ`ⲡⲣⲟⲥⲉⲩⲭⲏ	
ϯ`ⲡⲣⲟⲥⲫⲟⲣⲁ	ϯ`προςφορα	tieprοspʰοrɑ	ti`prosphora	tieprosphora	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبخر
يرفع بخور
يقدم قربانا
يقدم بخور
يقدم بيحة"		ϯ`ⲡⲣⲟⲥⲫⲟⲣⲁ	
ϯ`ⲡ`ϣⲧⲱⲣⲓ	ϯ`π`ϣτωρι	tiepeshtoːri	ti`p`shtwri	tiepeshtōri	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يأخذ على عاتقه
يلتزم"		ϯ`ⲡ`ϣⲧⲱⲣⲓ	
ϯ`ⲡϩⲟ	ϯ`πϩο	tiephο	ti`pho	tiepho	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يولي إهتمامه
يحول وجهه
يواجه
يلتفت نحو
يوجه"		ϯ`ⲡϩⲟ	
ⲣⲁⲛ	ραν	rɑn	ran	ran	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلقب
يدعو
يطلق اسما
يسمي
ينادي"		ⲣⲁⲛ	
ϯⲣⲁⲛ	ϯραν	tirɑn	tiran	tiran	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلقب
يدعو
يطلق اسما
يسمي
ينادي"		ϯⲣⲁⲛ	
ϯⲣⲉⲕⲣⲓⲕⲓ	ϯρεκρικι	tirekriki	tirekriki	tirekriki	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعطي نعاسا
ينوم"		ϯⲣⲉⲕⲣⲓⲕⲓ	
ϯⲣⲉⲙⲏⲧ	ϯρεμητ	tiremiːt	tiremyt	tiremït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقدم العشور
يعطي عشر ماله
يعشر"		ϯⲣⲉⲙⲏⲧ	
ϯⲣⲉⲛ	ϯρεν	tiren	tiren	tiren	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يلقب
يطلق اسما
يدعو
يسمي"		ϯⲣⲉⲛ	
ϯⲣⲏⲧ	ϯρητ	tiriːt	tiryt	tirït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينذر
يوعد"		ϯⲣⲏⲧ	
ϯⲣⲱ	ϯρω	tiroː	tirw	tirō	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يقص
يحكي
يتعهد ب
يعاهد
يوعد
يلفظ
يحدث
يتكلم
يقول
يعطي كلمة
يروي"		ϯⲣⲱ	
ϯⲣⲱⲟⲩϣ	ϯρωουϣ	tiroːsh	tirwoush	tirōüsh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعطي الأمر أهمية
يخصه الأمر
يهم"		ϯⲣⲱⲟⲩϣ	
ϯⲥⲁⲓ	ϯςαι	tisɑi	tisai	tisai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"أبرع جمالا
يحسن المنظر
يزوق
يزخرف
يزين
يتحلى
يضفي جمالا
يحسن
يجمل"		ϯⲥⲁⲓ	
ϯⲥⲁⲕ	ϯςακ	tisɑk	tisak	tisak	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يخبر
يرشد
يعلم
يناسب
يلائم
يعد
يأهل
يهيأ
يظهر بمظهر
يعطي هيئة
يعطي شكلا
يأمل
يضجر
يتقوى على
يتحكم في
يتأمر
يكاشف"		ϯⲥⲁⲕ	
ϯⲥⲁⲭⲟⲗ	ϯςαχολ	tisɑkοl	tisaqol	tisaqol	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسد
يكمم"		ϯⲥⲁⲭⲟⲗ	
ϯ`ⲥⲃⲱ	ϯ`ςβω	tiesvoː	ti`sbw	tiesvō	اسم	مذكر	"تأديب
أدب
تهذيب
حكمة
علم
تربية"		ϯ`ⲥⲃⲱ (ⲡ)	(ⲡ)
ϯ`ⲥⲃⲱ	ϯ`ςβω	tiesvoː	ti`sbw	tiesvō	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يدرب
يتلمذ
يدرس
يلقن
ينصح
يرشد
يهذب
يؤدب
يثقف
يعلم"		ϯ`ⲥⲃⲱ	
ϯⲥⲉⲛϯ	ϯςενϯ	tisenti	tisenti	tisenti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينشيء
يضع أساسا
يؤسس"		ϯⲥⲉⲛϯ	
ϯ`ⲥⲑⲏⲙ	ϯ`ςθημ	tiestiːm	ti`sthym	tiesthïm	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يكحل		ϯ`ⲥⲑⲏⲙ	
ϯ`ⲥⲑⲟⲓ	ϯ`ςθοι	tiestοi	ti`sthoi	tiesthoi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعطي رائحة
يعبق"		ϯ`ⲥⲑⲟⲓ	
ϯ`ⲥⲑⲟⲓⲛⲟⲩϥⲓ	ϯ`ςθοινουϥι	tiestοinoːfi	ti`sthoinoufi	tiesthoinüfi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرفع بخور
يبخر
يروح
يطيب
يعطر"		ϯ`ⲥⲑⲟⲓⲛⲟⲩϥⲓ	
ϯ`ⲥⲗⲁϯ	ϯ`ςλαϯ	tieslɑti	ti`slati	tieslati	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يكعبل
يعرقل
يعثر
يسبب سقوط
يزحلق"		ϯ`ⲥⲗⲁϯ	
ϯ`ⲥⲙⲏ	ϯ`ςμη	tiesmiː	ti`smy	tiesmï	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يطن
يزن
يصيت
يزعق
يهتف
يصرخ
يصيح
يصوت
يرفع صوته
يعطي صوتا"		ϯ`ⲥⲙⲏ	
ϯ`ⲥⲙⲟⲧ	ϯ`ςμοτ	tiesmοt	ti`smot	tiesmot	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يفسر
يوضح
يشخص
يختم
يدمغ
يطبع
يبين
يعبر
يعطي معنى
يوسم
يقلد
يصور"		ϯ`ⲥⲙⲟⲧ	
ϯ`ⲥⲙⲟⲩ	ϯ`ςμου	tiesmoː	ti`smou	tiesmü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعطي قربانا
يناول من الاسرار
يعطي بركة"		ϯ`ⲥⲙⲟⲩ	
ϯ`ⲥⲛⲟϥ	ϯ`ςνοϥ	tiesnοf	ti`snof	tiesnof	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينزف
يدمي"		ϯ`ⲥⲛⲟϥ	
ϯⲥⲟ	ϯςο	tisο	tiso	tiso	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يروي
يسقي"		ϯⲥⲟ	
ϯⲥⲟϭⲏⲓ	ϯςοϭηι	tisοtshiːi	tisotschyi	tisotshïi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يوجه
يرشد
ينصح
يشير
يعطي رأيا"		ϯⲥⲟϭⲏⲓ	
ϯⲥⲩⲙⲃⲟⲗⲏ	ϯςυμβολη	tisimbοliː	tisumboly	tisumvolï	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يفرق
يبدد
يبعزق
يبذر
يسرف
يشير على
ينصح
يرشد"		ϯⲥⲩⲙⲃⲟⲗⲏ	
ϯⲥⲱⲓⲧ	ϯςωιτ	tisoːit	tiswit	tisōit	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يذيع
يعلن
يشنع ب
يهتك
يفضح
يبجل
يكرم
يشهر"		ϯⲥⲱⲓⲧ	
ϯⲥⲱⲟⲩⲛ	ϯςωουν	tisoːn	tiswoun	tisōün	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يميز
يدري
يحيط علما
يعلم
يعرف"		ϯⲥⲱⲟⲩⲛ	
ϯⲥⲱϯ	ϯςωϯ	tisoːti	tiswti	tisōti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبذل من أجل
يكفر عن
يعتق
يخلص
يفدي"		ϯⲥⲱϯ	
ϯⲧⲁⲓⲟ	ϯταιο	titɑiο	titaio	titaio	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعظم
يكرم
يشرف
يعطي هبة
يوهب"		ϯⲧⲁⲓⲟ	
ϯⲧⲁϫⲣⲟ	ϯταϫρο	titɑgrο	titagro	titagro	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يوطد
يساند
يؤيد
يثبت
يشدد
يقوي"		ϯⲧⲁϫⲣⲟ	
ϯⲧⲉⲙϩⲟ	ϯτεμϩο	titemhο	titemho	titemho	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يثير
يهيج"		ϯⲧⲉⲙϩⲟ	
ϯⲧⲉⲛϣⲓ	ϯτενϣι	titenshi	titenshi	titenshi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يخبط
يلطم
يلكم
ينتهر
يتوعد
يهدد
يزجر"		ϯⲧⲉⲛϣⲓ	
ϯ`ⲧⲕⲁⲥ	ϯ`τκας	tietkɑs	ti`tkas	tietkas	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعاني
يوجع
يؤلم
يتألم"		ϯ`ⲧⲕⲁⲥ	
ϯ`ⲧⲕⲁⲥ	ϯ`τκας	tietkɑs	ti`tkas	tietkas	اسم	مذكر	"عذاب
وجع
ألم"		ϯ`ⲧⲕⲁⲥ (ⲡ)	(ⲡ)
ϯⲧⲟⲧ	ϯτοτ	titοt	titot	titot	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يزق
يدفع
يقبض على
يمسك
يسعف
ينجد
يغيث
يعين
يأزر
يعضد
يساند
يعاون
يساعد"		ϯⲧⲟⲧ	
ϯⲧⲟⲧ ⲉⲃⲟⲗ	ϯτοτ εβολ	titοt ebοl	titot ebol	titot evol	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يعزل
يرفت
يقصي
يبعد
ينفي
يطرد"		ϯⲧⲟⲧ ⲉⲃⲟⲗ	
ϯⲧⲟⲧ ⲛⲉⲙ	ϯτοτ νεμ	titοt nem	titot nem	titot nem	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"ينخرط في
يلتحق ب
يلحق ب
ينضم إلى
يعاون
يساعد"		ϯⲧⲟⲧ ⲛⲉⲙ	
ϯⲧⲟⲧϥ	ϯτοτϥ	titοtf	titotf	titotf	اسم	مذكر	"تعضيد
إسعاف
تعاون
إغاثة
غوث
عون
مؤزارة
مساعدة"		ϯⲧⲟⲧϥ (ⲡ)	(ⲡ)
ϯⲧⲱⲓⲥ	ϯτωις	titoːis	titwis	titōis	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يرقع		ϯⲧⲱⲓⲥ	
ϯⲧⲱⲛ	ϯτων	titoːn	titwn	titōn	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يكافح
يناضل
يجاهد
تماحك
يتنازع
صارع
يحارب
يحاور
يجادل
يعارك
يخاصم
يتشاجر
ينازع
يجتهد"		ϯⲧⲱⲛ	
ϯⲧⲱⲛ	ϯτων	titoːn	titwn	titōn	اسم	مذكر	"تحزب
مصارعة
معركة
مشاجرة
كفاح
عراك
جدال
قتال
نزاع
خصومة
خصام"		ϯⲧⲱⲛ (ⲡ)	(ⲡ)
ϯ`ⲧϩⲉⲙⲙⲟ	ϯ`τϩεμμο	tiethemmο	ti`themmo	tiethemmo	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضرم
يأجج"		ϯ`ⲧϩⲉⲙⲙⲟ	
ϯⲫⲁϣ	ϯφαϣ	tipʰɑsh	tiphash	tiphash	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلدع
يلسع
يقرص"		ϯⲫⲁϣ	
ϯⲫⲁϧⲣⲓ	ϯφαϧρι	tipʰɑkʰri	tiphakhri	tiphakhri	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصبغ
يلون
يصبغ
يندمل
يلتأم
يعالج
يداوي
يبرأ
يشفي"		ϯⲫⲁϧⲣⲓ	
ϯⲫⲓ	ϯφι	tipʰi	tiphi	tiphi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعانق
يلثم
يعطي قبلة
يقبل"		ϯⲫⲓ	
ϯⲫⲟⲓ	ϯφοι	tipʰοi	tiphoi	tiphoi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتقدم
يسبق"		ϯⲫⲟⲓ	
ϯ`ⲫⲣⲱ	ϯ`φρω	tiepʰroː	ti`phrw	tiephrō	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقضي الشتاء
يشتي"		ϯ`ⲫⲣⲱ	
ϯⲭⲁⲕⲓ	ϯχακι	tikɑki	tiqaki	tiqaki	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يكلح
يسود
يخفض الانوار
يعتم
يعمق"		ϯⲭⲁⲕⲓ	
ϯⲭⲁⲣⲓⲥ	ϯχαρις	tikʰɑris	tiqaris	tiqaris	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمنح
يهب
يوهب
ينعم"		ϯⲭⲁⲣⲓⲥ	
ϯ`ⲭⲃⲟⲃ	ϯ`χβοβ	tiekbοb	ti`qbob	tieqvob	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يهدأ
يرطب
يبرد
ينعش
يخفف الألم
يسكن"		ϯ`ⲭⲃⲟⲃ	
ϯ`ⲭⲁⲗⲟⲙ	ϯ`χαλομ	tiekɑlοm	ti`qalom	tieqalom	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يكلل
يتوج"		ϯ`ⲭⲁⲗⲟⲙ	
ϯⲭⲟϩ	ϯχοϩ	tikοh	tiqoh	tiqoh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحسد
يثير الحماس
يغير
يثير الغيرة
يطمع"		ϯⲭⲟϩ	
ϯ`ⲭⲣⲱϣ	ϯ`χρωϣ	tiekroːsh	ti`qrwsh	tieqrōsh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلكم
يلطش
يصفع
يلطم"		ϯ`ⲭⲣⲱϣ	
ϯⲯⲩⲫⲓⲥⲙⲁ	ϯψυφιςμα	tipsipʰismɑ	tipsuphisma	tipsuphisma	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصطفي
يختار
ينتخب
يصوت
ينتقي
يقترح"		ϯⲯⲩⲫⲓⲥⲙⲁ	
ϯⲯⲩⲭⲏ	ϯψυχη	tipsishiː	tipsuqy	tipsuqï	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسلم نفسه
يموت من أجل"		ϯⲯⲩⲭⲏ	
ϯⲱⲙⲥ	ϯωμς	tioːms	tiwms	tiōms	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغطس
يعمد"		ϯⲱⲙⲥ	
ϯⲱⲛϧ	ϯωνϧ	tioːnkʰ	tiwnkh	tiōnkh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمنح حياة
يعطي حياة
يحي"		ϯⲱⲛϧ	
ϯⲱⲟⲩ	ϯωου	tioː	tiwou	tiōü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعظم
يجلل
يمجد"		ϯⲱⲟⲩ	
ϯὼⲟⲩ	ϯὼου	tiòː	ti`wou	tiōü	اسم	مذكر	"جلال
مجد"		ϯὼⲟⲩ (ⲡ)	(ⲡ)
ϯὼⲟⲩ`ⲙⲃⲁⲗ	ϯὼου`μβαλ	tiòː emval	ti`wou`mbal	tiōüemval	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يفرح
يطرب
يبهج
يغبط
يطوب"		ϯὼⲟⲩ`ⲙⲃⲁⲗ	
ϯⲱⲟⲩϯ	ϯωουϯ	tioːti	tiwouti	tiōüti	اسم	مذكر	"جزع
ساق"		ϯⲱⲟⲩϯ (ⲡ)	(ⲡ)
ϯⲱⲡ	ϯωπ	tioːp	tiwp	tiōp	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلقي قرعة
يحصي
يعد
يحسب
يعتبر"		ϯⲱⲡ	
ϯⲱⲣⲕ	ϯωρκ	tioːrk	tiwrk	tiōrk	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يستحلف
يحلف"		ϯⲱⲣⲕ	
ϯϣⲁⲣⲟ	ϯϣαρο	tishɑrο	tisharo	tisharo	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينذر
يأمر
يوصي"		ϯϣⲁⲣⲟ	
ϯⲱϣ	ϯωϣ	tioːsh	tiwsh	tiōsh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتعهد
يوعد
يعد"		ϯⲱϣ	
ϯϣⲁⲡ	ϯϣαπ	tishɑp	tishap	tishap	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يقرض		ϯϣⲁⲡ	
ϯϣⲁⲣⲃⲁ	ϯϣαρβα	tishɑrva	tisharba	tisharva	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحرق
يشعوط
يلفح"		ϯϣⲁⲣⲃⲁ	
ϯϣⲁⲣⲟⲩ	ϯϣαρου	tishɑroː	tisharou	tisharü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينذر
يأمر
يوصي"		ϯϣⲁⲣⲟⲩ	
ϯϣⲁϩ	ϯϣαϩ	tishɑh	tishah	tishah	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتألق
يحرق
يشتعل
يولع
يتأجج
يلتهب
يض"		ϯϣⲁϩ	
ϯϣⲁϣ	ϯϣαϣ	tishɑsh	tishash	tishash	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرتطم
يخبط
يلكم
يجلد
يجرح
يطعن
يضرب
يصطدم"		ϯϣⲁϣ	
ϯϣⲉⲃⲓⲱ	ϯϣεβιω	tishevioː	tisheviw	tisheviō	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يكافئ
يثيب
يعوض
يجازي"		ϯϣⲉⲃⲓⲱ	
ϯϣⲉⲃⲓⲱ	ϯϣεβιω	tishevioː	tisheviw	tisheviō	اسم	مذكر	"مجازاة
مكافأة
جزاء
ثواب
أجر"		ϯϣⲉⲃⲓⲱ (ⲡ)	(ⲡ)
ϯϣⲉⲛⲕⲉϩ	ϯϣενκεϩ	tishenkeh	tishenkeh	tishenkeh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصد
يلطم
يضرب
يلكم"		ϯϣⲉⲛⲕⲉϩ	
ϯϣⲉⲛⲫⲁⲧ	ϯϣενφατ	tishenpʰɑt	tishenphat	tishenphat	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينطح
يركل
يرفس"		ϯϣⲉⲛⲫⲁⲧ	
ϯϣⲉⲡⲧⲱⲣⲓ	ϯϣεπτωρι	tisheptoːri	tisheptwri	tisheptōri	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يضمن		ϯϣⲉⲡⲧⲱⲣⲓ	
ϯ`ϣⲑⲟⲣⲧⲉⲣ	ϯ`ϣθορτερ	tieshtοrter	ti`shthorter	tieshthorter	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يثير الفوضى
يهيج"		ϯ`ϣⲑⲟⲣⲧⲉⲣ	
ϯ`ϣⲑⲟⲩⲓⲧ	ϯ`ϣθουιτ	tieshtoːwit	ti`shthouit	tieshthüit	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يندد
يفضح
يفتري على
يشي ب
يتظلم
يدعي على
يشتكي على
يتهم
يظلم
يهدد"		ϯ`ϣⲑⲟⲩⲓⲧ	
ϯϣⲓ	ϯϣι	tishi	tishi	tishi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يكيل
يثمن
يحصر
يقيد
يحدد
يقيس
يزن
يعاير"		ϯϣⲓ	
ϯϣⲓὴ	ϯϣιὴ	tishieiː	tishi`y	tishiỳ	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمط
يمد
يطول"		ϯϣⲓὴ	
ϯϣⲓⲡⲓ	ϯϣιπι	tishipi	tishipi	tishipi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يفضح
يشين
يخدش حياء
يخجل
يخزي"		ϯϣⲓⲡⲓ	
ϯϣⲟⲩϣⲟⲩ	ϯϣουϣου	tishoːshoː	tishoushou	tishüshü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعظم
يوقر
يبجل
يمجد"		ϯϣⲟⲩϣⲟⲩ	
ϯϣⲟⲩϣⲱⲟⲩϣⲓ	ϯϣουϣωουϣι	tishoːshoːshi	tishoushwoushi	tishüshōüshi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يقدم ذبيحة		ϯϣⲟⲩϣⲱⲟⲩϣⲓ	
ϯϣⲟⲩϩⲏⲛⲉ	ϯϣουϩηνε	tishoːhiːne	tishouhyne	tishühïne	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يعطر		ϯϣⲟⲩϩⲏⲛⲉ	
ϯϣⲟϣⲧ	ϯϣοϣτ	tishοsht	tishosht	tishosht	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغلق
يقفل"		ϯϣⲟϣⲧ	
ϯ`ϣⲧⲱⲣⲓ	ϯ`ϣτωρι	tieshtoːri	ti`shtwri	tieshtōri	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتكفل ب
يضمن
يأخذ على عاتقه
يلتزم"		ϯ`ϣⲧⲱⲣⲓ	
