Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϩⲁⲛⲙⲏⲓ `ⲛϩⲉⲙⲓⲭⲁⲓⲛⲏⲓ ⲛⲉⲙ `ⲙⲙⲉⲧⲉⲣ`ϣⲫⲏⲣ	ϩανμηι `νϩεμιχαινηι νεμ `μμετερ`ϣφηρ	Hanmee enhemikainyi nem emmetershpheer	hanmhyi `nhemikainyi nem `mmetershphyr	hanmhïi `nhemikainïi nem `mmetershphïr			"economic and social rights
الحقوق الاقتصادية والاجتماعية"		ϩⲁⲛⲙⲏⲓ `ⲛϩⲉⲙⲓⲭⲁⲓⲛⲏⲓ ⲛⲉⲙ `ⲙⲙⲉⲧⲉⲣ`ϣⲫⲏⲣ	
ϩⲁⲛⲙⲏⲓ	ϩανμηι	Hanmee	hanmhyi	hanmhïi	اسم	جمع	"rights
حقوق"		ϩⲁⲛⲙⲏⲓ (ⲛ)	(ⲛ)
`ⲛϩⲉⲙⲓⲭⲁⲓⲛⲏⲓ	`νϩεμιχαινηι	enhemikainyi	`nhemikainyi	`nhemikainïi	صفة		"economic
اقتصادي"		`ⲛϩⲉⲙⲓⲭⲁⲓⲛⲏⲓ (adj.)	(adj.)
`ⲙⲙⲉⲧⲉⲣ`ϣⲫⲏⲣ	`μμετερ`ϣφηρ	emmetereshfeer	`mmetershphyr	`mmetershphïr	صفة		"social
اجتماعي"		`ⲙⲙⲉⲧⲉⲣ`ϣⲫⲏⲣ (adj.)	(adj.)
ϫⲓⲛⲙⲟϣⲓ`ⲛϩⲉⲙⲓⲭⲁⲓⲛⲏⲓ	ϫινμοϣι`νϩεμιχαινηι	Ginmoshi enhemikainyi	Ginmoshi `nhemikainyi	ginmoshi `nhemikainïi			"economic policy
سياسة اقتصادية"		ϫⲓⲛⲙⲟϣⲓ`ⲛϩⲉⲙⲓⲭⲁⲓⲛⲏⲓ	
ϫⲓⲛⲙⲟϣⲓ	ϫινμοϣι	ginmoshi	ginmoshi	ginmoshi	اسم	مذكر	"policy
سياسة"		ϫⲓⲛⲙⲟϣⲓ (ⲡ)	(ⲡ)
ⲙⲉⲧ`ⲥⲃⲟ	μετ`ςβο	metesvo	metesbo	metesvo	اسم	مؤنث	"education
تعليم"		ⲙⲉⲧ`ⲥⲃⲟ (ⲧ)	(ⲧ)
ⲙⲁⲛⲥⲏⲓⲛⲓ	μανςηινι	mansyini	mansyini	mansïini	اسم	مذكر	"hospital
مستشفى"		ⲙⲁⲛⲥⲏⲓⲛⲓ (ⲡ)	(ⲡ)
ⲙⲉⲧⲥⲁϧ	μετςαϧ	metsakh	metsakh	metsakh	اسم	مؤنث	"skill
مهارة"		ⲙⲉⲧⲥⲁϧ (ⲧ)	(ⲧ)
ὲϩⲟⲟⲩ `ⲛϫⲓⲛⲥⲱⲧⲡ	ὲϩοου `νϫινςωτπ	Eho-o engin sotp	ehoou `nginswtp	ehoü `nginsōtp			elections day		ὲϩⲟⲟⲩ `ⲛϫⲓⲛⲥⲱⲧⲡ	
ⲛⲓ`ϫⲕⲟ ὲⲃⲟⲗ  `ⲛϫⲓⲛⲥⲱⲧⲡ	νι`ϫκο ὲβολ  `νϫινςωτπ	ni eg ko evol en gin sotp	ni`gko evol `nginswtp	ni`gko evol `nginsōtp			"election expenses
نفاقات الانتخابات"		ⲛⲓ`ϫⲕⲟ ὲⲃⲟⲗ  `ⲛϫⲓⲛⲥⲱⲧⲡ	
ⲡⲓ ⲁⲣⲉϩ `ⲛⲛⲓⲧⲁⲙⲟ `ⲛⲛⲓⲣⲉϥϯ`ⲥⲙⲏ	Πι αρεϩ `ννιταμο `ννιρεϥϯ`ςμη	pi areh en ni tamo ennireftiesmyi	pi areh `nnitamo `nnireftiesmyi	pi areh `nnitamo `nnireftiesmïi			"electoral register
سجل الناخبين"		ⲡⲓ ⲁⲣⲉϩ `ⲛⲛⲓⲧⲁⲙⲟ `ⲛⲛⲓⲣⲉϥϯ`ⲥⲙⲏ	
ⲥⲁϫⲓⲛⲥⲱⲧⲡ	ςαϫινςωτπ	Sa-gin-sotp	saginswtp	saginsōtp	اسم	مؤنث	"electorate
من له حق التصويت"		ⲥⲁϫⲓⲛⲥⲱⲧⲡ (ⲧ)	(ⲧ)
Ϫⲓⲛⲥⲱⲧⲡ `ⲛⲉⲗⲉⲕⲧⲣⲟⲛ	Ϫινςωτπ `νελεκτρον	ginsotp enelectron	ginswtp `nelektron	ginsōtp `nelektron			"electronic voting
الانتخاب الالكتروني"		Ϫⲓⲛⲥⲱⲧⲡ `ⲛⲉⲗⲉⲕⲧⲣⲟⲛ	
ⲭⲁⲓⲕⲟⲧ	χαικοτ	kaikot	qaikot	qaikot	اسم	مذكر	"environment
بيئة"		ⲭⲁⲓⲕⲟⲧ (ⲡ)	(ⲡ)
ⲑⲱⲟⲩⲧⲥ	θωουτς	tʰoːts	thwouts	thōüts	اسم	مؤنث	"community
طائفة"		ⲑⲱⲟⲩⲧⲥ (ⲧ)	(ⲧ)
`ⲙⲙⲁ	`μμα	Em-ma	`mma	`mma	صفة		"local
محلي"		`ⲙⲙⲁ (adj.)	(adj.)
ϫⲓⲛϯⲁⲙⲁϩⲓ	ϫινϯαμαϩι	gin-tiamahi	gintiamahi	gintiamahi	اسم	مذكر	"empowerment
تمكين"		ϫⲓⲛϯⲁⲙⲁϩⲓ (ⲡ)	(ⲡ)
ⲙⲉⲧⲣⲉϥϩⲱⲃ	μετρεϥϩωβ	metrefhob	metrefhwb	metrefhōb	اسم	مؤنث	"executive
السلطة التنفيذية"		ⲙⲉⲧⲣⲉϥϩⲱⲃ (ⲧ)	(ⲧ)
ϫⲓⲛϣⲓⲛⲓ`ⲙⲙⲉⲩⲓ	ϫινϣινι`μμευι	ginshini emmevi	ginshini `mmeui	ginshini `mmevi	اسم	مذكر	"survey
poll
استقصاء رأي"		ϫⲓⲛϣⲓⲛⲓ`ⲙⲙⲉⲩⲓ (ⲡ)	(ⲡ)
ⲙⲉⲩⲓ	μευι	mevi	meui	mevi	اسم	مذكر	"opinion
رأي"		ⲙⲉⲩⲓ (ⲡ)	(ⲡ)
ϫⲓⲛὶ ὲⲃⲟⲗ	ϫινὶ ὲβολ	giniː èvοl	gini `ebol	ginì èvol	اسم	مذكر	"result
نتيجة"		ϫⲓⲛὶ ὲⲃⲟⲗ (ⲡ)	(ⲡ)
ϫⲓⲛὶ ὲⲃⲟⲗ `ⲛϫⲓⲛϣⲓⲛⲓ`ⲙⲙⲉⲩⲓ	ϫινὶ ὲβολ `νϫινϣινι`μμευι	Gin-i evol en ginshini emmevi	Gini ebol `n ginshini `mmeui	Gini evol en ginshini emmevi			"exit poll
استقصاء رأي نتيجة الانتخابات"		ϫⲓⲛὶ ὲⲃⲟⲗ `ⲛϫⲓⲛϣⲓⲛⲓ`ⲙⲙⲉⲩⲓ	
ⲙⲉⲧⲣⲉϥϯϩⲁⲧ	μετρεϥϯϩατ	metreftihat	metreftihat	metreftihat	اسم	مؤنث	"finance
تمويل"		ⲙⲉⲧⲣⲉϥϯϩⲁⲧ (ⲧ)	(ⲧ)
ϯϩⲁⲧ	ϯϩατ	tihat	tihat	tihat	فعل		"finance
يمول"		ϯϩⲁⲧ (v.)	(v.)
ϩⲱϯ	ϩωϯ	hoːti	hwti	hōti	اسم	مذكر	"tax
ضريبة"		ϩⲱϯ (ⲡ)	(ⲡ)
`ⲛϩⲱϯ	`νϩωϯ	`nhoːti	`nhwti	`nhōti	صفة		"fiscal
ضرائبي"		`ⲛϩⲱϯ (adj.)	(adj.)
ⲙⲉⲧⲧⲟⲓ `ⲛⲧⲉ ⲙⲉⲧⲣⲉϥϯϩⲁⲧ	μεττοι `ντε μετρεϥϯϩατ	mettoi ente metrefhat	mettoi `nte metrefhat	mettoi ente metrefhat			"ministry of finance
department of finance
وزارة المالية"		ⲙⲉⲧⲧⲟⲓ `ⲛⲧⲉ ⲙⲉⲧⲣⲉϥϯϩⲁⲧ	
ⲙⲉⲧⲉⲣⲙⲏⲓⲛⲓ	μετερμηινι	metermyini	metermyini	metermïini	اسم	مؤنث	"referendum
استفتاء"		ⲙⲉⲧⲉⲣⲙⲏⲓⲛⲓ (ⲧ)	(ⲧ)
ⲙⲉⲧⲧⲟⲓ `ⲛⲧⲱⲙⲓ `ⲛⲥⲁⲃⲟⲗ	μεττοι `ντωμι `νςαβολ	mettoi en twmi ensavol	mettoi `ntwmi `nsabol	toi en tōmi ensavol			"ministry of foreign affairs
state department
وزارة الخارجية"		ⲙⲉⲧⲧⲟⲓ `ⲛⲧⲱⲙⲓ `ⲛⲥⲁⲃⲟⲗ	
ⲙⲏⲓ `ⲛϫⲓⲛϯ`ⲥⲙⲏ	μηι `νϫινϯ`ςμη	Myi en gin ti esmee	Myi `n gin ti `smyi	Mïi en gin ti esmïi			"franchise
حق التصويت"		ⲙⲏⲓ `ⲛϫⲓⲛϯ`ⲥⲙⲏ	
ⲟⲩ `ϣⲛⲁⲩ `ⲛⲣⲉⲙϩⲉ	ου `ϣναυ `νρεμϩε	o eshnau en remhe	ou `shnau `n remhe	ü eshnav en remhe			"free Market
السوق الحرة"		ⲟⲩ `ϣⲛⲁⲩ `ⲛⲣⲉⲙϩⲉ	
ⲟⲩ ϣⲉⲃⲓⲉ `ⲛⲣⲉⲙϩⲉ	Ου ϣεβιε `νρεμϩε						"free exchange
التبادل الحر"		ⲟⲩ ϣⲉⲃⲓⲉ `ⲛⲣⲉⲙϩⲉ	
ϩⲟⲥⲃⲉ	ϩοςβε	hosve	hosve	hosve	اسم	مؤنث	market		ϩⲟⲥⲃⲉ (ⲧ)	(ⲧ)
ⲟⲩ ϩⲟⲥⲃⲉ `ⲛⲣⲉⲙϩⲉ	ου ϩοςβε `νρεμϩε	o hosve en remhe	ou hosve `n remhe	ü hosve en remhe			"free Market
السوق الحرة"		ⲟⲩ ϩⲟⲥⲃⲉ `ⲛⲣⲉⲙϩⲉ	
ⲁⲛⲥⲉⲙⲓ `ⲙⲙⲉⲧⲣⲉⲙϩⲉ `ⲙⲙⲉⲧⲧⲁⲙⲟ	ανςεμι `μμετρεμϩε `μμετταμο	ansemi emmetremhe  emmettamo	ansemi `mmetremhe  `mmettamo	ansemi emmetremhe  emmettamo			"freedom of information act
قانون حرية المعلومات"		ⲁⲛⲥⲉⲙⲓ `ⲙⲙⲉⲧⲣⲉⲙϩⲉ `ⲙⲙⲉⲧⲧⲁⲙⲟ	
ⲙⲉⲧⲥⲁϫⲓ	μετςαϫι	metsagi	metsagi	metsagi	اسم	مؤنث	"speech
expression
حديث
تعبير"		ⲙⲉⲧⲥⲁϫⲓ (ⲧ)	(ⲧ)
ⲙⲉⲧⲣⲉⲙϩⲉ `ⲙⲙⲉⲧⲥⲁϫⲓ	μετρεμϩε `μμετςαϫι	metremhe emmetsagi	metremhe `mmetsagi	metremhe emmetsagi			"freedom of speech
حرية التعبير"		ⲙⲉⲧⲣⲉⲙϩⲉ `ⲙⲙⲉⲧⲥⲁϫⲓ	
ϩⲏⲧⲡⲉⲧⲱϧⲧ	ϩητπετωϧτ	hytpetokht	hytpetwkht	hïtpetōkht	اسم	مذكر	"front runner
مرشح في المركز الأول"		ϩⲏⲧⲡⲉⲧⲱϧⲧ (ⲡ)	(ⲡ)
ϣⲁⲧⲥ ϧⲉⲛ ⲙⲉⲧⲙⲓⲥⲓ	ϣατς ϧεν μετμιςι	shats khen metmisi	shats khen metmisi				"Gender gap
فجوة بين الجنسين"		ϣⲁⲧⲥ ϧⲉⲛ ⲙⲉⲧⲙⲓⲥⲓ	
ⲙⲉⲧⲙⲓⲥⲓ	μετμιςι	metmisi	metmisi	metmisi	اسم	مؤنث	"gender
نوع"		ⲙⲉⲧⲙⲓⲥⲓ (ⲧ)	(ⲧ)
ⲙⲓⲟⲕ	μιοκ	miok	miok	miok			"Well done
أحسنت"		ⲙⲓⲟⲕ	
ϫⲓⲛⲥⲱⲧⲡ `ⲙⲙⲉⲧⲥⲱⲣ	ϫινςωτπ `μμετςωρ	ginsotp emmetsor	ginswtp `mmetswr	ginsōtp emmetsōr			"general election
انتخابات عامة"		ϫⲓⲛⲥⲱⲧⲡ `ⲙⲙⲉⲧⲥⲱⲣ	
ⲙⲉⲧⲥⲱⲣ	μετςωρ	metsor	metswr	metsōr			"general
عام"		ⲙⲉⲧⲥⲱⲣ	
ϭⲱⲗ	ϭωλ	tshol	tschwl	tshōl	اسم	مذكر	"income
revenue
دخل"		ϭⲱⲗ (ⲡ)	(ⲡ)
ϭⲱⲗ `ⲙⲙⲉⲧⲁⲙⲁϩⲓ	ϭωλ `μμεταμαϩι	tshol emmetamahi	tschwl `mmetamahi	tshōl emmetamahi			"government revenue
عوائد الحكومة
دخل الحكومة
متحصلات الدولة"		ϭⲱⲗ `ⲙⲙⲉⲧⲁⲙⲁϩⲓ	
ⲙⲉⲧⲣⲉϥⲧⲁϫⲣⲟ	μετρεϥταϫρο	metreftagro	metreftagro	metreftagro	اسم	مؤنث	"grass roots
القاعدة الانتخابية"		ⲙⲉⲧⲣⲉϥⲧⲁϫⲣⲟ (ⲧ)	(ⲧ)
ⲙⲉⲧϩⲉⲛ	μετϩεν	Met-hen	Methen	methen	اسم	مذكر	"movement
حركة"		ⲙⲉⲧϩⲉⲛ (ⲡ)	(ⲡ)
ϫⲓⲛϩⲉⲛ `ⲙⲙⲉⲧⲣⲉϥⲧⲁϫⲣⲟ	ϫινϩεν `μμετρεϥταϫρο	ginhen emmetreftagro	ginhen `mmetreftagro	ginhen `mmetreftagro			"grass roots movement
حركة دعم القاعدة الانتخابية"		ϫⲓⲛϩⲉⲛ `ⲙⲙⲉⲧⲣⲉϥⲧⲁϫⲣⲟ	
ⲙⲉⲧⲧⲟⲩϫⲟ	μεττουϫο	mettoːgo	mettougo	mettügo	اسم	مؤنث	"health
صحة"		ⲙⲉⲧⲧⲟⲩϫⲟ (ⲧ)	(ⲧ)
ⲙⲉⲧⲧⲟⲓ `ⲙⲙⲉⲧⲟⲩϫⲟ	μεττοι `μμετουϫο	mettoi emmettogo	mettoi `mmettogo	mettoi emmettogo			"department of health
ministry of health
وزارة الصحة"		ⲙⲉⲧⲧⲟⲓ `ⲙⲙⲉⲧⲟⲩϫⲟ	
ⲣⲉϥϣⲉⲙϣⲓ	ρεϥϣεμϣι	refshemshi	refshemshi	refshemshi	اسم	مذكر	"minister
secretary
وزير"		ⲣⲉϥϣⲉⲙϣⲓ (ⲡ)	(ⲡ)
ⲙⲉⲧⲙⲉⲩⲓ	μετμευι	metmevi	metmeui	metmevi	اسم	مؤنث	"ideology
فكر
إيديولوجية"		ⲙⲉⲧⲙⲉⲩⲓ (ⲧ)	(ⲧ)
ⲭⲱⲛⲓⲣⲓ	χωνιρι	Ko-eniri	qwniri	kōniri	فعل		"implement
ينفذ"		ⲭⲱⲛⲓⲣⲓ (v.)	(v.)
ϫⲓⲛⲭⲱⲛⲓⲣⲓ	ϫινχωνιρι	ginkoniri	ginqwniri	ginkōniri	اسم	مذكر	"implementation
تنفيذ"		ϫⲓⲛⲭⲱⲛⲓⲣⲓ (ⲡ)	(ⲡ)
ϫⲓⲛⲟⲩⲱⲛ	ϫινουων	Gin-o-on	ginouwn	ginüōn	صفة		"inaugural
افتتاحي"		ϫⲓⲛⲟⲩⲱⲛ (adj.)	(adj.)
ϫⲓⲛⲟⲩⲱⲛ	ϫινουων	Gin-o-on	ginouwn	ginüōn	اسم	مذكر	"inauguration
افتتاح"		ϫⲓⲛⲟⲩⲱⲛ (ⲡ)	(ⲡ)
Ϧⲉⲛ ϫⲓⲛⲉⲣϩⲱⲃ	Ϧεν ϫινερϩωβ	Khen ginerhob	Khen ginerhwb	Khen ginerhōb			"incumvent
حالي
في المنصب"		Ϧⲉⲛ ϫⲓⲛⲉⲣϩⲱⲃ	
ⲙⲉⲧⲁⲧⲙⲟⲗϧ	μετατμολϧ	metatmolkh	metatmolkh	metatmolkh	اسم	مؤنث	"independent
مستقل"		ⲙⲉⲧⲁⲧⲙⲟⲗϧ (ⲧ)	(ⲧ)
`ⲙⲙⲉⲧⲁⲧⲙⲟⲗϧ	`μμετατμολϧ	emmetatmolkh	`mmetatmolkh	`mmetatmolkh	صفة		"independent
مستقل"		`ⲙⲙⲉⲧⲁⲧⲙⲟⲗϧ (adj.)	(adj.)
ⲣⲉϥⲁⲧⲙⲟⲗϧ	ρεϥατμολϧ	refatmolkh	refatmolkh	refatmolkh	اسم	مذكر	"independent
شخص مستقل"		ⲣⲉϥⲁⲧⲙⲟⲗϧ (ⲡ)	(ⲡ)
ⲣⲉϥⲉⲣⲙⲏⲓⲛⲓ	ρεϥερμηινι	refermyini	refermyini	refermïini	اسم	مذكر	"indicator
مؤشر
دليل"		ⲣⲉϥⲉⲣⲙⲏⲓⲛⲓ (ⲡ)	(ⲡ)
ⲥⲱⲕ ὲ`ϧⲟⲩⲛ ϧⲉⲛ	Σωκ ὲ`ϧουν ϧεν	sok e-ekhon khen	swk e `khon khen	sok e ekhon khen	فعل		"influence
يؤثر على"		ⲥⲱⲕ ὲ`ϧⲟⲩⲛ ϧⲉⲛ (v.)	(v.)
ϫⲓⲛⲥⲱⲕ ὲ`ϧⲟⲩⲛ ϧⲉⲛ	ϫινςωκ ὲ`ϧουν ϧεν	ginsok e-ekhon khen	ginswk e `khon khen	ginsok e ekhon khen	اسم	مذكر	"influence
تأثير على"		ϫⲓⲛⲥⲱⲕ ὲ`ϧⲟⲩⲛ ϧⲉⲛ (ⲡ)	(ⲡ)
ⲭⲱⲙⲏⲓⲛⲓ ϧⲉⲛ	χωμηινι ϧεν	kwmyini khen	qwmyini khen	kōmïini khen	فعل		"impress
يعطي انطباع"		ⲭⲱⲙⲏⲓⲛⲓ ϧⲉⲛ (v.)	(v.)
ⲙⲉⲧⲭⲱⲙⲏⲓⲛⲓ	μετχωμηινι	metkwmyini khen	metqwmyini	metkōmïini			"impression
انطباع"		ⲙⲉⲧⲭⲱⲙⲏⲓⲛⲓ	
ϭⲟ`ⲙⲙⲉⲩὶ	ϭο`μμευὶ	tsho em mevi	tscho `mmevi	tsho em mevi	فعل		"culturalize
يثقف"		ϭⲟ`ⲙⲙⲉⲩὶ (v.)	(v.)
ϫⲓⲛϭⲟ`ⲙⲙⲉⲩὶ	ϫινϭο`μμευὶ	Gintsho em mevi	Gintscho `m mevi	Gintsho em mevi	اسم	مذكر	"culturalization
تثقيف"		ϫⲓⲛϭⲟ`ⲙⲙⲉⲩὶ (ⲡ)	(ⲡ)
ⲙⲉⲧϭⲟ`ⲙⲙⲉⲩὶ	μετϭο`μμευὶ	Mettsho em mevi	Mettsho `m mevi	Mettsho em mevi	اسم	مؤنث	"culture
ثقافة"		ⲙⲉⲧϭⲟ`ⲙⲙⲉⲩὶ (ⲧ)	(ⲧ)
ϫⲓⲛⲑⲱϧ `ⲛ`ⲥⲃⲱⲟⲩὶ	ϫινθωϧ `ν`ςβωουὶ	gintokh en esvo-wi	gintokh `n `sbowi	gintokh en esvo-ōi			"interculturalism
سياسية الاختلاط الثقافي"		ϫⲓⲛⲑⲱϧ `ⲛ`ⲥⲃⲱⲟⲩὶ	
ϫⲓⲛⲣⲱⲟⲩϣ	ϫινρωουϣ	ginrosh	ginrwoush	ginrōüsh	اسم	مذكر	"interest
مصلحة
اهتمام"		ϫⲓⲛⲣⲱⲟⲩϣ (ⲡ)	(ⲡ)
ⲑⲱⲟⲩⲧⲥ `ⲛϫⲓⲛⲣⲱⲟⲩϣ	Θωουτς `νϫινρωουϣ	tots enginrosh	thwouts `nginrwoush	thōüts enginrōüsh			"interest group
مجموعة من أصحاب المصالح"		ⲑⲱⲟⲩⲧⲥ `ⲛϫⲓⲛⲣⲱⲟⲩϣ	
ⲙⲉⲧⲣⲉϥⲟⲓⲣⲱⲟⲩϣ	μετρεϥοιρωουϣ	metrefoirosh	metrefoirwoush	metrefoirōüsh	اسم	مؤنث	"importance
أهمية"		ⲙⲉⲧⲣⲉϥⲟⲓⲣⲱⲟⲩϣ (ⲧ)	(ⲧ)
ϩⲱⲃϧⲁⲓⲣⲓ	ϩωβϧαιρι	Hop-kha-iri	Hwpkhairi	Hōpkhairi	اسم	مذكر	"business
بزنس"		ϩⲱⲃϧⲁⲓⲣⲓ (ⲡ)	(ⲡ)
ⲣⲱⲙⲓ `ⲛϩⲱⲃϧⲁⲓⲣⲓ	Ρωμι `νϩωβϧαιρι	Romi en Hop-kha-iri	Rwmi `nHwpkhairi	Rōmi enHōpkhairi	اسم	مذكر	"business man
رجل أعمال"		ⲣⲱⲙⲓ `ⲛϩⲱⲃϧⲁⲓⲣⲓ (ⲡ)	(ⲡ)
`ⲥϩⲓⲙⲓ `ⲛϩⲱⲃϧⲁⲓⲣⲓ	`ςϩιμι `νϩωβϧαιρι	Es-himi en Hop-kha-iri	`shimi `nHwpkhairi	eshimi enHōpkhairi			"business woman
سيدة أعمال"		`ⲥϩⲓⲙⲓ `ⲛϩⲱⲃϧⲁⲓⲣⲓ	
ϫⲓⲛⲉⲣⲃⲉⲣⲓ	ϫινερβερι	ginerveri	ginerveri	ginerveri	اسم	مذكر	"innovation
إبداع"		ϫⲓⲛⲉⲣⲃⲉⲣⲓ (ⲡ)	(ⲡ)
ⲙⲉⲧⲧⲟⲓ `ⲛϫⲓⲛⲉⲣⲃⲉⲣⲓ	μεττοι `νϫινερβερι	mettoi enginerveri	mettoi `nginerveri	mettoi enginerveri			"ministry of innovation
department of nnovation
وزارة الابداع"		ⲙⲉⲧⲧⲟⲓ `ⲛϫⲓⲛⲉⲣⲃⲉⲣⲓ	
`ⲛϩⲁⲡ	`νϩαπ	enhap	`nhap	enhap	صفة		"judicial
قضائي"		`ⲛϩⲁⲡ (adj.)	(adj.)
ϫⲓⲛⲛⲁⲩ`ⲛⲕⲉⲥⲟⲡ	ϫινναυ`νκεςοπ	ginnau enkesop	ginnau `nkesop	ginnav enkesop	اسم	مذكر	"review
مراجعة"		ϫⲓⲛⲛⲁⲩ`ⲛⲕⲉⲥⲟⲡ (ⲡ)	(ⲡ)
ⲛⲓⲣⲉϥϯϩⲁⲡ	νιρεϥϯϩαπ	nireftihɑp	nireftihap	nireftihap	اسم	جمع	"judiciary
قاض"		ⲛⲓⲣⲉϥϯϩⲁⲡ (ⲛ)	(ⲛ)
ⲙⲉⲧϣⲏϣ	μετϣηϣ	metshysh	metshysh	metshïsh	اسم	مؤنث	"equality
مساواة"		ⲙⲉⲧϣⲏϣ (ⲧ)	(ⲧ)
ⲙⲉⲧⲧⲟⲓ `ⲙⲙⲉⲧϣⲏϣ ⲛⲉⲙ ϩⲁⲡ	μεττοι `μμετϣηϣ νεμ ϩαπ	mettoi emmetshysh nem hap	mettoi `mmetshysh nem hap	mettoi emmetshïsh nem hap			"ministry of equality and justice
وزارة العدل والمساواة"		ⲙⲉⲧⲧⲟⲓ `ⲙⲙⲉⲧϣⲏϣ ⲛⲉⲙ ϩⲁⲡ	
ⲙⲁ`ⲛϯϩⲁⲡ `ⲛⲣⲉⲙ`ⲛὶⲣⲓ	μα`νϯϩαπ `νρεμ`νὶρι	ma-en-tihap en-rem-en-iri	ma`ntihap `nrem`niri	maentihap enremeniri			"labour court
محكمة عمال
محكمة عمل"		ⲙⲁ`ⲛϯϩⲁⲡ `ⲛⲣⲉⲙ`ⲛὶⲣⲓ	
ⲙⲉⲧϩⲉⲛ `ⲛⲣⲉⲙ`ⲛⲓⲣⲓ	μετϩεν `νρεμ`νιρι	met-hen enrem en iri	methen `nrem`niri	methen enrem eniri			"labour movement
حركة عمال"		ⲙⲉⲧϩⲉⲛ `ⲛⲣⲉⲙ`ⲛⲓⲣⲓ	
ϫⲓⲛϭⲣⲟ `ⲛⲛⲓϣϯ	ϫινϭρο `ννιϣϯ	gintschro ennishti	gintschro `nnishti	gintshro ennishti			"landslide victory
فوز كاسح"		ϫⲓⲛϭⲣⲟ `ⲛⲛⲓϣϯ	
`ⲙⲙⲉⲧⲣⲉⲙϩⲉ	`μμετρεμϩε	emmetremhe	`mmetremhe	emmetremhe			"liberalism
ليبرالية"		`ⲙⲙⲉⲧⲣⲉⲙϩⲉ	
