Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲱⲕⲉⲁⲛⲟⲥ	ωκεανος	oːkeɑnοs	wkeanos	ōkeanos	اسم	مذكر	"محيط
بحر عظيم جدا"	يوناني	ⲱⲕⲉⲁⲛⲟⲥ (ⲡ)	(ⲡ)
ⲱⲕⲉⲙ	ωκεμ	oːkem	wkem	ōkem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"عبوس
اكتئاب
كأبه
غم
تجهم
حزن"		ⲱⲕⲉⲙ	
ⲱⲕⲉⲙ	ωκεμ	oːkem	wkem	ōkem	اسم	مذكر	"عبوس
اكتئاب
كأبه
غم
تجهم
حزن"		ⲱⲕⲉⲙ (ⲡ)	(ⲡ)
ⲟⲗ	ολ	οl	ol	ol	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحمل
يرفع
يشيل
يحمل
يحضر
يأخذ
يستلم
يستولى على
يستحوذ على
يأسر ، في الحرب
يأخذ كغنيمة
يغنم
ينزع
ينتزع
يخطف
ينشل
يسلب
يزيل
يقطع الرأس
يشق
يقلع
يعتكف
ينفرد
يجمع
يحصد
يجني
يحفظ
يعي
يدرك
يفهم
يركب
يتسنم
يحوي
بشمل
يوسق"		ⲟⲗ	
ⲉⲗ	ελ	el	el	el	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحمل
يرفع
يشيل
يحمل
يحضر
يأخذ
يستلم
يستولى على
يستحوذ على
يأسر ، في الحرب
يأخذ كغنيمة
يغنم
ينزع
ينتزع
يخطف
ينشل
يسلب
يزيل
يقطع الرأس
يشق
يقلع
يعتكف
ينفرد
يجمع
يحصد
يجني
يحفظ
يعي
يدرك
يفهم
يركب
يتسنم
يحوي
بشمل
يوسق"		ⲉⲗ	
ὼⲗⲓ	ὼλι	òːli	`wli	ōli	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحمل
يرفع
يشيل
يحمل
يحضر
يأخذ
يستلم
يستولى على
يستحوذ على
يأسر ، في الحرب
يأخذ كغنيمة
يغنم
ينزع
ينتزع
يخطف
ينشل
يسلب
يزيل
يقطع الرأس
يشق
يقلع
يعتكف
ينفرد
يجمع
يحصد
يجني
يحفظ
يعي
يدرك
يفهم
يركب
يتسنم
يحوي
بشمل
يوسق"		ὼⲗⲓ	
ⲱⲗⲓ	ωλι	oːli	wli	ōli	اسم	مذكر	"انتزاع
نزع
إبعاد
فصل"		ⲱⲗⲓ (ⲡ)	(ⲡ)
ⲱⲗⲓ	ωλι	oːli	wli	ōli	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسع
يوسع
يشمل
يحوي
يحفظ
يعي ، يحتفظ في ذاكرته"		ⲱⲗⲓ	
ⲟⲗⲕ	ολκ	οlk	olk	olk	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"ينحني
يميل
ينثني
ينعوج
يتعوج
يحدودب
ينكمش
يثني
يحني
يطوي
يلوي
يعوج
ينطوي
يكش
يتكرمش
يتقلص
يقصر
يوجز
ينقص
يقلل
يختصر
يضيق
يحرج
يحصر
يدغم"		ⲟⲗⲕ	
ⲉⲗⲕ	ελκ	elk	elk	elk	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"ينحني
يميل
ينثني
ينعوج
يتعوج
يحدودب
ينكمش
يثني
يحني
يطوي
يلوي
يعوج
ينطوي
يكش
يتكرمش
يتقلص
يقصر
يوجز
ينقص
يقلل
يختصر
يضيق
يحرج
يحصر
يدغم"		ⲉⲗⲕ	
ⲱⲗⲕ	ωλκ	oːlk	wlk	ōlk	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينحني
يميل
ينثني
ينعوج
يتعوج
يحدودب
ينكمش
يثني
يحني
يطوي
يلوي
يعوج
ينطوي
يكش
يتكرمش
يتقلص
يقصر
يوجز
ينقص
يقلل
يختصر
يضيق
يحرج
يحصر
يدغم"		ⲱⲗⲕ	
ⲟⲙⲕ	ομκ	οmk	omk	omk	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يبلع
يبتلع
يزدرد
يلتهم
يغمر
يكتنف
يحتوي"		ⲟⲙⲕ	
ⲉⲙⲕ	εμκ	emk	emk	emk	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يبلع
يبتلع
يزدرد
يلتهم
يغمر
يكتنف
يحتوي"		ⲉⲙⲕ	
ⲱⲙⲕ	ωμκ	oːmk	wmk	ōmk	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبلع
يبتلع
يزدرد
يلتهم
يغمر
يكتنف
يحتوي"		ⲱⲙⲕ	
ⲱⲙⲕ	ωμκ	oːmk	wmk	ōmk	اسم	مذكر	"بلع
ابتلاع
تجمع
قمع"		ⲱⲙⲕ (ⲡ)	(ⲡ)
ⲟⲙⲥ	ομς	οms	oms	oms	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يغرق
يغطس
يغوص
يخوض
يغسل
يعمد
يصبغ"		ⲟⲙⲥ	
ⲉⲙⲥ	εμς	ems	ems	ems	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يغرق
يغطس
يغوص
يخوض
يغسل
يعمد
يصبغ"		ⲉⲙⲥ	
ⲱⲙⲥ	ωμς	oːms	wms	ōms	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغرق
يغطس
يغوص
يخوض
يغسل
يعمد
يصبغ"		ⲱⲙⲥ	
ⲱⲙⲥ	ωμς	oːms	wms	ōms	اسم	مذكر	"غرق
إغراق
غسل
معمودية
غور"		ⲱⲙⲥ (ⲡ)	(ⲡ)
ⲱⲙⲥ ὲⲃⲟⲗ	ωμς ὲβολ	oːms èbοl	wms `ebol	ōms èvol	اسم	مذكر	إغماء		ⲱⲙⲥ ὲⲃⲟⲗ (ⲡ)	(ⲡ)
ⲟⲙϫ	ομϫ	οmg	omg	omg	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يفطم
يمنع
يفصل
يحرم"		ⲟⲙϫ	
ⲉⲙϫ	εμϫ	emg	emg	emg	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يفطم
يمنع
يفصل
يحرم"		ⲉⲙϫ	
ⲱⲙϫ	ωμϫ	oːmg	wmg	ōmg	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يفطم
يمنع
يفصل
يحرم"		ⲱⲙϫ	
ⲱⲛ	ων	oːn	wn	ōn	اسم		أون ، الاسم القديم لمدينة عين شمس ، المطرية ، أحد ضواحي القاهرة مصر		ⲱⲛ	
ⲱⲛ	ων	oːn	wn	ōn	اسم		"كائن
موجود"	يوناني	ⲱⲛ	
ὼⲛⲓ	ὼνι	òːni	`wni	ōni	اسم	مذكر	"حجر
معدن
حجري
محجر
متحجر"		ὼⲛⲓ (ⲡ)	(ⲡ)
ⲱⲛⲧⲟⲥ	ωντος	oːntοs	wntos	ōntos	ظرف		"حقا
بالحقيقة
بالفعل
في الواقع"	يوناني	ⲱⲛⲧⲟⲥ (adv.)	(adv.)
ⲟⲛϣ	ονϣ	οnsh	onsh	onsh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحير
يذهل
يدهش
يتحير
يبهت
يندهش
ينبهر
يذهل
يتخبل
ينخرس
ينكتم"		ⲟⲛϣ	
ⲉⲛϣ	ενϣ	ensh	ensh	ensh	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحير
يذهل
يدهش
يتحير
يبهت
يندهش
ينبهر
يذهل
يتخبل
ينخرس
ينكتم"		ⲉⲛϣ	
ⲱⲛϣ	ωνϣ	oːnsh	wnsh	ōnsh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحير
يذهل
يدهش
يتحير
يبهت
يندهش
ينبهر
يذهل
يتخبل
ينخرس
ينكتم"		ⲱⲛϣ	
ⲱⲛϣ ὲⲃⲟⲗ	ωνϣ ὲβολ	oːnsh èbοl	wnsh `ebol	ōnsh èvol	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتخدر
يغيب عن الوعي
يتحير"		ⲱⲛϣ ὲⲃⲟⲗ	
ⲱⲛϣ ὲⲃⲟⲗ	ωνϣ ὲβολ	oːnsh èbοl	wnsh `ebol	ōnsh èvol	اسم	مذكر	"حيرة
اندهاش
تخبل
غيبوبة"		ⲱⲛϣ ὲⲃⲟⲗ (ⲡ)	(ⲡ)
ⲱⲛϣ ὲϧⲟⲩⲛ	ωνϣ ὲϧουν	oːnsh èkʰoːn	wnsh `ekhoun	ōnsh èkhün	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يندس
يتزحلق
يدس
يختلس
يتدحلب
يتداخل سرا
يدخل خلسة
يحشر نفسه
يدس نفسه"		ⲱⲛϣ ὲϧⲟⲩⲛ	
ⲱⲛϣ ὲϧⲟⲩⲛ	ωνϣ ὲϧουν	oːnsh èkʰoːn	wnsh `ekhoun	ōnsh èkhün	اسم	مذكر	"اندساس
دخول خلسة
اختلاس
دس
زحلقة
دحلبة"		ⲱⲛϣ ὲϧⲟⲩⲛ (ⲡ)	(ⲡ)
ⲱⲛϣ`ⲛⲥⲁ	ωνϣ`νςα	oːnshensɑ	wnsh`nsa	ōnshensa	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحملق باندهاش
يشخص
ينبهر"		ⲱⲛϣ`ⲛⲥⲁ	
ⲱⲛϣⲟⲃϣⲉⲃ	ωνϣοβϣεβ	oːnshοbsheb	wnshobsheb	ōnshobsheb	اسم	مذكر	مسن		ⲱⲛϣⲟⲃϣⲉⲃ (ⲡ)	(ⲡ)
ⲱⲛϧ	ωνϧ	oːnkʰ	wnkh	ōnkh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعيش
يحيا
يدوم
يقتات
يتغذى"		ⲱⲛϧ	
ⲱⲛϧ	ωνϧ	oːnkʰ	wnkh	ōnkh	صفة		"حي
محي"		ⲱⲛϧ (adj.)	(adj.)
ⲱⲛϧ	ωνϧ	oːnkʰ	wnkh	ōnkh	اسم	مذكر	"حياة
عيشة
معيشة
عمر
مهجة"		ⲱⲛϧ (ⲡ)	(ⲡ)
ⲱⲟⲩ	ωου	oː	wou	ōü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يطيل
يمد
يرفع لدرجة أعلى
يشرف لدرجة أعلى"		ⲱⲟⲩ	
ⲱⲟⲩ	ωου	oː	wou	ōü	اسم	مذكر	"مجد
شرف
بهاء
جلال
جاه
سعادة
فرح
بهجة"		ⲱⲟⲩ (ⲡ)	(ⲡ)
ὼⲟⲩ`ⲙⲃⲁⲗ	ὼου`μβαλ	oːemval	`wou`mbal	ōüemval	اسم		"طوبى
غبطة
سعادة"		ὼⲟⲩ`ⲙⲃⲁⲗ	
ὼⲟⲩⲛⲓⲁⲧ	ὼουνιατ	oːniɑt	`wouniat	ōüniat	اسم	صيغة ضميرية يأتي بعدها ضمير مفعول	"طوبى
يالسعادة
يالغبطة"		ὼⲟⲩⲛⲓⲁⲧ	
ὼⲟⲩ`ⲛϩⲏⲧ	ὼου`νϩητ	oːenhiːt	`wou`nhyt	ōüenhït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتأني
يصبر
يتحمل
يطيل أناته
يطول روحه
يتسامح
يتساهل"		ὼⲟⲩ`ⲛϩⲏⲧ	
ⲱⲟⲩ`ⲛϩⲏⲧ	ωου`νϩητ	oːenhiːt	wou`nhyt	ōüenhït	اسم	مذكر	"طول أناة
صبر
طول روح
تأني"		ⲱⲟⲩ`ⲛϩⲏⲧ (ⲡ)	(ⲡ)
ⲱⲟⲩϣ	ωουϣ	oːsh	woush	ōüsh	اسم	مذكر	"عصيدة
دشيشة
ثريد"		ⲱⲟⲩϣ (ⲡ)	(ⲡ)
ⲟⲡ	οπ	οp	op	op	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحسب
يعد
يحصي
يقدر
يحسب
يحاسب"		ⲟⲡ	
ⲉⲡ	επ	ep	ep	ep	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحسب
يعد
يحصي
يقدر
يحسب
يحاسب"		ⲉⲡ	
ⲱⲡ	ωπ	oːp	wp	ōp	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحسب
يعد
يحصي
يقدر
يحسب
يحاسب"		ⲱⲡ	
ⲱⲡ	ωπ	oːp	wp	ōp	اسم	مذكر	"حساب
عد
قرعة
نصيب
بخت
جمع صدقات"		ⲱⲡ (ⲡ)	(ⲡ)
ⲱⲡ `ⲛⲥⲁ	ωπ `νςα	oːp ensɑ	wp `nsa	ōp ensa	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يخطب ، للزواج		ⲱⲡ `ⲛⲥⲁ	
ⲟⲡⲧ	οπτ	οpt	opt	opt	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحمل
يشيل
يوسق
يشحن"		ⲟⲡⲧ	
ⲉⲡⲧ	επτ	ept	ept	ept	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحمل
يشيل
يوسق
يشحن"		ⲉⲡⲧ	
ⲱⲡⲧ	ωπτ	oːpt	wpt	ōpt	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحمل
يشيل
يوسق
يشحن"		ⲱⲡⲧ	
ⲱⲡⲧ	ωπτ	oːpt	wpt	ōpt	اسم	مذكر	"خزين
أوز"		ⲱⲡⲧ (ⲡ)	(ⲡ)
ⲱⲡⲧⲁⲕⲏⲥ	ωπτακης	oːptɑkiːs	wptakys	ōptakïs	اسم	مذكر	"جراد
جندب"		ⲱⲡⲧⲁⲕⲏⲥ (ⲡ)	(ⲡ)
ⲱⲣⲃⲁⲛ	ωρβαν	oːrvan	wrban	ōrvan	اسم	مذكر	شجرة البقس		ⲱⲣⲃⲁⲛ (ⲡ)	(ⲡ)
ⲟⲣⲃⲉ	ορβε	οrve	orve	orve	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يرذل
يكره
يمقت
يشمأز
يعوف
يقرف
يدنس
يلوث
يلطخ"		ⲟⲣⲃⲉ	
ⲟⲣⲉⲃ	ορεβ	οreb	oreb	oreb	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يرذل
يكره
يمقت
يشمأز
يعوف
يقرف
يدنس
يلوث
يلطخ"		ⲟⲣⲉⲃ	
ⲱⲣⲉⲃ	ωρεβ	oːreb	wreb	ōreb	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرذل
يكره
يمقت
يشمأز
يعوف
يقرف
يدنس
يلوث
يلطخ"		ⲱⲣⲉⲃ	
ⲱⲣⲉⲃ	ωρεβ	oːreb	wreb	ōreb	اسم	مذكر	"دنس
رجس
رذالة
مكرهة
قرف
فاحشة"		ⲱⲣⲉⲃ (ⲡ)	(ⲡ)
ⲱⲣⲓⲟⲛ	ωριον	oːriοn	wrion	ōrion	اسم	جمع	"نجوم
مجرة"	يوناني	ⲱⲣⲓⲟⲛ (ⲛ)	(ⲛ)
