key	senses	categories	TODO
5996			
5997			
5998			
3618			
3619			
3620			
3621			
3622			
3623			
3624			
3625			
3626			
8723			
3627			
3628			
3629			
3630			
3631			
3632			
3633			
3634			
8025			
8026			
8027			
8028			
8029			
3635			
3636			
8030			
3637			
8031			
8032			
8033			
8034			
8035			
8036			
8037			
3638			
3639			
3640			
8038			
8039			
8040			
8041			
8042			
8043			
8044			
8045			
8046			
3641			
8047			
8048			
8049			
3642			
8050			
8051			
3643			
8052			
3644			
3645			
3070			
8996			
8997			
8998			
8999			
3071			
3074			
9016			
3072			
9017			
3073			
8732			
8733			
9000			
9001			
9002			
9003			
9004			
9005			
9006			
9007			
9008			
9009			
9010			
9011			
9012			
9013			
9014			
9015			
1557			
1558			
1559			
1560			
1561			
1562			
1563			
1564			
1565			
1566			
1567			
1568			
1569			
734			
735			
736			
737			
738			
739			
740			
741			
742			
743			
744			
745			
746			
4206			
4207			
5513			
5514			
5515			
5516			
5517			
5518			
391			
392			
393			
394			
395			
396			
397			
398			
399			
6597			
6598			
6599			
6600			
6601			
2240			
2241			
2242			
2243			
2244			
8724			
8725			
8726			
8727			
8728			
8729			
8730			
8731			
261			
882			
909			
910			
911			
912			
913			
914			
915			
916			
917			
918			
883			
884			
885			
886			
887			
888			
889			
890			
891			
892			
893			
894			
895			
896			
897			
898			
899			
900			
901			
902			
903			
904			
905			
906			
907			
5416			
5417			
5418			
5419			
5420			
5421			
5422			
5423			
3979			
3980			
143			
144			
145			
146			
147			
148			
149			
150			
151			
152			
153			
154			
155			
156			
157			
158			
159			
1093			
1094			
1095			
1096			
1097			
4505			
4506			
4507			
4508			
1221			
1222			
1223			
1224			
1225			
1226			
1193			
1194			
1195			
1196			
1197			
1198			
1199			
1200			
1201			
1202			
1203			
1204			
1205			
1206			
1207			
1208			
1209			
1210			
1211			
1212			
297			
298			
299			
300			
6891			
6892			
6893			
6894			
2711			
4970			
4971			
4972			
4973			
4974			
4975			
4976			
4977			
4978			
4979			
4980			
4981			
4982			
4983			
4984			
4985			
4986			
4987			
4988			
4989			
4990			
2712			
2713			
4991			
4992			
4993			
4994			
4995			
4996			
4997			
4998			
4999			
2714			
2715			
2716			
2717			
2718			
286			
287			
288			
289			
290			
5159			
5160			
7557			
7558			
5161			
5162			
7559			
7560			
5163			
5164			
5165			
5166			
5167			
5168			
5169			
5170			
3189			
7561			
7562			
7563			
3190			
3191			
3192			
3193			
3194			
3195			
7564			
7565			
7566			
7567			
3196			
3197			
3198			
3199			
3200			
3201			
7914			
7915			
5265			
5266			
5267			
5268			
8870			
8871			
8872			
8873			
8874			
8875			
5269			
8876			
5270			
5271			
5272			
3520			
3521			
3522			
3523			
3524			
3525			
7125			
7126			
7127			
7128			
2796			
2797			
2798			
2799			
2800			
3789			
5349			
5350			
5351			
5352			
5353			
5354			
5355			
5356			
5357			
3790			
3791			
3792			
3793			
3794			
3795			
8221			
8222			
8223			
8224			
3796			
3797			
4788			
4789			
4790			
4791			
4792			
4793			
6448			
4794			
4795			
4796			
4797			
4798			
4799			
4800			
4801			
4802			
4803			
4804			
4805			
2101			
2102			
2103			
2104			
2105			
2106			
2107			
2108			
2109			
6449			
6450			
2110			
2111			
2112			
2113			
3267			
5220			
5221			
5222			
5223			
5224			
5225			
5226			
5227			
5228			
5229			
5230			
5231			
5232			
5233			
3272			
3273			
3274			
7656			
7657			
5951			
5952			
4339			
4340			
4341			
4342			
4343			
4344			
4345			
8865			
4346			
4347			
5577			
4348			
4349			
4350			
4351			
4352			
4353			
5578			
4354			
3052			
3053			
3054			
7401			
7402			
7403			
7404			
7405			
7406			
7407			
3055			
3056			
7468			
7469			
7470			
7471			
7472			
3131			
3132			
3138			
3133			
3134			
3135			
3136			
3137			
5110			
5111			
5112			
5113			
5114			
5115			
5116			
5117			
5118			
5119			
3006			
3007			
3008			
3009			
3010			
3011			
3012			
3013			
3014			
3015			
3016			
3017			
8597			
8598			
8599			
8600			
8601			
8602			
4010			
4011			
4012			
4013			
4014			
4015			
2310			
2311			
2312			
2313			
4716			
4717			
4718			
4719			
4720			
4721			
4722			
6130			
4723			
6131			
4724			
4725			
4726			
4727			
4728			
4729			
4730			
4731			
4732			
4733			
4734			
4735			
4736			
6132			
1744			
1745			
1746			
1747			
1748			
1749			
1382			
1383			
1384			
1385			
1386			
1387			
1388			
5761			
5762			
5763			
5764			
5765			
5766			
5767			
1389			
5768			
5769			
5770			
5771			
5772			
7837			
3483			
3484			
7838			
7839			
3485			
7840			
7841			
7842			
7843			
7844			
7845			
7846			
7847			
3486			
7848			
7849			
7850			
7851			
7852			
7853			
7854			
3487			
7855			
7856			
7857			
3488			
3489			
7858			
3490			
7859			
7860			
3491			
7861			
7862			
3492			
160			
161			
4131			
4132			
4133			
4134			
4135			
4136			
4137			
173			
162			
163			
174			
175			
164			
165			
166			
167			
168			
169			
170			
171			
5488			
5489			
5490			
5491			
5492			
172			
6379			
6380			
6381			
6382			
2031			
2032			
2033			
2034			
2035			
2036			
6383			
6384			
2037			
2038			
2039			
2040			
2041			
8737			
8738			
8739			
8740			
8741			
337			
338			
339			
340			
341			
342			
343			
344			
416			
417			
418			
419			
420			
7730			
7731			
7732			
3376			
3377			
3378			
3379			
3380			
3381			
7733			
3382			
8370			
8371			
8372			
3867			
3868			
3869			
3870			
3871			
3872			
3859			
8351			
8352			
8353			
8354			
8355			
3860			
8356			
8357			
8358			
432			
433			
434			
8790			
8789			
8791			
8792			
8793			
8794			
8795			
8796			
8797			
435			
436			
2969			
2970			
3399			
3400			
5299			
5300			
5301			
5302			
5303			
5304			
5305			
3713			
3714			
3715			
3716			
3717			
3718			
3719			
2081			
2082			
3761			
3762			
3251			
3252			
3253			
3254			
3255			
3256			
3257			
3258			
3259			
3260			
3261			
2509			
2510			
2511			
2512			
2513			
2514			
2515			
2516			
2517			
2643			
8783			
2644			
8784			
3318			
3319			
3320			
3321			
3322			
3323			
8834			
8835			
8836			
3324			
8837			
8838			
8839			
8840			
8841			
8842			
8843			
8844			
8845			
3325			
3326			
8846			
8847			
8848			
8849			
8850			
3327			
3328			
8851			
8852			
8853			
8854			
8855			
8856			
8857			
8858			
3329			
3330			
692			
693			
2611			
2612			
2613			
4941			
4942			
4943			
4944			
4945			
4946			
4947			
4948			
6916			
6917			
6918			
4949			
4950			
4951			
4952			
4953			
6999			
7000			
7001			
7002			
7003			
7004			
7005			
7006			
7007			
7008			
7009			
2689			
2690			
2691			
7010			
2692			
5098			
5099			
5100			
5101			
5102			
5103			
5104			
5105			
5106			
5107			
5108			
2955			
2956			
2957			
6869			
6870			
6871			
6872			
6873			
6874			
6875			
6876			
6877			
6878			
6879			
6880			
6881			
2565			
2566			
2567			
2568			
2569			
2570			
2571			
2572			
2573			
2574			
2575			
2576			
3961			
3962			
3963			
3964			
919			
920			
921			
922			
7692			
7693			
7694			
7695			
7696			
7697			
7698			
7699			
7700			
3357			
3358			
3359			
3360			
3361			
3362			
3363			
5389			
5390			
5391			
5392			
5393			
5394			
5395			
5396			
5397			
5398			
5399			
5400			
5401			
8541			
8542			
8543			
8544			
3956			
3955			
761			
762			
224			
225			
226			
227			
228			
6630			
6631			
6632			
6635			
6633			
6634			
6636			
6637			
6638			
6639			
6640			
2284			
2285			
2286			
2287			
2723			
2724			
2725			
4530			
4531			
4532			
4533			
4534			
4535			
4536			
4537			
4538			
4539			
4540			
4541			
4542			
4543			
4544			
4545			
4546			
4547			
4548			
4549			
4550			
4551			
4552			
4553			
4554			
4555			
4556			
4557			
5747			
5748			
4558			
4559			
4560			
4561			
4562			
1337			
1342			
1338			
1339			
1340			
1341			
4442			
5638			
5639			
5640			
5641			
5642			
5643			
1074			
5644			
5645			
5646			
5647			
5648			
1075			
1076			
5649			
5650			
5651			
5652			
5653			
5654			
5655			
4443			
4444			
5656			
5657			
4445			
4446			
4447			
1077			
1078			
1079			
4563			
1345			
1346			
1347			
1348			
1349			
1350			
6361			
6362			
6363			
6364			
6365			
6366			
4765			
6367			
6368			
6369			
6370			
1999			
2000			
2001			
8898			
8899			
8901			
8900			
5282			
5283			
5284			
5285			
5286			
5287			
5288			
5289			
5290			
3591			
3592			
3593			
3594			
3595			
3596			
3597			
8006			
8007			
3598			
8008			
8009			
8010			
8011			
8012			
8013			
8014			
8015			
3599			
3600			
3601			
3602			
3603			
3604			
3605			
8021			
8023			
8022			
8020			
8024			
3606			
3607			
6337			
6338			
6339			
6340			
6341			
6342			
4749			
4750			
6343			
6344			
6345			
6346			
4751			
4752			
4753			
4754			
6347			
1960			
1961			
1962			
1963			
1964			
1965			
1966			
1967			
1968			
1969			
1			
2			
3			
5502			
309			
310			
311			
312			
313			
314			
315			
316			
317			
318			
319			
320			
5			
6			
7			
8			
7874			
7875			
3311			
3312			
3313			
3314			
3315			
3316			
5556			
4303			
4304			
4305			
4306			
4307			
4308			
4309			
4310			
4311			
4312			
4313			
4314			
4315			
4316			
4317			
4318			
597			
5557			
8785			
5558			
5559			
598			
599			
4319			
4320			
4321			
4322			
4323			
4324			
4325			
600			
601			
602			
603			
609			
604			
605			
606			
607			
608			
428			
429			
430			
8864			
431			
3029			
8215			
8216			
8217			
8218			
8219			
5346			
5347			
8220			
5348			
7249			
7250			
2883			
3231			
618			
619			
620			
621			
622			
623			
624			
5697			
5698			
5699			
8747			
1173			
1174			
1175			
1179			
1176			
5695			
5696			
1177			
1178			
1182			
1183			
1184			
1185			
1186			
1187			
272			
273			
274			
275			
276			
277			
278			
279			
280			
4061			
4062			
4063			
4064			
4883			
4884			
4886			
4887			
4888			
4889			
4885			
4890			
4891			
4892			
4893			
4894			
4895			
4896			
2395			
2396			
2397			
637			
638			
639			
5280			
5281			
3576			
3577			
3578			
3579			
3580			
8404			
8405			
8406			
8407			
8408			
5363			
5364			
4369			
4370			
4371			
4372			
4373			
4374			
4375			
4376			
4377			
4378			
747			
748			
749			
750			
751			
757			
758			
752			
753			
754			
755			
756			
1867			
1868			
1869			
1870			
1871			
1872			
1873			
1874			
1875			
1876			
3333			
3334			
3335			
3336			
3337			
3338			
3339			
7664			
7665			
7666			
7667			
3340			
3341			
3342			
3343			
3100			
7428			
7429			
7430			
7431			
7432			
7433			
7434			
7435			
7436			
7437			
7438			
7439			
7440			
3101			
3102			
3103			
3104			
3105			
3106			
3107			
7441			
7442			
7443			
7444			
7445			
7446			
3108			
3109			
3110			
3111			
3112			
3113			
3114			
3115			
3116			
3117			
3118			
8860			
8861			
1291			
348			
349			
350			
351			
352			
353			
354			
355			
356			
357			
358			
359			
360			
361			
362			
363			
364			
365			
366			
367			
368			
369			
370			
371			
5486			
5487			
4175			
4176			
4177			
4178			
4179			
4180			
4181			
4182			
4183			
4184			
4185			
4186			
4187			
4188			
4189			
4190			
4191			
4192			
4193			
4194			
4195			
4196			
4197			
4198			
345			
346			
347			
8988			
8986			
8987			
1693			
1694			
1695			
1696			
1697			
1698			
1699			
1700			
6744			
6745			
6746			
6747			
6748			
6749			
2447			
2448			
2449			
4140			
4141			
218			
7278			
7279			
7280			
7281			
7282			
7283			
7284			
7285			
2904			
2905			
2906			
2907			
2908			
2909			
2910			
2911			
2912			
5326			
5327			
5328			
5329			
5330			
5331			
5332			
5333			
5334			
5335			
5336			
5337			
5338			
5339			
5340			
5341			
5342			
5343			
5344			
5345			
3778			
3779			
3780			
2992			
2993			
2934			
2935			
2936			
7301			
7302			
7303			
5189			
5190			
5191			
5192			
5193			
7593			
5194			
5195			
5196			
5197			
5198			
5199			
5200			
5201			
7594			
7595			
7596			
7597			
7598			
7599			
7600			
7601			
7602			
5202			
7603			
7604			
7605			
7606			
5203			
5204			
7607			
7608			
7609			
7610			
5205			
7611			
7612			
7613			
7614			
3223			
3224			
3225			
3226			
3227			
2786			
2787			
2788			
2789			
2790			
2791			
2792			
2793			
2794			
5974			
5975			
5976			
5977			
5978			
1549			
1550			
1551			
5979			
5980			
5981			
1552			
1145			
1146			
1147			
1148			
5690			
1149			
1150			
1049			
4412			
4413			
4414			
4415			
4416			
4417			
4418			
4419			
4420			
4421			
4422			
4423			
4424			
4425			
4426			
4427			
4429			
4428			
4430			
4431			
4432			
4433			
4434			
4435			
4436			
4437			
4438			
4439			
1050			
1051			
1052			
1053			
1054			
1055			
1056			
1057			
1058			
1059			
1060			
1061			
439			
440			
441			
4225			
4226			
4227			
4228			
4229			
4230			
4231			
4232			
4233			
4234			
4235			
4236			
4237			
4238			
4239			
4240			
4241			
4242			
4243			
4244			
4245			
4246			
4247			
4248			
4249			
4250			
4251			
4252			
4253			
7359			
7360			
7361			
7362			
7363			
3018			
7364			
3019			
3020			
3021			
3022			
8515			
8516			
8517			
8518			
8519			
8520			
8521			
8522			
3938			
3939			
3940			
1498			
4674			
4675			
4676			
4677			
4678			
5936			
4679			
5937			
5938			
5939			
4680			
5940			
5941			
5942			
1499			
1500			
1501			
4681			
4682			
5943			
4683			
5944			
4684			
4685			
4686			
4687			
4688			
4689			
5949			
5945			
5946			
5947			
5948			
4690			
1502			
1503			
1504			
1505			
2116			
2117			
2118			
2119			
2120			
7024			
7025			
7026			
7027			
7028			
7029			
7030			
7031			
2706			
2707			
2708			
2709			
4401			
4402			
1026			
1027			
1028			
1029			
1030			
1031			
1032			
1033			
1034			
1035			
1036			
1037			
1038			
1039			
4611			
4612			
4613			
4614			
4615			
4616			
4617			
5874			
5875			
5876			
5877			
5878			
5879			
5880			
5881			
5882			
5883			
4618			
4619			
4620			
1432			
1433			
1434			
1435			
1436			
1437			
1438			
7217			
7218			
7219			
7220			
7221			
7222			
7223			
7224			
7225			
7226			
7227			
7228			
2862			
7239			
7229			
7230			
7231			
7232			
7233			
7234			
7235			
7236			
7237			
7238			
2863			
2864			
5068			
5069			
5070			
5071			
5072			
5073			
5074			
5075			
5076			
5077			
2865			
2866			
2867			
2868			
4755			
4756			
4757			
4758			
4759			
4760			
4761			
4762			
4763			
4764			
1985			
1986			
1987			
1988			
1989			
1990			
1991			
1992			
1993			
1994			
1995			
1996			
1997			
1998			
3985			
8880			
3986			
3987			
3988			
3989			
3990			
3991			
8572			
3992			
8573			
3993			
8574			
3994			
8575			
3995			
3996			
3997			
8576			
8577			
8578			
8579			
8580			
8581			
8582			
8583			
8584			
3998			
8585			
8586			
8587			
2078			
468			
4254			
4255			
4256			
469			
470			
8492			
8493			
8494			
3924			
3925			
8495			
3926			
3927			
3928			
3929			
4708			
4709			
4710			
4711			
4712			
4713			
4714			
4715			
1594			
1595			
1596			
1597			
1598			
1599			
1600			
1601			
1602			
1603			
7477			
7478			
7479			
7480			
3141			
5605			
5606			
5607			
5608			
5609			
5610			
5611			
5612			
857			
4380			
4381			
858			
859			
860			
861			
862			
863			
864			
865			
866			
867			
868			
869			
951			
952			
953			
954			
955			
956			
957			
4667			
4668			
5927			
5928			
5929			
5930			
5931			
4669			
5932			
4670			
4671			
4672			
4673			
5933			
5934			
5935			
1488			
1489			
8619			
8620			
8621			
8622			
8623			
8624			
4033			
4032			
2869			
2870			
2871			
2872			
2873			
2874			
263			
264			
265			
266			
267			
268			
2188			
3748			
3749			
3750			
6659			
6660			
6661			
6662			
6663			
6664			
2358			
2359			
2360			
2361			
6665			
6666			
6667			
6668			
471			
728			
729			
730			
731			
732			
733			
8757			
8758			
8722			
989			
990			
13			
14			
15			
1823			
1824			
1825			
1826			
1827			
1828			
1829			
1830			
1831			
1832			
1833			
1834			
1835			
5505			
5506			
332			
333			
334			
2227			
177			
178			
7501			
7502			
7503			
7504			
7505			
7506			
7507			
7508			
7509			
7510			
3151			
7511			
7512			
3152			
3153			
1284			
1280			
1281			
1282			
1283			
1290			
1285			
1289			
1286			
1287			
1288			
301			
302			
303			
304			
2253			
1820			
1821			
1822			
2393			
2394			
4920			
4921			
4922			
4923			
4924			
4925			
4926			
2479			
2480			
2481			
2482			
2483			
2484			
2485			
1373			
1374			
1375			
1376			
1377			
1378			
1379			
1380			
5367			
5368			
5369			
5370			
3892			
5371			
5372			
5373			
5374			
3893			
3894			
3895			
3896			
3897			
8425			
8426			
8427			
8428			
8429			
3898			
3899			
3900			
3901			
8430			
8431			
8432			
8433			
8434			
3902			
3903			
3875			
3876			
4581			
4582			
5813			
5808			
5809			
5814			
5810			
5811			
5812			
4583			
4584			
4585			
4586			
4587			
4588			
4589			
4590			
4591			
4599			
4594			
4595			
4596			
4597			
4598			
4600			
4601			
4602			
4603			
4604			
4605			
4592			
4593			
1399			
5815			
1400			
1401			
1402			
1403			
1404			
1405			
1406			
3653			
3654			
8076			
3655			
3656			
8077			
8078			
8079			
8080			
8081			
8082			
8083			
8084			
8085			
8086			
8087			
8088			
3657			
8089			
8090			
8091			
8092			
3658			
8093			
8094			
8095			
3659			
1894			
1895			
1896			
1897			
1908			
1898			
1899			
1900			
1901			
1902			
1903			
1904			
1905			
1906			
1907			
3173			
257			
258			
259			
6549			
6550			
6551			
6552			
6553			
6554			
6555			
6556			
6557			
6558			
2219			
2220			
2221			
2222			
2223			
5843			
5844			
5845			
5846			
5847			
5848			
5849			
5850			
5851			
1422			
1423			
1518			
1519			
1520			
5957			
5958			
5959			
5960			
5961			
1521			
1522			
1523			
1524			
1525			
1526			
1527			
1528			
1529			
1530			
1531			
1532			
1533			
1534			
1535			
1536			
1537			
1538			
8833			
1583			
1584			
2525			
2526			
6819			
6820			
6821			
6822			
6823			
6824			
6825			
2527			
2528			
2529			
6826			
6827			
6828			
6829			
6830			
6831			
6832			
2530			
2531			
2532			
6602			
6603			
6604			
6605			
2245			
8754			
8755			
8756			
3771			
3772			
3773			
3774			
3775			
3776			
8205			
8206			
4858			
4859			
4860			
4861			
4862			
4863			
4864			
4865			
4866			
4867			
6628			
6629			
4868			
4869			
2283			
1473			
1474			
1475			
1476			
1477			
1478			
1230			
1229			
1231			
1232			
1233			
2592			
2593			
2594			
2595			
2596			
2597			
2598			
2599			
2600			
2601			
2602			
422			
4265			
4266			
4267			
4268			
4269			
4270			
4271			
4272			
4273			
4274			
4275			
4276			
4277			
4278			
498			
499			
500			
501			
1815			
1816			
1817			
1818			
8786			
2590			
7351			
7352			
2981			
2982			
2983			
2984			
2985			
2986			
2987			
2988			
2989			
2990			
7353			
7354			
7355			
2672			
2688			
6995			
6996			
6997			
6998			
2673			
2674			
2675			
2676			
2677			
2678			
2679			
2680			
2681			
2682			
2683			
2684			
2685			
2686			
2687			
991			
992			
993			
994			
995			
996			
6589			
6590			
6591			
6592			
6593			
2235			
2236			
2237			
4827			
4828			
4829			
4830			
4831			
6510			
6511			
4832			
6512			
2189			
2190			
2191			
2192			
2193			
5450			
5451			
5452			
5453			
5454			
5455			
5456			
5457			
5458			
5459			
5460			
5461			
5462			
8819			
8820			
8821			
8822			
8823			
8824			
8825			
8826			
8827			
8828			
8829			
5463			
5464			
5465			
5466			
5467			
5468			
4085			
4086			
4087			
4088			
4089			
5078			
5079			
7262			
7263			
7264			
5080			
5081			
5082			
5083			
5084			
5085			
5086			
5087			
5088			
5089			
5090			
5091			
7265			
7266			
7267			
7268			
7269			
7270			
5092			
5093			
5094			
5095			
5096			
5097			
3275			
3276			
3277			
3278			
3279			
3280			
3281			
3282			
3283			
3284			
7658			
3285			
3286			
3287			
8703			
8704			
8705			
8706			
8707			
4101			
4102			
4103			
4104			
3288			
8805			
8806			
8807			
3289			
8808			
8809			
8810			
3290			
8803			
8804			
3291			
3292			
8811			
3293			
8813			
8814			
8815			
8812			
3294			
8816			
3295			
8817			
3296			
6736			
6737			
6750			
6738			
6739			
6740			
6741			
6742			
6743			
2440			
2441			
2442			
2443			
2444			
2445			
2446			
8254			
8250			
8251			
8252			
8253			
8255			
8256			
8257			
3816			
3817			
8258			
8259			
8260			
8261			
8262			
8263			
8264			
8265			
3818			
8266			
3819			
6120			
6121			
6122			
6123			
6124			
6125			
6126			
6127			
6128			
6129			
1734			
1740			
1735			
1736			
1737			
1738			
2622			
2623			
8985			
3460			
3461			
7820			
7821			
3462			
7822			
7823			
7824			
3463			
7825			
7826			
7827			
7828			
7829			
7830			
7831			
3464			
7832			
7833			
7834			
7835			
7836			
3465			
2151			
2152			
2153			
4397			
5630			
5626			
5627			
5628			
5629			
4398			
4399			
4400			
966			
967			
968			
969			
970			
971			
972			
973			
974			
975			
976			
977			
978			
979			
980			
981			
8114			
8115			
8116			
8117			
8118			
8119			
3704			
3705			
3706			
3707			
4906			
4907			
4908			
4909			
4910			
4911			
4912			
2420			
2421			
2422			
2423			
2424			
2425			
2426			
2427			
2428			
2429			
2430			
8768			
2431			
2432			
4199			
4200			
4201			
4202			
4203			
4204			
4205			
400			
997			
998			
999			
1000			
1001			
1002			
1003			
1004			
1005			
1006			
1007			
1008			
1009			
1010			
1011			
1012			
1013			
1014			
1015			
1016			
1017			
1018			
1019			
1020			
1021			
1022			
1023			
1024			
1025			
5840			
5829			
5830			
5831			
5832			
5833			
5834			
5835			
5836			
5837			
5838			
5839			
5841			
5842			
1416			
1417			
1418			
1419			
6187			
6188			
1795			
1796			
1797			
1798			
1799			
6189			
1800			
1801			
6542			
6543			
6544			
6545			
6546			
6547			
6548			
2216			
2217			
2218			
7519			
7520			
7521			
7522			
7523			
7524			
7525			
7526			
7527			
7528			
7529			
7530			
7531			
7532			
3164			
3165			
5147			
5148			
5149			
5150			
5151			
5152			
5153			
5154			
5155			
3166			
7533			
3167			
3168			
6585			
6586			
6587			
6588			
2234			
6787			
6788			
6789			
6790			
6791			
2471			
2472			
2473			
2474			
6473			
6474			
6475			
6476			
6477			
6478			
2154			
2155			
2156			
2157			
2158			
2159			
6433			
6434			
6435			
6436			
6437			
2090			
2091			
8106			
8107			
8108			
3687			
3688			
3689			
3690			
3691			
3692			
3693			
5584			
5585			
5586			
770			
771			
772			
5587			
773			
8373			
8374			
8375			
3874			
6606			
6607			
6608			
6609			
2246			
2247			
2248			
2249			
2250			
854			
855			
856			
7295			
7296			
7297			
7298			
7299			
2919			
2920			
2921			
2922			
2923			
2924			
2925			
2926			
2927			
2928			
8766			
8767			
7300			
2929			
2930			
2931			
2932			
2933			
7304			
7305			
7306			
7307			
7308			
7309			
7310			
2937			
2938			
2939			
2940			
7311			
7312			
7313			
8970			
8971			
8972			
5560			
5561			
5562			
5563			
5564			
4326			
4327			
4328			
4329			
5565			
5566			
4330			
4331			
4332			
4333			
4334			
5567			
5568			
4335			
4336			
4337			
4338			
610			
5569			
5570			
611			
612			
4382			
5622			
5623			
958			
959			
960			
4383			
4384			
4385			
4386			
5624			
4387			
4388			
4389			
4390			
4391			
4392			
4393			
4394			
4395			
4396			
961			
962			
963			
5625			
6416			
6417			
6418			
6419			
6420			
6421			
6422			
6423			
6424			
6425			
6426			
6427			
6428			
6429			
6430			
6431			
6432			
2089			
7551			
7552			
7553			
7554			
3187			
7555			
7556			
2262			
2263			
8759			
8760			
8761			
8762			
627			
628			
629			
630			
631			
7314			
7315			
7316			
7317			
2941			
7318			
7319			
7320			
7321			
2942			
2943			
2944			
4649			
4650			
4651			
4652			
4653			
4654			
4655			
4656			
4657			
4658			
5900			
5901			
1465			
1466			
5902			
5903			
1467			
1468			
1469			
1470			
5904			
1471			
1472			
4913			
4914			
4915			
4916			
4917			
4918			
4919			
6733			
6734			
6735			
2435			
2436			
2437			
2438			
2439			
3677			
7365			
7366			
7367			
7368			
7542			
7543			
7544			
7545			
7546			
3182			
3183			
3184			
3185			
7548			
7547			
7549			
7550			
3186			
1268			
1269			
1270			
1271			
1272			
2362			
7422			
7423			
7424			
7425			
7426			
7427			
3091			
3092			
3093			
5480			
5481			
5482			
5483			
91			
92			
93			
94			
95			
7258			
7251			
7252			
7253			
7254			
7255			
7256			
7257			
2885			
2886			
2887			
2888			
2889			
2890			
2891			
2892			
7259			
7260			
7261			
2893			
2894			
2895			
2896			
7271			
7272			
7273			
7274			
7275			
7276			
7277			
4441			
4440			
1062			
1063			
1064			
1065			
1066			
6109			
6110			
6111			
6112			
6113			
6114			
6115			
6116			
6117			
6118			
6119			
1720			
1721			
1722			
1723			
1724			
1725			
1848			
1849			
1850			
1851			
1852			
1853			
1855			
1854			
1856			
1857			
1858			
1859			
1860			
1861			
1862			
1863			
806			
807			
808			
809			
5593			
5594			
810			
5595			
811			
812			
813			
6372			
6373			
6374			
2002			
560			
561			
562			
563			
564			
941			
1883			
1884			
1885			
1886			
1887			
1888			
3057			
3058			
3059			
3060			
3142			
3143			
7481			
7482			
7483			
7484			
3144			
3145			
3146			
3147			
2591			
6904			
6905			
6906			
6907			
6908			
6909			
6910			
7668			
7669			
2176			
1910			
1911			
1085			
1086			
1087			
1088			
1089			
1090			
6103			
6104			
6105			
6106			
6107			
6108			
1684			
1685			
1686			
1687			
5549			
5550			
5551			
543			
544			
545			
546			
547			
5179			
5180			
5181			
5182			
5183			
5184			
5185			
5186			
5187			
5188			
7578			
7579			
7580			
7581			
3213			
3214			
8325			
8326			
8327			
8328			
8329			
8330			
8331			
3756			
6269			
6270			
6271			
6272			
6273			
6274			
6275			
1912			
1913			
1914			
1915			
5171			
5172			
5173			
5174			
5175			
5176			
5177			
5178			
3207			
3208			
3209			
3210			
3211			
3212			
7574			
7575			
7576			
7577			
5709			
5710			
5711			
5712			
5713			
5714			
5715			
5721			
5716			
5717			
5718			
5719			
5720			
1252			
1253			
1254			
1255			
1256			
1257			
1258			
5613			
925			
926			
927			
928			
929			
930			
931			
932			
933			
934			
935			
936			
