key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	inflections-B	depth
3935	2489	0	^^	1	touching, contagion /$gk: [[afh]]$/	touching, contagion /$gk: [[afh]]$/	afh	797a	9	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3935.html	―	―	―	―	― (ⲡ)	noun male	αφη	touching, contagion [αφη]	touching, contagion [αφη]	touching, contagion	"touching, contagion <span style=""opacity:0.7"">[αφη]</span>"	"touching, contagion <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%86%CE%B7"">αφη</a>]</span>"	touching, contagion	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797a	797	a	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―		0
3936	2489	0	atJ.	0	untouchable	untouchable		797a	10	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3936.html	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	-		untouchable	untouchable	untouchable	untouchable	untouchable	untouchable	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797a	797	a	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ	0
8504	2490	0		99	With following preposition:	With following preposition:		797b	1	2010-08-15	2010-08-17	vagrant	vagrant	https://pishoyg.github.io/crum/8504.html						HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b																						0
8505	2490	8504	^^^ e-	0	upon	upon		797b	2	2010-08-15	2010-08-17	vagrant	vagrant	https://pishoyg.github.io/crum/8505.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		upon	upon	upon	upon	upon	upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ	1
8506	2490	8504	^^^ n-	0	with	with		797b	3	2010-08-15	2010-08-17	vagrant	vagrant	https://pishoyg.github.io/crum/8506.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	-		with	with	with	with	with	with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ	1
8507	2490	8504	^^^ Hn-	0				797b	4	2010-08-15	2010-08-17	vagrant	vagrant	https://pishoyg.github.io/crum/8507.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	c ϩⲛ-	c ϩⲛ-	ϩⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ	1
8508	2490	8504	^^^ Hibol	0				797b	5	2010-08-15	2010-08-17	vagrant	vagrant	https://pishoyg.github.io/crum/8508.html	<i><b>c</b></i> ϩⲓⲃⲟⲗ	<i><b>c</b></i> ϩⲓⲃⲟⲗ	c ϩⲓⲃⲟⲗ	c ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b	ϩⲓⲃⲟⲗ (c)	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ (c)	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ (c)	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ (c)	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ (c)	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ (c)	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ (c)	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ (c)	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ (c)	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ (c)	ϩⲓⲃⲟⲗ	ϩⲓⲃⲟⲗ	1
3937	2490	0	^^	3	 /$gk: [[aloifh]]$/	 /$gk: [[aloifh]]$/	aloifh	797b	6	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3937.html	―	―	―	―	― (noun)	noun	αλοιφη	[αλοιφη]	[αλοιφη]		"<span style=""opacity:0.7"">[αλοιφη]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BB%CE%BF%CE%B9%CF%86%CE%B7"">αλοιφη</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b	― (noun)	―	― (noun)	―	― (noun)	―	― (noun)	―	― (noun)	―	― (noun)	―	― (noun)	―	― (noun)	―	― (noun)	―	― (noun)	―		0
8509	2491	0		99	intr :	intr :		797b	1	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8509.html						HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b																						0
8510	2491	8509	^^^ e-	0				797b	2	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8510.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ	1
8511	2491	8509	^^^ eJn-	0				797b	3	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8511.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ	1
8512	2491	8509	^^^ Hi-	0				797b	4	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8512.html	<i><b>c</b></i> ϩⲓ-	<i><b>c</b></i> ϩⲓ-	c ϩⲓ-	c ϩⲓ-	ϩⲓ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ	1
8513	2491	8509	^^^ HiJn-	0				797b	5	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8513.html	<i><b>c</b></i> ϩⲓϫⲛ-	<i><b>c</b></i> ϩⲓϫⲛ-	c ϩⲓϫⲛ-	c ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ	1
8514	2491	8509	^^^ Hn-,^^^ Ken-	0				797b	6	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8514.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=797b	797	b	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ,ϧⲉⲛ	1
3943	2494	0	(B) JaJbwn	0	 /$gk: [[ponhreuesqai]]$/	 /$gk: [[ponhreuesqai]]$/	ponhreuesqai	799a	1	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3943.html	(B) ϫⲁϫⲃⲱⲛ	(B) ϫⲁϫⲃⲱⲛ	(B) ϫⲁϫⲃⲱⲛ	(B) ϫⲁϫⲃⲱⲛ	(B) ϫⲁϫⲃⲱⲛ	-	πονηρευεσθαι	[πονηρευεσθαι]	[πονηρευεσθαι]		"<span style=""opacity:0.7"">[πονηρευεσθαι]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%BF%CE%BD%CE%B7%CF%81%CE%B5%CF%85%CE%B5%CF%83%CE%B8%CE%B1%CE%B9"">πονηρευεσθαι</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=799a	799	a											ϫⲁϫⲃⲱⲛ	ϫⲁϫⲃⲱⲛ									ϫⲁϫⲃⲱⲛ	0
3944	2494	0	(S) SpJ.	0	headache	headache		799a	2	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3944.html	(S) ϣⲡϫ.	(S) ϣⲡϫ.	(S) ϣⲡϫ.	(S) ϣⲡϫ.	(S) ϣⲡϫ.	-		headache	headache	headache	headache	headache	headache	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=799a	799	a	ϣⲡϫ.	ϣⲡϫ.																				0
3945	2494	0	r J.,er J.	0	make, be head	make, be head		799a	3	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3945.html	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	-		make, be head	make, be head	make, be head	make, be head	make, be head	make, be head	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=799a	799	a	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ., ⲉⲣ ϫ.	ⲣ ϫ.	ⲣ,ⲉⲣ	0
3946	2496	0	atJ.	0	not rough /*hoarse*/ (of voice)	not rough /*hoarse*/ (of voice)		799b	1	2010-03-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/3946.html	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	-		not rough (hoarse) <i>of voice</i>	not rough (hoarse) of voice	not rough (hoarse) <i>of voice</i>	not rough (hoarse) <i>of voice</i>	not rough (hoarse) <i>of voice</i>	not rough (hoarse) of voice	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=799b	799	b	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ	0
