key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	inflections-B	depth
8746	1944	8742	^^^ Sa-	0				574a	5	2010-10-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/8746.html	<i><b>c</b></i> ϣⲁ-	<i><b>c</b></i> ϣⲁ-	c ϣⲁ-	c ϣⲁ-	ϣⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=574a	574	a	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ	1
3030	1944	0	^^	1	union, unity /$gk: [[armonia, sumfwnhsis]]$/	union, unity /$gk: [[armonia, sumfwnhsis]]$/	armonia, sumfwnhsis	574a	6	2010-03-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/3030.html	―	―	―	―	― (ⲡ)	noun male	αρμονια, συμφωνησισ	union, unity [αρμονια, συμφωνησισ]	union, unity [αρμονια, συμφωνησισ]	union, unity	"union, unity <span style=""opacity:0.7"">[αρμονια, συμφωνησισ]</span>"	"union, unity <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%81%CE%BC%CE%BF%CE%BD%CE%B9%CE%B1"">αρμονια</a>, <a href=""https://logeion.uchicago.edu/%CF%83%CF%85%CE%BC%CF%86%CF%89%CE%BD%CE%B7%CF%83%CE%B9%CF%83"">συμφωνησισ</a>]</span>"	union, unity	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=574a	574	a	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―		0
8832	1950	0	Hnou^^	0	suddenly /$gk: [[en atoimw, pros mian rophn, afnw]]$/	suddenly /$gk: [[en atoimw, pros mian rophn, afnw]]$/	en atoimw, pros mian rophn, afnw	576b	1	2011-01-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/8832.html	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	-	εν ατοιμω, προσ μιαν ροπην, αφνω	suddenly [εν ατοιμω, προσ μιαν ροπην, αφνω]	suddenly [εν ατοιμω, προσ μιαν ροπην, αφνω]	suddenly	"suddenly <span style=""opacity:0.7"">[εν ατοιμω, προσ μιαν ροπην, αφνω]</span>"	"suddenly <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CE%BD"">εν</a> <a href=""https://logeion.uchicago.edu/%CE%B1%CF%84%CE%BF%CE%B9%CE%BC%CF%89"">ατοιμω</a>, <a href=""https://logeion.uchicago.edu/%CF%80%CF%81%CE%BF%CF%83"">προσ</a> <a href=""https://logeion.uchicago.edu/%CE%BC%CE%B9%CE%B1%CE%BD"">μιαν</a> <a href=""https://logeion.uchicago.edu/%CF%81%CE%BF%CF%80%CE%B7%CE%BD"">ροπην</a>, <a href=""https://logeion.uchicago.edu/%CE%B1%CF%86%CE%BD%CF%89"">αφνω</a>]</span>"	suddenly	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=576b	576	b	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ―	ϩⲛⲟⲩ	0
7377	1952	0		99	With following preposition:	With following preposition:		576b	1	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7377.html						HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=576b	576	b																						0
7378	1952	7377	^^^ e-	0	(vbal)	(vbal)		576b	2	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7378.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		<i>vbal</i>	vbal	<i>vbal</i>	<i>vbal</i>	<i>vbal</i>	vbal	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=576b	576	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ	1
7379	1952	7377	(S) ^^^ etbe-	0	concerning	concerning		576b	3	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7379.html	(S) <i><b>c</b></i> ⲉⲧⲃⲉ-	(S) <i><b>c</b></i> ⲉⲧⲃⲉ-	(S) c ⲉⲧⲃⲉ-	(S) c ⲉⲧⲃⲉ-	(S) ⲉⲧⲃⲉ- (c)	-		concerning	concerning	concerning	concerning	concerning	concerning	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=576b	576	b	ⲉⲧⲃⲉ- (c)	ⲉⲧⲃⲉ-																				1
7380	1952	7377	^^^ eJn-	0	(sim)	(sim)		576b	4	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7380.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-		<i>sim</i>	sim	<i>sim</i>	<i>sim</i>	<i>sim</i>	sim	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=576b	576	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ	1
7381	1952	7377	^^^ n-	0	of, at	of, at		576b	5	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7381.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	-		of, at	of, at	of, at	of, at	of, at	of, at	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=576b	576	b	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ	1
7382	1952	7377	(S) ^^^ Ha-	0	(sim)	(sim)		576b	6	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7382.html	(S) <i><b>c</b></i> ϩⲁ-	(S) <i><b>c</b></i> ϩⲁ-	(S) c ϩⲁ-	(S) c ϩⲁ-	(S) ϩⲁ- (c)	-		<i>sim</i>	sim	<i>sim</i>	<i>sim</i>	<i>sim</i>	sim	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=576b	576	b	ϩⲁ- (c)	ϩⲁ-																				1
7383	1952	7377	(S) ^^^ Hi-	0	(sim)	(sim)		576b	7	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7383.html	(S) <i><b>c</b></i> ϩⲓ-	(S) <i><b>c</b></i> ϩⲓ-	(S) c ϩⲓ-	(S) c ϩⲓ-	(S) ϩⲓ- (c)	-		<i>sim</i>	sim	<i>sim</i>	<i>sim</i>	<i>sim</i>	sim	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=576b	576	b	ϩⲓ- (c)	ϩⲓ-																				1
7384	1952	7377	(S,A) ^^^ Hht= n- (B) ^^^ KatHh n-	0	be ashamet before, revere	be ashamet before, revere		576b	8	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7384.html	"(S, A) <i><b>c</b></i> ϩⲏⲧ= ⲛ-
(B) <i><b>c</b></i> ϧⲁⲧϩⲏ ⲛ-"	"(S, A) <i><b>c</b></i> ϩⲏⲧ= ⲛ-
(B) <i><b>c</b></i> ϧⲁⲧϩⲏ ⲛ-"	"(S, A) c ϩⲏⲧ= ⲛ-
(B) c ϧⲁⲧϩⲏ ⲛ-"	"(S, A) c ϩⲏⲧ= ⲛ-
(B) c ϧⲁⲧϩⲏ ⲛ-"	"(S, A) ϩⲏⲧ= ⲛ- (c)
(B) ϧⲁⲧϩⲏ ⲛ- (c)"	-		be ashamet before, revere	be ashamet before, revere	be ashamet before, revere	be ashamet before, revere	be ashamet before, revere	be ashamet before, revere	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=576b	576	b	ϩⲏⲧ= ⲛ- (c)	ϩⲏⲧ= ⲛ-					ϩⲏⲧ= ⲛ- (c)	ϩⲏⲧ= ⲛ-			ϧⲁⲧϩⲏ ⲛ- (c)	ϧⲁⲧϩⲏ ⲛ-									ϧⲁⲧϩⲏ	1
3037	1952	0	(S,A,B,F) ^^	1	shame /$gk: [[aisxunh, asxhmosunh]]$/ | (as adj) /$gk: [[asxhmwn]]$/	shame /$gk: [[aisxunh, asxhmosunh]]$/ | (as adj) /$gk: [[asxhmwn]]$/	aisxunh, asxhmosunh, asxhmwn	577a	9	2010-03-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/3037.html	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ― (ⲡ)	noun male	αισχυνη, ασχημοσυνη, ασχημων	"shame [αισχυνη, ασχημοσυνη]
<i>as adj</i> [ασχημων]"	"shame [αισχυνη, ασχημοσυνη]
as adj [ασχημων]"	"shame 
<i>as adj</i>"	"shame <span style=""opacity:0.7"">[αισχυνη, ασχημοσυνη]</span>
<i>as adj</i> <span style=""opacity:0.7"">[ασχημων]</span>"	"shame <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%B9%CF%83%CF%87%CF%85%CE%BD%CE%B7"">αισχυνη</a>, <a href=""https://logeion.uchicago.edu/%CE%B1%CF%83%CF%87%CE%B7%CE%BC%CE%BF%CF%83%CF%85%CE%BD%CE%B7"">ασχημοσυνη</a>]</span>
<i>as adj</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%83%CF%87%CE%B7%CE%BC%CF%89%CE%BD"">ασχημων</a>]</span>"	"shame 
as adj"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=577a	577	a	― (ⲡ)	―					― (ⲡ)	―			― (ⲡ)	―	― (ⲡ)	―								0
3038	1952	0	(S,A,sA,B) atS.	0	unashamed	unashamed	anaidhs	577a	10	2010-03-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/3038.html	(S, A, sA, B) ⲁⲧϣ.	(S, A, sA, B) ⲁⲧϣ.	(S, A, sA, B) ⲁⲧϣ.	(S, A, sA, B) ⲁⲧϣ.	(S, A, sA, B) ⲁⲧϣ.	-	αναιδησ	unashamed	unashamed	unashamed	unashamed	unashamed	unashamed	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=577a	577	a	ⲁⲧϣ.	ⲁⲧϣ.					ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.									ⲁⲧϣ	0
3039	1952	3038	mnt..atS.,met..atS.	0	shamelessness /$gk: [[itamia]]$/	shamelessness /$gk: [[itamia]]$/	itamia	577a	11	2010-03-13	2010-03-13	vagrant	vagrant	https://pishoyg.github.io/crum/3039.html	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	-	ιταμια	shamelessness [ιταμια]	shamelessness [ιταμια]	shamelessness	"shamelessness <span style=""opacity:0.7"">[ιταμια]</span>"	"shamelessness <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B9%CF%84%CE%B1%CE%BC%CE%B9%CE%B1"">ιταμια</a>]</span>"	shamelessness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=577a	577	a	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ., ⲙⲉⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ.	ⲙⲛⲧⲁⲧϣ,ⲙⲉⲧⲁⲧϣ	1
3040	1952	0	(S) reFS. *^in [mntr.]^*	0	shyness, modesty	shyness, modesty		577a	12	2010-03-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/3040.html	(S) ⲣⲉϥϣ. {in ⲙⲛⲧⲣ.}	(S) ⲣⲉϥϣ. {in ⲙⲛⲧⲣ.}	(S) ⲣⲉϥϣ. {in ⲙⲛⲧⲣ.}	(S) ⲣⲉϥϣ. {in ⲙⲛⲧⲣ.}	(S) ⲣⲉϥϣ. {in ⲙⲛⲧⲣ.}	-		shyness, modesty	shyness, modesty	shyness, modesty	shyness, modesty	shyness, modesty	shyness, modesty	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=577a	577	a	ⲣⲉϥϣ. {in ⲙⲛⲧⲣ.}	ⲣⲉϥϣ. {in ⲙⲛⲧⲣ.}																				0
