key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	inflections-B	depth
2247	252	0	(S,B) reFt.,reFq.	0	maker, creator /$gk: [[poihths]]$/	maker, creator /$gk: [[poihths]]$/	poihths	413b	6	2010-02-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/2247.html	(S, B) ⲣⲉϥⲧ., ⲣⲉϥⲑ.	(S, B) ⲣⲉϥⲧ., ⲣⲉϥⲑ.	(S, B) ⲣⲉϥⲧ., ⲣⲉϥⲑ.	(S, B) ⲣⲉϥⲧ., ⲣⲉϥⲑ.	(S, B) ⲣⲉϥⲧ., ⲣⲉϥⲑ.	-	ποιητησ	maker, creator [ποιητησ]	maker, creator [ποιητησ]	maker, creator	"maker, creator <span style=""opacity:0.7"">[ποιητησ]</span>"	"maker, creator <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%BF%CE%B9%CE%B7%CF%84%CE%B7%CF%83"">ποιητησ</a>]</span>"	maker, creator	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=413b	413	b	ⲣⲉϥⲧ., ⲣⲉϥⲑ.	ⲣⲉϥⲧ.									ⲣⲉϥⲧ., ⲣⲉϥⲑ.	ⲣⲉϥⲧ.									ⲣⲉϥⲧ,ⲣⲉϥⲑ	0
2248	252	2247	reFtamie-	0				413b	7	2010-02-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/2248.html	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=413b	413	b	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ-	ⲣⲉϥⲧⲁⲙⲓⲉ	1
2249	252	2247	(B) metreFtamie-	0	act of making	act of making		413b	8	2010-02-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/2249.html	(B) ⲙⲉⲧⲣⲉϥⲧⲁⲙⲓⲉ-	(B) ⲙⲉⲧⲣⲉϥⲧⲁⲙⲓⲉ-	(B) ⲙⲉⲧⲣⲉϥⲧⲁⲙⲓⲉ-	(B) ⲙⲉⲧⲣⲉϥⲧⲁⲙⲓⲉ-	(B) ⲙⲉⲧⲣⲉϥⲧⲁⲙⲓⲉ-	-		act of making	act of making	act of making	act of making	act of making	act of making	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=413b	413	b											ⲙⲉⲧⲣⲉϥⲧⲁⲙⲓⲉ-	ⲙⲉⲧⲣⲉϥⲧⲁⲙⲓⲉ-									ⲙⲉⲧⲣⲉϥⲧⲁⲙⲓⲉ	1
2250	252	0	(S,B,F) Gint.,Jint.	0	making, creation	making, creation		413b	9	2010-02-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/2250.html	(S, B, F) ϭⲓⲛⲧ., ϫⲓⲛⲧ.	(S, B, F) ϭⲓⲛⲧ., ϫⲓⲛⲧ.	(S, B, F) ϭⲓⲛⲧ., ϫⲓⲛⲧ.	(S, B, F) ϭⲓⲛⲧ., ϫⲓⲛⲧ.	(S, B, F) ϭⲓⲛⲧ., ϫⲓⲛⲧ.	-		making, creation	making, creation	making, creation	making, creation	making, creation	making, creation	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=413b	413	b	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.									ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.							ϭⲓⲛⲧ,ϫⲓⲛⲧ	0
854	253	0	(S,B) atm.	6	worthless, unworthy /$gk: [[anajios]]$/	worthless, unworthy /$gk: [[anajios]]$/	anajios	179b	1	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/854.html	(S, B) ⲁⲧⲙ.	(S, B) ⲁⲧⲙ.	(S, B) ⲁⲧⲙ.	(S, B) ⲁⲧⲙ.	(S, B) ⲁⲧⲙ. (adj.)	adjective	αναξιοσ	worthless, unworthy [αναξιοσ]	worthless, unworthy [αναξιοσ]	worthless, unworthy	"worthless, unworthy <span style=""opacity:0.7"">[αναξιοσ]</span>"	"worthless, unworthy <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BD%CE%B1%CE%BE%CE%B9%CE%BF%CF%83"">αναξιοσ</a>]</span>"	worthless, unworthy	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=179b	179	b	ⲁⲧⲙ. (adj.)	ⲁⲧⲙ.									ⲁⲧⲙ. (adj.)	ⲁⲧⲙ.									ⲁⲧⲙ,ⲉ̀ⲁⲧⲙ,ⲛ̀ⲁⲧⲙ,ⲙ̀ⲁⲧⲙ,ⲟⲩⲁⲧⲙ,ϩⲁⲛⲁⲧⲙ,ⲡ̀ⲁⲧⲙ,ⲫ̀ⲁⲧⲙ,ⲡⲁⲓⲁⲧⲙ,ⲡⲁⲁⲧⲙ,ⲡⲉⲛⲁⲧⲙ,ⲡⲉⲕⲁⲧⲙ,ⲡⲉⲁⲧⲙ,ⲡⲉⲧⲉⲛⲁⲧⲙ,ⲡⲉϥⲁⲧⲙ,ⲡⲉⲥⲁⲧⲙ,ⲡⲟⲩⲁⲧⲙ,ⲧ̀ⲁⲧⲙ,ⲑ̀ⲁⲧⲙ,ⲧⲁⲓⲁⲧⲙ,ⲧⲁⲁⲧⲙ,ⲧⲉⲛⲁⲧⲙ,ⲧⲉⲕⲁⲧⲙ,ⲧⲉⲁⲧⲙ,ⲧⲉⲧⲉⲛⲁⲧⲙ,ⲧⲉϥⲁⲧⲙ,ⲧⲉⲥⲁⲧⲙ,ⲧⲟⲩⲁⲧⲙ,ⲛⲓⲁⲧⲙ,ⲛⲉⲛⲁⲧⲙ,ⲛⲁⲓⲁⲧⲙ,ⲛⲁⲁⲧⲙ,ⲛⲉⲕⲁⲧⲙ,ⲛⲉⲁⲧⲙ,ⲛⲉⲧⲉⲛⲁⲧⲙ,ⲛⲉϥⲁⲧⲙ,ⲛⲉⲥⲁⲧⲙ,ⲛⲟⲩⲁⲧⲙ	0
855	253	0	(S,A,B,F) ^^	1	worth, desert, fate /$gk: [[ajia, dikh, timhma]]$/	worth, desert, fate /$gk: [[ajia, dikh, timhma]]$/	ajia, dikh, timhma	179b	2	2010-02-03	2010-03-14	vagrant	vagrant	https://pishoyg.github.io/crum/855.html	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ― (ⲡ)	noun male	αξια, δικη, τιμημα	worth, desert, fate [αξια, δικη, τιμημα]	worth, desert, fate [αξια, δικη, τιμημα]	worth, desert, fate	"worth, desert, fate <span style=""opacity:0.7"">[αξια, δικη, τιμημα]</span>"	"worth, desert, fate <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BE%CE%B9%CE%B1"">αξια</a>, <a href=""https://logeion.uchicago.edu/%CE%B4%CE%B9%CE%BA%CE%B7"">δικη</a>, <a href=""https://logeion.uchicago.edu/%CF%84%CE%B9%CE%BC%CE%B7%CE%BC%CE%B1"">τιμημα</a>]</span>"	worth, desert, fate	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=179b	179	b	― (ⲡ)	―					― (ⲡ)	―			― (ⲡ)	―	― (ⲡ)	―								0
856	253	0	(S,B,F) r m.,er m.,r pm.	0	become, be worthy, deserve /$gk: [[ajioun]]$/	become, be worthy, deserve /$gk: [[ajioun]]$/	ajioun	179b	3	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/856.html	(S, B, F) ⲣ ⲙ., ⲉⲣ ⲙ., ⲣ ⲡⲙ.	(S, B, F) ⲣ ⲙ., ⲉⲣ ⲙ., ⲣ ⲡⲙ.	(S, B, F) ⲣ ⲙ., ⲉⲣ ⲙ., ⲣ ⲡⲙ.	(S, B, F) ⲣ ⲙ., ⲉⲣ ⲙ., ⲣ ⲡⲙ.	(S, B, F) ⲣ ⲙ., ⲉⲣ ⲙ., ⲣ ⲡⲙ.	-	αξιουν	become, be worthy, deserve [αξιουν]	become, be worthy, deserve [αξιουν]	become, be worthy, deserve	"become, be worthy, deserve <span style=""opacity:0.7"">[αξιουν]</span>"	"become, be worthy, deserve <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BE%CE%B9%CE%BF%CF%85%CE%BD"">αξιουν</a>]</span>"	become, be worthy, deserve	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=179b	179	b	ⲣ ⲙ., ⲉⲣ ⲙ., ⲣ ⲡⲙ.	ⲣ ⲙ.									ⲣ ⲙ., ⲉⲣ ⲙ., ⲣ ⲡⲙ.	ⲣ ⲙ.	ⲣ ⲙ., ⲉⲣ ⲙ., ⲣ ⲡⲙ.	ⲣ ⲙ.							ⲣ,ⲉⲣ	0
7295	254	0		99	With following preposition:	With following preposition:		551b	1	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7295.html						HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=551b	551	b																						0
7296	254	7295	(S,A,sA) ^^^ e-	0	to	to		551b	2	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7296.html	(S, A, sA) <i><b>c</b></i> ⲉ-	(S, A, sA) <i><b>c</b></i> ⲉ-	(S, A, sA) c ⲉ-	(S, A, sA) c ⲉ-	(S, A, sA) ⲉ- (c)	-		to	to	to	to	to	to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=551b	551	b	ⲉ- (c)	ⲉ-					ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-												1
7297	254	7295	^^^ n-	0	as to	as to		551b	3	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7297.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	-		as to	as to	as to	as to	as to	as to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=551b	551	b	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ	1
7298	254	7295	^^^ Hn-	0	into	into		551b	4	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7298.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	c ϩⲛ-	c ϩⲛ-	ϩⲛ- (c)	-		into	into	into	into	into	into	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=551b	551	b	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ	1
7299	254	7295	^^^ Hitn-	0	through	through		552a	5	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7299.html	<i><b>c</b></i> ϩⲓⲧⲛ-	<i><b>c</b></i> ϩⲓⲧⲛ-	c ϩⲓⲧⲛ-	c ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	-		through	through	through	through	through	through	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=552a	552	a	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ	1
2919	254	0	(S,F) ^^	1	change, difference /$gk: [[allagh, allagma, diafora]]$/	change, difference /$gk: [[allagh, allagma, diafora]]$/	allagh, allagma, diafora	552a	6	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2919.html	(S, F) ―	(S, F) ―	(S, F) ―	(S, F) ―	(S, F) ― (ⲡ)	noun male	αλλαγη, αλλαγμα, διαφορα	change, difference [αλλαγη, αλλαγμα, διαφορα]	change, difference [αλλαγη, αλλαγμα, διαφορα]	change, difference	"change, difference <span style=""opacity:0.7"">[αλλαγη, αλλαγμα, διαφορα]</span>"	"change, difference <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BB%CE%BB%CE%B1%CE%B3%CE%B7"">αλλαγη</a>, <a href=""https://logeion.uchicago.edu/%CE%B1%CE%BB%CE%BB%CE%B1%CE%B3%CE%BC%CE%B1"">αλλαγμα</a>, <a href=""https://logeion.uchicago.edu/%CE%B4%CE%B9%CE%B1%CF%86%CE%BF%CF%81%CE%B1"">διαφορα</a>]</span>"	change, difference	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=552a	552	a	― (ⲡ)	―											― (ⲡ)	―								0
2920	254	0	maiS. *^in [mntm.]^*	0	loving change	loving change		552a	7	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2920.html	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	-		loving change	loving change	loving change	loving change	loving change	loving change	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=552a	552	a	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ. {in ⲙⲛⲧⲙ.}	ⲙⲁⲓϣ	0
2921	254	0	atS.	0	unchanging, unaltered /$gk: [[ametatreptos]]$/	unchanging, unaltered /$gk: [[ametatreptos]]$/	ametatreptos	552a	8	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2921.html	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	-	αμετατρεπτοσ	unchanging, unaltered [αμετατρεπτοσ]	unchanging, unaltered [αμετατρεπτοσ]	unchanging, unaltered	"unchanging, unaltered <span style=""opacity:0.7"">[αμετατρεπτοσ]</span>"	"unchanging, unaltered <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BC%CE%B5%CF%84%CE%B1%CF%84%CF%81%CE%B5%CF%80%CF%84%CE%BF%CF%83"">αμετατρεπτοσ</a>]</span>"	unchanging, unaltered	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=552a	552	a	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ	0
2922	254	0	reFS.	0	who changes	who changes		552a	9	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2922.html	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	-		who changes	who changes	who changes	who changes	who changes	who changes	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=552a	552	a	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ.	ⲣⲉϥϣ	0
2923	254	0	GinS.	0	act of changing	act of changing		552a	10	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2923.html	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	-		act of changing	act of changing	act of changing	act of changing	act of changing	act of changing	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=552a	552	a	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ.	ϭⲓⲛϣ	0
2924	254	0	(B) Sobi	1	changed, disguished person, hypocrite	changed, disguished person, hypocrite	upokriths	552a	11	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2924.html	(B) ϣⲟⲃⲓ	(B) ϣⲟⲃⲓ	(B) ϣⲟⲃⲓ	(B) ϣⲟⲃⲓ	(B) ϣⲟⲃⲓ (ⲡ)	noun male	υποκριτησ	changed, disguished person, hypocrite	changed, disguished person, hypocrite	changed, disguished person, hypocrite	changed, disguished person, hypocrite	changed, disguished person, hypocrite	changed, disguished person, hypocrite	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=552a	552	a											ϣⲟⲃⲓ (ⲡ)	ϣⲟⲃⲓ									ϣⲟⲃⲓ,ⲉ̀ϣⲟⲃⲓ,ⲛ̀ϣⲟⲃⲓ,ⲙ̀ϣⲟⲃⲓ,ⲟⲩϣⲟⲃⲓ,ϩⲁⲛϣⲟⲃⲓ,ⲡ̀ϣⲟⲃⲓ,ⲫ̀ϣⲟⲃⲓ,ⲡⲁⲓϣⲟⲃⲓ,ⲡⲁϣⲟⲃⲓ,ⲡⲉⲛϣⲟⲃⲓ,ⲡⲉⲕϣⲟⲃⲓ,ⲡⲉϣⲟⲃⲓ,ⲡⲉⲧⲉⲛϣⲟⲃⲓ,ⲡⲉϥϣⲟⲃⲓ,ⲡⲉⲥϣⲟⲃⲓ,ⲡⲟⲩϣⲟⲃⲓ,ⲛⲓϣⲟⲃⲓ,ⲛⲉⲛϣⲟⲃⲓ,ⲛⲁⲓϣⲟⲃⲓ,ⲛⲁϣⲟⲃⲓ,ⲛⲉⲕϣⲟⲃⲓ,ⲛⲉϣⲟⲃⲓ,ⲛⲉⲧⲉⲛϣⲟⲃⲓ,ⲛⲉϥϣⲟⲃⲓ,ⲛⲉⲥϣⲟⲃⲓ,ⲛⲟⲩϣⲟⲃⲓ	0
2925	254	2924	metS.	0	hypocrisy /$gk: [[upokrisis]]$/	hypocrisy /$gk: [[upokrisis]]$/	upokrisis	552a	12	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2925.html	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	-	υποκρισισ	hypocrisy [υποκρισισ]	hypocrisy [υποκρισισ]	hypocrisy	"hypocrisy <span style=""opacity:0.7"">[υποκρισισ]</span>"	"hypocrisy <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%85%CF%80%CE%BF%CE%BA%CF%81%CE%B9%CF%83%CE%B9%CF%83"">υποκρισισ</a>]</span>"	hypocrisy	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=552a	552	a	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ.	ⲙⲉⲧϣ	1
2926	254	2925	atm.	0	 /$gk: [[anupokritos]]$/	 /$gk: [[anupokritos]]$/	anupokritos	552a	13	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2926.html	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	-	ανυποκριτοσ	[ανυποκριτοσ]	[ανυποκριτοσ]		"<span style=""opacity:0.7"">[ανυποκριτοσ]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BD%CF%85%CF%80%CE%BF%CE%BA%CF%81%CE%B9%CF%84%CE%BF%CF%83"">ανυποκριτοσ</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=552a	552	a	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ.	ⲁⲧⲙ	2
2927	254	0	(S) Sbts	3	change	change		552a	14	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2927.html	(S) ϣⲃⲧⲥ	(S) ϣⲃⲧⲥ	(S) ϣⲃⲧⲥ	(S) ϣⲃⲧⲥ	(S) ϣⲃⲧⲥ (noun)	noun		change	change	change	change	change	change	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=552a	552	a	ϣⲃⲧⲥ (noun)	ϣⲃⲧⲥ																				0
