key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
2128	1540	0	(S) siHpe	3	drop	drop		386a	2	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2128.html	(S) ⲥⲓϩⲡⲉ	(S) ⲥⲓϩⲡⲉ	ⲥⲓϩⲡⲉ	(S) ⲥⲓϩⲡⲉ (noun)	noun		drop	drop	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=386a	ⲥⲓϩⲡⲉ (noun)										0
2129	1541	0	(S) saHres	3	sweeping /*?*/	sweeping /*?*/		386b	1	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2129.html	(S) ⲥⲁϩⲣⲉⲥ	(S) ⲥⲁϩⲣⲉⲥ	ⲥⲁϩⲣⲉⲥ	(S) ⲥⲁϩⲣⲉⲥ (noun)	noun		sweeping (?)	sweeping (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=386b	ⲥⲁϩⲣⲉⲥ (noun)										0
2130	1544	0	kaks.	0	leper /$gk: [[lepros]]$/	leper /$gk: [[lepros]]$/	lepros	386b	1	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2130.html	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	-	λεπροσ	leper [λεπροσ]	leper	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=386b	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	ⲕⲁⲕⲥ.	0
2131	1544	0	sr s.	0	be leprous	be leprous		386b	2	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2131.html	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	-		be leprous	be leprous	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=386b	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	ⲥⲣ ⲥ.	0
6461	1545	0		99	intr :	intr :		387a	1	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6461.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387a											0
6462	1545	6461	(B) ^^^ e-	0				387a	2	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6462.html	(B) <i><b>c</b></i> ⲉ-	(B) <i><b>c</b></i> ⲉ-	ⲉ- (c)	(B) ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387a						ⲉ- (c)					1
6463	1545	6461	(B) ^^^ sapesht n-	0	 /$gk: [[upokaiein]]$/	 /$gk: [[upokaiein]]$/	upokaiein	387a	3	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6463.html	(B) <i><b>c</b></i> ⲥⲁⲡⲉⲥⲏⲧ ⲛ-	(B) <i><b>c</b></i> ⲥⲁⲡⲉⲥⲏⲧ ⲛ-	ⲥⲁⲡⲉⲥⲏⲧ ⲛ- (c)	(B) ⲥⲁⲡⲉⲥⲏⲧ ⲛ- (c)	-	υποκαιειν	[υποκαιειν]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387a						ⲥⲁⲡⲉⲥⲏⲧ ⲛ- (c)					1
6464	1545	6461	(S,B,F) ^^^ Ha-,^^^ Ka-	0	light fire beneath	light fire beneath		387a	4	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6464.html	(S, B, F) <i><b>c</b></i> ϩⲁ-, <i><b>c</b></i> ϧⲁ-	(S, B, F) <i><b>c</b></i> ϩⲁ-, <i><b>c</b></i> ϧⲁ-	ϩⲁ-, ϧⲁ- (c)	(S, B, F) ϩⲁ-, ϧⲁ- (c)	-		light fire beneath	light fire beneath	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387a	ϩⲁ-, ϧⲁ- (c)					ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)				1
2132	1545	0	(S,B) ^^	1	fire /$gk: [[fws, kausis]]$/	fire /$gk: [[fws, kausis]]$/	fws, kausis	387a	5	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2132.html	(S, B) ―	(S, B) ―	―	(S, B) ― (ⲡ)	noun male	φωσ, καυσισ	fire [φωσ, καυσισ]	fire	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387a	― (ⲡ)					― (ⲡ)					0
2133	1545	0	(B) Hi s.	0	put fire, set alight /$gk: [[empurizein]]$/	put fire, set alight /$gk: [[empurizein]]$/	empurizein	387a	6	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2133.html	(B) ϩⲓ ⲥ.	(B) ϩⲓ ⲥ.	ϩⲓ ⲥ.	(B) ϩⲓ ⲥ.	-	εμπυριζειν	put fire, set alight [εμπυριζειν]	put fire, set alight	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387a						ϩⲓ ⲥ.					0
2134	1545	0	(S) ats.	0	unheated, uncooked	unheated, uncooked		387a	7	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2134.html	(S) ⲁⲧⲥ.	(S) ⲁⲧⲥ.	ⲁⲧⲥ.	(S) ⲁⲧⲥ.	-		unheated, uncooked	unheated, uncooked	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387a	ⲁⲧⲥ.										0
2135	1545	0	(B) ma ns.	0	fire lighter, cook	fire lighter, cook		387a	8	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2135.html	(B) ⲙⲁ ⲛⲥ.	(B) ⲙⲁ ⲛⲥ.	ⲙⲁ ⲛⲥ.	(B) ⲙⲁ ⲛⲥ.	-		fire lighter, cook	fire lighter, cook	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387a						ⲙⲁ ⲛⲥ.					0
2136	1546	0	(S,A,sA,B,F) ^^	1	curse /$gk: [[ara, katara, loidoria, elegmos]]$/	curse /$gk: [[ara, katara, loidoria, elegmos]]$/	ara, katara, loidoria, elegmos	387b	1	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2136.html	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	―	(S, A, sA, B, F) ― (ⲡ)	noun male	αρα, καταρα, λοιδορια, ελεγμοσ	curse [αρα, καταρα, λοιδορια, ελεγμοσ]	curse	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387b	― (ⲡ)			― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)				0
2137	1546	2136	eps.	0	under curse	under curse		387b	2	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2137.html	ⲉⲡⲥ.	ⲉⲡⲥ.	ⲉⲡⲥ.	ⲉⲡⲥ.	-		under curse	under curse	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387b	ⲉⲡⲥ.	ⲉⲡⲥ.	ⲉⲡⲥ.	ⲉⲡⲥ.	ⲉⲡⲥ.	ⲉⲡⲥ.	ⲉⲡⲥ.	ⲉⲡⲥ.	ⲉⲡⲥ.	ⲉⲡⲥ.	1
2138	1546	2136	(S,sA,B) Haps.	0	(sim)	(sim)		387b	3	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2138.html	(S, sA, B) ϩⲁⲡⲥ.	(S, sA, B) ϩⲁⲡⲥ.	ϩⲁⲡⲥ.	(S, sA, B) ϩⲁⲡⲥ.	-		<i>sim</i>	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387b	ϩⲁⲡⲥ.				ϩⲁⲡⲥ.	ϩⲁⲡⲥ.					1
2139	1546	2136	(S,B) Ji s.,Gi s.	0	receive curse, be cursed	receive curse, be cursed		387b	4	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2139.html	(S, B) ϫⲓ ⲥ., ϭⲓ ⲥ.	(S, B) ϫⲓ ⲥ., ϭⲓ ⲥ.	ϫⲓ ⲥ., ϭⲓ ⲥ.	(S, B) ϫⲓ ⲥ., ϭⲓ ⲥ.	-		receive curse, be cursed	receive curse, be cursed	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387b	ϫⲓ ⲥ., ϭⲓ ⲥ.					ϫⲓ ⲥ., ϭⲓ ⲥ.					1
2140	1546	0	(S,A,B) reFs.	0	curser	curser		387b	5	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2140.html	(S, A, B) ⲣⲉϥⲥ.	(S, A, B) ⲣⲉϥⲥ.	ⲣⲉϥⲥ.	(S, A, B) ⲣⲉϥⲥ.	-		curser	curser	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=387b	ⲣⲉϥⲥ.			ⲣⲉϥⲥ.		ⲣⲉϥⲥ.					0
2144	1549	0	(S) siGe	2	{intr:} (meaning as last)	{intr:} (meaning as last)		388b	1	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2144.html	(S) ⲥⲓϭⲉ	(S) ⲥⲓϭⲉ	ⲥⲓϭⲉ	(S) ⲥⲓϭⲉ	verb		<b>intr:</b> <i>meaning as last</i>	<b>intr:</b> <i>meaning as last</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=388b	ⲥⲓϭⲉ										0
2145	1551	0	(S) mnts.	0	anointing, adornment /$gk: [[kosmos]]$/	anointing, adornment /$gk: [[kosmos]]$/	kosmos	388b	1	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2145.html	(S) ⲙⲛⲧⲥ.	(S) ⲙⲛⲧⲥ.	ⲙⲛⲧⲥ.	(S) ⲙⲛⲧⲥ.	-	κοσμοσ	anointing, adornment [κοσμοσ]	anointing, adornment	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=388b	ⲙⲛⲧⲥ.										0
2146	1551	0	(S) nes s.	0	boil ointment, (so) make perfumes	boil ointment, (so) make perfumes		388b	2	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2146.html	(S) ⲛⲉⲥ ⲥ.	(S) ⲛⲉⲥ ⲥ.	ⲛⲉⲥ ⲥ.	(S) ⲛⲉⲥ ⲥ.	-		boil ointment, <i>so</i> make perfumes	boil ointment, <i>so</i> make perfumes	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=388b	ⲛⲉⲥ ⲥ.										0
2147	1551	0	(S) skenenise	4	cooking grease	cooking grease		388b	3	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2147.html	(S) ⲥⲕⲉⲛⲉⲛⲓⲥⲉ	(S) ⲥⲕⲉⲛⲉⲛⲓⲥⲉ	ⲥⲕⲉⲛⲉⲛⲓⲥⲉ	(S) ⲥⲕⲉⲛⲉⲛⲓⲥⲉ (ⲧ)	noun female		cooking grease	cooking grease	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=388b	ⲥⲕⲉⲛⲉⲛⲓⲥⲉ (ⲧ)										0
6465	1552	0		99	With following preposition:	With following preposition:		389a	1	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6465.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389a											0
6466	1552	6465	(S,A,B) ^^^ e-	0	to, toward	to, toward		389a	2	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6466.html	(S, A, B) <i><b>c</b></i> ⲉ-	(S, A, B) <i><b>c</b></i> ⲉ-	ⲉ- (c)	(S, A, B) ⲉ- (c)	-		to, toward	to, toward	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389a	ⲉ- (c)			ⲉ- (c)		ⲉ- (c)					1
6467	1552	6465	(S) ^^^ nsa-	0	along (?)	along (?)		389a	3	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6467.html	(S) <i><b>c</b></i> ⲛⲥⲁ-	(S) <i><b>c</b></i> ⲛⲥⲁ-	ⲛⲥⲁ- (c)	(S) ⲛⲥⲁ- (c)	-		along <i>?</i>	along <i>?</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389a	ⲛⲥⲁ- (c)										1
6468	1552	6465	(S) ^^^ Hi-	0	upon	upon		389a	4	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6468.html	(S) <i><b>c</b></i> ϩⲓ-	(S) <i><b>c</b></i> ϩⲓ-	ϩⲓ- (c)	(S) ϩⲓ- (c)	-		upon	upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389a	ϩⲓ- (c)										1
6469	1552	6465	^^^ HiHra= n-	0	on surface of	on surface of		389a	5	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6469.html	<i><b>c</b></i> ϩⲓϩⲣⲁ= ⲛ-	<i><b>c</b></i> ϩⲓϩⲣⲁ= ⲛ-	ϩⲓϩⲣⲁ= ⲛ- (c)	ϩⲓϩⲣⲁ= ⲛ- (c)	-		on surface of	on surface of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389a	ϩⲓϩⲣⲁ= ⲛ- (c)	ϩⲓϩⲣⲁ= ⲛ- (c)	ϩⲓϩⲣⲁ= ⲛ- (c)	ϩⲓϩⲣⲁ= ⲛ- (c)	ϩⲓϩⲣⲁ= ⲛ- (c)	ϩⲓϩⲣⲁ= ⲛ- (c)	ϩⲓϩⲣⲁ= ⲛ- (c)	ϩⲓϩⲣⲁ= ⲛ- (c)	ϩⲓϩⲣⲁ= ⲛ- (c)	ϩⲓϩⲣⲁ= ⲛ- (c)	1
6470	1552	6465	(S,B) ^^^ Hn-	0	in, upon	in, upon		389a	6	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6470.html	(S, B) <i><b>c</b></i> ϩⲛ-	(S, B) <i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	(S, B) ϩⲛ- (c)	-		in, upon	in, upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389a	ϩⲛ- (c)					ϩⲛ- (c)					1
6471	1552	6465	(S) ^^^ ebol Hn-	0	away from	away from		389a	7	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6471.html	(S) <i><b>c</b></i> ⲉⲃⲟⲗ ϩⲛ-	(S) <i><b>c</b></i> ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ- (c)	(S) ⲉⲃⲟⲗ ϩⲛ- (c)	-		away from	away from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389a	ⲉⲃⲟⲗ ϩⲛ- (c)										1
6472	1552	6465	(S) ^^^ Hitn-	0	through, across	through, across		389a	8	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6472.html	(S) <i><b>c</b></i> ϩⲓⲧⲛ-	(S) <i><b>c</b></i> ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	(S) ϩⲓⲧⲛ- (c)	-		through, across	through, across	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389a	ϩⲓⲧⲛ- (c)										1
2148	1552	0	(S) ma ns.	0	sailing course	sailing course		389a	9	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2148.html	(S) ⲙⲁ ⲛⲥ.	(S) ⲙⲁ ⲛⲥ.	ⲙⲁ ⲛⲥ.	(S) ⲙⲁ ⲛⲥ.	-		sailing course	sailing course	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389a	ⲙⲁ ⲛⲥ.										0
2149	1552	0	(S) Se n..sk.	0	(meaning uncertain)	(meaning uncertain)		389a	10	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2149.html	(S) ϣⲉ ⲛⲥⲕ.	(S) ϣⲉ ⲛⲥⲕ.	ϣⲉ ⲛⲥⲕ.	(S) ϣⲉ ⲛⲥⲕ.	-		<i>meaning uncertain</i>	<i>meaning uncertain</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389a	ϣⲉ ⲛⲥⲕ.										0
2150	1552	0	(S,B) ^^	1	sailing, voyage /$gk: [[plous]]$/	sailing, voyage /$gk: [[plous]]$/	plous	389a	11	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2150.html	(S, B) ―	(S, B) ―	―	(S, B) ― (ⲡ)	noun male	πλουσ	sailing, voyage [πλουσ]	sailing, voyage	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389a	― (ⲡ)					― (ⲡ)					0
2160	1560	0	mpeF..te.	0	at his /*its*/ time, right time	at his /*its*/ time, right time		391b	1	2010-02-20	2010-07-22	vagrant	vagrant	https://pishoyg.github.io/crum/2160.html	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	-		at his (its) time, right time	at his (its) time, right time	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=391b	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	ⲙⲡⲉϥⲧⲉ.	0
2161	1560	0	ep..te.	0	at, in time	at, in time		391b	2	2010-02-20	2010-07-22	vagrant	vagrant	https://pishoyg.github.io/crum/2161.html	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	-		at, in time	at, in time	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=391b	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	ⲉⲡⲧⲉ.	0
2162	1560	0	ei ep..te.	0	reach time, age	reach time, age		391b	3	2010-02-20	2010-07-22	vagrant	vagrant	https://pishoyg.github.io/crum/2162.html	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	-		reach time, age	reach time, age	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=391b	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	ⲉⲓ ⲉⲡⲧⲉ.	0
2163	1560	0	r ..te.	0	be of age /$gk: [[hlikian exein]]$/	be of age /$gk: [[hlikian exein]]$/	hlikian exein	391b	4	2010-02-20	2010-07-22	vagrant	vagrant	https://pishoyg.github.io/crum/2163.html	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	-	ηλικιαν εχειν	be of age [ηλικιαν εχειν]	be of age	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=391b	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	ⲣ ⲧⲉ.	0
2172	1562	0	(S,B) Ji t.,Gi t.	0	receive share, be partaker	receive share, be partaker		396b	1	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2172.html	(S, B) ϫⲓ ⲧ., ϭⲓ ⲧ.	(S, B) ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	(S, B) ϫⲓ ⲧ., ϭⲓ ⲧ.	-		receive share, be partaker	receive share, be partaker	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=396b	ϫⲓ ⲧ., ϭⲓ ⲧ.					ϫⲓ ⲧ., ϭⲓ ⲧ.					0
2173	1562	2172	(S) reFJi to	0	partaker	partaker		396b	2	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2173.html	(S) ⲣⲉϥϫⲓ ⲧⲟ	(S) ⲣⲉϥϫⲓ ⲧⲟ	ⲣⲉϥϫⲓ ⲧⲟ	(S) ⲣⲉϥϫⲓ ⲧⲟ	-		partaker	partaker	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=396b	ⲣⲉϥϫⲓ ⲧⲟ										1
