key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
5839	239	5835	(S,B) f. ebol	0	{qual:} (/*S once*/), blooming	{qual:} (/*S once*/), blooming		267b	12	2010-06-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/5839.html	(S, B) ⲫ. ⲉⲃⲟⲗ	(S, B) ⲫ. ⲉⲃⲟⲗ	ⲫ. ⲉⲃⲟⲗ	(S, B) ⲫ. ⲉⲃⲟⲗ	-		<b>qual:</b> <i>(S once)</i>, blooming	<b>qual:</b> <i>(S once)</i>, blooming	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=267b	ⲫ. ⲉⲃⲟⲗ					ⲫ. ⲉⲃⲟⲗ					2
5841	239	0		99	tr :	tr :		267b	13	2010-06-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/5841.html					HEADER		tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=267b											0
5842	239	5841	^^^ ebol	0				267b	14	2010-06-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/5842.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=267b	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	1
1416	239	0	(S,B) ^^	1	coming, shining forth, tale	coming, shining forth, tale		267b	15	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1416.html	(S, B) ―	(S, B) ―	―	(S, B) ― (ⲡ)	noun male		coming, shining forth, tale	coming, shining forth, tale	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=267b	― (ⲡ)					― (ⲡ)					0
1417	239	0	ma mp.	0	place of coming forth (of sun)	place of coming forth (of sun)		268a	16	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1417.html	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	-		place of coming forth <i>of sun</i>	place of coming forth <i>of sun</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=268a	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	ⲙⲁ ⲙⲡ.	0
1418	239	0	(A) sa mp.	0	side of coming forth	side of coming forth		268a	17	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1418.html	(A) ⲥⲁ ⲙⲡ.	(A) ⲥⲁ ⲙⲡ.	ⲥⲁ ⲙⲡ.	(A) ⲥⲁ ⲙⲡ.	-		side of coming forth	side of coming forth	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=268a				ⲥⲁ ⲙⲡ.							0
1419	239	0	Ginp.,Jinf.	0	coming, showing forth	coming, showing forth		268a	18	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1419.html	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	-		coming, showing forth	coming, showing forth	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=268a	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	ϭⲓⲛⲡ., ϫⲓⲛⲫ.	0
6187	240	0		99	intr :	intr :		335b	1	2010-07-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/6187.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=335b											0
6188	240	6187	^^^ e-	0	bless	bless		335b	2	2010-07-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/6188.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-		bless	bless	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=335b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
1795	240	0	(sA) smame	0				335b	3	2010-02-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/1795.html	(sA) ⲥⲙⲁⲙⲉ	(sA) ⲥⲙⲁⲙⲉ	ⲥⲙⲁⲙⲉ	(sA) ⲥⲙⲁⲙⲉ	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=335b					ⲥⲙⲁⲙⲉ						0
1796	240	0	smamaat$	0	blessed /$gk: [[euloghtos]]$/	blessed /$gk: [[euloghtos]]$/	euloghtos	335b	4	2010-02-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/1796.html	ⲥⲙⲁⲙⲁⲁⲧ<i> &c</i>	ⲥⲙⲁⲙⲁⲁⲧ<i> &c</i>	ⲥⲙⲁⲙⲁⲁⲧ (&c)	ⲥⲙⲁⲙⲁⲁⲧ (&c)	-	ευλογητοσ	blessed [ευλογητοσ]	blessed	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=335b	ⲥⲙⲁⲙⲁⲁⲧ (&c)	ⲥⲙⲁⲙⲁⲁⲧ (&c)	ⲥⲙⲁⲙⲁⲁⲧ (&c)	ⲥⲙⲁⲙⲁⲁⲧ (&c)	ⲥⲙⲁⲙⲁⲁⲧ (&c)	ⲥⲙⲁⲙⲁⲁⲧ (&c)	ⲥⲙⲁⲙⲁⲁⲧ (&c)	ⲥⲙⲁⲙⲁⲁⲧ (&c)	ⲥⲙⲁⲙⲁⲁⲧ (&c)	ⲥⲙⲁⲙⲁⲁⲧ (&c)	0
1797	240	0	(S,sA,B,F) ^^ (sA) smame	1	blessing, praise /$gk: [[eulogia, ainesis]]$/ | (as) gift, benevolence, (often blessed by saint, cleric) | (as) abundance, treasure | (as adj, with [[qusia]])	blessing, praise /$gk: [[eulogia, ainesis]]$/ | (as) gift, benevolence, (often blessed by saint, cleric) | (as) abundance, treasure | (as adj, with [[qusia]])	eulogia, ainesis	335b	5	2010-02-13	2010-07-12	vagrant	vagrant	https://pishoyg.github.io/crum/1797.html	"(S, sA, B, F) ―
(sA) ⲥⲙⲁⲙⲉ"	"(S, sA, B, F) ―
(sA) ⲥⲙⲁⲙⲉ"	―, ⲥⲙⲁⲙⲉ	"(S, sA, B, F) ― (ⲡ)
(sA) ⲥⲙⲁⲙⲉ (ⲡ)"	noun male	ευλογια, αινεσισ	"blessing, praise [ευλογια, αινεσισ]
<i>as</i> gift, benevolence, <i>often blessed by saint, cleric</i>
<i>as</i> abundance, treasure
<i>as adj, with θυσια </i>"	"blessing, praise 
<i>as</i> gift, benevolence, <i>often blessed by saint, cleric</i>
<i>as</i> abundance, treasure
<i>as adj, with θυσια </i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=335b	― (ⲡ)				"― (ⲡ)
ⲥⲙⲁⲙⲉ (ⲡ)"	― (ⲡ)	― (ⲡ)				0
1798	240	0	(B) ats.	0	without blessing	without blessing		336a	6	2010-02-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/1798.html	(B) ⲁⲧⲥ.	(B) ⲁⲧⲥ.	ⲁⲧⲥ.	(B) ⲁⲧⲥ.	-		without blessing	without blessing	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=336a						ⲁⲧⲥ.					0
1799	240	0	(S,B) T s.	0	give blessing, sacrament	give blessing, sacrament		336a	7	2010-02-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/1799.html	(S, B) ϯ ⲥ.	(S, B) ϯ ⲥ.	ϯ ⲥ.	(S, B) ϯ ⲥ.	-		give blessing, sacrament	give blessing, sacrament	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=336a	ϯ ⲥ.					ϯ ⲥ.					0
6189	240	1799	^^^ n- *^dat^*	0				336a	8	2010-07-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/6189.html	<i><b>c</b></i> ⲛ- {dat}	<i><b>c</b></i> ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat} (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=336a	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	1
1800	240	0	(S,A,B,F) Ji s.,Gi s.	0	take blessing, (hence) salute (a superior)	take blessing, (hence) salute (a superior)		336a	9	2010-02-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/1800.html	(S, A, B, F) ϫⲓ ⲥ., ϭⲓ ⲥ.	(S, A, B, F) ϫⲓ ⲥ., ϭⲓ ⲥ.	ϫⲓ ⲥ., ϭⲓ ⲥ.	(S, A, B, F) ϫⲓ ⲥ., ϭⲓ ⲥ.	-		take blessing, <i>hence</i> salute <i>a superior</i>	take blessing, <i>hence</i> salute <i>a superior</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=336a	ϫⲓ ⲥ., ϭⲓ ⲥ.			ϫⲓ ⲥ., ϭⲓ ⲥ.		ϫⲓ ⲥ., ϭⲓ ⲥ.	ϫⲓ ⲥ., ϭⲓ ⲥ.				0
1801	240	0	(B) Jins.	0	act of blessing /$gk: [[to ainein]]$/	act of blessing /$gk: [[to ainein]]$/	to ainein	336b	10	2010-02-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/1801.html	(B) ϫⲓⲛⲥ.	(B) ϫⲓⲛⲥ.	ϫⲓⲛⲥ.	(B) ϫⲓⲛⲥ.	-	το αινειν	act of blessing [το αινειν]	act of blessing	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=336b						ϫⲓⲛⲥ.					0
6542	241	0		99	kindle, stoke, heat	kindle, stoke, heat		404a	1	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6542.html					HEADER		kindle, stoke, heat	kindle, stoke, heat	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=404a											0
6543	241	6542		99	intr :	intr :		404a	2	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6543.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=404a											1
6544	241	6543	^^^ e- *^obj^*	0	 /$gk: [[kaiein]]$/	 /$gk: [[kaiein]]$/	kaiein	404a	3	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6544.html	<i><b>c</b></i> ⲉ- {obj}	<i><b>c</b></i> ⲉ- {obj}	ⲉ- {obj} (c)	ⲉ- {obj} (c)	-	καιειν	[καιειν]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=404a	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	2
6545	241	6543	^^^ eJn-	0	kindle fire at, above /*or ? against (with hostile intent)*/	kindle fire at, above /*or ? against (with hostile intent)*/		404b	4	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6545.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-		kindle fire at, above (or ? against <i>with hostile intent</i>)	kindle fire at, above (or ? against <i>with hostile intent</i>)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=404b	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	2
6546	241	6543	^^^ Ha-,^^^ Ka-	0	kindle below	kindle below		404b	5	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6546.html	<i><b>c</b></i> ϩⲁ-, <i><b>c</b></i> ϧⲁ-	<i><b>c</b></i> ϩⲁ-, <i><b>c</b></i> ϧⲁ-	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)	-		kindle below	kindle below	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=404b	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)	2
6547	241	6542	(B) ^^	1	fuel	fuel		404b	6	2010-07-23	2010-07-23	vagrant	vagrant	https://pishoyg.github.io/crum/6547.html	(B) ―	(B) ―	―	(B) ― (ⲡ)	noun male		fuel	fuel	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=404b						― (ⲡ)					1
6548	241	0		99	bake	bake		404b	7	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6548.html					HEADER		bake	bake	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=404b											0
2216	241	6548	(S,B) ma nt.,ma nq.	0	bakery /$gk: [[artokopeion]]$/	bakery /$gk: [[artokopeion]]$/	artokopeion	404b	8	2010-02-20	2010-07-23	vagrant	vagrant	https://pishoyg.github.io/crum/2216.html	(S, B) ⲙⲁ ⲛⲧ., ⲙⲁ ⲛⲑ.	(S, B) ⲙⲁ ⲛⲧ., ⲙⲁ ⲛⲑ.	ⲙⲁ ⲛⲧ., ⲙⲁ ⲛⲑ.	(S, B) ⲙⲁ ⲛⲧ., ⲙⲁ ⲛⲑ.	-	αρτοκοπειον	bakery [αρτοκοπειον]	bakery	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=404b	ⲙⲁ ⲛⲧ., ⲙⲁ ⲛⲑ.					ⲙⲁ ⲛⲧ., ⲙⲁ ⲛⲑ.					1
2217	241	6548	(S) take	3	(related to [t.]), bake	(related to [t.]), bake		404b	9	2010-02-20	2010-07-23	vagrant	vagrant	https://pishoyg.github.io/crum/2217.html	(S) ⲧⲁⲕⲉ	(S) ⲧⲁⲕⲉ	ⲧⲁⲕⲉ	(S) ⲧⲁⲕⲉ (noun)	noun		<i>related to ⲧ.</i>, bake	<i>related to ⲧ.</i>, bake	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=404b	ⲧⲁⲕⲉ (noun)										1
2218	241	6548	(S) Tk (B) qik (F) tik	1	spark /$gk: [[spinqhr]]$/	spark /$gk: [[spinqhr]]$/	spinqhr	404b	10	2010-02-20	2010-07-23	vagrant	vagrant	https://pishoyg.github.io/crum/2218.html	"(S) ϯⲕ
(B) ⲑⲓⲕ
(F) ⲧⲓⲕ"	"(S) ϯⲕ
(B) ⲑⲓⲕ
(F) ⲧⲓⲕ"	ϯⲕ, ⲑⲓⲕ, ⲧⲓⲕ	"(S) ϯⲕ (ⲡ)
(B) ⲑⲓⲕ (ⲡ)
(F) ⲧⲓⲕ (ⲡ)"	noun male	σπινθηρ	spark [σπινθηρ]	spark	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=404b	ϯⲕ (ⲡ)					ⲑⲓⲕ (ⲡ)	ⲧⲓⲕ (ⲡ)				1
7519	242	0		99	With following preposition:	With following preposition:		605b	1	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7519.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=605b											0
7520	242	7519	(S) ^^^ e-	0				605b	2	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7520.html	(S) <i><b>c</b></i> ⲉ-	(S) <i><b>c</b></i> ⲉ-	ⲉ- (c)	(S) ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=605b	ⲉ- (c)										1
7521	242	7519	^^^ eJn-	0				605b	3	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7521.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=605b	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	1
7522	242	7519	^^^ mn-,^^^ nem-	0				605b	4	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7522.html	<i><b>c</b></i> ⲙⲛ-, <i><b>c</b></i> ⲛⲉⲙ-	<i><b>c</b></i> ⲙⲛ-, <i><b>c</b></i> ⲛⲉⲙ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=605b	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	1
7523	242	7519	(B) ^^^ n-	0				605b	5	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7523.html	(B) <i><b>c</b></i> ⲛ-	(B) <i><b>c</b></i> ⲛ-	ⲛ- (c)	(B) ⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=605b						ⲛ- (c)					1
7524	242	7519	(A) ^^^ Hi-	0				605b	6	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7524.html	(A) <i><b>c</b></i> ϩⲓ-	(A) <i><b>c</b></i> ϩⲓ-	ϩⲓ- (c)	(A) ϩⲓ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=605b				ϩⲓ- (c)							1
7525	242	7519	^^^ Ken-	0				605b	7	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7525.html	<i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϧⲉⲛ-	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=605b	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	1
7526	242	0		99	With following adverb:	With following adverb:		605b	8	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7526.html					HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=605b											0
