key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
8920	2103	8913	(A) ouwGp aQ.	0	break (/*? redundant*/)	break (/*? redundant*/)		643a	9	2012-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/8920.html	(A) ⲟⲩⲱϭⲡ ⲁⳉ.	(A) ⲟⲩⲱϭⲡ ⲁⳉ.	ⲟⲩⲱϭⲡ ⲁⳉ.	(A) ⲟⲩⲱϭⲡ ⲁⳉ.	-		break <i>(? redundant)</i>	break <i>(? redundant)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643a				ⲟⲩⲱϭⲡ ⲁⳉ.							1
8921	2103	8913	(A) QwSF aQ.	0	(sim) /$gk: [[suntribein]]$/	(sim) /$gk: [[suntribein]]$/	suntribein	643a	10	2012-04-11	2012-04-11	vagrant	vagrant	https://pishoyg.github.io/crum/8921.html	(A) ⳉⲱϣϥ ⲁⳉ.	(A) ⳉⲱϣϥ ⲁⳉ.	ⳉⲱϣϥ ⲁⳉ.	(A) ⳉⲱϣϥ ⲁⳉ.	-	συντριβειν	<i>sim</i> [συντριβειν]	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643a				ⳉⲱϣϥ ⲁⳉ.							1
8922	2103	8913	Swpe H.	0	suffer in stomach	suffer in stomach		643a	11	2012-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/8922.html	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	-		suffer in stomach	suffer in stomach	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643a	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	ϣⲱⲡⲉ ϩ.	1
8923	2103	8913	Ji H.	0	take belly, occupy mind	take belly, occupy mind		643a	12	2012-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/8923.html	ϫⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ.	-		take belly, occupy mind	take belly, occupy mind	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643a	ϫⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ.	1
8941	2106	0	(S,F) Hebwwn (A) Hbwwn *^rare^*,Hebou$^oune^$ *^?^*,Heboune,Hibwwne *^sic?^* (B) Hbwn	0	bad season, famine /$gk: [[limos]]$/	bad season, famine /$gk: [[limos]]$/	limos	643a	1	2012-10-01	2012-10-01	vagrant	vagrant	https://pishoyg.github.io/crum/8941.html	"(S, F) ϩⲉⲃⲱⲱⲛ
(A) ϩⲃⲱⲱⲛ {rare}, ϩⲉⲃⲟⲩ(ⲟⲩⲛⲉ) {?}, ϩⲉⲃⲟⲩⲛⲉ, ϩⲓⲃⲱⲱⲛⲉ {sic?}
(B) ϩⲃⲱⲛ"	"(S, F) ϩⲉⲃⲱⲱⲛ
(A) ϩⲃⲱⲱⲛ {rare}, ϩⲉⲃⲟⲩ(ⲟⲩⲛⲉ) {?}, ϩⲉⲃⲟⲩⲛⲉ, ϩⲓⲃⲱⲱⲛⲉ {sic?}
(B) ϩⲃⲱⲛ"	ϩⲉⲃⲱⲱⲛ, ϩⲃⲱⲱⲛ {rare}, ϩⲉⲃⲟⲩ {?}, ϩⲉⲃⲟⲩⲟⲩⲛⲉ {?}, ϩⲉⲃⲟⲩⲛⲉ, ϩⲓⲃⲱⲱⲛⲉ {sic?}, ϩⲃⲱⲛ	"(S, F) ϩⲉⲃⲱⲱⲛ
(A) ϩⲃⲱⲱⲛ {rare}, ϩⲉⲃⲟⲩ {?}, ϩⲉⲃⲟⲩⲟⲩⲛⲉ {?}, ϩⲉⲃⲟⲩⲛⲉ, ϩⲓⲃⲱⲱⲛⲉ {sic?}
(B) ϩⲃⲱⲛ"	-	λιμοσ	bad season, famine [λιμοσ]	bad season, famine	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643a	ϩⲉⲃⲱⲱⲛ			ϩⲃⲱⲱⲛ {rare}, ϩⲉⲃⲟⲩ {?}, ϩⲉⲃⲟⲩⲟⲩⲛⲉ {?}, ϩⲉⲃⲟⲩⲛⲉ, ϩⲓⲃⲱⲱⲛⲉ {sic?}		ϩⲃⲱⲛ	ϩⲉⲃⲱⲱⲛ				0
8942	2106	8941	(S) r H.	0				643a	2	2012-10-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/8942.html	(S) ⲣ ϩ.	(S) ⲣ ϩ.	ⲣ ϩ.	(S) ⲣ ϩ.	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643a	ⲣ ϩ.										1
3298	2106	0	"(S,A,sA) HenouFe (S) HinouFe *^<a href=ext Life of Bishop Pisentius;1053;16;1;a pnoute T nak n nekaithma throu aunoG n HinouFe Hm pekshu"">Ext</a>^* (B) HenouFi"""	0	good season, plenty /$gk: [[euqhnia]]$/	good season, plenty /$gk: [[euqhnia]]$/	euqhnia	643a	3	2010-03-19	2012-10-07	vagrant	vagrant	https://pishoyg.github.io/crum/3298.html	"(S, A, sA) ϩⲉⲛⲟⲩϥⲉ
(S) ϩⲓⲛⲟⲩϥⲉ {ext Life of Bishop Pisentius; 1053; 16; 1; ⲁ ⲡⲛⲟⲩⲧⲉ ϯ ⲛⲁⲕ ⲛ ⲛⲉⲕⲁⲓⲧⲏⲙⲁ ⲧⲏⲣⲟⲩ ⲁⲩⲛⲟϭ ⲛ ϩⲓⲛⲟⲩϥⲉ ϩⲙ ⲡⲉⲕⲥⲏⲩ; Ext}
(B) ϩⲉⲛⲟⲩϥⲓ"	"(S, A, sA) ϩⲉⲛⲟⲩϥⲉ
(S) ϩⲓⲛⲟⲩϥⲉ
(B) ϩⲉⲛⲟⲩϥⲓ"	ϩⲉⲛⲟⲩϥⲉ, ϩⲓⲛⲟⲩϥⲉ, ϩⲉⲛⲟⲩϥⲓ	"(S, A, sA) ϩⲉⲛⲟⲩϥⲉ
(S) ϩⲓⲛⲟⲩϥⲉ
(B) ϩⲉⲛⲟⲩϥⲓ"	-	ευθηνια	good season, plenty [ευθηνια]	good season, plenty	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643a	"ϩⲉⲛⲟⲩϥⲉ
ϩⲓⲛⲟⲩϥⲉ"			ϩⲉⲛⲟⲩϥⲉ	ϩⲉⲛⲟⲩϥⲉ	ϩⲉⲛⲟⲩϥⲓ					0
3299	2106	3298	(S) r nH. (B) oi nH.	0	be in plenty /$gk: [[euqhnein]]$/	be in plenty /$gk: [[euqhnein]]$/	euqhnein	643a	4	2010-03-19	2012-10-01	vagrant	vagrant	https://pishoyg.github.io/crum/3299.html	"(S) ⲣ ⲛϩ.
(B) ⲟⲓ ⲛϩ."	"(S) ⲣ ⲛϩ.
(B) ⲟⲓ ⲛϩ."	ⲣ ⲛϩ., ⲟⲓ ⲛϩ.	"(S) ⲣ ⲛϩ.
(B) ⲟⲓ ⲛϩ."	-	ευθηνειν	be in plenty [ευθηνειν]	be in plenty	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643a	ⲣ ⲛϩ.					ⲟⲓ ⲛϩ.					1
7659	2107	0		99	With following preposition:	With following preposition:		643b	1	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7659.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643b											0
7660	2107	7659	^^^ eJn-	0				643b	2	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7660.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643b	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	1
7661	2107	7659	^^^ Hi-	0				643b	3	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7661.html	<i><b>c</b></i> ϩⲓ-	<i><b>c</b></i> ϩⲓ-	ϩⲓ- (c)	ϩⲓ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643b	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	1
7662	2107	7659	^^^ Hn-	0				643b	4	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7662.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643b	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	1
7663	2107	7659	^^^ HiJn-	0				643b	5	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7663.html	<i><b>c</b></i> ϩⲓϫⲛ-	<i><b>c</b></i> ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643b	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	1
3300	2107	0	^^	1	threshing	threshing		643b	6	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3300.html	―	―	―	― (ⲡ)	noun male		threshing	threshing	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643b	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	0
3301	2107	0	(S) reFHi	0	thresher /$gk: [[likmhtwr]]$/	thresher /$gk: [[likmhtwr]]$/	likmhtwr	643b	7	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3301.html	(S) ⲣⲉϥϩⲓ	(S) ⲣⲉϥϩⲓ	ⲣⲉϥϩⲓ	(S) ⲣⲉϥϩⲓ	-	λικμητωρ	thresher [λικμητωρ]	thresher	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=643b	ⲣⲉϥϩⲓ										0
3302	2108	0	(S,sA,B) Hipai	0	thus /$gk: [[outws]]$/	thus /$gk: [[outws]]$/	outws	645a	1	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3302.html	(S, sA, B) ϩⲓⲡⲁⲓ	(S, sA, B) ϩⲓⲡⲁⲓ	ϩⲓⲡⲁⲓ	(S, sA, B) ϩⲓⲡⲁⲓ	-	ουτωσ	thus [ουτωσ]	thus	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=645a	ϩⲓⲡⲁⲓ				ϩⲓⲡⲁⲓ	ϩⲓⲡⲁⲓ					0
3303	2108	0	(S,A,B) ebol Hi-	0	from off, from /$gk: [[apo, ek]]$/	from off, from /$gk: [[apo, ek]]$/	apo, ek	645a	2	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3303.html	(S, A, B) ⲉⲃⲟⲗ ϩⲓ-	(S, A, B) ⲉⲃⲟⲗ ϩⲓ-	ⲉⲃⲟⲗ ϩⲓ-	(S, A, B) ⲉⲃⲟⲗ ϩⲓ-	-	απο, εκ	from off, from [απο, εκ]	from off, from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=645a	ⲉⲃⲟⲗ ϩⲓ-			ⲉⲃⲟⲗ ϩⲓ-		ⲉⲃⲟⲗ ϩⲓ-					0
3304	2108	0	(S,B,F) epesht Hi-	0	down from off /$gk: [[apo, ek]]$/	down from off /$gk: [[apo, ek]]$/	apo, ek	645b	3	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3304.html	(S, B, F) ⲉⲡⲉⲥⲏⲧ ϩⲓ-	(S, B, F) ⲉⲡⲉⲥⲏⲧ ϩⲓ-	ⲉⲡⲉⲥⲏⲧ ϩⲓ-	(S, B, F) ⲉⲡⲉⲥⲏⲧ ϩⲓ-	-	απο, εκ	down from off [απο, εκ]	down from off	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=645b	ⲉⲡⲉⲥⲏⲧ ϩⲓ-					ⲉⲡⲉⲥⲏⲧ ϩⲓ-	ⲉⲡⲉⲥⲏⲧ ϩⲓ-				0
3305	2108	0	(S) eHoun Hi-	0	in toward	in toward		645b	4	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3305.html	(S) ⲉϩⲟⲩⲛ ϩⲓ-	(S) ⲉϩⲟⲩⲛ ϩⲓ-	ⲉϩⲟⲩⲛ ϩⲓ-	(S) ⲉϩⲟⲩⲛ ϩⲓ-	-		in toward	in toward	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=645b	ⲉϩⲟⲩⲛ ϩⲓ-										0
3306	2108	0	(F) Hrai Hi-	0	above on	above on		645b	5	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3306.html	(F) ϩⲣⲁⲓ ϩⲓ-	(F) ϩⲣⲁⲓ ϩⲓ-	ϩⲣⲁⲓ ϩⲓ-	(F) ϩⲣⲁⲓ ϩⲓ-	-		above on	above on	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=645b							ϩⲣⲁⲓ ϩⲓ-				0
3307	2108	0	(S,B,F) eHrai Hi-	0	down from | up from | upon	down from | up from | upon		645b	6	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3307.html	(S, B, F) ⲉϩⲣⲁⲓ ϩⲓ-	(S, B, F) ⲉϩⲣⲁⲓ ϩⲓ-	ⲉϩⲣⲁⲓ ϩⲓ-	(S, B, F) ⲉϩⲣⲁⲓ ϩⲓ-	-		"down from
up from
upon"	"down from
up from
upon"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=645b	ⲉϩⲣⲁⲓ ϩⲓ-					ⲉϩⲣⲁⲓ ϩⲓ-	ⲉϩⲣⲁⲓ ϩⲓ-				0
3308	2108	0	(B) nHrhi Hi-,nKrhi Hi-	0	upon, in	upon, in		645b	7	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3308.html	(B) ⲛϩⲣⲏⲓ ϩⲓ-, ⲛϧⲣⲏⲓ ϩⲓ-	(B) ⲛϩⲣⲏⲓ ϩⲓ-, ⲛϧⲣⲏⲓ ϩⲓ-	ⲛϩⲣⲏⲓ ϩⲓ-, ⲛϧⲣⲏⲓ ϩⲓ-	(B) ⲛϩⲣⲏⲓ ϩⲓ-, ⲛϧⲣⲏⲓ ϩⲓ-	-		upon, in	upon, in	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=645b						ⲛϩⲣⲏⲓ ϩⲓ-, ⲛϧⲣⲏⲓ ϩⲓ-					0
3309	2108	0	(F) Hle=	0	(st pron of [Hi-])	(st pron of [Hi-])		645b	8	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3309.html	(F) ϩⲗⲉ=	(F) ϩⲗⲉ=	ϩⲗⲉ=	(F) ϩⲗⲉ=	-		<i>st pron of ϩⲓ-</i>	<i>st pron of ϩⲓ-</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=645b							ϩⲗⲉ=				0
3310	2109	0	(B) atH.	0	rudderless	rudderless		645b	1	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3310.html	(B) ⲁⲧϩ.	(B) ⲁⲧϩ.	ⲁⲧϩ.	(B) ⲁⲧϩ.	-		rudderless	rudderless	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=645b						ⲁⲧϩ.					0
3317	2111	0	reFH.	0	ambitious /*contentious ?*/	ambitious /*contentious ?*/		646b	1	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3317.html	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	-		ambitious (contentious ?)	ambitious (contentious ?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=646b	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	0
3331	2113	0	(B) reFHiwi	0				650b	1	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3331.html	(B) ⲣⲉϥϩⲓⲱⲓ	(B) ⲣⲉϥϩⲓⲱⲓ	ⲣⲉϥϩⲓⲱⲓ	(B) ⲣⲉϥϩⲓⲱⲓ	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=650b						ⲣⲉϥϩⲓⲱⲓ					0
3332	2120	0	(B) remnH.	0	man sent, messenger /$gk: [[aggelos]]$/	man sent, messenger /$gk: [[aggelos]]$/	aggelos	652b	1	2010-03-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/3332.html	(B) ⲣⲉⲙⲛϩ.	(B) ⲣⲉⲙⲛϩ.	ⲣⲉⲙⲛϩ.	(B) ⲣⲉⲙⲛϩ.	-	αγγελοσ	man sent, messenger [αγγελοσ]	man sent, messenger	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=652b						ⲣⲉⲙⲛϩ.					0
3344	2121	0	(S,A,sA,B,F) r H.,er H.	0	grieve, mourn /$gk: [[penqein]]$/	grieve, mourn /$gk: [[penqein]]$/	penqein	655a	1	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3344.html	(S, A, sA, B, F) ⲣ ϩ., ⲉⲣ ϩ.	(S, A, sA, B, F) ⲣ ϩ., ⲉⲣ ϩ.	ⲣ ϩ., ⲉⲣ ϩ.	(S, A, sA, B, F) ⲣ ϩ., ⲉⲣ ϩ.	-	πενθειν	grieve, mourn [πενθειν]	grieve, mourn	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=655a	ⲣ ϩ., ⲉⲣ ϩ.			ⲣ ϩ., ⲉⲣ ϩ.	ⲣ ϩ., ⲉⲣ ϩ.	ⲣ ϩ., ⲉⲣ ϩ.	ⲣ ϩ., ⲉⲣ ϩ.				0
3345	2122	0	(S) Hbbe,Hbwou+	2	{intr:} (sim)	{intr:} (sim)		655b	1	2010-03-21	2010-03-21	vagrant	vagrant	https://pishoyg.github.io/crum/3345.html	(S) ϩⲃⲃⲉ, ϩⲃⲱⲟⲩ+	(S) ϩⲃⲃⲉ, ϩⲃⲱⲟⲩ+	ϩⲃⲃⲉ, ϩⲃⲱⲟⲩ+	(S) ϩⲃⲃⲉ, ϩⲃⲱⲟⲩ+	verb		<b>intr:</b> <i>sim</i>	<b>intr:</b> <i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=655b	ϩⲃⲃⲉ, ϩⲃⲱⲟⲩ+										0
3348	2122	3345	..Hbbe.	1	low part, place	low part, place		655b	2	2010-03-21	2010-03-21	vagrant	vagrant	https://pishoyg.github.io/crum/3348.html	ϩⲃⲃⲉ.	ϩⲃⲃⲉ.	ϩⲃⲃⲉ.	ϩⲃⲃⲉ. (ⲡ)	noun male		low part, place	low part, place	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=655b	ϩⲃⲃⲉ. (ⲡ)	ϩⲃⲃⲉ. (ⲡ)	ϩⲃⲃⲉ. (ⲡ)	ϩⲃⲃⲉ. (ⲡ)	ϩⲃⲃⲉ. (ⲡ)	ϩⲃⲃⲉ. (ⲡ)	ϩⲃⲃⲉ. (ⲡ)	ϩⲃⲃⲉ. (ⲡ)	ϩⲃⲃⲉ. (ⲡ)	ϩⲃⲃⲉ. (ⲡ)	1
3346	2122	0	(S) Hbai	3	shortness	shortness		655b	3	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3346.html	(S) ϩⲃⲁⲓ	(S) ϩⲃⲁⲓ	ϩⲃⲁⲓ	(S) ϩⲃⲁⲓ (noun)	noun		shortness	shortness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=655b	ϩⲃⲁⲓ (noun)										0
3347	2122	0	(S) Haibe	4				655b	4	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3347.html	(S) ϩⲁⲓⲃⲉ	(S) ϩⲁⲓⲃⲉ	ϩⲁⲓⲃⲉ	(S) ϩⲁⲓⲃⲉ (ⲧ)	noun female				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=655b	ϩⲁⲓⲃⲉ (ⲧ)										0
3349	2124	0	r H.	0	be in straits, distress /$gk: [[aporein, ekluesqai]]$/	be in straits, distress /$gk: [[aporein, ekluesqai]]$/	aporein, ekluesqai	656a	1	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3349.html	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	-	απορειν, εκλυεσθαι	be in straits, distress [απορειν, εκλυεσθαι]	be in straits, distress	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=656a	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	0
9018	2124	0	o nH.	0	/$gk: [[qorubein]]$/	/$gk: [[qorubein]]$/	qorubein	656a	2	2014-07-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/9018.html	ⲟ ⲛϩ.	ⲟ ⲛϩ.	ⲟ ⲛϩ.	ⲟ ⲛϩ.	-	θορυβειν	[θορυβειν]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=656a	ⲟ ⲛϩ.	ⲟ ⲛϩ.	ⲟ ⲛϩ.	ⲟ ⲛϩ.	ⲟ ⲛϩ.	ⲟ ⲛϩ.	ⲟ ⲛϩ.	ⲟ ⲛϩ.	ⲟ ⲛϩ.	ⲟ ⲛϩ.	0
3350	2124	0	T H.	0	disturb, distress	disturb, distress		656a	3	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3350.html	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	-		disturb, distress	disturb, distress	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=656a	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	0
3351	2126	0	Hbok,HboG	3	prick, stab	prick, stab		656b	1	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3351.html	ϩⲃⲟⲕ, ϩⲃⲟϭ	ϩⲃⲟⲕ, ϩⲃⲟϭ	ϩⲃⲟⲕ, ϩⲃⲟϭ	ϩⲃⲟⲕ, ϩⲃⲟϭ (noun)	noun		prick, stab	prick, stab	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=656b	ϩⲃⲟⲕ, ϩⲃⲟϭ (noun)	ϩⲃⲟⲕ, ϩⲃⲟϭ (noun)	ϩⲃⲟⲕ, ϩⲃⲟϭ (noun)	ϩⲃⲟⲕ, ϩⲃⲟϭ (noun)	ϩⲃⲟⲕ, ϩⲃⲟϭ (noun)	ϩⲃⲟⲕ, ϩⲃⲟϭ (noun)	ϩⲃⲟⲕ, ϩⲃⲟϭ (noun)	ϩⲃⲟⲕ, ϩⲃⲟϭ (noun)	ϩⲃⲟⲕ, ϩⲃⲟϭ (noun)	ϩⲃⲟⲕ, ϩⲃⲟϭ (noun)	0
7670	2127	0		99	With following preposition:	With following preposition:		657a	1	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7670.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657a											0
7671	2127	7670	^^^ e-	0				657a	2	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7671.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
7672	2127	7670	(B) ^^^ eJen-	0				657a	3	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7672.html	(B) <i><b>c</b></i> ⲉϫⲉⲛ-	(B) <i><b>c</b></i> ⲉϫⲉⲛ-	ⲉϫⲉⲛ- (c)	(B) ⲉϫⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657a						ⲉϫⲉⲛ- (c)					1
7673	2127	7670	(B) ^^^ Ken-	0				657a	4	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7673.html	(B) <i><b>c</b></i> ϧⲉⲛ-	(B) <i><b>c</b></i> ϧⲉⲛ-	ϧⲉⲛ- (c)	(B) ϧⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657a						ϧⲉⲛ- (c)					1
7674	2127	7670	^^^ Karen-	0				657a	5	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7674.html	<i><b>c</b></i> ϧⲁⲣⲉⲛ-	<i><b>c</b></i> ϧⲁⲣⲉⲛ-	ϧⲁⲣⲉⲛ- (c)	ϧⲁⲣⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657a	ϧⲁⲣⲉⲛ- (c)	ϧⲁⲣⲉⲛ- (c)	ϧⲁⲣⲉⲛ- (c)	ϧⲁⲣⲉⲛ- (c)	ϧⲁⲣⲉⲛ- (c)	ϧⲁⲣⲉⲛ- (c)	ϧⲁⲣⲉⲛ- (c)	ϧⲁⲣⲉⲛ- (c)	ϧⲁⲣⲉⲛ- (c)	ϧⲁⲣⲉⲛ- (c)	1
