key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
8232	2367	8231	^^^ e-	0				760a	2	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8232.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=760a	760	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
8233	2367	8231	^^^ mn-	0				760a	3	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8233.html	<i><b>c</b></i> ⲙⲛ-	<i><b>c</b></i> ⲙⲛ-	c ⲙⲛ-	c ⲙⲛ-	ⲙⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=760a	760	a	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	1
8234	2367	8231	^^^ Hn-	0				760a	4	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8234.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	c ϩⲛ-	c ϩⲛ-	ϩⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=760a	760	a	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	1
8235	2367	8231	^^^ Hirn-	0				760a	5	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8235.html	<i><b>c</b></i> ϩⲓⲣⲛ-	<i><b>c</b></i> ϩⲓⲣⲛ-	c ϩⲓⲣⲛ-	c ϩⲓⲣⲛ-	ϩⲓⲣⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=760a	760	a	ϩⲓⲣⲛ- (c)	ϩⲓⲣⲛ-	ϩⲓⲣⲛ- (c)	ϩⲓⲣⲛ-	ϩⲓⲣⲛ- (c)	ϩⲓⲣⲛ-	ϩⲓⲣⲛ- (c)	ϩⲓⲣⲛ-	ϩⲓⲣⲛ- (c)	ϩⲓⲣⲛ-	ϩⲓⲣⲛ- (c)	ϩⲓⲣⲛ-	ϩⲓⲣⲛ- (c)	ϩⲓⲣⲛ-	ϩⲓⲣⲛ- (c)	ϩⲓⲣⲛ-	ϩⲓⲣⲛ- (c)	ϩⲓⲣⲛ-	ϩⲓⲣⲛ- (c)	ϩⲓⲣⲛ-	1
8236	2367	8231	^^^ Hatn-	0				760a	6	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8236.html	<i><b>c</b></i> ϩⲁⲧⲛ-	<i><b>c</b></i> ϩⲁⲧⲛ-	c ϩⲁⲧⲛ-	c ϩⲁⲧⲛ-	ϩⲁⲧⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=760a	760	a	ϩⲁⲧⲛ- (c)	ϩⲁⲧⲛ-	ϩⲁⲧⲛ- (c)	ϩⲁⲧⲛ-	ϩⲁⲧⲛ- (c)	ϩⲁⲧⲛ-	ϩⲁⲧⲛ- (c)	ϩⲁⲧⲛ-	ϩⲁⲧⲛ- (c)	ϩⲁⲧⲛ-	ϩⲁⲧⲛ- (c)	ϩⲁⲧⲛ-	ϩⲁⲧⲛ- (c)	ϩⲁⲧⲛ-	ϩⲁⲧⲛ- (c)	ϩⲁⲧⲛ-	ϩⲁⲧⲛ- (c)	ϩⲁⲧⲛ-	ϩⲁⲧⲛ- (c)	ϩⲁⲧⲛ-	1
8237	2367	8231	^^^ ebol	0				760a	7	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8237.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=760a	760	a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	1
8238	2367	8231	^^^ eHoun	0				760a	8	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8238.html	<i><b>c</b></i> ⲉϩⲟⲩⲛ	<i><b>c</b></i> ⲉϩⲟⲩⲛ	c ⲉϩⲟⲩⲛ	c ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=760a	760	a	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	1
3812	2367	0	atJoob=	0	impassable	impassable		760a	9	2010-03-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/3812.html	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	-		impassable	impassable	impassable	impassable	impassable	impassable	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=760a	760	a	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	ⲁⲧϫⲟⲟⲃ=	0
3813	2368	0	r J.	0	become charcoal	become charcoal		760a	1	2010-03-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/3813.html	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	-		become charcoal	become charcoal	become charcoal	become charcoal	become charcoal	become charcoal	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=760a	760	a	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	ⲣ ϫ.	0
5252	2370	0	atJ.	0	 /$gk: [[axrantos]]$/	 /$gk: [[axrantos]]$/	axrantos	760b	1	2010-05-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/5252.html	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	-	αχραντοσ	[αχραντοσ]	[αχραντοσ]		"<span style=""opacity:0.7"">[αχραντοσ]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%87%CF%81%CE%B1%CE%BD%CF%84%CE%BF%CF%83"">αχραντοσ</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=760b	760	b	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	ⲁⲧϫ.	0
8239	2371	0		99	With following preposition or adverb:	With following preposition or adverb:		760b	1	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8239.html						HEADER		With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=760b	760	b																					0
