key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	inflections-B	depth
5524	743	5523	^^^ n-,^^^ mmo=	0	 /$gk: [[spoudazein, speudein]]$/	 /$gk: [[spoudazein, speudein]]$/	spoudazein, speudein	86a	5	2010-06-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/5524.html	<i><b>c</b></i> ⲛ-, <i><b>c</b></i> ⲙⲙⲟ=	<i><b>c</b></i> ⲛ-, <i><b>c</b></i> ⲙⲙⲟ=	c ⲛ-, c ⲙⲙⲟ=	c ⲛ-, c ⲙⲙⲟ=	ⲛ-, ⲙⲙⲟ= (c)	-	σπουδαζειν, σπευδειν	[σπουδαζειν, σπευδειν]	[σπουδαζειν, σπευδειν]		"<span style=""opacity:0.7"">[σπουδαζειν, σπευδειν]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%80%CE%BF%CF%85%CE%B4%CE%B1%CE%B6%CE%B5%CE%B9%CE%BD"">σπουδαζειν</a>, <a href=""https://logeion.uchicago.edu/%CF%83%CF%80%CE%B5%CF%85%CE%B4%CE%B5%CE%B9%CE%BD"">σπευδειν</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=86a	86	a	ⲛ-, ⲙⲙⲟ= (c)	ⲛ-	ⲛ-, ⲙⲙⲟ= (c)	ⲛ-	ⲛ-, ⲙⲙⲟ= (c)	ⲛ-	ⲛ-, ⲙⲙⲟ= (c)	ⲛ-	ⲛ-, ⲙⲙⲟ= (c)	ⲛ-	ⲛ-, ⲙⲙⲟ= (c)	ⲛ-	ⲛ-, ⲙⲙⲟ= (c)	ⲛ-	ⲛ-, ⲙⲙⲟ= (c)	ⲛ-	ⲛ-, ⲙⲙⲟ= (c)	ⲛ-	ⲛ-, ⲙⲙⲟ= (c)	ⲛ-	ⲛ,ⲙⲙⲟ	1
5525	743	5523	^^^ nten-	0				86a	6	2010-06-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/5525.html	<i><b>c</b></i> ⲛⲧⲉⲛ-	<i><b>c</b></i> ⲛⲧⲉⲛ-	c ⲛⲧⲉⲛ-	c ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=86a	86	a	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ	1
415	743	0	reFihs	1	one that hastens /$gk: [[epispoudasths]]$/	one that hastens /$gk: [[epispoudasths]]$/	epispoudasths	86b	7	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/415.html	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ (ⲡ)	noun male	επισπουδαστησ	one that hastens [επισπουδαστησ]	one that hastens [επισπουδαστησ]	one that hastens	"one that hastens <span style=""opacity:0.7"">[επισπουδαστησ]</span>"	"one that hastens <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%80%CE%B9%CF%83%CF%80%CE%BF%CF%85%CE%B4%CE%B1%CF%83%CF%84%CE%B7%CF%83"">επισπουδαστησ</a>]</span>"	one that hastens	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=86b	86	b	ⲣⲉϥⲓⲏⲥ (ⲡ)	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ (ⲡ)	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ (ⲡ)	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ (ⲡ)	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ (ⲡ)	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ (ⲡ)	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ (ⲡ)	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ (ⲡ)	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ (ⲡ)	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ (ⲡ)	ⲣⲉϥⲓⲏⲥ	ⲣⲉϥⲓⲏⲥ,ⲉ̀ⲣⲉϥⲓⲏⲥ,ⲛ̀ⲣⲉϥⲓⲏⲥ,ⲙ̀ⲣⲉϥⲓⲏⲥ,ⲟⲩⲣⲉϥⲓⲏⲥ,ϩⲁⲛⲣⲉϥⲓⲏⲥ,ⲡ̀ⲣⲉϥⲓⲏⲥ,ⲫ̀ⲣⲉϥⲓⲏⲥ,ⲡⲁⲓⲣⲉϥⲓⲏⲥ,ⲡⲁⲣⲉϥⲓⲏⲥ,ⲡⲉⲛⲣⲉϥⲓⲏⲥ,ⲡⲉⲕⲣⲉϥⲓⲏⲥ,ⲡⲉⲣⲉϥⲓⲏⲥ,ⲡⲉⲧⲉⲛⲣⲉϥⲓⲏⲥ,ⲡⲉϥⲣⲉϥⲓⲏⲥ,ⲡⲉⲥⲣⲉϥⲓⲏⲥ,ⲡⲟⲩⲣⲉϥⲓⲏⲥ,ⲛⲓⲣⲉϥⲓⲏⲥ,ⲛⲉⲛⲣⲉϥⲓⲏⲥ,ⲛⲁⲓⲣⲉϥⲓⲏⲥ,ⲛⲁⲣⲉϥⲓⲏⲥ,ⲛⲉⲕⲣⲉϥⲓⲏⲥ,ⲛⲉⲣⲉϥⲓⲏⲥ,ⲛⲉⲧⲉⲛⲣⲉϥⲓⲏⲥ,ⲛⲉϥⲣⲉϥⲓⲏⲥ,ⲛⲉⲥⲣⲉϥⲓⲏⲥ,ⲛⲟⲩⲣⲉϥⲓⲏⲥ	0
414	743	0	iws,ihs	1	speed, diligence /$gk: [[spoudh]]$/ | (as adv /*oftenest*/, [Kenouiws]) /$gk: [[taxus, taxu]]$/	speed, diligence /$gk: [[spoudh]]$/ | (as adv /*oftenest*/, [Kenouiws]) /$gk: [[taxus, taxu]]$/	spoudh, taxus, taxu	86b	8	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/414.html	ⲓⲱⲥ, ⲓⲏⲥ	ⲓⲱⲥ, ⲓⲏⲥ	ⲓⲱⲥ, ⲓⲏⲥ	ⲓⲱⲥ, ⲓⲏⲥ	ⲓⲱⲥ, ⲓⲏⲥ (ⲡ)	noun male	σπουδη, ταχυσ, ταχυ	"speed, diligence [σπουδη]
<i>as adv (oftenest), ϧⲉⲛⲟⲩⲓⲱⲥ</i> [ταχυσ, ταχυ]"	"speed, diligence [σπουδη]
as adv (oftenest), ϧⲉⲛⲟⲩⲓⲱⲥ [ταχυσ, ταχυ]"	"speed, diligence 
<i>as adv (oftenest), ϧⲉⲛⲟⲩⲓⲱⲥ</i>"	"speed, diligence <span style=""opacity:0.7"">[σπουδη]</span>
<i>as adv (oftenest), ϧⲉⲛⲟⲩⲓⲱⲥ</i> <span style=""opacity:0.7"">[ταχυσ, ταχυ]</span>"	"speed, diligence <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%80%CE%BF%CF%85%CE%B4%CE%B7"">σπουδη</a>]</span>
<i>as adv (oftenest), ϧⲉⲛⲟⲩⲓⲱⲥ</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%84%CE%B1%CF%87%CF%85%CF%83"">ταχυσ</a>, <a href=""https://logeion.uchicago.edu/%CF%84%CE%B1%CF%87%CF%85"">ταχυ</a>]</span>"	"speed, diligence 
as adv (oftenest), ϧⲉⲛⲟⲩⲓⲱⲥ"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=86b	86	b	ⲓⲱⲥ, ⲓⲏⲥ (ⲡ)	ⲓⲱⲥ	ⲓⲱⲥ, ⲓⲏⲥ (ⲡ)	ⲓⲱⲥ	ⲓⲱⲥ, ⲓⲏⲥ (ⲡ)	ⲓⲱⲥ	ⲓⲱⲥ, ⲓⲏⲥ (ⲡ)	ⲓⲱⲥ	ⲓⲱⲥ, ⲓⲏⲥ (ⲡ)	ⲓⲱⲥ	ⲓⲱⲥ, ⲓⲏⲥ (ⲡ)	ⲓⲱⲥ	ⲓⲱⲥ, ⲓⲏⲥ (ⲡ)	ⲓⲱⲥ	ⲓⲱⲥ, ⲓⲏⲥ (ⲡ)	ⲓⲱⲥ	ⲓⲱⲥ, ⲓⲏⲥ (ⲡ)	ⲓⲱⲥ	ⲓⲱⲥ, ⲓⲏⲥ (ⲡ)	ⲓⲱⲥ	ⲓⲱⲥ,ⲉ̀ⲓⲱⲥ,ⲛ̀ⲓⲱⲥ,ⲙ̀ⲓⲱⲥ,ⲟⲩⲓⲱⲥ,ϩⲁⲛⲓⲱⲥ,ⲡ̀ⲓⲱⲥ,ⲫ̀ⲓⲱⲥ,ⲡⲁⲓⲓⲱⲥ,ⲡⲁⲓⲱⲥ,ⲡⲉⲛⲓⲱⲥ,ⲡⲉⲕⲓⲱⲥ,ⲡⲉⲓⲱⲥ,ⲡⲉⲧⲉⲛⲓⲱⲥ,ⲡⲉϥⲓⲱⲥ,ⲡⲉⲥⲓⲱⲥ,ⲡⲟⲩⲓⲱⲥ,ⲛⲓⲓⲱⲥ,ⲛⲉⲛⲓⲱⲥ,ⲛⲁⲓⲓⲱⲥ,ⲛⲁⲓⲱⲥ,ⲛⲉⲕⲓⲱⲥ,ⲛⲉⲓⲱⲥ,ⲛⲉⲧⲉⲛⲓⲱⲥ,ⲛⲉϥⲓⲱⲥ,ⲛⲉⲥⲓⲱⲥ,ⲛⲟⲩⲓⲱⲥ,ⲓⲏⲥ,ⲉ̀ⲓⲏⲥ,ⲛ̀ⲓⲏⲥ,ⲙ̀ⲓⲏⲥ,ⲟⲩⲓⲏⲥ,ϩⲁⲛⲓⲏⲥ,ⲡ̀ⲓⲏⲥ,ⲫ̀ⲓⲏⲥ,ⲡⲁⲓⲓⲏⲥ,ⲡⲁⲓⲏⲥ,ⲡⲉⲛⲓⲏⲥ,ⲡⲉⲕⲓⲏⲥ,ⲡⲉⲓⲏⲥ,ⲡⲉⲧⲉⲛⲓⲏⲥ,ⲡⲉϥⲓⲏⲥ,ⲡⲉⲥⲓⲏⲥ,ⲡⲟⲩⲓⲏⲥ,ⲛⲓⲓⲏⲥ,ⲛⲉⲛⲓⲏⲥ,ⲛⲁⲓⲓⲏⲥ,ⲛⲁⲓⲏⲥ,ⲛⲉⲕⲓⲏⲥ,ⲛⲉⲓⲏⲥ,ⲛⲉⲧⲉⲛⲓⲏⲥ,ⲛⲉϥⲓⲏⲥ,ⲛⲉⲥⲓⲏⲥ,ⲛⲟⲩⲓⲏⲥ	0
421	745	0	(B) metSar iwT	4	poverty of dew	poverty of dew		87b	1	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/421.html	(B) ⲙⲉⲧϣⲁⲣ ⲓⲱϯ	(B) ⲙⲉⲧϣⲁⲣ ⲓⲱϯ	(B) ⲙⲉⲧϣⲁⲣ ⲓⲱϯ	(B) ⲙⲉⲧϣⲁⲣ ⲓⲱϯ	(B) ⲙⲉⲧϣⲁⲣ ⲓⲱϯ (ⲧ)	noun female		poverty of dew	poverty of dew	poverty of dew	poverty of dew	poverty of dew	poverty of dew	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=87b	87	b											ⲙⲉⲧϣⲁⲣ ⲓⲱϯ (ⲧ)	ⲙⲉⲧϣⲁⲣ ⲓⲱϯ									ⲙⲉⲧϣⲁⲣ,ⲉ̀ⲙⲉⲧϣⲁⲣ,ⲛ̀ⲙⲉⲧϣⲁⲣ,ⲙ̀ⲙⲉⲧϣⲁⲣ,ⲟⲩⲙⲉⲧϣⲁⲣ,ϩⲁⲛⲙⲉⲧϣⲁⲣ,ⲧ̀ⲙⲉⲧϣⲁⲣ,ⲑ̀ⲙⲉⲧϣⲁⲣ,ⲧⲁⲓⲙⲉⲧϣⲁⲣ,ⲧⲁⲙⲉⲧϣⲁⲣ,ⲧⲉⲛⲙⲉⲧϣⲁⲣ,ⲧⲉⲕⲙⲉⲧϣⲁⲣ,ⲧⲉⲙⲉⲧϣⲁⲣ,ⲧⲉⲧⲉⲛⲙⲉⲧϣⲁⲣ,ⲧⲉϥⲙⲉⲧϣⲁⲣ,ⲧⲉⲥⲙⲉⲧϣⲁⲣ,ⲧⲟⲩⲙⲉⲧϣⲁⲣ,ⲛⲓⲙⲉⲧϣⲁⲣ,ⲛⲉⲛⲙⲉⲧϣⲁⲣ,ⲛⲁⲓⲙⲉⲧϣⲁⲣ,ⲛⲁⲙⲉⲧϣⲁⲣ,ⲛⲉⲕⲙⲉⲧϣⲁⲣ,ⲛⲉⲙⲉⲧϣⲁⲣ,ⲛⲉⲧⲉⲛⲙⲉⲧϣⲁⲣ,ⲛⲉϥⲙⲉⲧϣⲁⲣ,ⲛⲉⲥⲙⲉⲧϣⲁⲣ,ⲛⲟⲩⲙⲉⲧϣⲁⲣ	0
423	746	0	(S) peiaau,piaau	0	(for [ei.])	(for [ei.])		88a	1	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/423.html	(S) ⲡⲉⲓⲁⲁⲩ, ⲡⲓⲁⲁⲩ	(S) ⲡⲉⲓⲁⲁⲩ, ⲡⲓⲁⲁⲩ	(S) ⲡⲉⲓⲁⲁⲩ, ⲡⲓⲁⲁⲩ	(S) ⲡⲉⲓⲁⲁⲩ, ⲡⲓⲁⲁⲩ	(S) ⲡⲉⲓⲁⲁⲩ, ⲡⲓⲁⲁⲩ	-		<i>for ⲉⲓ.</i>	for ⲉⲓ.	<i>for ⲉⲓ.</i>	<i>for ⲉⲓ.</i>	<i>for ⲉⲓ.</i>	for ⲉⲓ.	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88a	88	a	ⲡⲉⲓⲁⲁⲩ, ⲡⲓⲁⲁⲩ	ⲡⲉⲓⲁⲁⲩ																				0
9026	750	0	(B) iS nHemsi	0				88b	1	2014-08-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/9026.html	(B) ⲓϣ ⲛϩⲉⲙⲥⲓ	(B) ⲓϣ ⲛϩⲉⲙⲥⲓ	(B) ⲓϣ ⲛϩⲉⲙⲥⲓ	(B) ⲓϣ ⲛϩⲉⲙⲥⲓ	(B) ⲓϣ ⲛϩⲉⲙⲥⲓ	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b											ⲓϣ ⲛϩⲉⲙⲥⲓ	ⲓϣ ⲛϩⲉⲙⲥⲓ									ⲓϣ	0
4208	751	0		99	tr :	tr :		88b	1	2010-04-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/4208.html						HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b																						0
4209	751	4208		99	With preposition:	With preposition:		88b	2	2010-04-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/4209.html						HEADER		With preposition:	With preposition:	With preposition:	With preposition:	With preposition:	With preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b																						1
4210	751	4209	^^^ e-	0	hang upon, to	hang upon, to		88b	3	2010-04-05	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4210.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		hang upon, to	hang upon, to	hang upon, to	hang upon, to	hang upon, to	hang upon, to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ	2
4211	751	4209	^^^ eJn-	0	hang upon	hang upon		88b	4	2010-04-05	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4211.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-		hang upon	hang upon	hang upon	hang upon	hang upon	hang upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ	2
5529	751	4209	^^^ nsa-	0	hang from	hang from		88b	5	2010-06-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/5529.html	<i><b>c</b></i> ⲛⲥⲁ-	<i><b>c</b></i> ⲛⲥⲁ-	c ⲛⲥⲁ-	c ⲛⲥⲁ-	ⲛⲥⲁ- (c)	-		hang from	hang from	hang from	hang from	hang from	hang from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ	2
5530	751	4209	^^^ HiJn-	0				88b	6	2010-06-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/5530.html	<i><b>c</b></i> ϩⲓϫⲛ-	<i><b>c</b></i> ϩⲓϫⲛ-	c ϩⲓϫⲛ-	c ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ	2
4212	751	4208		99	With adverb:	With adverb:		88b	7	2010-04-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/4212.html						HEADER		With adverb:	With adverb:	With adverb:	With adverb:	With adverb:	With adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b																						1
4213	751	4212	(B) ^^^ epSwi	0	hang up	hang up		88b	8	2010-04-05	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4213.html	(B) <i><b>c</b></i> ⲉⲡϣⲱⲓ	(B) <i><b>c</b></i> ⲉⲡϣⲱⲓ	(B) c ⲉⲡϣⲱⲓ	(B) c ⲉⲡϣⲱⲓ	(B) ⲉⲡϣⲱⲓ (c)	-		hang up	hang up	hang up	hang up	hang up	hang up	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b											ⲉⲡϣⲱⲓ (c)	ⲉⲡϣⲱⲓ									ⲉⲡϣⲱⲓ	2
4214	751	4212	^^^ eHrai,^^^ eHrhi	0	(meaning same)	(meaning same)		88b	9	2010-04-05	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4214.html	<i><b>c</b></i> ⲉϩⲣⲁⲓ, <i><b>c</b></i> ⲉϩⲣⲏⲓ	<i><b>c</b></i> ⲉϩⲣⲁⲓ, <i><b>c</b></i> ⲉϩⲣⲏⲓ	c ⲉϩⲣⲁⲓ, c ⲉϩⲣⲏⲓ	c ⲉϩⲣⲁⲓ, c ⲉϩⲣⲏⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	-		<i>meaning same</i>	meaning same	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	meaning same	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ,ⲉϩⲣⲏⲓ	2
4215	751	0		99	intr :	intr :		88b	10	2010-04-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/4215.html						HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b																						0
4216	751	4215		99	With preposition:	With preposition:		88b	11	2010-04-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/4216.html						HEADER		With preposition:	With preposition:	With preposition:	With preposition:	With preposition:	With preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b																						1
4217	751	4216	^^^ e-	0				88b	12	2010-04-05	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4217.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ	2
4218	751	4216	(B) ^^^ eJen-	0	hang over, threaten	hang over, threaten		88b	13	2010-04-05	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4218.html	(B) <i><b>c</b></i> ⲉϫⲉⲛ-	(B) <i><b>c</b></i> ⲉϫⲉⲛ-	(B) c ⲉϫⲉⲛ-	(B) c ⲉϫⲉⲛ-	(B) ⲉϫⲉⲛ- (c)	-		hang over, threaten	hang over, threaten	hang over, threaten	hang over, threaten	hang over, threaten	hang over, threaten	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b											ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ-									ⲉϫⲉⲛ	2
4219	751	4216	^^^ n-	0				88b	14	2010-04-05	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4219.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=88b	88	b	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ	2
4220	751	4216	^^^ nsa-	0				89a	15	2010-04-05	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4220.html	<i><b>c</b></i> ⲛⲥⲁ-	<i><b>c</b></i> ⲛⲥⲁ-	c ⲛⲥⲁ-	c ⲛⲥⲁ-	ⲛⲥⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=89a	89	a	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ	2
