key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
3546	2248	0	(S) Hrb (F) HrhF	0	wand, (same ?)	wand, (same ?)		702a	1	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3546.html	"(S) ϩⲣⲃ
(F) ϩⲣⲏϥ"	"(S) ϩⲣⲃ
(F) ϩⲣⲏϥ"	ϩⲣⲃ, ϩⲣⲏϥ	"(S) ϩⲣⲃ
(F) ϩⲣⲏϥ"	-		wand, <i>same ?</i>	wand, <i>same ?</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=702a	ϩⲣⲃ						ϩⲣⲏϥ				0
7960	2253	0		99	With following preposition:	With following preposition:		702b	1	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7960.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=702b											0
7961	2253	7960	^^^ e-	0				702b	2	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7961.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=702b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
7962	2253	7960	(sA) ^^^ abal n-	0	from	from		702b	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7962.html	(sA) <i><b>c</b></i> ⲁⲃⲁⲗ ⲛ-	(sA) <i><b>c</b></i> ⲁⲃⲁⲗ ⲛ-	ⲁⲃⲁⲗ ⲛ- (c)	(sA) ⲁⲃⲁⲗ ⲛ- (c)	-		from	from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=702b					ⲁⲃⲁⲗ ⲛ- (c)						1
7963	2253	7960	^^^ Hn-	0	(sim)	(sim)		702b	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7963.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-		<i>sim</i>	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=702b	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	1
7964	2253	7960	^^^ ebol Hn-	0				702b	5	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7964.html	<i><b>c</b></i> ⲉⲃⲟⲗ ϩⲛ-	<i><b>c</b></i> ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=702b	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ- (c)	1
3547	2253	0	(S,sA) ^^	1	quietness	quietness		702b	6	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3547.html	(S, sA) ―	(S, sA) ―	―	(S, sA) ― (ⲡ)	noun male		quietness	quietness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=702b	― (ⲡ)				― (ⲡ)						0
3548	2253	0	(S) o nH.	0	be quiet	be quiet		702b	7	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3548.html	(S) ⲟ ⲛϩ.	(S) ⲟ ⲛϩ.	ⲟ ⲛϩ.	(S) ⲟ ⲛϩ.	-		be quiet	be quiet	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=702b	ⲟ ⲛϩ.										0
3549	2253	0	(S) T H.	0	give quiet, calm	give quiet, calm		702b	8	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3549.html	(S) ϯ ϩ.	(S) ϯ ϩ.	ϯ ϩ.	(S) ϯ ϩ.	-		give quiet, calm	give quiet, calm	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=702b	ϯ ϩ.										0
3550	2253	0	(S) Hrwke	3	(sim ?)	(sim ?)		703a	9	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3550.html	(S) ϩⲣⲱⲕⲉ	(S) ϩⲣⲱⲕⲉ	ϩⲣⲱⲕⲉ	(S) ϩⲣⲱⲕⲉ (noun)	noun		<i>sim ?</i>	<i>sim ?</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703a	ϩⲣⲱⲕⲉ (noun)										0
3551	2253	0	(S) HrhG,HrhJ	2	{intr:} (as [Hrok])	{intr:} (as [Hrok])		703a	10	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3551.html	(S) ϩⲣⲏϭ, ϩⲣⲏϫ	(S) ϩⲣⲏϭ, ϩⲣⲏϫ	ϩⲣⲏϭ, ϩⲣⲏϫ	(S) ϩⲣⲏϭ, ϩⲣⲏϫ	verb		<b>intr:</b> <i>as ϩⲣⲟⲕ</i>	<b>intr:</b> <i>as ϩⲣⲟⲕ</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703a	ϩⲣⲏϭ, ϩⲣⲏϫ										0
3552	2253	0	(S) HorkF	3	(nn /*adj*/), silent, quiet /$gk: [[sighros]]$/	(nn /*adj*/), silent, quiet /$gk: [[sighros]]$/	sighros	703a	11	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3552.html	(S) ϩⲟⲣⲕϥ	(S) ϩⲟⲣⲕϥ	ϩⲟⲣⲕϥ	(S) ϩⲟⲣⲕϥ (noun)	noun	σιγηροσ	<i>nn (adj)</i>, silent, quiet [σιγηροσ]	<i>nn (adj)</i>, silent, quiet	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703a	ϩⲟⲣⲕϥ (noun)										0
8887	2254	0	(B) Krim	0	bird's claw, (same ?)	bird's claw, (same ?)		703a	1	2012-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/8887.html	(B) ϧⲣⲓⲙ	(B) ϧⲣⲓⲙ	ϧⲣⲓⲙ	(B) ϧⲣⲓⲙ	-		bird's claw, <i>same ?</i>	bird's claw, <i>same ?</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703a						ϧⲣⲓⲙ					0
7965	2256	0	(S,F) kouke nH.	0	rind of pomegranate	rind of pomegranate		703a	1	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7965.html	(S, F) ⲕⲟⲩⲕⲉ ⲛϩ.	(S, F) ⲕⲟⲩⲕⲉ ⲛϩ.	ⲕⲟⲩⲕⲉ ⲛϩ.	(S, F) ⲕⲟⲩⲕⲉ ⲛϩ.	-		rind of pomegranate	rind of pomegranate	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703a	ⲕⲟⲩⲕⲉ ⲛϩ.						ⲕⲟⲩⲕⲉ ⲛϩ.				0
7966	2256	0	bw nH.	0	pomegranate tree	pomegranate tree		703a	2	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7966.html	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	-		pomegranate tree	pomegranate tree	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703a	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	ⲃⲱ ⲛϩ.	0
7967	2256	0	ma nH.	0				703a	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7967.html	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703a	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	ⲙⲁ ⲛϩ.	0
7968	2257	0		99	intr :	intr :		703b	1	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7968.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703b											0
7969	2257	7968	^^^ n-	0	with, in	with, in		703b	2	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7969.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-		with, in	with, in	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	1
7970	2257	7968	^^^ Hn-	0	(sim)	(sim)		703b	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7970.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-		<i>sim</i>	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703b	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	1
7971	2257	0		99	tr :	tr :		703b	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7971.html					HEADER		tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703b											0
7972	2257	7971	^^^ n-	0	with	with		703b	5	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7972.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-		with	with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	1
7973	2257	7971	^^^ Hn-	0	(sim)	(sim)		703b	6	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7973.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-		<i>sim</i>	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703b	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	1
7974	2257	7971	^^^ e-	0	for, because of	for, because of		703b	7	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7974.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-		for, because of	for, because of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
7975	2261	0		99	tr :	tr :		704a	1	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7975.html					HEADER		tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=704a											0
7976	2261	7975	^^^ Ken-,^^^ ebol Ken-	0				704a	2	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7976.html	<i><b>c</b></i> ϧⲉⲛ-, <i><b>c</b></i> ⲉⲃⲟⲗ ϧⲉⲛ-	<i><b>c</b></i> ϧⲉⲛ-, <i><b>c</b></i> ⲉⲃⲟⲗ ϧⲉⲛ-	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=704a	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	ϧⲉⲛ-, ⲉⲃⲟⲗ ϧⲉⲛ- (c)	1
7977	2261	7975	^^^ ebol Ha-	0				704a	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7977.html	<i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-	<i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=704a	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	1
7978	2261	7975	met..Hourwou.	0				704a	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7978.html	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=704a	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	ⲙⲉⲧϩⲟⲩⲣⲱⲟⲩ.	1
3553	2262	0	(S) r H.	0	come to flower, blossom /$gk: [[anqein]]$/	come to flower, blossom /$gk: [[anqein]]$/	anqein	704a	1	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3553.html	(S) ⲣ ϩ.	(S) ⲣ ϩ.	ⲣ ϩ.	(S) ⲣ ϩ.	-	ανθειν	come to flower, blossom [ανθειν]	come to flower, blossom	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=704a	ⲣ ϩ.										0
3554	2262	0	(S) tek H. ebol	0	put forth blossom	put forth blossom		704a	2	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3554.html	(S) ⲧⲉⲕ ϩ. ⲉⲃⲟⲗ	(S) ⲧⲉⲕ ϩ. ⲉⲃⲟⲗ	ⲧⲉⲕ ϩ. ⲉⲃⲟⲗ	(S) ⲧⲉⲕ ϩ. ⲉⲃⲟⲗ	-		put forth blossom	put forth blossom	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=704a	ⲧⲉⲕ ϩ. ⲉⲃⲟⲗ										0
3555	2262	0	(S) ouamH.	0	flower-eater, (a beetle)	flower-eater, (a beetle)		704a	3	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3555.html	(S) ⲟⲩⲁⲙϩ.	(S) ⲟⲩⲁⲙϩ.	ⲟⲩⲁⲙϩ.	(S) ⲟⲩⲁⲙϩ.	-		flower-eater, <i>a beetle</i>	flower-eater, <i>a beetle</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=704a	ⲟⲩⲁⲙϩ.										0
3556	2267	0	metH.	0	appearance	appearance		704b	1	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3556.html	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	-		appearance	appearance	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=704b	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	0
3557	2268	0	atH.,atK.	0	voiceless	voiceless		705a	1	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3557.html	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	-		voiceless	voiceless	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=705a	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	ⲁⲧϩ., ⲁⲧϧ.	0
3558	2268	0	(S,sA) nouJe H.,neJ H.	0	throw voice, let a cry /$gk: [[surizein]]$/	throw voice, let a cry /$gk: [[surizein]]$/	surizein	705a	2	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3558.html	(S, sA) ⲛⲟⲩϫⲉ ϩ., ⲛⲉϫ ϩ.	(S, sA) ⲛⲟⲩϫⲉ ϩ., ⲛⲉϫ ϩ.	ⲛⲟⲩϫⲉ ϩ., ⲛⲉϫ ϩ.	(S, sA) ⲛⲟⲩϫⲉ ϩ., ⲛⲉϫ ϩ.	-	συριζειν	throw voice, let a cry [συριζειν]	throw voice, let a cry	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=705a	ⲛⲟⲩϫⲉ ϩ., ⲛⲉϫ ϩ.				ⲛⲟⲩϫⲉ ϩ., ⲛⲉϫ ϩ.						0
