book	chapter	verse	Bohairic	Akhmimic	Fayyumic	OldBohairic	Mesokemic	DialectP	Lycopolitan	Greek	English	Sahidic
Epistle to Philemon	1	10	 ϯϯϩⲟ ⲉ̀ⲣⲟⲕ ⲉⲑⲃⲉ ⲡⲁϣⲏⲣⲓ ⲫⲁⲓ ⲉⲧⲁⲓϫⲫⲟϥ ϧⲉⲛ ⲛⲁⲥⲛⲁⲩϩ ⲟⲛⲏⲥⲓⲙⲟⲥ							 παρακαλῶ σε περὶ τοῦ ἐμοῦ τέκνου, ὃν ἐγέννησα ἐν τοῖς δεσμοῖς Ὀνήσιμον,	 I beseech thee concerning my child, he whom I begat in my bonds, Onēsimos,	 ϯⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙ̅ⲙⲟⲕ ϩⲁ ⲡⲁϣⲏⲣⲉ. ⲡⲁⲓ ⲉⲛⲧⲁⲓϫⲡⲟϥ ϩⲛ̅ ⲛⲁⲙⲣ̅ⲣⲉ. ⲟⲛⲏⲥⲓⲙⲟⲥ.
Epistle to Philemon	1	11	 ⲫⲁⲓ ⲉⲧⲉⲛⲁϥⲟⲓ ⲛ̀ⲁⲧϣⲁⲩ ⲛⲁⲕ ⲛ̀ⲟⲩⲥⲏⲟⲩ ϯⲛⲟⲩ ⲇⲉ ϥⲟⲓ ⲛ̀ϣⲁⲩ ⲛⲏⲓ ⲛⲉⲙⲁⲕ ⲫⲁⲓ ⲉⲧⲁⲓⲟⲩⲟⲣⲡϥ ϩⲁⲣⲟⲕ							 τόν ποτέ σοι ἄχρηστον νυνὶ δὲ σοὶ καὶ ἐμοὶ εὔχρηστον,	 he who was being unserviceable to thee once, but now he is serviceable to me and thee: he whom I sent to thee,	 ⲡⲁⲓ ⲉⲧⲟ ⲛⲁⲕ ⲛ̅ⲁⲧϣⲁⲩ ⲙ̅ⲡⲓⲟⲩⲟⲉⲓϣ. ⲧⲉⲛⲟⲩ ⲇⲉ ⲉϥⲟ ⲛⲁⲕ ⲁⲩⲱ ⲛⲁⲓ ⲛ̅ϣⲁⲩ. ⲁⲓⲧⲛ̅ⲛⲟⲟⲩϥ ϣⲁⲣⲟⲕ.
Epistle to Philemon	1	12	 ⲛ̀ⲑⲟⲕ ⲇⲉ ϣⲟⲡϥ ⲉ̀ⲣⲟⲕ ⲉⲧⲉ ⲫⲁⲓ ⲡⲉ ⲛⲁⲙⲉⲧϣⲁⲛⲑⲙⲁϧⲧ							 ὃν ἀνέπεμψά σοι αὐτόν, τοῦτʼ ἔστιν τὰ ἐμὰ σπλάγχνα·	 but thou receive him, that is to say, my inmost heart.	 ⲛ̅ⲧⲟⲕ ⲇⲉ ϣⲟⲡϥ̅ ⲉⲣⲟⲕ ⲉⲧⲉ ⲡⲁⲓ ⲡⲉ ⲛ̅ⲁⲥⲡⲗⲁⲅⲭⲛⲟⲛ.
Epistle to Philemon	1	13	 ⲫⲁⲓ ⲉⲧⲉⲛⲁⲓⲟⲩⲱϣ ⲁ̀ⲛⲟⲕ ⲉ̀ⲁⲙⲟⲛⲓ ⲙ̀ⲙⲟϥ ϧⲁⲧⲟⲧ ϩⲓⲛⲁ ⲛ̀ⲧⲉϥϣⲉⲙϣⲓ ⲙ̀ⲙⲟⲓ ⲛ̀ⲧⲉⲕϣⲉⲃⲓⲱ ϧⲉⲛ ⲛⲓⲥⲛⲁⲩϩ ⲛ̀ⲧⲉ ⲡⲓⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ							 ὃν ἐγὼ ἐβουλόμην πρὸς ἐμαυτὸν κατέχειν, ἵνα ὑπὲρ σοῦ μοι διακονῇ ἐν τοῖς δεσμοῖς τοῦ εὐαγγελίου,	 He whom I (pron.) was wishing to hold with me, that he might minister to me instead of thee in the bonds of the Gospel:	 ⲡⲁⲓ ⲉⲛⲉⲓⲟⲩⲱϣ ⲉⲁⲙⲁϩⲧⲉ ⲙ̅ⲙⲟϥ ϩⲁⲧⲏⲓ. ϫⲉⲕⲁⲁⲥ ⲉϥⲉϣⲙ̅ϣⲉ ⲛⲁⲓ ⲉⲡⲉⲕⲙⲁ ϩⲛ̅ ⲙ̅ⲙⲣ̅ⲣⲉ ⲙ̅ⲡⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ.
Epistle to Philemon	1	14	 ⲁϭⲛⲉ ⲧⲉⲕⲅⲛⲱⲙⲏ ⲇⲉ ⲙ̀ⲡⲓⲟⲩⲱϣ ⲉ̀ⲉⲣ ϩⲗⲓ ϩⲓⲛⲁ ⲛ̀ⲧⲉϣ̀ⲧⲉⲙ ⲡⲉⲕⲡⲉⲑⲛⲁⲛⲉϥ ϣⲱⲡⲓ ⲕⲁⲧⲁ ⲟⲩⲁⲛⲁⲅⲕⲏ ⲁⲗⲗⲁ ϧⲉⲛ ⲟⲩⲣⲱⲟⲩⲧϥ ⲛ̀ϩⲏⲧ							 χωρὶς δὲ τῆς σῆς γνώμης οὐδὲν ἠθέλησα ποιῆσαι, ἵνα μὴ ὡς κατὰ ἀνάγκην τὸ ἀγαθόν σου ᾖ ἀλλὰ κατὰ ἑκούσιον·	 but without thy opinion I wished not to do anything, that thy goodness might not be according to a necessity, but in a readiness of heart.	 ⲙ̅ⲡⲓⲟⲩⲱϣ ⲇⲉ ⲉⲣ ⲗⲁⲁⲩ ⲁϫⲛ̅ ⲧⲉⲕⲅⲛⲱⲙⲏ ϫⲉ ⲛ̅ⲛⲉ ⲡⲉⲕⲁⲅⲁⲑⲟⲛ ϣⲱⲡⲉ ⲕⲁⲧⲁ ⲟⲩϩⲧⲟⲣ. ⲁⲗⲗⲁ ⲉϩⲛⲁⲕ.
Epistle to Philemon	1	15	 ⲧⲁⲭⲁ ⲅⲁⲣ ⲉⲑⲃⲉⲫⲁⲓ ⲁϥⲫⲱⲣϫ ⲙ̀ⲙⲟⲕ ⲡⲣⲟⲥ ⲟⲩⲟⲩⲛⲟⲩ ϩⲓⲛⲁ ⲛ̀ⲧⲉⲕϭⲓⲧϥ ⲛ̀ⲉⲛⲉϩ							 τάχα γὰρ διὰ τοῦτο ἐχωρίσθη πρὸς ὥραν ἵνα αἰώνιον αὐτὸν ἀπέχῃς,	 For perhaps therefore he was separated from thee for an hour, that thou mightest take him for ever;	 ⲙⲉϣⲁⲕ ⲅⲁⲣ ⲛ̅ⲧⲁϥⲟⲩⲉ ⲙ̅ⲙⲟⲕ. ⲉⲧⲃⲉ ⲡⲁⲓ ⲡⲣⲟⲥⲟⲩⲟⲩⲛⲟⲩ. ϫⲉ ⲉⲕⲉϫⲓⲧϥ̅ ϣⲁ ⲉⲛⲉϩ.
Epistle to Philemon	1	16	 ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩⲃⲱⲕ ⲁⲛ ϫⲉ ⲁⲗⲗⲁ ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩⲥⲟⲛ ⲙ̀ⲙⲉⲛⲣⲓⲧ ⲉϥⲟⲩⲟⲧ ⲉ̀ⲟⲩⲃⲱⲕ ⲙⲁⲗⲓⲥⲧⲁ ⲛⲏⲓ ⲁⲩⲏⲣ ϫⲉ ⲙⲁⲗⲗⲟⲛ ⲛⲁⲕ ⲛⲉⲙ ϧⲉⲛ ⲧⲥⲁⲣⲝ ⲛⲉⲙ ϧⲉⲛ ⲡϭ̅ⲥ̅							 οὐκέτι ὡς δοῦλον ἀλλὰ ὑπὲρ δοῦλον, ἀδελφὸν ἀγαπητόν, μάλιστα ἐμοί, πόσῳ δὲ μᾶλλον σοὶ καὶ ἐν σαρκὶ καὶ ἐν κυρίῳ.	 not any more as a servant, but (a.) as a brother beloved, being better than a servant, especially to me, how much then rather to thee, both in (the) flesh and in the Lord.	 ϩⲱⲥ ϩⲙ̅ϩⲁⲗ ⲁⲛ ϭⲉ. ⲁⲗⲗⲁ ⲡⲉⲧⲛⲁⲁⲁϥ ⲉϩⲙ̅ϩⲁⲗ. ⲟⲩⲥⲟⲛ ⲙ̅ⲙⲉⲣⲓⲧ ⲛⲁⲓ ⲛ̅ϩⲟⲩⲟ. ⲉⲓⲉ ⲟⲩⲏⲣ ϭⲉ ⲛⲁⲕ ϩⲛ̅ ⲧⲥⲁⲣⲝ̅ ⲁⲩⲱ ϩⲙ̅ ⲡϫⲟⲉⲓⲥ.
Epistle to Philemon	1	17	 ⲓⲥϫⲉ ⲟⲩⲛ ϯ ⲛ̀ⲧⲟⲧⲕ ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩϣⲫⲏⲣ ϣⲟⲡϥ ⲉ̀ⲣⲟⲕ ⲙ̀ⲡⲁⲓⲣⲏϯ							 Εἰ οὖν με ἔχεις κοινωνόν, προσλαβοῦ αὐτὸν ὡς ἐμέ.	 If then I am with thee as a partner receive him thus.	 ⲉϣⲱⲡⲉ ϭⲉ ϯϣⲟⲟⲡ ⲛⲁⲕ ⲛ̅ⲕⲟⲓⲛⲱⲛⲟⲥ ϣⲟⲡϥ̅ ⲉⲣⲟⲕ ⲛ̅ⲧⲁϩⲉ.
Epistle to Philemon	1	18	 ⲓⲥϫⲉ ⲇⲉ ⲁϥϭⲓⲧⲕ ⲛ̀ϫⲟⲛⲥ ⲛ̀ϩⲗⲓ ⲓⲉ ⲁⲛ ⲟⲩⲟⲛ ⲉ̀ⲣⲟϥ ⲫⲁⲓ ⲟⲡϥ ⲉ̀ⲣⲟⲓ							 εἰ δέ τι ἠδίκησέν σε ἢ ὀφείλει, τοῦτο ἐμοὶ ἐλλόγα·	 But if he did thee any wrong, or whether he is in debt to (thee), reckon this to me;	 ⲉϣϫⲉ ⲁϥϫⲓⲧⲕ̅ ⲇⲉ ⲛ̅ϭⲟⲛⲥ̅ ⲛ̅ⲟⲩϩⲱⲃ. ⲏ ⲟⲩⲛ̅ⲧⲁⲕ ⲉⲣⲟϥ. ⲡⲁⲓ ⲟⲡϥ̅ ⲉⲣⲟⲓ.
Epistle to Philemon	1	19	 ⲁ̀ⲛⲟⲕ ⲡⲁⲩⲗⲟⲥ ⲁⲓⲥϧⲁⲓ ϧⲉⲛ ⲧⲁϫⲓϫ ⲁ̀ⲛⲟⲕ ⲉⲑⲛⲁⲧⲱⲃ ϩⲓⲛⲁ ⲛ̀ⲧⲁϣ̀ⲧⲉⲙϫⲟⲥ ⲛⲁⲕ ϫⲉ ⲕⲉⲣⲟⲕ ⲙ̀ⲙⲓⲛ ⲙ̀ⲙⲟⲕ ⲉ̀ⲧⲏⲓⲕ ⲛⲏⲓ							 ἐγὼ Παῦλος ἔγραψα τῇ ἐμῇ χειρί, ἐγὼ ἀποτίσω· ἵνα μὴ λέγω σοι ὅτι καὶ σεαυτόν μοι προσοφείλεις.	 I Paul, I wrote it with (lit. in) my hand, I will pay: that I may not say to thee that thou  art debtor thyself to give thee to me.	 ⲁⲛⲟⲕ ⲡⲁⲩⲗⲟⲥ ⲁⲓⲥϩⲁⲓ ⲛ̅ⲧⲁϭⲓϫ ⲁⲛⲟⲕ ⲡⲉⲧⲛⲁⲧⲟⲩⲉⲓⲟ ⲛⲁⲕ. ϫⲉⲕⲁⲥ ⲉⲛⲛⲁϫⲟⲟⲥ ϫⲉ ⲉⲕⲛ̅ⲧⲟⲟⲧ ϩⲱⲱⲕ ⲛ̅ϩⲙⲟⲧ.
