book	chapter	verse	Bohairic	Akhmimic	Fayyumic	OldBohairic	Mesokemic	DialectP	Lycopolitan	Greek	English	Sahidic
Wisdom of Solomon	2	14	 ⲉϥⲉ̀ϣⲱⲡⲓ ⲛⲁⲛ ⲛ̀ⲟⲩⲣⲉϥⲥⲟϩⲓ ⲉ̀ϫⲉⲛ ⲛⲉⲛⲟⲩⲱϣ ⲉϥⲉ̀ⲟⲩⲱⲛϩ ⲉ̀ϩⲣⲏⲓ ⲉ̀ϫⲱⲛ ⲉ̀ⲡϫⲓⲛⲛⲁⲩ ⲉ̀ⲣⲟϥ							 ἐγένετο ἡµῖν εἰς ἔλεγχον ἐννοιῶν ἡµῶν, βαρύς ἐστιν ἡµῖν καὶ βλεπόµενος,	 He was made to reprove our thoughts.	 ϣⲁϥϣⲱⲡⲉ ⲛⲁⲛ ⲉⲩϫⲡⲓⲟ ⲛ̅ⲛⲉⲛⲙⲉⲉⲩⲉ: ϥϩⲟⲣϣ̅ ⲛⲁⲛ ⲉⲛⲁⲩ ⲉⲣⲟϥ.
Wisdom of Solomon	2	15	 ⲉⲑⲃⲉϫⲉ ⲡⲉϥⲗⲁⲟⲥ ⲟⲛⲓ ⲛ̀ⲕⲉⲟⲩⲁⲓ ⲁⲛ ⲟⲩⲟϩ ⲛⲉϥⲙⲱⲓⲧ ⲥⲉⲫⲱⲛϩ ⲛ̀ⲧⲟⲧⲉⲛ							 ὅτι ἀνόµοιος τοῖς ἄMοις ὁ βίος αὐτοῦ, καὶ ἐξηλλαγµέναι αἱ τρίβοι αὐτοῦ·	 He is grievous unto us even to behold: for his life is not like other men’s, his ways are of another fashion.	 ϫⲉ ⲙ̅ⲡⲉϥⲃⲓⲟⲥ ⲉⲓⲛⲉ ⲁⲛ ⲙ̅ⲡⲁ ⲟⲩⲟⲛ ⲛⲓⲙ ⲁⲩⲱ ⲛⲉϥϩⲓⲟⲟⲩⲉ ⲥⲉϣⲟⲃⲉ.
Wisdom of Solomon	2	16	 ⲟⲩⲟϩ ⲛⲏⲡ ⲛ̀ⲧⲟⲧϥ ϫⲉ ϧⲁⲉ̀ ⲉϥⲉ̀ⲟⲩⲉⲓ ⲛ̀ⲛⲉⲛⲙⲱⲓⲧ ⲙ̀ⲫⲣⲏϯ ⲉⲧⲉϥⲟⲩⲉⲓ ⲙ̀ⲙⲟϥ ⲛ̀ⲛⲓⲑⲏⲣⲓⲟⲛ ⲉϥⲉ̀ⲙⲃⲟⲛ ⲉ̀ϫⲉⲛ ϩⲁⲛⲟⲩⲟⲛ ⲛ̀ⲧⲉ ⲛⲓⲉⲗⲉⲩⲑⲉⲣⲟⲥ ⲟⲩⲟϩ ⲉϥⲉ̀ϣⲟⲩϣⲟⲩ ⲙ̀ⲙⲟϥ ϫⲉ ⲫϯ ⲡⲉ ⲡⲉϥⲓⲱⲧ							 εἰς κίβδηλον ἐλογίσθηµεν αὐτῷ, καὶ ἀπέχεται τῶν ὁδῶν ἡµῶν ὡς ἀπὸ ἀκαθαρσιῶν· µακαρίζει ἔσχατα δικαίων καὶ ἀλαζονεύεται πατέρα θεόν.	 We are esteemed of him as counterfeits: he abstaineth from our ways as from filthiness: he pronounceth the end of the just to be blessed, and maketh his boast that God is his father.	 ⲉⲛⲏⲡ ⲛ̅ⲧⲟⲟⲧϥ̅ ⲉϩⲉⲛϫⲟⲟⲩⲧ ⲁⲩⲱ ϥⲥⲁϩⲏⲩ ⲉⲃⲟⲗ ⲛ̅ⲛⲉⲛϩⲓⲟⲟⲩⲉ ⲛ̅ⲑⲉ ⲛ̅ⲛⲓⲁⲕⲁⲑⲁⲣⲥⲓⲁ: ϥ̅ⲙⲁⲕⲁⲣⲓⲍⲉ ⲛ̅ⲑⲁⲏ ⲛ̅ⲛ̅ⲇⲓⲕⲁⲓⲟⲥ ⲁⲩⲱ ϥϣⲟⲩϣⲟⲩ ⲙ̅ⲙⲟϥ ϫⲉ ⲡⲁⲓ̈ⲱⲧ ⲡⲉ ⲡⲛⲟⲩⲧⲉ.
Wisdom of Solomon	2	17	 ⲧⲉⲛϫⲟⲩϣⲧ ϫⲉ ⲁⲣⲏⲟⲩ ⲁϥⲥⲁϫⲓ ϩⲁⲛⲙⲏⲓⲛⲉ ⲉⲩⲉⲣⲇⲟⲕⲓⲙⲁⲍⲓⲛ ⲙ̀ⲫⲏ ⲉⲑⲛⲁϣⲱⲡⲓ ⲙⲉⲛⲉⲛⲥⲁ ⲡⲉϥϫⲱⲕ ⲉ̀ⲃⲟⲗ							 ἴδωµεν εἰ οἱ λόγοι αὐτοῦ ἀληθεῖς, καὶ πειράσωµεν τὰ ἐν ἐκβάσει αὐτοῦ·	 Let us see if his words be true: and let us prove what shall happen in the end of him.	 ⲙⲁⲣⲛ̅ⲛⲁⲩ ϫⲉ ϩⲙ̅ⲙⲉ ⲛⲉ ⲛⲉϥϣⲁϫⲉ ⲁⲩⲱ ⲛ̅ⲧⲛ̅ⲡⲉⲓⲣⲁⲍⲉ ⲛ̅ⲧⲉϥϩⲁⲏ.
Wisdom of Solomon	2	18	 ϫⲉ ⲛⲉ ⲟⲩϣⲏⲣⲓ ⲡⲉ ⲫϯ ϧⲉⲛ ⲟⲩⲙⲉⲑⲙⲏⲓ ⲉϥⲉ̀ⲛⲟϩⲉⲙ ⲛ̀ⲧⲉϥⲯⲩⲭⲏ ⲉϥⲉ̀ⲥⲟⲧⲥ ϧⲉⲛ ⲛⲉⲛϫⲓϫ ⲛ̀ⲛⲓⲁⲛⲧⲓⲕⲓⲙⲉⲛⲟⲥ							 εἰ γάρ ἐστιν ὁ δίκαιος υἱὸς θεοῦ, ἀντιλήµψεται αὐτοῦ καὶ ῥύσεται αὐτὸν ἐκ χειρὸς ἀνθεστηκότων.	 For if the just man be the son of God, he will help him, and deliver him from the hand of his enemies.	 ⲉϣϫⲉ ⲡⲇⲓⲕⲁⲓⲟⲥ ⲅⲁⲣ ⲡⲉ ⲡϣⲏⲣⲉ ⲙ̅ⲡⲛⲟⲩⲧⲉ ϥⲛⲁϣⲟⲡϥ̅ ⲉⲣⲟϥ ⲛϥ̅ⲛⲁϩⲙⲉϥ ⲛ̅ⲧⲟⲟⲧⲟⲩ ⲛ̅ⲛⲉⲧϯ ⲟⲩⲃⲏϥ.
Wisdom of Solomon	2	19	 ⲛⲉⲣⲡⲓⲣⲁⲍⲓⲛ ⲙ̀ⲙⲟϥ ⲉ̀ⲃⲟⲗ ϩⲓⲧⲉⲛ ⲟⲩϣⲱϣ ⲛⲉⲙ ⲟⲩⲃⲁⲍⲁⲛⲟⲥ ⲉⲩⲉⲙⲓ ϧⲉⲛ ⲫⲁⲓ ⲉ̀ⲡⲉϥⲑⲉⲃⲓⲟ ⲉⲩⲉⲙⲓ ⲉ̀ⲧⲉϥⲙⲉⲧⲣⲉⲙⲣⲁⲩϣ ⲛⲉⲙ ⲧⲉϥϩⲩⲡⲟⲙⲟⲛⲏ							 ὕβρει καὶ βασάνῳ ἐτάσωµεν αὐτόν, ἵνα γνῶµεν τὴν ἐπιείκειαν αὐτοῦ καὶ δοκιµάσωµεν τὴν ἀνεξικακίαν αὐτοῦ·	 Let us examine him with despitefulness and torture, that we may know his meekness, and prove his patience.	 ⲙⲁⲣⲛ̅ϩⲉⲧⲁⲍⲉ ⲙ̅ⲙⲟϥ ϩⲛ̅ ϩⲉⲛϣⲱϣ ⲙⲛ̅ ϩⲉⲛⲃⲁⲥⲁⲛⲟⲥ ϫⲉⲕⲁⲥ ⲉⲛⲉⲉⲓⲙⲉ ⲉⲧⲉϥⲙⲛ̅ⲧϩⲁⲕ ⲁⲩⲱ ⲛ̅ⲧⲛ̅ⲇⲟⲕⲓⲙⲁⲍⲉ ⲛ̅ⲧⲉϥⲙⲛ̅ⲧ​ϩⲁⲣϣ̅ ϩⲏⲧ.
Wisdom of Solomon	2	20	 ⲉⲩⲉ̀ϯϩⲁⲡ ⲉ̀ⲣⲟϥ ϧⲉⲛ ⲟⲩⲙⲟⲩ ⲉϥϣⲏϣ ϩⲓⲛⲁ ⲛ̀ⲧⲉ ϯⲗⲱⲓϫⲓ ϣⲱⲡⲓ ⲉ̀ϫⲱϥ ⲉ̀ⲃⲟⲗ ϧⲉⲛ ⲛⲉϥⲥⲁϫⲓ							 θανάτῳ ἀσχήµονι καταδικάσωµεν αὐτόν, ἔσται γὰρ αὐτοῦ ἐπισκοπὴ ἐκ λόγων αὐτοῦ.	 Let us condemn him with a shameful death: for by his own saying he shall be respected.	 ⲙⲁⲣⲛ̅ⲧϭⲁⲉⲓⲟϥ ϩⲛ̅ ⲟⲩⲙⲟⲩ ⲉϥⲥⲏϣ: ⲥⲉⲛⲁϭⲙ̅ ⲡⲉϥϣⲓⲛⲉ ⲅⲁⲣ ⲕⲁⲧⲁ ⲛⲉϥϣⲁϫⲉ.
Wisdom of Solomon	2	21	 ⲉⲩⲉ̀ⲫⲓⲣⲱⲟⲩϣ ϧⲉⲛ ⲫⲁⲓ ⲟⲩⲟϩ ⲉⲩⲉ̀ⲥⲱⲣⲉⲙ ⲁϥⲑⲱⲙ ⲙ̀ⲡⲟⲩϣⲟⲩϣⲟⲩ							 Ταῦτα ἐλογίσαντο, καὶ ἐπλανήθησαν· ἀπετύφλωσεν γὰρ αὐτοὺς ἡ κακία αὐτῶν,	 Such things they did imagine, and were deceived: for their own wickedness hath blinded them.	 ⲛⲁⲓ̈ ⲁⲩⲙⲉⲉⲩⲉ ⲉⲣⲟⲟⲩ ⲁⲩⲱ ⲁⲩⲥⲱⲣⲙ̅: ⲁ ⲧⲉⲩⲕⲁⲕⲓⲁ ⲅⲁⲣ ⲧⲱⲙ ⲙ̅ⲡⲉⲩϩⲏⲧ
Wisdom of Solomon	2	22	 ⲟⲩⲟϩ ⲙ̀ⲡⲟⲩⲉⲙⲓ ⲉ̀ⲡⲓⲙⲩⲥⲧⲏⲣⲓⲟⲛ ⲛ̀ⲧⲉ ⲫϯ ⲟⲩⲟϩ ⲙ̀ⲡⲟⲩⲉⲣⲛⲟⲓⲛ ⲙ̀ⲫⲃⲉⲭⲉ ⲛ̀ⲧⲉ ⲛⲓⲑⲙⲏⲓ ⲟⲩⲟϩ ⲙ̀ⲡⲟⲩⲉⲣⲫⲙⲉⲩⲓ ⲛ̀ⲛⲓⲉⲛⲕⲟⲧ ⲛⲧⲉ ⲛⲓⲯⲩⲭⲏ ⲉⲧⲉ ⲙ̀ⲙⲟⲛ ⲁϭⲛⲓ ⲛ̀ϧⲏⲧⲟⲩ							 καὶ οὐκ ἔγνωσαν µυστήρια θεοῦ οὐδὲ µισθὸν ἤλπισαν ὁσιότητος οὐδὲ ἔκριναν γέρας ψυχῶν ἀµώµων.	 As for the mysteries of God, they knew them not: neither hoped they for the wages of righteousness, nor discerned a reward for blameless souls.	 ⲁⲩⲱ ⲙ̅ⲡⲟⲩⲥⲟⲩⲛ̅ ⲙ̅ⲙⲩⲥⲧⲏⲣⲓⲟⲛ ⲙ̅ⲡⲛⲟⲩⲧⲉ ⲟⲩⲇⲉ ⲙ̅ⲡⲟⲩⲕⲁ ϩⲧⲏⲩ ⲉⲡⲃⲉⲕⲉ ⲛ̅ⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲙ̅ⲡⲟⲩⲡⲓⲥⲧⲉⲩⲉ ⲉⲡⲧⲁⲓ̈ⲟ ⲛ̅ⲛⲉⲯⲩⲭⲏ ⲛ̅ⲛⲉⲧⲟⲩⲁⲁⲃ.
Wisdom of Solomon	2	23								 ὅτι ὁ θεὸς ἔκτισεν τὸν ἄνθρωπον ἐπ’ ἀφθαρσίᾳ καὶ εἰκόνα τῆς ἰδίας ἀϊδιότητος ἐποίησεν αὐτόν·	 For God created man to be immortal, and made him to be an image of his own eternity.	 ϫⲉ ⲡⲛⲟⲩⲧⲉ ⲁϥⲥⲱⲛⲧ̅ ⲙ̅ⲡⲣⲱⲙⲉ ⲉⲩⲙⲛ̅ⲧⲁⲧⲧⲁⲕⲟ ⲁⲩⲱ ⲁϥⲧⲁⲙⲓⲟϥ ϩⲛ̅ ⲑⲓⲕⲱⲛ ⲙ̅ⲡⲉϥⲉⲓⲛⲉ.
