	key	word	type	cz	en	gr	crum	quality	pos	added	updated	created_by	updated_by	coptic	dialect:S	dialect:Sa	dialect:Sf	dialect:A	dialect:sA	dialect:B	dialect:F	dialect:Fb	dialect:O	dialect:NH
0	1	"(S) ouoein (A,sA) oua$^e^$ine (Sa,sA,F) ouaein (B) ouwini (O) ouoin (NH) ouoeine *^<a href=ext codex XIII - Trimorphic Protennoia;158;36;32;ouoeine pe eFSoop Hn ouoeine;codex II - The Apocryphon of John;106;4;9;eFT mpouoeine natSitF"">Ext</a>^*"""	1	světlo /$gk: [[fws, fwtismos]]$/ | úsvit /$gk: [[anatolh, orqros]]$/  | světlo (očí) | (as adj) /$gk: [[fwteinos]]$/	light /$gk: [[fws, fwtismos]]$/ | dawn /$gk: [[anatolh, orqros]]$/  | light (of eyes) | (as adj) /$gk: [[fwteinos]]$/	fws, fwtismos, anatolh, orqros, fwteinos	480a	9	0	2009-09-14	2010-09-29	vagrant	vagrant	(S) ⲟⲩⲟⲉⲓⲛ | (A, sA) ⲟⲩⲁ(ⲉ)ⲓⲛⲉ | (Sa, sA, F) ⲟⲩⲁⲉⲓⲛ | (B) ⲟⲩⲱⲓⲛⲓ | (O) ⲟⲩⲟⲓⲛ | (NH) ⲟⲩⲟⲉⲓⲛⲉ {<a href⸗ext codex XIII - Trimorphic Protennoia;158;36;32;ouoeine pe eFSoop Hn ouoeine;codex II - The Apocryphon of John;106;4;9;eFT mpouoeine natSitF>Ext</a>}	ⲟⲩⲟⲉⲓⲛ	ⲟⲩⲁⲉⲓⲛ		ⲟⲩⲁ(ⲉ)ⲓⲛⲉ	ⲟⲩⲁ(ⲉ)ⲓⲛⲉ | ⲟⲩⲁⲉⲓⲛ	ⲟⲩⲱⲓⲛⲓ	ⲟⲩⲁⲉⲓⲛ		ⲟⲩⲟⲓⲛ	ⲟⲩⲟⲉⲓⲛⲉ {<a href⸗ext codex XIII - Trimorphic Protennoia;158;36;32;ouoeine pe eFSoop Hn ouoeine;codex II - The Apocryphon of John;106;4;9;eFT mpouoeine natSitF>Ext</a>}
1	2	"(S,A,sA,B,F) T (S,F) ti (S) Ti,Tei,tei,tn (A) te (S,B,F) T- (A,F) te- (F) ta- (S) ta$^a^$=,T= (A,sA,F) tee= (A,sA) teet= (A) te= (sA,F) teeit= (B) thi=,thit= (F) tei=,teiei=,teit=,tait= *^and other irregular S,Sa,F forms^* (S) to+,tw+ (Sf) ta+ (A) teie+,te+ (sA) toeie+ (B) toi+ (F) ta$^a^$i+,taaie+ (S,sA,F) ^tai- (S,A,sA) **ma (B) **moi (F) **mai (S,B,F) **ma- (S) **mat=,mhei= (B) **mhi=,mhit=,moit= (F) **mai= (NH) **ma= *^<a href=ext codex II - The Gospel of Thomas;107;49;31;pete pwei pe matnnaeiF"">Ext</a>^*"""	2	{intr:} |$ give, pay (& related meanings) /$gk: [[didonai]]$/ |$ fight | {tr:} |$ (mostly c dat) |$ pay |$ sell (S) |$ smite /$gk: [[tuptein]]$/ | (imperative) |$ (with [T]) |$ (not as imperative B) |$ [Jinm.] | {qual:} given, being upon | (p c), giver	{intr:} |$ give, pay (& related meanings) /$gk: [[didonai]]$/ |$ fight | {tr:} |$ (mostly c dat) |$ pay |$ sell (S) |$ smite /$gk: [[tuptein]]$/ | (imperative) |$ (with [T]) |$ (not as imperative B) |$ [Jinm.] | {qual:} given, being upon | (p c), giver	didonai, tuptein	392a	7	0	2009-09-14	2011-01-09	vagrant	vagrant	(S, A, sA, B, F) ϯ | (S, F) ⲧⲓ | (S) ϯⲓ, ϯⲉⲓ, ⲧⲉⲓ, ⲧⲛ | (A) ⲧⲉ | (S, B, F) ϯ- | (A, F) ⲧⲉ- | (F) ⲧⲁ- | (S) ⲧⲁ(ⲁ)⸗, ϯ⸗ | (A, sA, F) ⲧⲉⲉ⸗ | (A, sA) ⲧⲉⲉⲧ⸗ | (A) ⲧⲉ⸗ | (sA, F) ⲧⲉⲉⲓⲧ⸗ | (B) ⲧⲏⲓ⸗, ⲧⲏⲓⲧ⸗ | (F) ⲧⲉⲓ⸗, ⲧⲉⲓⲉⲓ⸗, ⲧⲉⲓⲧ⸗, ⲧⲁⲓⲧ⸗ {and other irregular S,Sa,F forms} | (S) ⲧⲟ (ⲉϥ), ⲧⲱ (ⲉϥ) | (Sf) ⲧⲁ (ⲉϥ) | (A) ⲧⲉⲓⲉ (ⲉϥ), ⲧⲉ (ⲉϥ) | (sA) ⲧⲟⲉⲓⲉ (ⲉϥ) | (B) ⲧⲟⲓ (ⲉϥ) | (F) ⲧⲁ(ⲁ)ⲓ (ⲉϥ), ⲧⲁⲁⲓⲉ (ⲉϥ) | (S, sA, F) ⲧⲁⲓ- (p.c.) | (S, A, sA) ⲙⲁ (imp.) | (B) ⲙⲟⲓ (imp.) | (F) ⲙⲁⲓ (imp.) | (S, B, F) ⲙⲁ- (imp.) | (S) ⲙⲁⲧ⸗, ⲙⲏⲉⲓ⸗ (imp.) | (B) ⲙⲏⲓ⸗, ⲙⲏⲓⲧ⸗, ⲙⲟⲓⲧ⸗ (imp.) | (F) ⲙⲁⲓ⸗ (imp.) | (NH) ⲙⲁ⸗ {<a href⸗ext codex II - The Gospel of Thomas;107;49;31;pete pwei pe matnnaeiF>Ext</a>} (imp.)	ϯ | ⲧⲓ | ϯⲓ, ϯⲉⲓ, ⲧⲉⲓ, ⲧⲛ | ϯ- | ⲧⲁ(ⲁ)⸗, ϯ⸗ | ⲧⲟ (ⲉϥ), ⲧⲱ (ⲉϥ) | ⲧⲁⲓ- (p.c.) | ⲙⲁ (imp.) | ⲙⲁ- (imp.) | ⲙⲁⲧ⸗, ⲙⲏⲉⲓ⸗ (imp.)		ⲧⲁ (ⲉϥ)	ϯ | ⲧⲉ | ⲧⲉ- | ⲧⲉⲉ⸗ | ⲧⲉⲉⲧ⸗ | ⲧⲉ⸗ | ⲧⲉⲓⲉ (ⲉϥ), ⲧⲉ (ⲉϥ) | ⲙⲁ (imp.)	ϯ | ⲧⲉⲉ⸗ | ⲧⲉⲉⲧ⸗ | ⲧⲉⲉⲓⲧ⸗ | ⲧⲟⲉⲓⲉ (ⲉϥ) | ⲧⲁⲓ- (p.c.) | ⲙⲁ (imp.)	ϯ | ϯ- | ⲧⲏⲓ⸗, ⲧⲏⲓⲧ⸗ | ⲧⲟⲓ (ⲉϥ) | ⲙⲟⲓ (imp.) | ⲙⲁ- (imp.) | ⲙⲏⲓ⸗, ⲙⲏⲓⲧ⸗, ⲙⲟⲓⲧ⸗ (imp.)	ϯ | ⲧⲓ | ϯ- | ⲧⲉ- | ⲧⲁ- | ⲧⲉⲉ⸗ | ⲧⲉⲉⲓⲧ⸗ | ⲧⲉⲓ⸗, ⲧⲉⲓⲉⲓ⸗, ⲧⲉⲓⲧ⸗, ⲧⲁⲓⲧ⸗ {and other irregular S,Sa,F forms} | ⲧⲁ(ⲁ)ⲓ (ⲉϥ), ⲧⲁⲁⲓⲉ (ⲉϥ) | ⲧⲁⲓ- (p.c.) | ⲙⲁⲓ (imp.) | ⲙⲁ- (imp.) | ⲙⲁⲓ⸗ (imp.)			ⲙⲁ⸗ {<a href⸗ext codex II - The Gospel of Thomas;107;49;31;pete pwei pe matnnaeiF>Ext</a>} (imp.)
2	3	(S) na,naa (S,A,sA) nae (S,B) nai (S) naeih (F) nei,neei (S,A,B,F) ^na- *^[naHht, naht]^*	2	{intr:} have pity, mercy /$gk: [[eleein]]$/	{intr:} have pity, mercy /$gk: [[eleein]]$/	eleein	216b	8	0	2009-09-14	2010-06-20	vagrant	vagrant	(S) ⲛⲁ, ⲛⲁⲁ | (S, A, sA) ⲛⲁⲉ | (S, B) ⲛⲁⲓ | (S) ⲛⲁⲉⲓⲏ | (F) ⲛⲉⲓ, ⲛⲉⲉⲓ | (S, A, B, F) ⲛⲁ- { ⲛⲁϩⲏⲧ, ⲛⲁⲏⲧ } (p.c.)	ⲛⲁ, ⲛⲁⲁ | ⲛⲁⲉ | ⲛⲁⲓ | ⲛⲁⲉⲓⲏ | ⲛⲁ- { ⲛⲁϩⲏⲧ, ⲛⲁⲏⲧ } (p.c.)			ⲛⲁⲉ | ⲛⲁ- { ⲛⲁϩⲏⲧ, ⲛⲁⲏⲧ } (p.c.)	ⲛⲁⲉ	ⲛⲁⲓ | ⲛⲁ- { ⲛⲁϩⲏⲧ, ⲛⲁⲏⲧ } (p.c.)	ⲛⲉⲓ, ⲛⲉⲉⲓ | ⲛⲁ- { ⲛⲁϩⲏⲧ, ⲛⲁⲏⲧ } (p.c.)
3	4	(S,A) swte (A) swt (Sf,B,F) swT (S,B) set- (S) sot- (S,A) swt- (S,B) sot= (S) soot= (S,A,F) sat= (S,A) saat=	2	{intr /*rare*/:} redeem, rescue /$gk: [[lutrousqai, ejaireisqai]]$/ | {tr:} /$gk: [[lutrousqai, ruesqai, ejaireisqai, ekpriasqai]]$/	{intr /*rare*/:} redeem, rescue /$gk: [[lutrousqai, ejaireisqai]]$/ | {tr:} /$gk: [[lutrousqai, ruesqai, ejaireisqai, ekpriasqai]]$/	lutrousqai, ejaireisqai, ruesqai, ekpriasqai	362a	8	0	2009-09-14	2014-09-12	vagrant	vagrant	(S, A) ⲥⲱⲧⲉ | (A) ⲥⲱⲧ | (Sf, B, F) ⲥⲱϯ | (S, B) ⲥⲉⲧ- | (S) ⲥⲟⲧ- | (S, A) ⲥⲱⲧ- | (S, B) ⲥⲟⲧ⸗ | (S) ⲥⲟⲟⲧ⸗ | (S, A, F) ⲥⲁⲧ⸗ | (S, A) ⲥⲁⲁⲧ⸗	ⲥⲱⲧⲉ | ⲥⲉⲧ- | ⲥⲟⲧ- | ⲥⲱⲧ- | ⲥⲟⲧ⸗ | ⲥⲟⲟⲧ⸗ | ⲥⲁⲧ⸗ | ⲥⲁⲁⲧ⸗		ⲥⲱϯ	ⲥⲱⲧⲉ | ⲥⲱⲧ | ⲥⲱⲧ- | ⲥⲁⲧ⸗ | ⲥⲁⲁⲧ⸗		ⲥⲱϯ | ⲥⲉⲧ- | ⲥⲟⲧ⸗	ⲥⲱϯ | ⲥⲁⲧ⸗
4	5	(S,A,sA,F) ei (sA,B,F) i (S) **amou	2	{intr:} come, go /$gk: [[erxesqai, hkein]]$/ | (as auxil. or subsidiary), be about to	{intr:} come, go /$gk: [[erxesqai, hkein]]$/ | (as auxil. or subsidiary), be about to	erxesqai, hkein	70a	8	0	2009-09-14	2010-06-02	vagrant	vagrant	(S, A, sA, F) ⲉⲓ | (sA, B, F) ⲓ | (S) ⲁⲙⲟⲩ (imp.)	ⲉⲓ | ⲁⲙⲟⲩ (imp.)			ⲉⲓ	ⲉⲓ | ⲓ	ⲓ	ⲉⲓ | ⲓ
5	6	(S,sA) Jpo *^for [tSpo]^* (A) tQpo (B) Jfo (F) Jpa (S,A,F) Jpe- (A) tQpe-,tQpo- (S,sA) Jpo- (sA,F) Jpa- (F) Spa- (B) Jfe-,tHfe- (S) Jpo= (A) tQpa= (sA,F) Jpa= (B) Jfo= (S) Jpaeit+ (B) Jfhout+	2	{tr:} |$ beget, bring forth (of male or female) (/*causative of [Swpe]*/) /$gk: [[gennan, tekein]]$/ |$ acquire /$gk: [[ktasqai, poiein]]$/	{tr:} |$ beget, bring forth (of male or female) (/*causative of [Swpe]*/) /$gk: [[gennan, tekein]]$/ |$ acquire /$gk: [[ktasqai, poiein]]$/	gennan, tekein, ktasqai, poiein	778b	8	0	2009-09-14	2010-08-15	vagrant	vagrant	(S, sA) ϫⲡⲟ {for ⲧϣⲡⲟ } | (A) ⲧⳉⲡⲟ | (B) ϫⲫⲟ | (F) ϫⲡⲁ | (S, A, F) ϫⲡⲉ- | (A) ⲧⳉⲡⲉ-, ⲧⳉⲡⲟ- | (S, sA) ϫⲡⲟ- | (sA, F) ϫⲡⲁ- | (F) ϣⲡⲁ- | (B) ϫⲫⲉ-, ⲧϩⲫⲉ- | (S) ϫⲡⲟ⸗ | (A) ⲧⳉⲡⲁ⸗ | (sA, F) ϫⲡⲁ⸗ | (B) ϫⲫⲟ⸗ | (S) ϫⲡⲁⲉⲓⲧ (ⲉϥ) | (B) ϫⲫⲏⲟⲩⲧ (ⲉϥ)	ϫⲡⲟ {for ⲧϣⲡⲟ } | ϫⲡⲉ- | ϫⲡⲟ- | ϫⲡⲟ⸗ | ϫⲡⲁⲉⲓⲧ (ⲉϥ)			ⲧⳉⲡⲟ | ϫⲡⲉ- | ⲧⳉⲡⲉ-, ⲧⳉⲡⲟ- | ⲧⳉⲡⲁ⸗	ϫⲡⲟ {for ⲧϣⲡⲟ } | ϫⲡⲟ- | ϫⲡⲁ- | ϫⲡⲁ⸗	ϫⲫⲟ | ϫⲫⲉ-, ⲧϩⲫⲉ- | ϫⲫⲟ⸗ | ϫⲫⲏⲟⲩⲧ (ⲉϥ)	ϫⲡⲁ | ϫⲡⲉ- | ϫⲡⲁ- | ϣⲡⲁ- | ϫⲡⲁ⸗
6	7	(S,B) aHo (S) aHou (A) eHo (F) aHa (B) aHor (S) *aHwwr (A) *eHwr (B) *aHwr (F) *aHwwr	1	treasure /$gk: [[qhsauros]]$/ | treasury, store house	treasure /$gk: [[qhsauros]]$/ | treasury, store house	qhsauros	24b	6	0	2009-09-14	2010-01-23	vagrant	vagrant	(S, B) ⲁϩⲟ | (S) ⲁϩⲟⲩ | (A) ⲉϩⲟ | (F) ⲁϩⲁ | (B) ⲁϩⲟⲣ | (S) ⲁϩⲱⲱⲣ (ⲛ) | (A) ⲉϩⲱⲣ (ⲛ) | (B) ⲁϩⲱⲣ (ⲛ) | (F) ⲁϩⲱⲱⲣ (ⲛ)	ⲁϩⲟ | ⲁϩⲟⲩ | ⲁϩⲱⲱⲣ (ⲛ)			ⲉϩⲟ | ⲉϩⲱⲣ (ⲛ)		ⲁϩⲟ | ⲁϩⲟⲣ | ⲁϩⲱⲣ (ⲛ)	ⲁϩⲁ | ⲁϩⲱⲱⲣ (ⲛ)
7	8	(S,B,F) ouwn (S,Sa,sA) ouhn (A,sA) ouen (A) eouen (S,B,F) a$^o^$uwn (S) oun- (A) aoun- (S,B,F) ouhn+ (sA) ouen+ (O) ^ouan- (S,B,F,O) **aouwn (S) **oun- (A) **euen,aoun-	2	{intr:} open, be open /$gk: [[anoigein, dianoigein, rhgnunai]]$/ | {tr:} /$gk: [[anoigein, dianoigein, xainein]]$/ | (p c O)	{intr:} open, be open /$gk: [[anoigein, dianoigein, rhgnunai]]$/ | {tr:} /$gk: [[anoigein, dianoigein, xainein]]$/ | (p c O)	anoigein, rhgnunai, dianoigein, xainein	482b	8	0	2009-09-14	2010-08-05	vagrant	vagrant	(S, B, F) ⲟⲩⲱⲛ | (S, Sa, sA) ⲟⲩⲏⲛ | (A, sA) ⲟⲩⲉⲛ | (A) ⲉⲟⲩⲉⲛ | (S, B, F) ⲁ(ⲟ)ⲩⲱⲛ | (S) ⲟⲩⲛ- | (A) ⲁⲟⲩⲛ- | (S, B, F) ⲟⲩⲏⲛ (ⲉϥ) | (sA) ⲟⲩⲉⲛ (ⲉϥ) | (O) ⲟⲩⲁⲛ- (p.c.) | (S, B, F, O) ⲁⲟⲩⲱⲛ (imp.) | (S) ⲟⲩⲛ- (imp.) | (A) ⲉⲩⲉⲛ, ⲁⲟⲩⲛ- (imp.)	ⲟⲩⲱⲛ | ⲟⲩⲏⲛ | ⲁ(ⲟ)ⲩⲱⲛ | ⲟⲩⲛ- | ⲟⲩⲏⲛ (ⲉϥ) | ⲁⲟⲩⲱⲛ (imp.) | ⲟⲩⲛ- (imp.)	ⲟⲩⲏⲛ		ⲟⲩⲉⲛ | ⲉⲟⲩⲉⲛ | ⲁⲟⲩⲛ- | ⲉⲩⲉⲛ, ⲁⲟⲩⲛ- (imp.)	ⲟⲩⲏⲛ | ⲟⲩⲉⲛ | ⲟⲩⲉⲛ (ⲉϥ)	ⲟⲩⲱⲛ | ⲁ(ⲟ)ⲩⲱⲛ | ⲟⲩⲏⲛ (ⲉϥ) | ⲁⲟⲩⲱⲛ (imp.)	ⲟⲩⲱⲛ | ⲁ(ⲟ)ⲩⲱⲛ | ⲟⲩⲏⲛ (ⲉϥ) | ⲁⲟⲩⲱⲛ (imp.)		ⲟⲩⲁⲛ- (p.c.) | ⲁⲟⲩⲱⲛ (imp.)
8	9	(S,A,sA,B,F) Swp (S,A,sA,B) Sp- (S,B) Sep- (S,F) Sap- (S,sA) Swp- (S,B) Sop= (Sa,A,sA,F) Sap= (S,A,B,F) Shp+ (sA,B) ^Sap-	2	{intr:} |$ receive, contain, take, suffer /$gk: [[analambanein, xwrein, pasxein, dexesqai]]$/ |$ buy /$gk: [[agorazein, ktasqai]]$/ | {qual:} acceptable /$gk: [[dektos]]$/ | (p c sA,B), receiver	{intr:} |$ receive, contain, take, suffer /$gk: [[analambanein, xwrein, pasxein, dexesqai]]$/ |$ buy /$gk: [[agorazein, ktasqai]]$/ | {qual:} acceptable /$gk: [[dektos]]$/ | (p c sA,B), receiver	analambanein, xwrein, pasxein, dexesqai, agorazein, ktasqai, dektos	574b	8	0	2009-09-14	2010-08-10	vagrant	vagrant	(S, A, sA, B, F) ϣⲱⲡ | (S, A, sA, B) ϣⲡ- | (S, B) ϣⲉⲡ- | (S, F) ϣⲁⲡ- | (S, sA) ϣⲱⲡ- | (S, B) ϣⲟⲡ⸗ | (Sa, A, sA, F) ϣⲁⲡ⸗ | (S, A, B, F) ϣⲏⲡ (ⲉϥ) | (sA, B) ϣⲁⲡ- (p.c.)	ϣⲱⲡ | ϣⲡ- | ϣⲉⲡ- | ϣⲁⲡ- | ϣⲱⲡ- | ϣⲟⲡ⸗ | ϣⲏⲡ (ⲉϥ)	ϣⲁⲡ⸗		ϣⲱⲡ | ϣⲡ- | ϣⲁⲡ⸗ | ϣⲏⲡ (ⲉϥ)	ϣⲱⲡ | ϣⲡ- | ϣⲱⲡ- | ϣⲁⲡ⸗ | ϣⲁⲡ- (p.c.)	ϣⲱⲡ | ϣⲡ- | ϣⲉⲡ- | ϣⲟⲡ⸗ | ϣⲏⲡ (ⲉϥ) | ϣⲁⲡ- (p.c.)	ϣⲱⲡ | ϣⲁⲡ- | ϣⲁⲡ⸗ | ϣⲏⲡ (ⲉϥ)
9	10	(S,sA,B,F) S- (S,F) eS- (Sa) H- (A) Q-	2	(impers vb, lit) know, (so) be able, permitted /$gk: [[dunasqai, isxuein]]$/ |$ (with pronom subj) |$$ (c neg pref often = adj in [[a―tos]]), unable to |$$ (sim with [at-] B) |$ (with nom subj)	(impers vb, lit) know, (so) be able, permitted /$gk: [[dunasqai, isxuein]]$/ |$ (with pronom subj) |$$ (c neg pref often = adj in [[a―tos]]), unable to |$$ (sim with [at-] B) |$ (with nom subj)	dunasqai, isxuein	541a	6	0	2009-09-14	2012-04-02	vagrant	vagrant	(S, sA, B, F) ϣ- | (S, F) ⲉϣ- | (Sa) ϩ- | (A) ⳉ-	ϣ- | ⲉϣ-	ϩ-		ⳉ-	ϣ-	ϣ-	ϣ- | ⲉϣ-
10	11	(S,A) amaHte,amaHe (A,B) amaHi (sA) emaHte (F) ameHi,emeHi,meHi	2	{intr:} převládnout, vládnout, být mocný, potlačit /$gk: [[kratein, katexein]]$/ | {tr:} zmocnit se, uchvátit, držet, omezit, zadržet /$gk: [[lambanein]]$/	{intr:} prevail, rule, be in possession, valid, (also) lay hold on, (so) restrain /$gk: [[kratein, katexein]]$/ | {tr:} grasp, embrace, possess, restrict, detain /$gk: [[lambanein]]$/	kratein, katexein, lambanein	9a	9	0	2009-09-14	2010-10-27	vagrant	vagrant	(S, A) ⲁⲙⲁϩⲧⲉ, ⲁⲙⲁϩⲉ | (A, B) ⲁⲙⲁϩⲓ | (sA) ⲉⲙⲁϩⲧⲉ | (F) ⲁⲙⲉϩⲓ, ⲉⲙⲉϩⲓ, ⲙⲉϩⲓ	ⲁⲙⲁϩⲧⲉ, ⲁⲙⲁϩⲉ			ⲁⲙⲁϩⲧⲉ, ⲁⲙⲁϩⲉ | ⲁⲙⲁϩⲓ	ⲉⲙⲁϩⲧⲉ	ⲁⲙⲁϩⲓ	ⲁⲙⲉϩⲓ, ⲉⲙⲉϩⲓ, ⲙⲉϩⲓ
11	12	(S,A,sA,B,F) twbH (S,F) twbaH (S,A,sA) tbH- (S) tebH- (Sa,A) twbH- (S,B) tobH= (Sf) taHb= (F) tabaH=	2	{intr:} pray, entreat /$gk: [[euxesqai, deisqai]]$/ | {tr:} entreat, console	{intr:} pray, entreat /$gk: [[euxesqai, deisqai]]$/ | {tr:} entreat, console	euxesqai, deisqai	402a	8	0	2009-09-14	2010-07-23	vagrant	vagrant	(S, A, sA, B, F) ⲧⲱⲃϩ | (S, F) ⲧⲱⲃⲁϩ | (S, A, sA) ⲧⲃϩ- | (S) ⲧⲉⲃϩ- | (Sa, A) ⲧⲱⲃϩ- | (S, B) ⲧⲟⲃϩ⸗ | (Sf) ⲧⲁϩⲃ⸗ | (F) ⲧⲁⲃⲁϩ⸗	ⲧⲱⲃϩ | ⲧⲱⲃⲁϩ | ⲧⲃϩ- | ⲧⲉⲃϩ- | ⲧⲟⲃϩ⸗	ⲧⲱⲃϩ-	ⲧⲁϩⲃ⸗	ⲧⲱⲃϩ | ⲧⲃϩ- | ⲧⲱⲃϩ-	ⲧⲱⲃϩ | ⲧⲃϩ-	ⲧⲱⲃϩ | ⲧⲟⲃϩ⸗	ⲧⲱⲃϩ | ⲧⲱⲃⲁϩ | ⲧⲁⲃⲁϩ⸗
