book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	32	32	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲛⲉϥⲟⲃϣϥ ⲉⲧⲙⲛ̅ⲧϩⲙ̅ϩⲁⲗ ⲛ̅ⲟⲩⲟⲣⲫⲁⲛⲟⲥ ⲁⲩⲱ ⲟⲩⲭⲏⲣⲁ ⲉⲥϣⲁⲛϫⲱ ⲙ̅ⲡⲉⲥϣⲁϫⲉ.	He will not despise the supplication of the fatherless; nor the widow, when she poureth out her complaint.							
Wisdom of Jesus son of Sirach	32	32	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲏ ⲙⲉⲣⲉ ⲛ̅ⲣⲙ̅ⲉⲓⲏ ⲛ̅ⲟⲩⲭⲏⲣⲁ ⲉⲓ̈ ⲉϫⲛ̅ ⲛⲉⲥⲟⲩⲟⲟϭⲉ ⲁⲩⲱ ⲉⲣⲉ ⲡⲉⲥⲁϣⲕⲁⲕ ⲛ̅ⲛⲏⲩ ⲉϫⲛ̅ ⲡⲉⲛⲧⲁϥⲛ̅ⲧⲟⲩ ⲉϩⲣⲁⲓ̈;	Do not the tears run down the widow’s cheeks? and is not her cry against him that causeth them to fall?							
Wisdom of Jesus son of Sirach	32	32	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲩⲛⲁϫⲓ ⲡⲉⲧⲣ̅ϩⲱⲃ ⲉϩⲛⲁϥ ⲁⲩⲱ ⲡⲉϥⲥⲟⲡⲥ̅ ⲛⲁⲡⲱϩ ϣⲁ ⲛⲉⲕⲗⲟⲟⲗⲉ.	He that serveth the Lord shall be accepted with favour, and his prayer shall reach unto the clouds.							
Wisdom of Jesus son of Sirach	32	32	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲡⲉϣⲗⲏⲗ ⲙ̅ⲡⲉⲧⲑⲃ̅ⲃⲓⲏⲩ ϫⲉⲧ ⲛⲉⲕⲗⲟⲟⲗⲉ ⲁⲩⲱ ⲛⲉⲩⲥⲉⲡⲥⲱⲡϥ̅ ⲉⲙⲡϥ̅ϩⲱⲛ ⲉϩⲟⲩⲛ	The prayer of the humble pierceth the clouds: and till it come nigh, he will not be comforted;							
Wisdom of Jesus son of Sirach	32	32		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲛⲉϥⲥⲁϩⲱϥ ⲉⲃⲟⲗ ⲉⲙⲡⲉ ⲡⲉⲧϫⲟⲥⲉ ϭⲙ̅ ⲡⲉϥϣⲓⲛⲉ ⲁⲩⲱ ϥⲛⲁⲕⲣⲓⲛⲉ ⲛ̅ⲛ̅ⲇⲓⲕⲁⲓⲟⲥ ⲛϥ̅ⲣ̅ ⲡⲉⲩϩⲁⲡ.	and will not depart, till the most High shall behold to judge righteously, and execute judgment.							
Wisdom of Jesus son of Sirach	32	32	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲛ̅ⲛⲉ ⲡϫⲟⲉⲓⲥ ⲱⲥⲕ̅ ⲁⲩⲱ ⲛ̅ⲛⲉϥϩⲟⲣϣ ⲛ̅ϩⲏⲧ ⲉϩⲣⲁⲓ̈ ⲉϫⲱⲟⲩ ϣⲁⲛⲧϥ̅ⲟⲩⲱϣϥ̅ ⲛ̅ⲛ̅ϯⲡⲉ ⲛ̅ⲛ̅ⲁⲧⲛⲁ.	For the Lord will not be slack, neither will the Mighty be patient toward them, till he have smitten in sunder the loins of the unmerciful,							
Wisdom of Jesus son of Sirach	32	32		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲛϥ̅ⲧⲱⲱⲃⲉ ⲛ̅ⲟⲩⲕⲃⲁ ⲛ̅ⲛ̅ϩⲉⲑⲛⲟⲥ ϣⲁⲛⲧϥ̅ϥⲓ ⲛ̅ⲙ̅ⲙⲏⲏϣⲉ ⲛ̅ⲣⲉϥϣ...	and repayed vengeance to the heathen; till he have taken away the multitude of the proud, and broken the sceptre of the unrighteous;							
Wisdom of Jesus son of Sirach	32	32	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲛϥ̅ⲟⲩⲱϣϥ̅ ⲛ̅ⲛⲉϭⲣⲏⲡⲉ ⲛ̅ⲛ̅ⲣⲉϥϫⲓⲛ̅ϭⲟⲛⲥ̅. ⲁⲩⲱ ⲛⲉϩⲃⲏⲩⲉ ⲛ̅ⲛ̅ⲣⲱⲙⲉ ⲕⲁⲧⲁ ⲛⲉⲩⲙⲉⲉⲩⲉ	Till he have rendered to every man according to his deeds, and to the works of men according to their devices;							
Wisdom of Jesus son of Sirach	32	32		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲛⲧϥ̅ⲕⲣⲓⲛⲉ ⲛ̅ⲧⲉⲕⲣⲓⲥⲓⲥ ⲙ̅ⲡⲉϥⲗⲁⲟⲥ ⲁⲩⲱ ⲛϥ̅ⲉⲩⲫⲣⲁⲛⲉ ⲙ̅ⲙⲟⲟⲩ ϩⲙ̅ ⲡⲉϥⲛⲁ.	till he have judged the cause of his people, and made them to rejoice in his mercy.							
Wisdom of Jesus son of Sirach	32	32	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣϫⲉ ⲛⲉⲥⲉ ⲡⲛⲁ ϩⲙ̅ ⲡⲉⲟⲩⲟⲉⲓϣ ⲛ̅ⲧⲉⲑⲗⲓⲯⲓⲥ: ⲛ̅ⲑⲉ ⲛ̅ⲛⲉⲕⲗⲟⲟⲗⲉ ⲛ̅ϩⲱⲟⲩ ⲙ̅ⲡⲉⲟⲩⲟⲉⲓϣ ⲉⲙⲛ̅ϩⲱⲟⲩ.	Mercy is seasonable in the time of affliction, as clouds of rain in the time of drought.							
Wisdom of Jesus son of Sirach	33	33	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲁ ⲛⲁⲛ ⲡϫⲟⲉⲓⲥ ⲡⲛⲟⲩⲧⲉ ⲛ̅ⲟⲩⲟⲛ ⲛⲓⲙ ⲛⲅ̅ϭⲱϣⲧ̅ ⲉϫⲱⲛ.	Have mercy upon us, O Lord God of all, and behold us:							
Wisdom of Jesus son of Sirach	33	33	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲅ̅ⲉⲓⲛⲉ ⲛ̅ⲧⲉⲕϩⲟⲧⲉ ⲉϫⲛ̅ ⲛ̅ϩⲉⲑⲛⲟⲥ ⲧⲏⲣⲟⲩ ⲛⲅ̅ϥⲓ ⲉϩⲣⲁⲓ̈ ⲛ̅ⲧⲉⲕϭⲓϫ ⲉϫⲛ̅ ⲛ̅ϩⲉⲑⲛⲟⲥ ⲛ̅ϣⲙ̅ⲙⲟ.	And send thy fear upon all the nations that seek not after thee. (3) Lift up thy hand against the strange nations,							
Wisdom of Jesus son of Sirach	33	33		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲙⲁⲣⲟⲩⲛⲁⲩ ⲉⲧⲉⲕϭⲟⲙ ⲛ̅ⲑⲉ ⲉⲛⲧⲁⲕⲧⲃ̅ⲃⲟ ⲛ̅ϩⲏⲧⲛ̅ ⲙ̅ⲡⲉⲩⲙ̅ⲧⲟ ⲉⲃⲟⲗ: ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲉⲕⲉⲁⲓ̈ⲁⲓ̈ ⲛ̅ϩⲏⲧⲟⲩ ⲙ̅ⲡⲉⲛⲙ̅ⲧⲟ ⲉⲃⲟⲗ.	and let them see thy power. (4) As thou wast sanctified in us before them: so be thou magnified among them before us.							
Wisdom of Jesus son of Sirach	33	33	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲙⲁⲣⲟⲩⲥⲟⲩⲱⲛⲅ̅ ⲕⲁⲧⲁ ⲑⲉ ⲉⲛⲧⲁⲛⲥⲟⲩⲱⲛⲅ̅ ϫⲉ ⲙ̅ⲙⲛ̅ ⲛⲟⲩⲧⲉ ⲃ̅ⲃⲗ̅ⲗⲁⲕ ⲡϫⲟⲉⲓⲥ.	And let them know thee, as we have known thee, that there is no God but only thou, O God.							
Wisdom of Jesus son of Sirach	33	33	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲣⲓ ϩⲛ̅ⲙⲁⲉⲓⲛ ⲛ̅ⲃⲣ̅ⲣⲉ ⲛⲅ̅ϣⲓⲃⲉ ⲛ̅ⲛⲉⲕϣⲡⲏⲣⲉ.	Shew new signs, and make other strange wonders:							
Wisdom of Jesus son of Sirach	33	33		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲁⲧⲟⲩⲛ̅ⲉⲥ ⲡⲉⲕϭⲱⲛⲧ̅ ⲛⲅ̅ⲡⲱϩⲧ̅ ⲛ̅ⲧⲉⲕⲟⲣⲅⲏ ⲛⲅ̅ⲧⲁⲕⲟ ⲙ̅ⲡⲉⲧⲟⲩⲃⲏⲕ ⲛⲅ̅ⲟⲩⲱⲥϥ̅ ⲙ̅ⲡϫⲁϫⲉ.	glorify thy hand and thy right arm, that they may set forth thy wondrous works.							
Wisdom of Jesus son of Sirach	33	33	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		..... ⲙ̅ⲡⲉⲟⲩⲟⲉⲓϣ ⲛⲅ̅ⲣ̅ⲡⲙⲉⲉⲩⲉ ⲙ̅ⲡⲧⲱϣ ⲁⲩⲱ ⲙⲁⲣⲟⲩϫⲱ ⲛ̅ⲛⲉⲕⲙⲛ̅ⲧⲛⲟϭ ϩⲛ̅ ⲟⲩⲟⲣⲅⲏ ⲛ̅ⲕⲱϩⲧ̅.	Raise up indignation, and pour out wrath: take away the adversary, and destroy the enemy. (8) Sake the time short, remember the covenant, and let them declare thy wonderful works.							
Wisdom of Jesus son of Sirach	33	33	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲁⲣⲉ ⲛⲉⲧⲑⲙ̅ⲕⲟ ⲙ̅ⲡⲉⲕⲗⲁⲟⲥ ⲧⲁⲕⲟ ⲙⲁⲣⲟⲩⲟⲩⲱⲙ ⲙ̅ⲡⲉⲧⲉ ⲛϥ̅ⲛⲁⲟⲩϫⲁⲓ̈ ⲁⲛ.	Let him that escapeth be consumed by the rage of the fire; and let them perish that oppress the people.							
Wisdom of Jesus son of Sirach	33	33	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲱϣϥ̅ ⲛ̅ⲧⲁⲡⲉ ⲛ̅ⲛ̅ⲁⲣⲭⲱⲛ ⲙ̅ⲡϫⲁϫⲉ ⲛⲉⲧϫⲱ ⲙ̅ⲙⲟⲥ ϫⲉ ⲙⲛ̅ ⲗⲁⲁⲩ ⲛ̅ⲃⲗ̅ⲗⲁⲛ.	Smite in sunder the heads of the rulers of the heathen, that say, There is none other but we.							
Wisdom of Jesus son of Sirach	33	33	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲱⲟⲩϩ ⲉϩⲟⲩⲛ ⲛⲉⲫⲩⲗⲏ ⲛ̅ⲓ̈ⲁⲕⲱⲃ.	Gather all the tribes of Jacob together, and inherit thou them, as from the beginning.							
Wisdom of Jesus son of Sirach	33	33	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩϩⲏⲧ ⲉϥⲣⲟⲟⲩⲧ ⲁⲩⲱ ⲉϥⲙⲟⲧⲛ̅ ⲉϫⲛ̅ ϩⲛ̅ϭⲓⲛⲟⲩⲟⲟⲙ ⲉϥⲛⲁϥⲓ ⲡⲣⲟⲟⲩϣ ⲛ̅ⲛⲉϥϭⲓⲛ̅ⲟⲩⲱⲙ.	A cheerful and good heart will have a care of his meat and diet.							
Wisdom of Jesus son of Sirach	34	34	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲧⲟⲩϣⲏ ⲛ̅ⲣⲟⲉⲓⲥ ⲙ̅ⲡⲣⲙ̅ⲙⲁⲟ ⲃⲱⲗ ⲉⲃⲟⲗ ⲛ̅ⲛⲉϥⲥⲁⲣⲝ̅ ⲁⲩⲱ ϣⲁⲣⲉ ⲡⲉϥⲣⲟⲟⲩϣ ⲥⲁϩⲉ ⲫⲓⲛⲏⲃ ⲉⲃⲟⲗ ⲙ̅ⲙⲟϥ.	Watching for riches consumeth the flesh, and the care thereof driveth away sleep.							
Wisdom of Jesus son of Sirach	34	34	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲡⲣⲟⲟⲩϣ ⲛ̅ⲟⲩⲟⲩϣⲏ ⲛ̅ⲣⲟⲉⲓⲥ ⲁⲡⲁⲓⲧⲓ ⲛ̅ⲟⲩⲣⲉⲕⲣⲓⲕⲉ ⲁⲩⲱ ϣⲁⲣⲉ ⲟⲩϩⲓⲛⲏⲃ ⲧⲁⲗϭⲉ ⲟⲩϣⲱⲛⲉ ⲉϥⲛⲁϣⲧ̅.	Watching care will not let a man slumber, as a sore disease breaketh sleep,							
Wisdom of Jesus son of Sirach	34	34	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲡⲣⲙ̅ⲙⲁⲟ ϩⲓⲥⲉ ⲉϥⲥⲱⲟⲩϩ ⲉϩⲟⲩⲛ ⲛ̅ⲛⲉϥⲭⲣⲏⲙⲁ ⲁⲩⲱ ϣⲁϥⲥⲉⲓ ⲛ̅ⲛⲉϥⲧⲣⲩⲫⲏ ϩⲛ̅ ⲟⲩⲙⲟⲧⲛⲉⲥ.	The rich hath great labour in gathering riches together; and when he resteth, he is filled with his delicates.							
Wisdom of Jesus son of Sirach	34	34	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ϣⲁⲣⲉ ⲫⲏⲕⲉ ϩⲓⲥⲉ ϩⲙ̅ ⲡϣⲱⲱⲧ ⲙ̅ⲡⲉϥⲁϩⲉ ⲁⲩⲱ ϣⲁϥⲣ̅ϭⲣⲱϩ ϩⲛ̅ ⲧⲙⲟⲧⲛⲉⲥ.	The poor laboureth in his poor estate; and when he leaveth off, he is still needy.							
Wisdom of Jesus son of Sirach	34	34	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲙⲉ ⲛ̅ⲟⲩⲛⲟⲩⲃ ϥⲛⲁⲧⲙⲁⲓ̈ⲟ ⲁⲛ ⲁⲩⲱ ⲡⲉⲧⲡⲏⲧ ⲛ̅ⲥⲱϥ ⲛⲁⲙⲟⲩϩ ... ⲉⲩⲧⲁⲕⲟ ⲛⲁϥ.	He that loveth gold shall not be justified, and he that followeth corruption shall have enough thereof.							
Wisdom of Jesus son of Sirach	34	34	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ϩⲁϩ ⲅⲁⲣ ϩⲉ ⲉⲧⲃⲉ ⲡⲛⲟⲩⲃ ⲁⲩⲱ ⲁ ⲡⲉⲩⲧⲁⲕⲟ ϣⲱⲡⲉ ⲙ̅ⲡⲉⲩⲙ̅ⲧⲟ ⲉⲃⲟⲗ.	Gold hath been the ruin of many, and their destruction was present.							
Wisdom of Jesus son of Sirach	34	34	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩϣⲉ ⲛ̅ϫⲣⲟⲡ ⲡⲉ ⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧϣⲙ̅ϣⲉ ⲛⲁϥ ⲁⲩⲱ ⲉⲣⲉ ⲁⲑⲏⲧ ⲛⲓⲙ ⲛⲁⲧⲁⲕⲟ ⲛ̅ϩⲏⲧϥ̅.	It is a stumblingblock unto them that sacrifice unto it, and every fool shall be taken therewith.							
Wisdom of Jesus son of Sirach	34	34	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲁⲓ̈ⲁⲧϥ̅ ⲙ̅ⲡⲣⲙ̅ⲙⲁⲟ ⲉⲛⲧⲁⲩϩⲉ ⲉⲣⲟϥ ⲉϥⲟⲩⲁⲁⲃ ⲁⲩⲱ ⲡⲉⲧⲉ ⲙ̅ⲡϥ̅ⲟⲩⲁϩϥ ⲛ̅ⲥⲁ ⲟⲩⲛⲟⲩⲃ.	Blessed is the rich that is found without blemish, and hath not gone after gold.							
Wisdom of Jesus son of Sirach	34	34	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲓⲙ ⲡⲉ; ⲧⲁⲣⲛ̅ⲙⲁⲕⲁⲣⲓⲍⲉ ⲙ̅ⲙⲟϥ: ⲁϥⲣ̅ ϩⲛ̅ϣⲡⲏⲣⲉ ⲅⲁⲣ ϩⲙ̅ ⲡⲉϥⲗⲁⲟⲥ.	Who is he? and we will call him blessed: for wonderful things hath he done among his people.							
Wisdom of Jesus son of Sirach	34	34	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲓⲙ ⲡⲉⲛⲧⲁⲩⲇⲟⲕⲓⲙⲁⲍⲉ ⲙ̅ⲙⲟϥ ⲛ̅ϩⲏⲧϥ̅ ⲁϥϫⲱⲕ ⲉⲃⲟⲗ ⲧⲁⲣⲉϥϣⲱⲡⲉ ⲉⲩϣⲟⲩϣⲟⲩ.	Who hath been tried thereby, and found perfect? then let him glory.							
Wisdom of Jesus son of Sirach	34	34		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲓⲙ ⲡⲉⲧⲉ ⲟⲩⲛ̅ϣϭⲟⲙ ⲙ̅ⲙⲟϥ ⲉⲡⲁⲣⲁⲃⲁ ⲉⲙⲡϥ̅ⲡⲁⲣⲁⲃⲁ; ⲁⲩⲱ ⲉⲣⲡⲉⲑⲟⲟⲩ ⲉⲙⲡϥ̅ⲉⲓⲣⲉ;	Who might offend, and hath not offended? or done evil, and hath not done it?							
Wisdom of Jesus son of Sirach	34	34	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲉϥⲁⲅⲁⲑⲟⲛ ⲛⲁⲧⲁϫⲣⲟ ⲡⲉ ⲁⲩⲱ ⲟⲩⲛ̅ ⲟⲩⲉⲕⲕⲗⲏⲥⲓⲁ ⲛⲁϫⲱ ⲛ̅ⲧⲉϥⲙⲛ̅ⲧⲛⲁ.	His goods shall be established, and the congregation shall declare his alms.							
