book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	48	48	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲛⲧⲁⲩⲥϩⲁⲉⲓϥ ⲛ̅ϫⲡⲓⲟ ⲉⲛⲉⲩⲟⲉⲓϣ ⲉⲧⲁⲗϭⲟ ⲛ̅ⲧⲟⲣⲅⲏ ϩⲁⲑⲏ ⲙ̅ⲡϭⲱⲛⲧ̅	Who wast ordained for reproofs in their times, to pacify the wrath of the Lord’s judgment, before it brake forth into fury,							
Wisdom of Jesus son of Sirach	48	48		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲕⲧⲉ ⲫⲏⲧ ⲛ̅ⲟⲩⲉⲓⲱⲧ ⲉⲡⲉϥϣⲏⲣⲉ ⲥⲙⲓⲛⲉ ⲛ̅ⲛⲉⲫⲩⲗⲏ ⲛ̅ⲓ̈ⲁⲕⲱⲃ.	and to turn the heart of the father unto the son, and to restore the tribes of Jacob.							
Wisdom of Jesus son of Sirach	48	48	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲁⲉⲓⲁⲧⲟⲩ ⲛ̅ⲛⲉⲛⲧⲁⲩⲛⲁⲩ ⲉⲣⲟⲕ ⲁⲩⲱ ⲛⲉⲛⲧⲁⲩⲛ̅ⲕⲟⲧⲕ̅ ϩⲛ̅ ⲟⲩⲙⲉ: ⲕⲁⲓ ⲅⲁⲣ ⲁⲛⲟⲛ ϩⲛ̅ ⲟⲩⲱⲛϩ̅ ⲧⲛ̅ⲛⲁⲱⲛϩ̅.	Blessed are they that saw thee, and slept in love; for we shall surely live.							
Wisdom of Jesus son of Sirach	48	48	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲏⲗⲓⲁⲥ ⲡⲉⲛⲧⲁⲩⲥⲕⲉⲡⲁⲍⲉ ⲙ̅ⲙⲟϥ ϩⲛ̅ ⲟⲩϩⲁⲧⲏⲩ ⲁⲩⲱ ⲁ ⲉⲗⲓⲥⲥⲁⲓⲟⲥ ⲙⲟⲩϩ ϩⲙ̅ ⲡⲉϥⲡⲛⲉⲩⲙⲁ.	Elias it was, who was covered with a whirlwind: and Eliseus was filled with his spirit:							
Wisdom of Jesus son of Sirach	48	48		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲉ ⲁⲣⲭⲱⲛ ⲕⲓⲙ ⲉⲣⲟϥ ϩⲛ̅ ⲛⲉϥϩⲟⲟⲩ ⲁⲩⲱ ⲙ̅ⲡⲉ ⲗⲁⲁⲩ ϫⲓⲧϥ̅ ⲛ̅ϫⲛⲁϩ.	whilst he lived, he was not moved with the presence of any prince, neither could any bring him into subjection.							
Wisdom of Jesus son of Sirach	48	48	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲉ ⲗⲁⲁⲩ ⲛ̅ϣⲁϫⲉ ϫⲓⲥⲉ ⲉⲣⲟϥ ⲁⲩⲱ ⲁ ⲡⲉϥⲥⲱⲙⲁ ⲡⲣⲟⲫⲏⲧⲉⲩⲉ ⲉϥⲙⲟⲟⲩⲧ.	No word could overcome him; and after his death his body prophesied.							
Wisdom of Jesus son of Sirach	48	48	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲣⲁⲓ̈ ϩⲙ̅ ⲡⲉϥⲱⲛϩ̅ ⲁϥⲉⲓⲣⲉ ⲛ̅ϩⲛ̅ϣⲡⲏⲣⲉ ⲁⲩⲱ ϩⲛ̅ϣⲡⲏⲣⲉ ⲛⲉ ⲛⲉϥϩⲃⲏⲩⲉ ϩⲙ̅ ⲡⲉϥⲕⲉⲙⲟⲩ.	He did wonders in his life, and at his death were his works marvellous.							
Wisdom of Jesus son of Sirach	48	48	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲛ̅ ⲛⲁⲓ̈ ⲧⲏⲣⲟⲩ ⲙ̅ⲡⲉ ⲡⲗⲁⲟⲥ ⲙⲉⲧⲁⲛⲟⲓ̈ ⲁⲩⲱ ⲙ̅ⲡⲟⲩⲥⲁϩⲱⲟⲩ ⲉⲃⲟⲗ ⲛ̅ⲛⲉⲩⲛⲟⲃⲉ ϣⲁⲛⲧⲟⲩⲡⲟⲟⲛⲟⲩ ⲉⲃⲟⲗ ϩⲓϫⲙ̅ ⲡⲕⲁϩ ⲁⲩⲱ ⲁϥϫⲟⲟⲣⲟⲩ ⲉⲃⲟⲗ ϩⲓϫⲙ̅ ⲡⲕⲁϩ ⲧⲏⲣϥ̅.	For all this the people repented not, neither departed they from their sins, till they were spoiled and carried out of their land, and were scattered through all the earth:							
Wisdom of Jesus son of Sirach	48	48		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲡⲗⲁⲟⲥ ϭⲱ ⲉϥⲥⲟⲃⲕ̅ ⲉⲙⲛ̅ ⲁⲣⲭⲱⲛ ϩⲙ̅ ⲡⲏⲓ̈ ⲛ̅ⲇⲁⲩⲉⲓⲇ.	yet there remained a small people, and a ruler in the house of David:							
Wisdom of Jesus son of Sirach	48	48	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲟⲉⲓⲛⲉ ⲙⲉⲛ ⲛ̅ϩⲏⲧⲟⲩ ⲁⲩⲉⲓⲣⲉ ⲙ̅ⲡⲉϥⲟⲩⲱϣ ϩⲉⲛⲕⲟⲟⲩⲉ ⲇⲉ ⲁⲩⲧⲁϣⲉ ⲛⲟⲃⲉ.	Of whom some did that which was pleasing to God, and some multiplied sins.							
Wisdom of Jesus son of Sirach	48	48	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲉⲍⲉⲕⲓⲁⲥ ϫⲓⲥⲉ ⲛ̅ⲧⲉϥⲡⲟⲗⲓⲥ ⲁϥϫⲓ ⲱⲅ ⲉϩⲟⲩⲛ ⲉⲧⲉⲩⲙⲏⲧⲉ.	Ezekias fortified his city, and brought in water into the midst thereof:							
Wisdom of Jesus son of Sirach	48	48		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϥϣⲉⲕⲧ ⲟⲩⲡⲉⲧⲣⲁ ϩⲛ̅ ⲟⲩⲡⲉⲛⲓⲡⲉ ⲁⲩⲱ ⲁϥⲕⲱⲧ ⲛ̅ⲕⲣⲏⲛⲏ ⲉϯⲙⲟⲟⲩ.	he digged the hard rock with iron, and made wells for waters.							
Wisdom of Jesus son of Sirach	48	48	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲥⲉⲛⲛⲁⲭⲏⲣⲉⲓⲙ ⲉⲓ ⲉϩⲣⲁⲓ̈ ϩⲛ̅ ⲛⲉϥϩⲟⲟⲩ ⲁϥϫⲉⲩ ϩⲣⲁⲯⲁⲕⲏⲥ ⲁϥⲃⲱⲕ ⲁϥϫⲓⲥⲉ ⲛ̅ⲧⲉϥϭⲓϫ ⲉϫⲛ̅ ⲥⲉⲓⲱⲛ ⲁⲩⲱ ⲁϥϫⲓ ⲙⲛ̅ⲧϩⲣⲟⲩⲟ ϩⲛ̅ ⲧⲉϥⲙⲛ̅ⲧϫⲁⲥⲓ ϩⲏⲧ.	In his time Sennacherib came up, and sent Rabsaces, and lifted up his hand against Sion, and boasted proudly.							
Wisdom of Jesus son of Sirach	48	48	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲟⲧⲉ ⲁ ⲛⲉⲩϩⲏⲧ ⲕⲓⲙ ⲙⲛ̅ ⲛⲉⲩϭⲓϫ ⲁⲩⲱ ⲁⲩϯ ⲛⲁⲁⲕⲉ ⲛ̅ⲑⲉ ⲛ̅ⲧⲉⲧⲛⲁⲙⲓⲥⲉ.	Then trembled their hearts and hands, and they were in pain, as women in travail.							
Wisdom of Jesus son of Sirach	48	48	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱϣ ⲉϩⲣⲁⲓ̈ ⲉⲡϫⲟⲓⲥ ⲡⲛⲁⲏⲧ ⲁⲩⲱ ⲁⲩⲡⲱⲣϣ̅ ⲛ̅ⲛⲉⲩϭⲓϫ ⲉϩⲣⲁⲓ̈ ⲉⲣⲟϥ ⲁⲩⲱ ⲁ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲥⲱⲧⲙ̅ ⲉⲣⲟⲟⲩ ϩⲛ̅ ⲟⲩϭⲉⲡⲏ ⲉⲃⲟⲗ ϩⲛ̅ ⲧⲡⲉ ⲁϥⲥⲱⲧⲉ ⲙ̅ⲙⲟⲟⲩ ϩⲛ̅ ⲧϭⲓϫ ⲛ̅ⲏⲥⲁⲓ̈ⲁⲥ.	But they called upon the Lord which is merciful, and stretched out their hands toward him: and immediately the Holy One heard them out of heaven, and delivered them by the ministry of Esay.							
Wisdom of Jesus son of Sirach	48	48	21	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϥⲡⲁⲧⲁⲥⲥⲉ ⲛ̅ⲧⲡⲁⲣⲉⲙⲃⲟⲗⲏ ⲛ̅ⲛ̅ⲁⲥⲥⲩⲣⲓⲟⲥ ⲁⲩⲱ ⲁ ⲡⲉϥⲁⲅⲅⲉⲗⲟⲥ ⲟⲩⲟϣϥⲟⲩ.	He smote the host of the Assyrians, and his angel destroyed them.							
Wisdom of Jesus son of Sirach	48	48	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲉⲍⲉⲕⲓⲁⲥ ⲅⲁⲣ ⲣ̅ⲡⲟⲩⲱϣ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲁϥϭⲙ̅ϭⲟⲙ ϩⲛ̅ ⲛⲉϩⲓⲟⲟⲩⲉ ⲛ̅ⲇⲁⲩⲉⲓⲇ ⲡⲉϥⲉⲓⲱⲧ ⲛⲁⲓ̈ ⲉⲧⲉ ⲁ ⲏⲥⲁⲓ̈ⲁⲥ ⲡⲉⲡⲣⲟⲫⲏⲧⲏⲥ ϩⲟⲛⲟⲩ ⲉⲧⲟⲟⲧϥ̅ ⲡⲛⲟϭ ⲁⲩⲱ ⲉⲧⲛ̅ϩⲟⲧ ϩⲛ̅ ⲛⲉϥϩⲟⲣⲁⲥⲓⲥ.	For Ezekias had done the thing that pleased the Lord, and was strong in the ways of David his father, as Esay the prophet, who was great and faithful in his vision, had commanded him.							
Wisdom of Jesus son of Sirach	48	48	23	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲡⲣⲏ ⲧⲟⲟⲧⲉ ⲉⲡⲁϩⲟⲩ ϩⲛ̅ ⲛⲉϥϩⲟⲟⲩ ⲁϥⲟⲩⲉϩ ⲟⲩⲁϩⲉ ⲉⲡⲣ̅ⲣⲟ.	In his time the sun went backward, and he lengthened the king’s life.							
Wisdom of Jesus son of Sirach	48	48	24	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲛ̅ ⲟⲩⲛⲟϭ ⲙ̅ⲡⲛⲉⲩⲙⲁ ⲁϥⲛⲁⲩ ⲛ̅ϩⲁⲉⲟⲩ ⲁⲩⲱ ⲁϥⲡⲁⲣⲁⲕⲁⲗⲓ ⲛ̅ⲛⲉⲧⲣ̅ϩⲏⲃⲉ ⲛ̅ⲥⲓⲱⲛ.	He saw by an excellent spirit what should come to pass at the last, and he comforted them that mourned in Sion.							
Wisdom of Jesus son of Sirach	48	48	25	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϥⲧⲁⲙⲟⲟⲩ ⲉⲛⲉⲧⲛⲁϣⲱⲡⲉ ⲛ̅ϣⲁ ⲉⲛⲉϩ ⲁⲩⲱ ⲛⲉⲧϩⲏⲡ ⲉⲙⲡⲁⲧⲟⲩϣⲱⲡⲉ.	He shewed what should come to pass for ever, and secret things or ever they came.							
Wisdom of Jesus son of Sirach	49	49	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲣⲉ ⲡⲉⲣ̅ⲡⲙⲉⲉⲩⲉ ⲛ̅ⲓ̈ⲱⲥⲉⲓⲁⲥ ϣⲱⲡⲉ ⲉⲩⲥⲙⲓⲛⲉ ⲛ̅ϣⲟⲩϩⲏⲛⲉ ⲉϥⲧⲥⲁⲛⲏⲩ ⲛ̅ϩⲱⲃ ⲛ̅ⲣⲉϥⲡⲉⲥⲥⲟϭⲛ̅:	The remembrance of Josias is like the composition of the perfume that is made by the art of the apothecary:							
Wisdom of Jesus son of Sirach	49	49		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϥⲛⲁϩⲗⲟϭ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲉⲃⲓⲱ ϩⲛ̅ ⲧⲧⲁⲡⲣⲟ ⲧⲏⲣⲥ̅ ⲁⲩⲱ ⲛ̅ⲑⲉ ⲛ̅ϩⲛ̅ⲙⲟⲩⲥⲓⲕⲟⲛ ϩⲛ̅ ϩⲉⲛⲥⲩⲙⲡⲟⲥⲓⲟⲛ ⲛ̅ⲏⲣⲡ̅.	it is sweet as honey in all mouths, and as musick at a banquet of wine.							
Wisdom of Jesus son of Sirach	49	49	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲧⲟϥ ⲁϥⲥⲟⲟⲩⲧⲛ̅ ⲙ̅ⲡⲉⲕⲧⲟ ⲙ̅ⲡⲗⲁⲟⲥ ⲁⲩⲱ ⲁϥϥⲓ ⲛ̅ⲛ̅ⲃⲟⲧⲉ ⲛ̅ⲧⲁⲛⲟⲙⲓⲁ.	He behaved himself uprightly in the conversion of the people, and took away the abominations of iniquity.							
Wisdom of Jesus son of Sirach	49	49	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϥⲥⲟⲩⲧⲛ̅ ⲡⲉϥϩⲏⲧ ⲉⲡϫⲟⲉⲓⲥ ⲁϥⲧⲁϫⲣⲉ ⲧⲙⲛ̅ⲧⲙⲁⲉⲓ ⲛⲟⲩⲧⲉ ϩⲛ̅ ⲛⲉϩⲟⲟⲩ ⲛ̅ⲛ̅ⲁⲛⲟⲙⲟⲥ	He directed his heart unto the Lord, and in the time of the ungodly he established the worship of God.							
Wisdom of Jesus son of Sirach	49	49	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲃⲟⲗ ⲛ̅ⲇⲁⲩⲉⲓⲇ ⲙⲛ̅ ⲉⲍⲉⲕⲓⲁⲥ ⲙⲛ̅ ⲓ̈ⲱⲥⲉⲓⲁⲥ ⲁⲩⲣ̅ⲛⲟⲃⲉ ⲧⲏⲣⲟⲩ ⲛ̅ⲟⲩⲛⲟⲃⲉ: ⲁⲩⲕⲱ ⲅⲁⲣ ⲛ̅ⲥⲱⲟⲩ ⲙ̅ⲡⲛⲟⲙⲟⲥ ⲙ̅ⲡⲉⲧϫⲟⲥⲉ.	All, except David and Ezekias and Josias, were defective: for they forsook the law of the most High, even the kings of Juda failed.							
Wisdom of Jesus son of Sirach	49	49	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲛⲉⲣⲱⲟⲩ ⲛ̅ⲓ̈ⲟⲩⲇⲁⲥ ⲱϫⲛ̅: ⲁⲩϯ ⲡⲉⲩⲧⲁⲡ ⲅⲁⲣ ⲛ̅ϩⲉⲛⲕⲟⲟⲩⲉ ⲁⲩⲱ ⲡⲉⲩⲉⲟⲟⲩ ⲛ̅ⲟⲩϩⲉⲑⲛⲟⲥ ⲛ̅ϣⲙ̅ⲙⲟ.	Therefore he gave their power unto others, and their glory to a strange nation.							
Wisdom of Jesus son of Sirach	49	49	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲣⲱⲕϩ̅ ⲅⲁⲣ ⲛ̅ⲧⲥⲱⲧⲡ̅ ⲙ̅ⲡⲟⲗⲓⲥ ⲙ̅ⲡⲉⲩⲟⲩⲟⲡ ⲁⲩⲱ ⲁⲩⲣ̅ ⲛⲉⲥϩⲓⲟⲟⲩⲉ ⲛ̅ϫⲁⲉⲓⲉ.	They burnt the chosen city of the sanctuary, and made the streets desolate,							
