book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	37	37	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲟⲩϣⲃⲏⲣ ϣⲡ̅ϩⲓⲥⲉ ⲙⲛ̅ ⲡⲉϥϣⲃⲏⲣ ⲉⲧⲃⲉ ϩⲏⲧϥ̅ ⲁⲩⲱ ϥⲛⲁϫⲓ ⲛ̅ⲟⲩϭⲗ ⲙ̅ⲡⲉⲙ̅ⲧⲟ ⲉⲃⲟⲗ ⲛ̅ⲟⲩⲡⲟⲗⲉⲙⲟⲥ.	There is a companion, which helpeth his friend for the belly, and taketh up the buckler against the enemy.							
Wisdom of Jesus son of Sirach	37	37	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲣ̅ⲡⲱⲃϣ ⲙ̅ⲡⲉⲕϣⲃⲏⲣ ϩⲙ̅ ⲡⲉⲕϩⲏⲧ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲣ̅ⲡⲱⲃϣ̅ ⲙ̅ⲡⲉⲕϣⲃⲏⲣ ϩⲛ̅ ⲛⲉⲕⲣⲏⲙⲁ.	Forget not thy friend in thy mind, and be not unmindful of him in thy riches.							
Wisdom of Jesus son of Sirach	37	37	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲣⲉϥϫⲓϣⲟϫⲛⲉ ⲛⲓⲙ ⲛⲁⲧⲟⲩⲛⲉⲥ ⲟⲩϣⲟϫⲛⲉ ⲁⲗⲗⲁ ⲟⲩⲛ̅ ⲣⲉϥϫⲓϣⲟϫⲛⲉ ⲉⲣⲟϥ ⲟⲩⲁⲁϥ.	Every counsellor extolleth counsel; but there is some that counselleth for himself.							
Wisdom of Jesus son of Sirach	37	37	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲣⲉϩ ⲧⲉⲕⲯⲩⲭⲏ ⲉⲣⲉϥϫⲓϣⲟϫⲛⲉ ⲁⲩⲱ ⲉⲓⲙⲉ ⲛ̅ϣⲟⲣⲡ̅ ϫⲉ ⲉϥⲁϩⲉ ⲛⲁⲕ ⲛ̅ⲟⲩ;	Beware of a counsellor, and know before what need he hath;							
Wisdom of Jesus son of Sirach	37	37		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲕⲁⲓ ⲅⲁⲣ ϥⲛⲁϫⲓϣⲟϫⲛⲉ ⲉⲣⲟϥ ⲟⲩⲁⲁϥ ⲙⲏⲡⲟⲧⲉ ⲛϥ̅ⲛⲉϫ ⲕⲗⲏⲣⲟⲥ ⲉϫⲱⲕ	for he will counsel for himself; lest he cast the lot upon thee,							
Wisdom of Jesus son of Sirach	37	37	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛϥ̅ϫⲟⲟⲥ ⲛⲁⲕ ϫⲉ ⲛⲁⲛⲟⲩ ⲧⲉⲕϩⲓⲏ ⲛϥ̅ⲁϩⲉ ⲣⲁⲧϥ̅ ⲙ̅ⲡⲉⲕⲙ̅ⲧⲟ ⲉⲃⲟⲗ ⲉⲛⲁⲩ ⲉⲡⲉⲧⲛⲁϣⲱⲡⲉ ⲙ̅ⲙⲟⲕ.	And say unto thee, Thy way is good: and afterward he stand on the other side, to see what shall befall thee.							
Wisdom of Jesus son of Sirach	37	37	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϫⲓϣⲟϫⲛⲉ ⲙⲛ̅ ⲡⲉⲧⲙⲟⲩϩ ⲛ̅ⲉⲓ̈ⲁⲧϥ̅ ⲙ̅ⲙⲟⲕ ⲁⲩⲱ ϩⲱⲡ ⲛ̅ⲛⲉⲕϣⲁϫⲉ ⲉⲛ ⲉⲧⲕⲱϩ ⲉⲣⲟⲕ.	Consult not with one that suspecteth thee: and hide thy counsel from such as envy thee.							
Wisdom of Jesus son of Sirach	37	37	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϫⲓϣⲟϫⲛⲉ ⲙⲛ̅ ⲟⲩⲥϩⲓⲙⲉ ⲉⲧⲃⲉ ⲧⲉⲥⲕⲟⲓ̈ϩⲉ ⲁⲩⲱ ⲙⲛ̅ ⲟⲩϭⲱⲃ ⲉⲧⲃⲉ ⲟⲩⲡⲟⲗⲉⲙⲟⲥ	Neither consult with a woman touching her of whom she is jealous; neither with a coward in matters of war;							
Wisdom of Jesus son of Sirach	37	37		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲙⲛ̅ ⲟⲩⲉϣⲱⲧ ⲉⲧⲃⲉ ⲟⲩⲙⲉⲧⲁⲃⲟⲗⲏ ⲙⲛ̅ ⲡⲉⲧϣⲱⲡ ⲉⲧⲃⲉ ϯ ⲉⲃⲟⲗ ⲁⲩⲱ ⲙⲛ̅ ⲟⲩⲉⲓⲉⲣⲃⲟⲟⲛⲉ ⲉⲧⲃⲉ ⲟⲩⲙⲛ̅ⲧⲣⲉϥϯ	nor with a merchant concerning exchange; nor with a buyer of selling; nor with an envious man of thankfulness;							
Wisdom of Jesus son of Sirach	37	37		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲛ̅ ⲟⲩⲁⲧⲛⲁ ⲉⲧⲃⲉ ⲟⲩⲙⲛ̅ⲧⲛⲁⲏⲧ ⲁⲩⲱ ⲙⲛ̅ ⲟⲩⲣⲉϥϫⲛⲁⲁⲩ ⲉⲧⲃⲉ ϩⲱⲃ ⲛⲓⲙ	nor with an unmerciful man touching kindness; nor with the slothful for any work;							
Wisdom of Jesus son of Sirach	37	37		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲛ̅ ⲟⲩϫⲁⲓ̈ⲃⲉⲕⲉ ⲙ̅ⲙⲏⲏⲛⲉ ⲉⲧⲃⲉ ⲟⲩϫⲱⲕ ⲉⲃⲟⲗ ⲁⲩⲱ ⲙⲛ̅ ⲟⲩϩⲙ̅ϩⲁⲗ ⲛ̅ⲁⲣⲅⲟⲥ ⲉⲧⲃⲉ ⲟⲩⲛⲟϭ ⲛ̅ϩⲱⲃ.	nor with an hireling for a year of finishing work; nor with an idle servant of much business:							
Wisdom of Jesus son of Sirach	37	37		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲕⲁ ϩⲧⲏⲕ ⲉⲛⲁⲓ̈ ⲉⲧⲃⲉ ϣⲟϫⲛⲉ ⲛⲓⲙ	hearken not unto these in any matter of counsel.							
Wisdom of Jesus son of Sirach	37	37	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲗⲗⲁ ⲉⲕⲛⲁⲧⲁϣⲟⲕ ⲙⲛ̅ ⲟⲩⲣⲙ̅ⲛ̅ⲛⲟⲩⲧⲉ ⲡⲉⲧⲕ̅ⲛⲁⲉⲓⲙⲉ ⲉⲣⲟϥ ϫⲉ ϥⲛⲁⲁⲣⲉϩ ⲉⲧⲉⲛⲧⲟⲗⲏ.	But be continually with a godly man, whom thou knowest to keep the commandments of the Lord,							
Wisdom of Jesus son of Sirach	37	37		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲣⲉ ⲡⲉϥϩⲏⲧ ⲛ̅ⲛⲏⲩ ⲉϩⲟⲩⲛ ... ⲁⲩⲱ ⲉⲕϣⲁⲛϫⲱⲣⲡ̅ ϥⲛⲁϣⲡ̅ϩⲓⲥⲉ ...	whose, mind is according to thy mind, and will sorrow with thee, if thou shalt miscarry. (13) And let the counsel of thine own heart stand:							
Wisdom of Jesus son of Sirach	37	37		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲛ̅ ⲡⲉⲧⲛ̅ϩⲟⲧ ⲅⲁⲣ ⲉⲣⲟϥ ⲛⲁⲕ.	for there is no man more faithful unto thee than it.							
Wisdom of Jesus son of Sirach	37	37	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲧⲉⲯⲩⲭⲏ ⲅⲁⲣ ⲙ̅ⲡⲣⲱⲙⲉ ⲧⲟⲛⲧⲛ̅ ⲛ̅ϩⲛ̅ⲥⲟⲡ ⲉϩⲟⲩ ⲉⲥⲁϣϥ̅ ⲛ̅ⲣⲉϥϭⲱϣⲧ̅ ⲉⲃⲟⲗ ⲉⲩϩⲙ̅ⲟⲟⲥ ⲉⲩϭⲱϣⲧ̅ ϩⲓ ⲟⲩⲙⲁ ⲉϥϫⲟⲥⲉ.	For a man’s mind is sometime wont to tell him more than seven watchmen, that sit above in an high tower.							
