book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	19	19	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲏⲣⲡ̅ ϩⲓ ⲥϩⲓⲙⲉ ⲡⲉϣⲥ̅ ⲛ̅ⲥⲁⲃⲉ ⲁⲩⲱ ⲡⲉⲧⲧⲱϭⲉ ⲙ̅ⲙⲟϥ ⲉⲡⲟⲣⲛⲏ ϥⲛⲁⲣ̅ⲧⲟⲗⲙⲏⲣⲟⲥ.	Wine and women will make men of understanding to fall away: and he that cleaveth to harlots will become impudent.							
Wisdom of Jesus son of Sirach	19	19	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲛ̅ⲗⲟϥⲗⲉϥ ⲙⲛ̅ ϩⲉⲛϥⲛ̅ⲧ ⲛⲉⲧⲛⲁⲕⲗⲏⲣⲟⲛⲟⲙⲓ ⲙ̅ⲙⲟϥ: ⲧⲉⲯⲩⲭⲏ ⲛ̅ⲛ̅ⲧⲟⲗⲙⲏⲣⲟⲥ ⲛⲁⲧⲁⲕⲟ.	Moths and worms shall have him to heritage, and a bold man shall be taken away.							
Wisdom of Jesus son of Sirach	19	19	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲡⲉϣⲁϥⲛⲁϩⲧⲉ ϩⲛ̅ ⲟⲩϭⲉⲡⲏ ϥⲁⲥⲱⲟⲩ ϩⲙ̅ ⲡⲉϥϩⲏⲧ: ⲡⲉⲧⲣ̅ⲛⲟⲃⲉ ⲉϩⲟⲩⲛ ⲉⲧⲉϥⲯⲩⲭⲏ ϥⲛⲁⲣ̅ϩⲧⲏϥ.	He that is hasty to give credit is lightminded; and he that sinneth shall offend against his own soul.							
Wisdom of Jesus son of Sirach	19	19	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲉⲩⲫⲣⲁⲛⲉ ......ϫ.... ⲡⲉⲧⲙⲉⲥⲧⲉ ⲛⲣ̅ϩⲁϩ ⲛ̅ϣⲁϫⲉ ϥⲛⲁ....	Whoso taketh pleasure in wickedness shall be condemned: but he that resisteth pleasures crowneth his life. (6) He that can rule his tongue shall live without strife; and he that hateth babbling shall have less evil.							
Wisdom of Jesus son of Sirach	19	19	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅..... ⲟⲩϣⲁϫⲉ ⲉⲛⲉϩ ⲁⲩⲱ ⲛ....ϣⲱⲱⲧ ⲁⲛ ⲛ̅ⲗⲁⲁⲩ.	Rehearse not unto another that which is told unto thee, and thou shalt fare never the worse.							
Wisdom of Jesus son of Sirach	19	19	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϣⲁϫⲉ ϩⲛ̅ ⲧⲙⲏⲧⲉ ⲛ̅ⲟⲩϣⲃⲏⲣ ⲙⲛ̅ ⲟⲩϫⲁϫⲉ ⲁⲩⲱ ⲉϣϫⲉ ⲙⲛ̅ⲧⲕ̅ⲛⲟⲃⲉ ⲙ̅ⲡⲣ̅ⲟⲩⲟⲛϩ ⲉⲃⲟⲗ.	Whether it be to friend or foe, talk not of other men’s lives; and if thou canst without offence, reveal them not.							
Wisdom of Jesus son of Sirach	19	19	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϥⲛⲁⲥⲱⲧⲙ̅ ⲅⲁⲣ ⲉⲣⲟⲕ ⲛϥ̅ϯϩⲧⲏϥ ⲉⲣⲟⲕ ⲁⲩⲱ ⲛⲉϥⲙⲉⲥⲧⲱⲕ ϩⲛ̅ ⲟⲩⲟⲩⲟⲉⲓϣ.	For he heard and observed thee, and when time cometh he will hate thee.							
Wisdom of Jesus son of Sirach	19	19	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲕⲥⲱⲧⲙ̅ ⲉⲩϣⲁϫⲉ; ⲙⲁⲣⲉϥⲥⲙⲟⲩ ⲛⲙ̅ⲙⲁⲕ: ⲧⲱⲕ ⲙ̅ⲙⲟⲕ ⲛ̅ⲛⲉϥⲣⲁϩⲧⲕ̅.	If thou hast heard a word, let it die with thee; and be bold, it will not burst thee.							
Wisdom of Jesus son of Sirach	19	19	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲡⲥⲟϭ ϯⲛⲁⲁⲕⲉ ⲛ̅ⲛⲁϩⲣⲛ̅ ⲡϣⲁϫⲉ ⲛ̅ⲑⲉ ⲛ̅ⲧⲉⲧⲛⲁⲙⲓⲥⲉ ⲛ̅ⲛⲁϩⲣⲛ̅ ⲡⲉⲥϣⲏⲣⲉ.	A fool travaileth with a word, as a woman in labour of a child.							
Wisdom of Jesus son of Sirach	19	19	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲥⲟⲧⲉ ⲉϥⲧⲣ̅ⲧⲱⲣ ϩⲛ̅ ⲟⲩⲙⲏⲣⲟⲥ ⲛ̅ⲥⲁⲣⲝ̅ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲛ̅ⲟⲩϣⲁϫⲉ ϩⲛ̅ ⲑⲏ ⲛ̅ⲟⲩⲥⲟϭ.	As an arrow that sticketh in a man’s thigh, so is a word within a fool’s belly.							
Wisdom of Jesus son of Sirach	19	19	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϫⲡⲓⲉ ⲡⲉⲕϣⲃⲏⲣ ϫⲉ ⲙⲉϣⲁϥ ⲙ̅ⲡϥ̅ⲁⲁⲥ ⲁⲩⲱ ⲉϣϫⲉ ⲁϥⲁⲁⲥ ϫⲉ ⲛⲉϥⲟⲩⲁϩⲙⲉϥ.	Admonish a friend, it may be he hath not done it: and if he have done it, that he do it no more.							
Wisdom of Jesus son of Sirach	19	19	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϫⲡⲓⲉ ⲡⲉⲕϣⲃⲏⲣ ϫⲉ ⲙⲉϣⲁϥ ⲙ̅ⲡϥ̅ϫⲟⲟⲥ: ⲉϣϫⲉ ⲁϥϫⲟⲟⲥ ϫⲉ ⲛⲉϥⲟⲩⲁϩⲙⲉϥ.	Admonish thy friend, it may be he hath not said it: and if he have, that he speak it not again.							
Wisdom of Jesus son of Sirach	19	19	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϫⲡⲓⲉ ⲡⲉⲕϣⲃⲏⲣ ϫⲉ ϣⲁⲣⲉ ⲇⲓⲁⲃⲟⲗⲏ ⲅⲁⲣ ϣⲱⲡⲉ ⲛ̅ϩⲁϩ ⲛ̅ⲥⲟⲡ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲧⲁⲛϩⲉⲧ ϣⲁϫⲉ ⲛⲓⲙ.	Admonish a friend: for many times it is a slander, and believe not every tale.							
Wisdom of Jesus son of Sirach	19	19	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ ⲡⲉϣⲁϥⲥⲗⲁⲁⲧⲉ ⲉⲛⲧⲁϥⲁⲁⲥ ⲁⲛ ϩⲙ̅ ⲡⲉϥϩⲏⲧ ..........................	There is one that slippeth in his speech, but not from his heart; and who is he that hath not offended with his tongue?							
Wisdom of Jesus son of Sirach	19	19	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϫⲡⲓⲉ ⲡⲉⲕϣⲃⲏⲣ ⲉⲙⲡⲁⲧⲕ̅ⲛⲟⲩϭⲥ̅ ⲉⲣⲟϥ ⲁⲩⲱ ⲛⲅ̅ϯ ⲡⲙⲁ ⲙ̅ⲡⲛⲟⲙⲟⲥ ⲙ̅ⲡⲉⲧϫⲟⲥⲉ.	Admonish thy neighbour before thou threaten him; and not being angry, give place to the law of the most High.							
Wisdom of Jesus son of Sirach	19	19	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲟⲫⲓⲁ ⲛⲓⲙ ⲡⲉ ⲑⲟⲧⲉ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲡⲓⲣⲉ ⲙ̅ⲡⲛⲟⲙⲟⲥ ϩⲛ̅ ⲥⲟⲫⲓⲁ ⲛⲓⲙ.	The fear of the Lord is all wisdom; and in all wisdom is the performance of the law, and the knowledge of his omnipotency.							
Wisdom of Jesus son of Sirach	19	19	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲛ̅ⲧⲉ ⲡⲟⲛⲏⲣⲓⲁ ⲥⲃⲱ ⲛ̅ⲥⲟⲫⲓⲁ ⲁⲩⲱ ⲟⲩⲙⲛ̅ⲧⲣⲙ̅ⲛ̅ϩⲏⲧ ⲁⲛ ⲡⲉ ⲟⲩϣⲟϫⲛⲉ ⲛ̅ⲣⲉϥⲣ̅ⲛⲟⲃⲉ.	The knowledge of wickedness is not wisdom, neither at any time the counsel of sinners prudence.							
Wisdom of Jesus son of Sirach	19	19	23	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ ⲟⲩⲡⲟⲛⲏⲣⲓⲁ ⲉⲩⲃⲟⲧⲉ ⲧⲉ ⲁⲩⲱ ⲟⲩⲛ̅ ⲁⲑⲏⲧ ⲉϥϣⲁⲁⲧ ⲛ̅ⲥⲟⲫⲓⲁ.	There is a wickedness, and the same an abomination; and there is a fool wanting in wisdom.							
Wisdom of Jesus son of Sirach	19	19	24	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲁⲛⲟⲩ ⲡⲉⲧϣⲁⲁⲧ ⲙ̅ⲙⲛ̅ⲧⲣⲙ̅ⲛ̅ϩⲏⲧ ⲉϥⲟ ⲛ̅ϩⲟⲧⲉ ⲉϩⲟⲩⲟ ⲉⲡⲉⲧⲟϣ ⲙ̅ⲙⲛ̅ⲧⲣⲙ̅ⲛ̅ϩⲏⲧ ⲉϥⲡⲁⲣⲁⲃⲁ ⲙ̅ⲡⲛⲟⲙⲟⲥ.	He that hath small understanding, and feareth God, is better than one that hath much wisdom, and transgresseth the law of the most High.							
Wisdom of Jesus son of Sirach	19	19	25	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ ⲟⲩⲡⲟⲛⲏⲣⲓⲁ ⲉⲥⲟⲣϫ̅ ⲉⲩϫⲓⲛ̅ϭⲟⲛⲥ̅ ⲧⲉ ⲁⲩⲱ ⲟⲩⲛ̅ ⲡⲉϣⲁϥⲧⲁⲕⲟ ϫⲉ ⲉϥⲉϫⲓ ⲛ̅ⲟⲩϩⲁⲡ.	There is an exquisite subtilty, and the same is unjust; and there is one that turneth aside to make judgment appear; and there is a wise man that justifieth in judgment.							
Wisdom of Jesus son of Sirach	19	19	26	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ ⲡⲉⲧⲟ ⲙ̅ⲡⲟⲛⲏⲣⲟⲥ ⲉⲣⲉ ϫⲱϥ ⲃⲏϩ ⲉⲡⲉⲥⲏⲧ ⲉϥϩⲏⲡ ⲁⲩⲱ ⲉⲣⲉ ⲡⲉϥϩⲟⲩⲛ ⲙⲉϩ ⲛ̅ⲕⲣⲟϥ:	There is a wicked man that hangeth down his head sadly; but inwardly he is full of deceit,							
Wisdom of Jesus son of Sirach	19	19	27	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϥⲡⲱϩⲧ̅ ⲙ̅ⲡⲉϥϩⲟ ⲉⲡⲉⲥⲏⲧ ⲉϥⲱⲃϣ̅ ⲙ̅ⲙⲟϥ ⲉϥⲛⲁⲣ̅ϣⲟⲣⲡ̅ ⲉⲣⲟⲕ ϩⲙ̅ ⲡⲙⲁ ⲉⲧⲕ̅ⲛⲁⲧⲁⲛϩⲟⲩⲧϥ̅ ⲉⲣⲟϥ ⲁⲛ.	Casting down his countenance, and making as if he heard not: where he is not known, he will do thee a mischief before thou be aware.							
Wisdom of Jesus son of Sirach	19	19	28	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣⲱⲡⲉ .... ⲉϥϣⲁⲛ ϩⲉ ⲉⲟⲩⲟⲉⲓϣ ϥ...... ϩⲛ̅ϣⲁϫⲉ ⲛ̅ⲙ̅ⲡⲁⲣⲁⲃⲟⲗⲏ.	And if for want of power he be hindered from sinning, yet when he findeth opportunity he will do evil.							
Wisdom of Jesus son of Sirach	19	19	29	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲩⲛ̅ⲟⲓ̈ ⲛ̅ⲣ̅ⲣⲱⲙⲉ ⲉⲃⲟⲗ ϩⲙ̅ ⲡⲧⲣⲉⲩⲛⲁⲩ ⲉⲣⲟⲟⲩ ⲁⲩⲱ ϣⲁⲩⲥⲟⲩⲛ̅ ⲡⲥⲁⲃⲉ ϩⲙ̅ ⲡⲧⲱⲙⲛ̅ⲧ ⲉⲣⲟϥ ⲙ̅ⲡⲉϥϩⲟ.	A man may be known by his look, and one that hath understanding by his countenance, when thou meetest him.							
Wisdom of Jesus son of Sirach	19	19	30	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲧϭⲟⲟⲗⲉⲥ ⲙ̅ⲡⲣⲱⲙⲉ ⲙⲛ̅ ⲡⲥⲱⲃⲉ ⲛ̅ⲛⲉϥⲛⲁϫϩⲉ ⲁⲩⲱ ⲧⲉϥϭⲓⲛⲙⲟⲟϣⲉ ⲧⲁⲙⲟⲕ ⲉⲣⲟϥ.	A man’s attire, and excessive laughter, and gait, shew what he is.							
Wisdom of Jesus son of Sirach	19	19	20:1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ ϫⲡⲓⲟ ⲉⲛⲉⲥⲱϥ ⲁⲛ ⲁⲩⲱ ⲟⲩⲛ̅ ⲡⲉⲧⲕⲱ ⲛ̅ⲣⲱϥ ⲉⲩⲥⲁⲃⲉ ⲡⲉ.	There is a reproof that is not comely: again, some man holdeth his tongue, and he is wise.							
Wisdom of Jesus son of Sirach	20	20	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣϫⲉ ⲛⲁⲛⲟⲩ ϫⲡⲓⲟ ⲉϩⲟⲩⲟ ⲉϭⲱⲛⲧ̅ ⲁⲩⲱ ⲡⲉⲧⲣ̅ϩⲧⲏϥ ⲛⲁⲁⲙⲁϩⲧⲉ ⲙ̅ⲙⲟϥ ⲉⲡⲛⲟⲃⲉ.	How good is it, when thou art reproved, to shew repentance! for so shalt thou escape wilful sin.							
Wisdom of Jesus son of Sirach	20	20	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣϫⲉ ⲛ̅ⲧⲉⲡⲓⲑⲩⲙⲓⲁ ⲛ̅ⲟⲩⲥⲓⲟⲩⲣ ⲉⲣ̅ ⲟⲩⲡⲁⲣⲑⲉⲛⲟⲥ ⲛ̅ⲥϩⲓⲙⲉ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲙ̅ⲡⲉⲧⲉⲓⲣⲉ ⲛ̅ⲛⲉϩⲃⲏⲩⲉ ⲛ̅ϭⲟⲛⲥ̅.	As is the lust of an eunuch to deflower a virgin; so is he that executeth judgment with violence.							
Wisdom of Jesus son of Sirach	20	20	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ ⲡⲉⲧⲕⲱ ⲛ̅ⲣⲱϥ ⲉϣⲁⲩϩⲉ ⲉⲣⲟϥ ⲛ̅ⲥⲁⲃⲉ ⲁⲩⲱ ⲟⲩⲛ̅ ⲡⲉϣⲁⲩⲙⲉⲥⲧⲱϥ ⲉⲧⲃⲉ ⲧⲉϥⲙⲛ̅ⲧϩⲁϩ ⲛ̅ϣⲁϫⲉ.	There is one that keepeth silence, and is found wise: and another by much babbling becometh hateful.							
Wisdom of Jesus son of Sirach	20	20	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ ⲡⲉⲧⲕⲱ ⲛ̅ⲣⲱϥ ⲉⲙⲛ̅ⲧϥ̅ ϣⲁϫⲉ ⲙ̅ⲙⲁⲩ ⲉϫⲱ ⲁⲩⲱ ⲟⲩⲛ̅ ⲡⲉⲧⲕⲱ ⲛ̅ⲣⲱϥ ⲉϥϭⲱϣⲧ̅ ⲉⲡⲉⲟⲩⲟⲉⲓϣ ⲛ̅ϣⲁϫⲉ.	Some man holdeth his tongue, because he hath not to answer: and some keepeth silence, knowing his time.							
Wisdom of Jesus son of Sirach	20	20	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲣⲱⲙⲉ ⲛ̅ⲥⲁⲃⲉ ϣⲁϥⲕⲁ ⲣⲱϥ ϣⲁ ⲡⲉⲟⲩⲟⲉⲓϣ .......... ϣⲁϥⲣ̅... ⲉⲟⲩⲟⲉⲓϣ.	A wise man will hold his tongue till he see opportunity: but a babbler and a fool will regard no time.							
Wisdom of Jesus son of Sirach	20	20	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲟ ⲛ̅ϩⲁϩ ⲛ̅ϣⲁϫⲉ ϣⲁⲩϥⲱⲧⲉ .... ⲁⲩⲱ ⲡⲉϯⲣⲉ ⲙ̅ⲡⲉϥϩⲧⲟⲣ ⲥⲉⲛⲁⲙⲉⲥⲧⲱϥ.	He that useth many words shall be abhorred; and he that taketh to himself authority therein shall be hated.							
Wisdom of Jesus son of Sirach	20	20	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ ⲟⲩⲥⲟⲟⲩⲧⲛ̅ ⲙ̅ⲡⲣⲱⲙⲉ ϩⲛ̅ ⲛⲉϥⲡⲉⲧⲛⲁⲛⲟⲩⲟⲩ ⲁⲩⲱ ⲟⲩⲛ̅ ⲟⲩϭⲓⲛⲉ ϣⲟⲟⲡ ⲉⲩϣⲱⲱⲧ ⲡⲉ.	There is a sinner that hath good success in evil things; and there is a gain that turneth to loss.							
Wisdom of Jesus son of Sirach	20	20	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲟⲩⲛ̅ ⲟⲩϯ ⲉⲛϥ̅ⲣ̅ⲛⲟϥⲣⲉ ⲛⲁⲕ ⲁⲛ ⲁⲩⲱ ⲟⲩⲛ̅ ⲟⲩϯ ⲉⲣⲉ ⲡⲉϥⲧⲱⲱⲃⲉ ⲕⲏⲃ.	There is a gift that shall not profit thee; and there is a gift whose recompence is double.							
Wisdom of Jesus son of Sirach	20	20	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ ⲡⲉⲧⲣ̅ϭⲣⲱϩ ϫⲉ ⲁⲩϯⲉⲟⲟⲩ ⲛⲁϥ ⲁⲩⲱ ⲟⲩⲛ̅ ⲡⲉⲛⲧⲁϥϫⲓⲥⲉ ⲉⲃⲟⲗ ϩⲙ̅ ⲡⲉϥⲑⲃ̅ⲃⲓⲟ.	There is an abasement because of glory; and there is that lifteth up his head from a low estate.							
Wisdom of Jesus son of Sirach	20	20	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ ⲡⲉⲧϣⲉⲡ ϩⲁϩ ϩⲁ ⲟⲩⲕⲟⲩⲓ̈ ⲁⲩⲱ ⲛϥ̅ⲧⲟⲟⲃⲟⲩ ⲛ̅ⲥⲁϣϥ̅ ⲛ̅ⲕⲱⲃ.	There is that buyeth much for a little, and repayeth it sevenfold.							
