book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	15	15	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲣⲉ ⲛⲉϥⲃⲁⲗ ϭⲱϣⲧ̅ ⲉϫⲛ̅ ⲛⲉⲧⲣ̅ϩⲟⲧⲉ ϩⲏⲧϥ̅ ⲁⲩⲱ ⲛ̅ⲧⲟϥ ⲡⲉⲧⲛⲁⲉⲓⲙⲉ ⲉⲛⲉϩⲃⲏⲩⲉ ⲧⲏⲣⲟⲩ ⲛ̅ⲛ̅ⲣⲱⲙⲉ.	And his eyes are upon them that fear him, and he knoweth every work of man.							
Wisdom of Jesus son of Sirach	15	15	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡϥ̅ϩⲱⲛ ⲉⲧⲟⲟⲧϥ̅ ⲗ̅ⲗⲁⲁⲩ ⲉⲣ̅ϣⲁϥⲧⲉ ⲁⲩⲱ ⲙ̅.....	He hath commanded no man to do wickedly, neither hath he given any man licence to sin.							
Wisdom of Jesus son of Sirach	16	16	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲉⲡⲓⲑⲩⲙⲓ ⲛ̅ⲟⲩⲙⲏⲏϣⲉ ⲛ.... ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲉⲩⲫⲣⲁⲛⲉ ⲉϫⲛ̅ ϩⲛ̅ϣⲏⲣⲉ ⲛ̅ⲁⲥⲉⲃⲏⲥ.	Desire not a multitude of unprofitable children, neither delight in ungodly sons.							
Wisdom of Jesus son of Sirach	16	16	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲩϣⲁⲛ...... ⲙ̅ⲡⲣ̅ⲟⲩⲛⲟϥ ⲉϫⲱⲟⲩ: ⲉϣⲱⲡⲉ ⲛ̅ⲑⲟⲧⲉ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲛⲙ̅ⲙⲁⲩ ⲁⲛ ⲙ̅ⲡⲣ̅ⲧⲁⲛϩⲟⲩⲧⲕ̅ ⲙⲛ̅ ⲡⲉⲩⲱⲛϩ̅.	Though they multiply, rejoice not in them, except the fear of the Lord be with them. (3) Trust not thou in their life,							
Wisdom of Jesus son of Sirach	16	16		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲕⲁ ϩⲧⲏⲕ ⲉⲡⲉⲩⲁϣⲁⲓ̈:	neither respect their multitude:							
Wisdom of Jesus son of Sirach	16	16		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲁⲛⲟⲩ ⲟⲩⲁ ⲅⲁⲣ ⲉϩⲟⲩⲟ ⲉϣⲟ ⲁⲩⲱ ⲉⲧⲣⲉ ⲡⲣⲱⲙⲉ ⲙⲟⲩ ⲉϥⲟ ⲛ̅ⲁⲧϣⲏⲣⲉ ⲛ̅ϩⲟⲩⲟ ⲉⲧⲣⲉϥⲕⲱ ⲛ̅ϩⲉⲛϣⲏⲣⲉ ⲛ̅ⲁⲥⲉⲃⲏⲥ.	for one that is just is better than a thousand; and better it is to die without children, than to have them that are ungodly.							
Wisdom of Jesus son of Sirach	16	16	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲟⲩⲡⲟⲗⲓⲥ ϭⲱⲣϭⲥ̅ ⲉⲧⲃⲉ ⲟⲩⲣⲙ̅ⲛ̅ϩⲏⲧ ⲛ̅ⲟⲩⲱⲧ: ⲧⲉⲫⲩⲗⲏ ⲛ̅ⲛ̅ⲁⲛⲟⲙⲟⲥ ⲛⲁϣⲱϥ.	For by one that hath understanding shall the city be replenished: but the kindred of the wicked shall speedily become desolate.							
Wisdom of Jesus son of Sirach	16	16	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲡⲁⲃⲁⲗ ⲛⲁⲩ ⲉϩⲁϩ ⲛ̅ⲧⲉⲓ̈ϩⲉ ⲁⲩⲱ ⲁ ⲡⲁⲙⲁⲁϫⲉ ⲥⲱⲧⲙ̅ ⲉⲛⲉⲧϫⲟⲟⲣ ⲉⲛⲁⲓ̈.	Many such things have I seen with mine eyes, and mine ear hath heard greater things than these.							
Wisdom of Jesus son of Sirach	16	16	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ ⲟⲩⲕⲱϩⲧ̅ ⲛⲁⲙⲟⲩϩ ϩⲛ̅ ⲧⲥⲟⲟⲩϩⲥ̅ ⲛ̅ⲛ̅ⲣⲉϥⲣ̅ⲛⲟⲃⲉ ⲁⲩⲱ ⲁ ⲟⲩⲟⲣⲅⲏ ⲙⲟⲩϩ ϩⲛ̅ ⲟⲩϩⲉⲑⲛⲟⲥ ⲛ̅ⲁⲧⲁⲙϩⲧⲉ.	In the congregation of the ungodly shall a fire be kindled; and in a rebellious nation wrath is set on fire.							
Wisdom of Jesus son of Sirach	16	16	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡϥ̅ⲕⲱ ⲉⲃⲟⲗ ⲛ̅ⲛ̅ⲅⲓⲅⲁⲥ ⲛ̅ϣⲟⲣⲡ̅ ⲛⲁⲓ̈ ⲉⲛⲧⲁⲩⲡⲱϣⲥ̅ ⲉⲧⲃⲉ ⲧⲉⲩϭⲟⲙ.	He was not pacified toward the old giants, who fell away in the strength of their foolishness.							
Wisdom of Jesus son of Sirach	16	16	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡϥ̅ϯⲥⲟ ⲉⲡⲙⲁ ⲛ̅ϣⲱⲡⲉ ⲛ̅ⲗⲱⲧ ⲛⲁⲓ̈ ⲉⲛⲧⲁⲩϥⲟⲧⲟⲩ ⲉⲧⲃⲉ ⲧⲉⲩⲙⲛ̅ⲧϫⲁⲥⲓϩⲏⲧ.	Neither spared he the place where Lot sojourned, but abhorred them for their pride.							
Wisdom of Jesus son of Sirach	16	16	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		......ⲁⲛⲁ ⲁⲛ ⲛⲁⲓ̈ ⲉⲛⲧⲁⲩϫⲓⲥⲉ ϩⲛ̅ ⲛⲉⲩⲛⲟⲃⲉ	He pitied not the people of perdition, who were taken away in their sins:							
Wisdom of Jesus son of Sirach	16	16	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		........ ⲉⲩⲙⲉϩⲥⲉ ⲛ̅ⲧⲃⲁ ⲛⲁⲓ̈ ⲉⲛⲧⲁⲩⲥⲱⲟⲩϩ ⲉⲧⲉⲩⲙⲛ̅ⲧⲛⲁϣⲧ̅ϩⲏⲧ	Nor the six hundred thousand footmen, who were gathered together in the hardness of their hearts.							
Wisdom of Jesus son of Sirach	16	16	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲕⲁⲛ ⲉϣⲱⲡⲉ ⲟⲩⲛⲁϣⲧⲛⲁϩⲃⲉϥ ⲡⲉ ⲟⲩⲁ ⲟⲩϣⲡⲏⲣⲉ ⲡⲉ ϫⲉ ϥⲛⲁⲟⲩⲟⲡ: ⲉⲣⲉ ⲡⲛⲁ ⲅⲁⲣ ⲙⲛ̅ ⲧⲟⲣⲅⲏ ⲛ̅ⲧⲟⲟⲧϥ̅: ⲟⲩⲛ̅ ϭⲟⲙ ⲙ̅ⲙⲟϥ ⲉⲕⲱ ⲉⲃⲟⲗ ⲁⲩⲱ ϣⲁϥⲡⲱϩⲧ̅ ⲛ̅ⲧⲉϥⲟⲣⲅⲏ.	And if there be one stiffnecked among the people, it is marvel if he escape unpunished: for mercy and wrath are with him; he is mighty to forgive, and to pour out displeasure.							
Wisdom of Jesus son of Sirach	16	16	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲕⲁⲧⲁ ⲡⲁϣⲁⲓ̈ ⲙ̅ⲡⲉϥⲛⲁ ⲧⲁⲓ̈ ⲟⲛ ⲧⲉ ⲑⲉ ⲙ̅ⲡⲉϥϫⲡⲓⲟ: ϥⲛⲁⲕⲣⲓⲛⲉ ⲙ̅ⲡⲣⲱⲙⲉ ⲕⲁⲧⲁ ⲛⲉϥϩⲃⲏⲩⲉ.	As his mercy is great, so is his correction also: he judgeth a man according to his works							
Wisdom of Jesus son of Sirach	16	16	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲣⲉϥⲣ̅ⲛⲟⲃⲉ ⲛⲁⲣ̅ⲃⲟⲗ ⲁⲛ ϩⲛ̅ ⲛⲉϥⲧⲱⲣⲡ̅ ⲁⲩⲱ ⲑⲩⲡⲟⲙⲟⲛⲏ ⲙ̅ⲡⲉⲩⲥⲉⲃⲏⲥ ⲛⲁⲱϫⲛ̅ ⲁⲛ.	The sinner shall not escape with his spoils: and the patience of the godly shall not be frustrate.							
Wisdom of Jesus son of Sirach	16	16	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁϥⲕⲁ ⲙⲁ ⲙ̅ⲙⲛ̅ⲧⲙⲁ ⲛⲓⲙ: ⲉⲣⲉ ⲡⲟⲩⲁ ⲡⲟⲩⲁ ϭⲓⲛⲉ ⲕⲁⲧⲁ ⲛⲉϥϩⲃⲏⲩⲉ.	Make way for every work of mercy: for every man shall find according to his works. (15) The Lord hardened Pharaoh, that he should not know him, that his powerful works might be known to the world. (16) His mercy is manifest to every creature; and he hath separated his light from the darkness with an adamant.							
Wisdom of Jesus son of Sirach	16	16	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϫⲟⲟⲥ ϫⲉ ϯⲛⲁϩⲟⲡⲧ̅ ⲉⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ϫⲉ ⲛⲓⲙ ⲡⲉⲧⲛⲁⲣ̅ⲡⲁⲙⲉⲉⲩⲉ ϩⲙ̅ ⲡϫⲓⲥⲉ;	Say not thou, I will hide myself from the Lord: shall any remember me from above?							
Wisdom of Jesus son of Sirach	16	16		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲉⲛⲁⲥⲟⲩⲱⲛⲧ̅ ⲁⲛ ϩⲛ̅ ⲟⲩⲗⲁⲟⲥ ⲉϥⲟϣ: ⲛⲓⲙ ⲅⲁⲣ ⲡⲉ ⲧⲁⲯⲩⲭⲏ ϩⲙ̅ ⲡⲉⲓ̈ⲥⲱⲛⲧ ⲉⲧⲉⲙⲛ̅ⲧϥ̅ ⲏⲏⲡⲉ;	I shall not be remembered among so many people: for what is my soul among such an infinite number of creatures?							
Wisdom of Jesus son of Sirach	16	16	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲓⲥ ϩⲏⲏⲧⲉ ⲉⲓⲥ ⲧⲡⲉ ⲙⲛ̅ ⲧⲡⲉ ⲛ̅ⲧⲡⲉ ⲡⲛⲟⲩⲛ ⲙⲛ̅ ⲡⲕⲁϩ ⲉϥϣⲁⲛϭⲙ̅ⲡⲉⲩϣⲓⲛⲉ ϣⲁⲩⲕⲓⲙ.	Behold, the heaven, and the heaven of heavens, the deep, and the earth, and all that therein is, shall be moved when he shall visit.							
Wisdom of Jesus son of Sirach	16	16	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲛ̅ ⲛ̅ⲧⲟⲟ.... ϩⲙ̅ ⲡⲧⲣⲉϥ....ϣⲣ̅ ⲉϩⲣⲁⲓ̈ ⲉϫⲱⲟⲩ .....ⲥⲧⲱⲧ	The mountains also and foundations of the earth be shaken with trembling, when the Lord looketh upon them.							
Wisdom of Jesus son of Sirach	16	16	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ....ⲛ̅ⲛⲉϥⲙⲉⲕⲙⲟⲩⲕϥ̅ ⲉϩⲣⲁⲓ̈ ⲉϫⲱⲟⲩ: ⲛⲓⲙ ⲡⲉⲛⲧⲁϥⲣ̅ⲡⲙⲉⲉⲩⲉ ⲉⲛⲉϥϩⲓⲟⲟⲩⲉ;	No heart can think upon these things worthily: and who is able to conceive his ways?							
Wisdom of Jesus son of Sirach	16	16	21	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲛ̅ ⲑⲁⲧⲏⲩ ⲉⲧⲉ ⲙ̅ⲡⲣ̅ⲱⲙⲉ ⲛⲁⲩ ⲉⲣⲟⲥ ⲁⲛ ⲡⲉϩⲟⲩⲟ ⲛ̅ⲛⲉϥϩⲃⲏⲩⲉ ⲉⲩϩⲛ̅ ⲛⲉϥⲡⲉⲑⲏⲡ.	It is a tempest which no man can see: for the most part of his works are hid.							
Wisdom of Jesus son of Sirach	16	16	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲓⲙ ⲡⲉⲧⲛⲁϣϫⲱ ⲛ̅ⲛⲉϩⲃⲏⲩⲉ ⲛ̅ⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ; ⲛⲓⲙ ⲡⲉⲧⲛⲁϭⲱ; ⲧⲇⲓⲁⲑⲏⲕⲏ ⲅⲁⲣ ⲟⲩⲏⲩ.	Who can declare the works of his justice? or who can endure them? for his covenant is afar off, and the trial of all things is in the end.							
Wisdom of Jesus son of Sirach	16	16	23	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲁⲑⲏⲧ ⲡⲉ ⲡⲉⲧⲛⲁⲙⲉⲉⲩⲉ ⲉⲛⲁⲓ̈ ⲁⲩⲱ ⲡⲣⲱⲙⲉ ⲛ̅ⲁⲧⲥⲃⲱ ⲉⲧⲡⲗⲁⲛⲁ ϣⲁϥⲙⲉⲉⲩⲉ ⲉⲛⲓⲙⲛ̅ⲧⲥⲟϭ.	He that wanteth understanding will think upon vain things: and a foolish man erring imagineth follies.							
Wisdom of Jesus son of Sirach	16	16	24	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲱⲧⲙ̅ ⲉⲣⲟⲓ̈ ⲡⲁϣⲏⲣⲉ ⲛⲅ̅ϫⲓⲥⲃⲱ ⲉⲧⲁⲥⲃⲱ ⲛⲅ̅ϯϩⲧⲏⲕ ϩⲙ̅ ⲡⲉⲕϩⲏⲧ ⲉⲡⲁϣⲁϫⲉ.	My son, hearken unto me, and learn knowledge, and mark my words with thy heart.							
Wisdom of Jesus son of Sirach	16	16	25	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϯⲛⲁⲟⲩⲟⲛϩ̅ ⲧⲉⲥⲃⲱ ⲉⲃⲟⲗ ϩⲛ̅ ⲟⲩϣⲓ ϯⲛⲁⲟⲩⲛϩ̅ ⲧⲙⲛ̅ⲧⲣ̅ⲙⲛ̅ϩⲏⲧ ϩⲛ̅ ⲟⲩⲱⲣϫ̅.	I will shew forth doctrine in weight, and declare his knowledge exactly.							
Wisdom of Jesus son of Sirach	16	16	26	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲣⲉ ⲛⲉϩⲃⲏⲩⲉ ⲙ̅ⲡϫⲟⲉⲓⲥ ϩⲙ̅ ⲡⲉϥⲧⲱϣ ϫⲓⲛ ⲛ̅ϣⲟⲣⲡ̅ ⲁⲩⲱ ϫⲓⲛ ⲡⲉⲩⲧⲙⲁⲓ̈ⲟ ⲁϥⲡⲣϫ̅ ⲛⲉⲩⲙⲉⲣⲓⲥ.	The works of the Lord are done in judgment from the beginning: and from the time he made them he disposed the parts thereof.							
Wisdom of Jesus son of Sirach	16	16	27	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϥⲕⲟⲥⲙⲓ ⲛ̅ⲛⲉϥϩⲃⲏⲩⲉ ⲛ̅ϣⲁ ⲉⲛⲉϩ ⲁⲩⲱ ⲛⲉⲩⲁⲣⲭⲏ ϣⲁ ⲛⲉⲩϫⲱⲙ.	He garnished his works for ever, and in his hand are the chief of them unto all generations:							
Wisdom of Jesus son of Sirach	16	16		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲇⲉ ⲙ̅ⲡⲟⲩϩⲕⲟ ⲟⲩⲇⲉ ⲙ̅ⲡⲟⲩϩⲓⲥⲉ ⲁⲩⲱ ⲙ̅ⲡⲟⲩⲱϫⲛ̅ ϩⲛ̅ ⲛⲉⲩϩⲃⲏⲩⲉ.	they neither labour, nor are weary, nor cease from their works.							
