book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	44	44		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲁⲩⲧⲁⲕⲟ ⲛ̅ⲑⲉ ⲛ̅ⲛⲉⲧⲉⲛ̅ⲥⲉϣⲟⲟⲡ ⲁⲛ ⲁⲩⲱ ⲁⲩⲣ̅ⲑⲉ ⲛ̅ⲛⲉⲧⲉⲙⲡⲟⲩϣⲱⲡⲉ ⲁⲩⲱ ⲛⲉⲩϣⲏⲣⲉ ⲙⲛ̅ⲛ̅ⲥⲱⲟⲩ.	who are perished, as though they had never been; and are become as though they had never been born; and their children after them.							
Wisdom of Jesus son of Sirach	44	44	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲗⲗⲁ ⲛⲁⲓ̈ ϩⲛ̅ⲣⲱⲙⲉ ⲛ̅ⲛⲁⲁ ⲛⲉ ⲛⲁⲓ̈ ⲉⲧⲉ ⲙ̅ⲡⲟⲩⲣ̅ⲡⲱⲃϣ̅ ⲛ̅ⲛⲉⲩⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ.	But these were merciful men, whose righteousness hath not been forgotten.							
Wisdom of Jesus son of Sirach	44	44	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲛⲁϣⲱⲡⲉ ⲙⲛ̅ ⲡⲉⲩ........: ⲛⲁⲛⲟⲩ ⲧⲉⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ .... ⲁ ⲡⲉⲩⲥⲡⲉⲣⲙⲁ ⲁϩⲉⲣⲁⲧϥ̅ ϩⲛ̅ ⲛ̅ⲇⲓⲁⲑⲏⲕⲏ.	With their seed shall continually remain a good inheritance, and their children are within the covenant. (12) Their seed standeth fast, and their children for their sakes.							
Wisdom of Jesus son of Sirach	44	44	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲩⲥⲡⲉⲣⲙⲁ ϣⲟⲟⲡ ϣⲁ ⲛⲓⲉⲛⲉϩ ⲁⲩⲱ ⲡⲉⲩⲉⲟⲟⲩ ⲛⲁϥⲱⲧⲉ ⲉⲃⲟⲗ ⲁⲛ.	Their seed shall remain for ever, and their glory shall not be blotted out.							
Wisdom of Jesus son of Sirach	44	44	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲧⲱⲙⲥ̅ ⲛ̅ⲛⲉⲩⲥⲱⲙⲁ ϩⲛ̅ ⲟⲩⲉⲓⲣⲏⲛⲏ ⲁⲩⲱ ⲡⲉⲩⲣⲁⲛ ⲟⲛϩ ϣⲁ ϩⲛ̅ϫⲱⲙ ⲛ̅ϫⲱⲙ ⲁⲩⲱ ⲟⲩⲛ̅ ⲟⲩⲥⲟⲟⲩϩⲥ̅ ⲛⲁϫⲱ ⲙ̅ⲡⲉⲩⲧⲁⲓ̈ⲟ	Their bodies are buried in peace; but their name liveth for evermore. (15) The people will tell of their wisdom, and the congregation will shew forth their praise.							
Wisdom of Jesus son of Sirach	44	44	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲉⲛⲱⲭ ⲣⲁⲛⲁϥ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲁϥⲡⲟⲟⲛⲉϥ ⲉⲃⲟⲗ ⲛ̅ⲥⲙⲟⲧ ⲛ̅ϩⲏⲧ ⲛ̅ⲛ̅ⲅⲉⲛⲉⲁ.	Enoch pleased the Lord, and was translated, being an example of repentance to all generations.							
Wisdom of Jesus son of Sirach	44	44	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩϭⲛ̅ ⲛ̅ⲱϩⲉ ⲛ̅ⲧⲉⲗⲓⲟⲥ ⲛ̅ⲇⲓⲕⲁⲓⲟⲥ ⲁϥϣⲱⲡⲉ ⲛ̅ϣⲃ̅ⲃⲓⲱ ϩⲙ̅ ⲡⲉⲟⲩⲟⲉⲓϣ ⲛ̅ⲧⲟⲣⲅⲏ.	Noah was found perfect and righteous; in the time of wrath he was taken in exchange for the world;							
Wisdom of Jesus son of Sirach	44	44		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲧⲃⲉ ⲡⲁⲓ̈ ⲁ ⲡⲕⲁⲧⲁⲕⲗⲩⲥⲙⲟⲥ ϣⲱⲡⲉ: ϩⲓⲧⲛ̅ ⲡⲁⲓ̈ ⲛ̅ⲧⲁⲩϣⲱϫⲡ̅ ϣⲱⲡⲉ ϩⲙ̅ ⲡⲕⲁϩ.	therefore was he left as a remnant unto the earth, when the flood came.							
Wisdom of Jesus son of Sirach	44	44	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲥⲙⲓⲛⲉ ⲛⲙ̅ⲙⲁϥ ⲛ̅ⲟⲩⲇⲓⲁⲑⲏⲕⲏ ⲛ̅ϣⲁ ⲉⲛⲉϩ ϫⲉⲕⲁⲁⲥ ⲛ̅ⲛⲉⲩϥⲉⲧ ⲥⲁⲣⲝ̅ ⲛⲓⲙ ⲉⲃⲟⲗ ϩⲛ̅ ⲟⲩⲕⲁⲧⲁⲕⲗⲩⲥⲙⲟⲥ.	An everlasting covenant was made with him, that all flesh should perish no more by the flood.							
Wisdom of Jesus son of Sirach	44	44	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲃⲣⲁϩⲁⲙ ⲡⲛⲟϭ ⲛ̅ⲉⲓⲱⲧ ⲛ̅ⲟⲩⲙⲏⲏϣⲉ ⲛ̅ϩⲉⲑⲛⲟⲥ ⲁⲩⲱ ⲙ̅ⲡⲟⲩϩⲉ ⲉⲡⲉⲧⲉⲓⲛⲉ ⲙ̅ⲙⲟϥ ϩⲙ̅ ⲡⲉϥⲉⲟⲟⲩ.	Abraham was a great father of many people: in glory was there none like unto him;							
Wisdom of Jesus son of Sirach	44	44	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲁⲓ̈ ⲉⲛⲧⲁϥⲁⲣⲉϩ ⲉⲡⲛⲟⲙⲟⲥ ⲙ̅ⲡⲉⲧϫⲟⲥⲉ ....... ⲇⲓⲁⲑⲏⲕⲏ ⲛⲉⲙⲁϥ.	Who kept the law of the most High, and was in covenant with him:							
Wisdom of Jesus son of Sirach	44	44		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		.....ⲇⲓⲁⲑⲏⲕⲏ ⲉⲣⲁⲧϥ̅ ϩⲛ̅ ⲧⲉϥⲥⲁⲣⲝ̅ ⲁⲩⲱ ⲁⲩϩⲉ ⲉⲣⲟϥ ⲙ̅ⲡⲓⲥⲧⲟⲥ ϩⲙ̅ ⲡⲡⲓⲣⲁⲥⲙⲟⲥ.	he established the covenant in his flesh; and when he was proved, he was found faithful.							
Wisdom of Jesus son of Sirach	44	44	21	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲧⲃⲉ ⲡⲁⲓ̈ ⲁϥⲧⲁϩⲟϥ ⲛⲁϥ ⲛ̅ⲟⲩⲁⲛⲁϣ ⲉⲧⲣⲉ ⲛ̅ϩⲉⲑⲛⲟⲥ ϫⲓⲥⲙⲟⲩ ϩⲛ̅ ⲡⲉϥⲥⲡⲉⲣⲙⲁ	Therefore he assured him by an oath, that he would bless the nations in his seed,							
Wisdom of Jesus son of Sirach	44	44		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲧⲁϣⲟϥ ⲛ̅ⲑⲉ ⲙ̅ⲡϣⲟⲉⲓϣ ⲙ̅ⲡⲕⲁϩ ⲁⲩⲱ ⲉⲧⲁϩⲉ ⲡⲉϥⲥⲡⲉⲣⲙⲁ ⲉⲣⲁⲧϥ̅ ⲛ̅ⲑⲉ ⲛ̅ⲛ̅ⲥⲓⲟⲩ	and that he would multiply him as the dust of the earth, and exalt his seed as the stars,							
Wisdom of Jesus son of Sirach	44	44		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲧⲣⲉⲩⲕⲗⲏⲣⲟⲛⲟⲙⲓ ϫⲓⲛ ⲑⲁⲗⲁⲥⲥⲁ ϣⲁ ⲑⲁⲗⲁⲥⲥⲁ ⲁⲩⲱ ϫⲓⲛ ⲡⲉⲣⲟ ϣⲁ ⲁⲣⲏϫϥ̅ ⲙ̅ⲡⲕⲁϩ.	and cause them to inherit from sea to sea, and from the river unto the utmost part of the land.							
Wisdom of Jesus son of Sirach	44	44	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϥⲧⲁϩⲟϥ ⲉⲣⲁⲧϥ̅ ϩⲓ ⲛⲁⲓ̈ ϩⲛ̅ ⲓ̈ⲥⲁⲁⲕ ⲉⲧⲃⲉ ⲁⲃⲣⲁϩⲁⲙ ⲡⲉϥⲉⲓⲱⲧ.	With Isaac did he establish likewise for Abraham his father’s sake							
