book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	6	06	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲥⲣ̅ⲑⲉ ⲛ̅ⲛⲓϩⲱⲃ ⲉⲧⲛⲁϣⲧ̅ ⲉⲙⲁⲧⲉ ⲛ̅ⲛⲓⲁⲑⲏⲧ ⲁⲩⲱ ⲙⲁⲣⲉ ⲁⲧⲥⲃⲱ ϭⲱ ⲛ̅ϩⲏⲧⲥ̅.	She is very unpleasant to the unlearned: he that is without understanding will not remain with her.							
Wisdom of Jesus son of Sirach	6	06	21	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲛⲁϣⲱⲡⲉ ⲉϩⲣⲁⲓ̈ ⲉϫⲱϥ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲱⲛⲉ ⲛ̅ϫⲓϫⲛⲓⲧ ⲛ̅ϭⲟⲙ ................ ⲉⲛⲟϫⲥ̅ ⲉⲃⲟⲗ.	She will lie upon him as a mighty stone of trial; and he will cast her from him ere it be long.							
Wisdom of Jesus son of Sirach	6	06	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		.....................ⲡⲉⲥⲣⲁⲛ ⲁⲩⲱ ⲛ̅ⲥⲟⲩⲟⲛϩ̅ ⲁⲛ ⲉⲃⲟⲗ ⲛ̅ϩⲁϩ.	For wisdom is according to her name, and she is not manifest unto many.							
Wisdom of Jesus son of Sirach	6	06	23	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲱⲧⲙ̅ ⲡⲁϣⲏⲣⲉ ⲛⲅ̅ϣⲱⲡⲉ ⲉⲣⲟⲕ ⲛ̅ⲧⲁⲥⲃⲱ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲕⲱ ⲛ̅ⲥⲱⲕ ⲙ̅ⲡⲁϣⲟϫⲛⲉ.	Give ear, my son, receive my advice, and refuse not my counsel,							
Wisdom of Jesus son of Sirach	6	06	24	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϯ ⲛⲉⲕⲟⲩⲉⲣⲏⲧⲉ ⲉϩⲟⲩⲛ ⲉⲛⲉⲥⲡⲁⲓⲇⲉⲥ ⲁⲩⲱ ⲡⲉⲕⲙⲁⲕϩ̅ ⲉϩⲟⲩⲛ ⲉⲛⲉⲥⲕⲗⲁⲗ.	And put thy feet into her fetters, and thy neck into her chain.							
Wisdom of Jesus son of Sirach	6	06	25	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲕⲁ ⲧⲉⲕⲛⲁϩⲃⲉ ϩⲁⲣⲟⲥ ⲛⲅ̅ϥⲓ ϩⲁⲣⲟⲥ ⲛⲅ̅ⲧⲙ̅ⲙⲉⲥⲧⲉ ⲛⲉⲥⲙⲣ̅ⲣⲉ.	Bow down thy shoulder, and bear her, and be not grieved with her bonds.							
Wisdom of Jesus son of Sirach	6	06	26	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϯ ⲡⲉⲕⲟⲩⲟⲉⲓ ⲉⲣⲟⲥ ϩⲛ̅ ⲧⲉⲕϭⲟⲙ ⲧⲏⲣⲥ̅ ⲛⲅ̅ϩⲁϩⲉϩ ⲉⲛⲉⲥϩⲓⲟⲟⲩⲉ ϩⲛ̅ ⲧⲉⲕⲛⲟⲙⲧⲉ ⲧⲏⲣⲥ̅.	Come unto her with thy whole heart, and keep her ways with all thy power.							
Wisdom of Jesus son of Sirach	6	06	27	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲟⲧϩⲧ̅ ⲛⲅ̅ϣⲓⲛⲉ ⲁⲩⲱ ⲥⲛⲁⲟⲩⲱⲛϩ̅ ⲉⲣⲟⲕ: ⲛⲅ̅ⲁⲙⲁϩⲧⲉ ⲙ̅ⲙⲟⲥ ⲛⲅ̅ⲧⲙ̅ⲕⲁⲁⲥ ⲉⲃⲟⲗ.	Search, and seek, and she shall be made known unto thee: and when thou hast got hold of her, let her not go.							
Wisdom of Jesus son of Sirach	6	06	28	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲕⲛⲁϩⲉ ⲅⲁⲣ ⲉⲡⲉⲥⲙ̅ⲧⲟⲛ ϩⲛ̅ ⲧⲉⲕϩⲁⲏ ⲛ̅ⲥⲕⲟⲧⲥ̅ ⲛⲁⲕ ⲉⲩⲟⲩⲛⲟϥ.	For at the last thou shalt find her rest, and that shall be turned to thy joy.							
Wisdom of Jesus son of Sirach	6	06	29	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲧⲉ ⲛⲓⲡⲁⲓⲇⲉⲥ ⲣ̅ϩⲁⲉⲓⲃⲉⲥ ⲛⲁⲕ ⲛ̅ϭⲟⲙ ⲁⲩⲱ ⲛⲓⲕⲗⲁⲗ ⲛ̅ⲥⲧⲟⲗⲏ ⲛ̅ⲉⲟⲟⲩ.	Then shall her fetters be a strong defence for thee, and her chains a robe of glory.							
Wisdom of Jesus son of Sirach	6	06	30	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲕⲟⲥⲙⲟⲥ ⲛ̅ⲛⲟⲩⲃ ⲡⲉⲧϩⲓϫⲱⲥ ⲁⲩⲱ ϩⲛ̅ϩⲱⲥ ⲛ̅ϩⲩⲁⲕⲓⲛⲑⲓⲛⲟⲛ ⲛⲉ ⲛⲉⲥⲙⲣ̅ⲣⲉ.	For there is a golden ornament upon her, and her bands are purple lace.							
Wisdom of Jesus son of Sirach	6	06	31	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲕⲛⲁⲧⲁⲁⲥ ϩⲓⲱⲱⲕ ⲛ̅ⲑⲉ ⲛ̅ⲛⲓⲥⲧⲟⲗⲏ ⲛ̅ⲉⲟⲟⲩ ⲁⲩⲱ ⲛⲅ̅ⲧⲁⲗⲟⲥ ⲉϫⲱⲕ ⲛ̅ⲕⲗⲟⲙ ⲛ̅ⲧⲉⲗⲏⲗ.	Thou shalt put her on as a robe of honour, and shalt put her about thee as a crown of joy.							
Wisdom of Jesus son of Sirach	6	06	32	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣⲱⲡⲉ ⲉⲕϣⲁⲛ ⲟⲩⲱϣ ⲡⲁϣⲏⲣⲉ ⲕⲛⲁϫⲓⲥⲃⲱ: ⲉⲕϣⲁⲛ ϯ ⲡⲉⲕϩⲏⲧ ⲕⲛⲁⲣ̅ⲥⲁⲃⲉ.	My son, if thou wilt, thou shalt be taught: and if thou wilt apply thy mind, thou shalt be prudent.							
Wisdom of Jesus son of Sirach	6	06	33	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲕϣⲁⲛ....: ⲉⲕϣⲁⲛ.... ⲡⲉⲕⲙⲁⲁϫⲉ ⲕⲛⲁⲣ̅ⲥⲁⲃⲉ.	If thou love to hear, thou shalt receive understanding: and if thou bow thine ear, thou shalt be wise,							
Wisdom of Jesus son of Sirach	6	06	34	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϩⲉ ⲣⲁⲧⲕ̅ ϩⲙ̅ ⲡⲙⲏⲏϣⲉ ⲛ̅ⲛ̅ϩⲗ̅ⲗⲟ: ⲛⲅ̅ⲧⲟϭⲕ̅ ⲉⲡⲥⲁⲃⲉ ⲉⲧ ⲛ̅ϩⲏⲧⲟⲩ.	Stand in the multitude of the elders; and cleave unto him that is wise.							
Wisdom of Jesus son of Sirach	6	06	35	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲉϣ ⲥⲱⲧⲙ̅ ⲉϣⲁϫⲉ ⲛⲓⲙ ⲉⲛⲁ ⲛⲟⲩⲧⲉ ⲙ̅ⲡⲁⲣϩⲟⲓⲙⲓⲁ ⲙⲛ̅ ⲙ̅ⲙⲛ̅ⲧⲣⲙ̅ⲛ̅ϩⲏⲧ ⲙ̅ⲡⲣ̅ⲧⲣⲉⲩⲣ̅ ⲡⲉⲕⲃⲟⲗ.	Be willing to hear every godly discourse; and let not the parables of understanding escape thee.							
Wisdom of Jesus son of Sirach	6	06	36	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲕϣⲁⲛϩⲉ ⲉⲩⲥⲁⲃⲉ ϣⲟⲣⲡ̅ⲕ̅ ⲉⲣⲟϥ: ⲁⲩⲱ ⲙⲁⲣⲉ ⲧⲉⲕⲟⲩⲉⲣⲏⲧⲉ ϩⲉⲧ ⲧⲡⲛ̅ⲛⲏ ⲙ̅ⲡⲉϥⲏⲓ̈.	And if thou seest a man of understanding, get thee betimes unto him, and let thy foot wear the steps of his door.							
Wisdom of Jesus son of Sirach	6	06	37	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲉⲕⲙⲟⲩⲕⲕ̅ ϩⲛ̅ ⲛⲟⲩⲉϩⲥⲁϩⲛⲉ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲛⲅ̅ⲙⲉⲗⲉⲧⲁ ⲛ̅ⲟⲩⲟⲉⲓϣ ⲛⲓⲙ ϩⲛ̅ ⲛⲉϥⲉⲛⲧⲟⲗⲏ.	Let thy mind be upon the ordinances of the Lord and meditate continually in his commandments:							
Wisdom of Jesus son of Sirach	6	06		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲧⲟϥ ⲅⲁⲣ ⲡⲉⲧⲛⲁⲧⲁϫⲣⲉ ⲡⲉⲕϩⲏⲧ ⲁⲩⲱ ⲡⲟⲩⲱϣ ⲛ̅ⲧⲥⲟⲫⲓⲁ ⲥⲉⲛⲁⲧⲁⲁϥ ⲛⲁⲕ.	he shall establish thine heart, and give thee wisdom at thine owns desire.							
Wisdom of Jesus son of Sirach	7	07	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲣⲡⲉⲑⲟⲟⲩ ⲁⲩⲱ ⲙⲛ̅ ⲡⲉⲑⲟⲟⲩ ⲛⲁⲧⲁϩⲟⲕ: ⲥⲁϩⲱⲕ ⲉⲃⲟⲗ ⲙ̅ⲡϫⲓⲛ̅ϭⲟⲛⲥ̅ ⲧⲁⲣⲉϥⲥⲁϩⲱϥ ⲉⲃⲟⲗ ⲙ̅ⲙⲟⲕ.	Do no evil, so shall no harm come unto thee. (2) Depart from the unjust, and iniquity shall turn away from thee.							
Wisdom of Jesus son of Sirach	7	07	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲁϣⲏⲣⲉ ⲙ̅ⲡⲣ̅ϫⲟ ⲉϫⲛ̅ ⲛⲉⲧⲗⲟⲟⲙ ⲙ̅ⲡϫⲓⲛ̅ϭⲟⲛⲥ̅ ϫⲉ ⲛ̅ⲛⲉⲕⲟϩⲥⲟⲩ ⲛ̅ⲥⲁϣϥ̅ ⲛ̅ⲕⲱⲃ.	My son, sow not upon the furrows of unrighteousness, and thou shalt not reap them sevenfold.							
Wisdom of Jesus son of Sirach	7	07	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϣⲓⲛⲉ ⲛ̅ⲥⲁ ⲟⲩⲙⲛ̅ⲧⲛⲟϭ ⲉⲃⲟⲗ ϩⲓⲧⲛ̅ ⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲟⲩⲕⲁⲑⲉⲇⲣⲁ ⲛ̅ⲉⲟⲟⲩ ⲉⲃⲟⲗ ϩⲓⲧⲛ̅ ⲟⲩⲣ̅ⲣⲟ.	Seek not of the Lord preeminence, neither of the king the seat of honour.							
Wisdom of Jesus son of Sirach	7	07	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲧⲙⲁⲓ̈ⲟⲕ ⲙ̅ⲡⲉⲙ̅ⲧⲟ ⲉⲃⲟⲗ ⲙ̅ⲡϫⲟⲉⲓⲥ ..........	justify not thyself before the Lord; and boast not of thy wisdom before the king.							
Wisdom of Jesus son of Sirach	7	07	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		........	Seek not to be judge, being not able to take away iniquity;							
Wisdom of Jesus son of Sirach	7	07		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲣ̅ϩⲟⲧⲉ ϩⲏⲧϥ̅ ...... ...... ⲉϩⲟⲩⲛ̅ ⲉⲡⲉⲕ....	lest at any time thou fear the person of the mighty, an stumblingblock in the way of thy uprightness.							
Wisdom of Jesus son of Sirach	7	07	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲣ̅ⲛⲟⲃⲉ ⲉϩⲟⲩⲛ̅ ⲉⲡⲙⲏⲏϣⲉ ⲛ̅ⲟⲩⲡⲟⲗⲓⲥ .......................	Offend not against the multitude of a city, and then thou shalt not cast thyself down among the people.							
Wisdom of Jesus son of Sirach	7	07	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲣ ⲟⲩⲛ̅ⲟⲃⲉ ⲛ̅ⲥⲉⲡ ⲥⲛⲁⲩ: ⲛⲅ̅ⲛⲁ....	Bind not one sin upon another; for in one thou shalt not be unpunished.							
Wisdom of Jesus son of Sirach	7	07	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϫⲟ ...... ⲁⲩⲱ ⲉⲓ̈ϣⲁⲛ...... ⲉϩⲣⲁⲓ̈ ⲙ̅ⲡⲛⲟⲩⲧⲉ ⲡⲉⲧϫⲟⲥⲉ ϥⲛⲁϫⲓⲧⲟⲩ ⲛ̅....	Say not, God will look upon the multitude of my oblations, and when I offer to the most high God, he will accept it.							
Wisdom of Jesus son of Sirach	7	07	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲣⲕⲟⲩⲓ̈ ⲛ̅ϩⲏⲧ ϩⲙ̅ ⲡⲉⲕϣⲗⲏⲗ ⲁⲩⲱ ......ⲙⲛ̅ⲧⲛⲁ.	Be not fainthearted when thou makest thy prayer, and neglect not to give alms.							
Wisdom of Jesus son of Sirach	7	07	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲥⲱⲃⲉ ⲛ̅ⲥⲁ ⲟⲩⲣⲱⲙⲉ ⲉϥ.... ϩⲛ̅ ..... .......................	Laugh no man to scorn in the bitterness of his soul: for there is one which humbleth and exalteth.							
Wisdom of Jesus son of Sirach	7	07	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲥⲕⲁⲓ ϭⲟⲗ ⲉⲡⲉⲕⲥⲟⲛ ⲟⲩⲇⲉ ⲙ̅ⲡⲣ̅ⲣ̅ⲡⲁⲓ̈ ⲙ̅ⲡⲉⲕϣⲃⲏⲣ.	Devise not a lie against thy brother; neither do the like to thy friend.							
Wisdom of Jesus son of Sirach	7	07	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲟⲩⲱϣ ⲉϫⲓϭⲟⲗ ϩⲛ̅ ......ϭⲟⲗ ........ ⲛⲁⲛⲟⲩϥ ⲁⲛ.	Use not to make any manner of lie: for the custom thereof is not good.							
Wisdom of Jesus son of Sirach	7	07	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		.............................ⲟⲩⲉϩⲙ̅ ⲟⲩϣⲁϫⲉ ⲉⲕ...	Use not many words in a multitude of elders, and make not much babbling when thou prayest.							
Wisdom of Jesus son of Sirach	7	07	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲙⲉⲥⲧⲉ ⲟⲩϩⲱⲃ ⲉϥϩ..... .......................	Hate not laborious work, neither husbandry, which the most High hath ordained.							
Wisdom of Jesus son of Sirach	7	07	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅..........................	Number not thyself among the multitude of sinners, but remember that wrath will not tarry long.							
Wisdom of Jesus son of Sirach	7	07	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			Humble thyself greatly: for the vengeance of the ungodly is fire and worms.							
Wisdom of Jesus son of Sirach	7	07	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			Change not a friend for any good by no means; neither a faithful brother for the gold of Ophir.							
Wisdom of Jesus son of Sirach	7	07	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			Forego not a wise and good woman: for her grace is above gold.							
Wisdom of Jesus son of Sirach	7	07	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		(ⲕ̅ⲁ̅) ⲙ̅ⲡⲣ̅..... ⲁⲩⲱ ⲟⲩϫⲁⲓ̈ ⲃⲉⲕⲉ ⲉϥϯ ⲙ̅ⲡⲉϥϩⲏⲧ.	Whereas thy servant worketh truly, entreat him not evil. nor the hireling that bestoweth himself wholly for thee.							
Wisdom of Jesus son of Sirach	7	07	21	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩϩⲙ̅ϩⲁⲗ ....... ⲧⲉⲕⲯⲩⲭⲏ .... .......................	Let thy soul love a good servant, and defraud him not of liberty.							
Wisdom of Jesus son of Sirach	7	07	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ⲧⲕ̅.... ⲁⲩⲱ ..ϣⲁⲛ.....	Hast thou cattle? have an eye to them: and if they be for thy profit, keep them with thee.							
Wisdom of Jesus son of Sirach	7	07	23	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ⲧⲕ̅ ϣⲏⲣⲉ ⲙ̅ⲙⲁⲩ; ....ϯⲥⲃⲱ ⲛⲁⲩ: ⲕⲱⲗϫ̅ ⲙ̅ⲡⲉⲩⲙⲁⲕϩ̅ ϫⲓⲛ ⲧⲉⲩⲙⲛ̅ⲧⲕⲟⲩⲓ̈.	Hast thou children? instruct them, and bow down their neck from their youth.							
Wisdom of Jesus son of Sirach	7	07	24	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛ̅ⲧⲕ ϣⲉⲉⲣⲉ ⲙ̅ⲙⲁⲩ; ϯϩⲧⲏⲕ ⲉⲡⲉⲩⲥⲱⲙⲁ. ⲁⲩⲱ ⲙ̅ⲡⲣ̅..... ⲉⲡⲉⲕϩⲟ ⲉϩⲟⲩⲛ ....	Hast thou daughters? have a care of their body, and shew not thyself cheerful toward them.							
Wisdom of Jesus son of Sirach	7	07	25	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		... ⲧⲉⲕϣⲉⲉⲣⲉ ⲧⲁⲣⲉⲕ.... ......ϩⲁⲓ̈ ⲣ̅ⲣⲙ̅ⲛ̅ϩⲏⲧ. ...........ⲟⲩⲙⲉⲥ...	Marry thy daughter, and so shalt thou have performed a weighty matter: but give her to a man of understanding.							
Wisdom of Jesus son of Sirach	7	07	26	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		.... ⲟⲩⲥϩⲓⲙⲉ ⲙ̅..... ⲡⲉⲕϩⲏⲧ: ⲙ̅ⲡⲣ̅ⲛⲟϫⲥ̅ ⲉⲃⲟⲗ.	Hast thou a wife after thy mind? forsake her not: but give not thyself over to a light woman.							
Wisdom of Jesus son of Sirach	7	07	27	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲙ̅ ⲡⲉⲕϩⲏⲧ ⲧⲏⲣϥ̅ ϯⲉⲟⲟⲩ ⲙ̅ⲡⲉⲕⲉⲓⲱⲧ ⲁⲩⲱ ⲛ̅ⲛⲁⲁⲕⲉ ⲛ̅ⲧⲉⲕⲙⲁⲁⲩ ⲙ̅ⲡⲣ̅ⲣ̅ⲡⲉⲩⲱⲃϣ̅.	Honour thy father with thy whole heart, and forget not the sorrows of thy mother.							
Wisdom of Jesus son of Sirach	7	07	28	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲣⲓ ⲡⲙⲉⲉⲩⲉ ϫⲉ ⲛ̅ⲥⲁ ⲃⲗ̅ⲗⲁⲩ ⲛⲉⲕⲛⲁϣⲱⲡⲉ ⲁⲛ ⲡⲉ: ⲁⲩⲱ ⲉⲅⲛⲁϯ ⲟⲩ ⲛⲁⲩ ⲛ̅ⲑⲉ ⲛ̅ⲧⲁⲩϯ ⲛⲁⲕ:	Remember that thou wast begotten of them; and how canst thou recompense them the things that they have done for thee?							
Wisdom of Jesus son of Sirach	7	07	29	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲛ̅ ⲧⲉⲕⲯⲩⲭⲏ ⲧⲏⲣⲥ̅ ⲁⲣⲓϩⲟⲧⲉ ϩⲏⲧϥ̅ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲛⲅ̅ϯⲉⲟⲟⲩ ⲛ̅ⲛⲉϥⲟⲩⲏⲏⲃ.	Fear the Lord with all thy soul, and reverence his priests.							
