book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	8	08	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲙⲓϣⲉ ⲙⲛ̅ ⲟⲩⲣⲱⲙⲉ ⲛ̅ϫⲁⲥⲧ̅ ⲥⲙⲏ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲧⲁⲗⲉ ϣⲉ ⲉϩⲣⲁⲓ̈ ⲉϫⲙ̅ ⲡⲉϥⲕⲱϩⲧ̅.	Strive not with a man that is full of tongue, and heap not wood upon his fire.							
Wisdom of Jesus son of Sirach	8	08	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲥⲱⲃⲉ ⲙⲛ̅ ⲟⲩⲁⲧⲥⲃⲱ ϫⲉ ⲛⲉⲩⲥⲱϣ ⲛ̅ⲛⲉⲕⲉⲓⲟⲧⲉ.	Jest not with a rude man, lest thy ancestors be disgraced.							
Wisdom of Jesus son of Sirach	8	08	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲛⲟϭⲛⲉϭ ⲛ̅ⲟⲩⲣⲱⲙⲉ ⲉⲁϥⲥⲁϩⲱϥ ⲉⲃⲟⲗ ⲙ̅ⲡⲛⲟⲃⲉ: ⲁⲣⲓⲡⲙⲉⲉⲩⲉ ϫⲉ ⲧⲛ̅ϩⲛ̅ ϩⲉⲛⲧϭⲁⲓ̈ⲟ ⲧⲏⲣⲛ̅.	Reproach not a man that turneth from sin, but remember that we are all worthy of punishment.							
Wisdom of Jesus son of Sirach	8	08	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲥⲉϣ ⲟⲩⲣⲱⲙⲉ ϩⲛ̅ ⲧⲉϥⲙⲛ̅ⲧϩⲗ̅ⲗⲟ: ⲉⲩⲣ̅ϩⲗ̅ⲗⲟ ⲅⲁⲣ ⲛ̅ϩⲏⲧⲛ̅.	Dishonour not a man in his old age: for even some of us wax old.							
Wisdom of Jesus son of Sirach	8	08	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲣⲁϣⲉ ⲉϫⲛ̅ ⲟⲩⲁ ⲉⲁϥⲙⲟⲩ: ⲁⲣⲓⲡⲙⲉⲉⲩⲉ ϫⲉ ⲧⲛ̅ⲛⲁⲙⲟⲩ ⲧⲏⲣⲛ̅.	Rejoice not over thy greatest enemy being dead, but remember that we die all.							
Wisdom of Jesus son of Sirach	8	08	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲟⲃϣⲕ̅ ⲉⲡϣⲁϫⲉ ⲛ̅ⲛ̅ⲥⲟⲫⲟⲥ ⲉⲕⲉⲙⲟⲟϣⲉ ⲇⲉ ϩⲛ̅ ⲛⲉⲩⲡⲁⲣϩⲟⲓⲙⲓⲁ.	Despise not the discourse of the wise, but acquaint thyself with their proverbs:							
Wisdom of Jesus son of Sirach	8	08		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϫⲉ ⲉⲕⲛⲁⲥⲁⲃⲟ ⲉⲧⲉⲥⲃⲱ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧⲟⲩ ⲁⲩⲱ ⲧϭⲓⲛϣⲙ̅ϣⲉ ⲛ̅ⲛ̅ⲛⲟϭ.	for of them thou shalt learn instruction, and how to serve great men with ease.							
Wisdom of Jesus son of Sirach	8	08	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲕⲱ ⲛ̅ⲥⲱⲕ ⲛ̅ⲛ̅ϣⲁϫⲉ ⲛ̅ⲛ̅ϩⲗ̅ⲗⲟ ⲛ̅ⲧⲁⲩⲥⲁⲃⲟ ϩⲱⲟⲩ ⲉⲣⲟⲟⲩ ϩⲓⲧⲛ̅ ⲛⲉⲩⲉⲓⲟⲧⲉ.	Miss not the discourse of the elders: for they also learned of their fathers,							
Wisdom of Jesus son of Sirach	8	08		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		.............. ⲉⲃⲟⲗ ...... .........................	and of them thou shalt learn understanding, and to give answer as need requireth.							
Wisdom of Jesus son of Sirach	8	08	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲧⲙ̅ϩⲉ ⲛ̅ϫⲃ̅ⲃⲉⲥ ⲙ̅ⲡⲣ̅ⲉϥⲣ̅ⲛⲟⲃⲉ ⲙⲏⲡⲟⲧⲉ ....... ⲕⲱϩⲧ̅ .....	Kindle not the coals of a sinner, lest thou be burnt with the flame of his fire.							
Wisdom of Jesus son of Sirach	8	08	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲧⲱⲛⲕ̅ ϩⲁⲑⲏ ⲙ... ϫⲉⲕⲁⲁⲥ ⲉⲛⲛⲉϥ.........ⲣⲱⲕ.	Rise not up in anger at the presence of an injurious person, lest he lie in wait to entrap thee in thy words							
Wisdom of Jesus son of Sirach	8	08	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϯⲉⲙⲏⲥⲉ ⲙ̅ⲡϫⲱⲱⲣⲉ ⲉⲣⲟⲕ ⲕⲁⲛ ⲉⲕϣⲁⲛϯ ϣⲱⲡⲉ ⲛ̅ⲑⲉ ⲙ̅ⲡⲉⲛⲧⲁϥⲥⲟⲣⲙⲟⲩ.	Lend not unto him that is mightier than thyself; for if thou lendest him, count it but lost.							
Wisdom of Jesus son of Sirach	8	08	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϣⲡ̅ⲧⲱⲣⲉ ⲡⲁⲣⲁ ⲧⲉⲕϭⲟⲙ ⲁⲩⲱ ⲉⲕϣⲁⲛϣⲡ̅ⲧⲱⲣⲉ ϥⲓ ⲡⲣⲟⲟⲩϣ ⲛ̅ⲧⲁⲁⲩ.	Be not surety above thy power: for if thou be surety, take care to pay it.							
Wisdom of Jesus son of Sirach	8	08	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϫⲓϩⲁⲡ ⲙⲛ̅ ⲟⲩⲣⲉϥϯϩⲁⲡ: ⲉⲩⲛⲁⲕⲣⲓⲛⲉ ⲅⲁⲣ ⲙ̅ⲙⲟϥ ⲕⲁⲧⲁ ⲡⲉϥⲉⲟⲟⲩ.	Go not to law with a judge; for they will judge for him according to his honour.							
Wisdom of Jesus son of Sirach	8	08	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲙⲟⲟϣⲉ ϩⲓ ϩⲓⲏ ⲙⲛ̅ ⲧⲟⲗⲙⲏⲣⲟⲥ ϫⲉⲕⲁⲥ ⲉⲛⲛⲉϥⲧⲱⲟⲩⲛ̅ ⲉϫⲱⲕ.	Travel not by the way with a bold fellow, lest he become grievous unto thee:							
Wisdom of Jesus son of Sirach	8	08		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲧⲟϥ ⲅⲁⲣ ⲉϥⲙⲟⲟϣⲉ ⲕⲁⲧⲁ ⲡⲉϥⲟⲩⲱϣ ⲁⲩⲱ ⲕⲛⲁⲧⲁⲕⲟ ⲡⲉ ϩⲛ̅ ⲧⲉⲕⲙⲛ̅ⲧⲁⲑⲏⲧ.	for he will do according to his own will, and thou shalt perish with him through his folly.							
Wisdom of Jesus son of Sirach	8	08	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲙⲓϣⲉ ⲙⲛ̅ ⲟⲩⲣⲉϥϭⲱⲛⲧ̅ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲙⲟⲟϣⲉ ⲛⲉⲙⲁϥ ϩⲓ ⲡϫⲁⲉⲓⲉ.	Strive not with an angry man, and go not with him into a solitary place:							
Wisdom of Jesus son of Sirach	8	08		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲗⲁⲁⲩ ⲅⲁⲣ ⲡⲉ ⲡⲉⲕⲥⲛⲟϥ ⲛⲛ̅ⲁϩⲣⲁϥ ⲁⲩⲱ ϥⲛⲁⲧⲁⲩⲟⲕ ⲉϩⲣⲁⲓ̈ ϩⲛ̅ ..... ⲙⲛ̅ ⲃⲟⲏⲑⲓⲁ.	for blood is as nothing in his sight, and where there is no help, he will overthrow thee.							
Wisdom of Jesus son of Sirach	8	08	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			Consult not with a fool; for he cannot keep counsel.							
Wisdom of Jesus son of Sirach	8	08	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			Do no secret thing before a stranger; for thou knowest not what he will bring forth.							
Wisdom of Jesus son of Sirach	8	08	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			Open not thine heart to every man, lest he requite thee with a shrewd turn.							
Wisdom of Jesus son of Sirach	9	09	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		........................ ......ⲥ ⲉϫⲱⲕ ⲛ̅ⲟⲩⲥⲃⲱ ⲉⲥϩⲟⲟⲩ.	Be not jealous over the wife of thy bosom, and teach her not an evil lesson against thyself.							
Wisdom of Jesus son of Sirach	9	09	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅..............ⲥϩⲓⲙⲉ ⲉⲧⲣⲉ ..ⲥ ⲉϩⲣⲁⲓ̈ ⲉϫⲛ̅ ⲧⲉⲕϭⲟⲙ.	Give not thy soul unto a woman to set her foot upon thy substance.							
Wisdom of Jesus son of Sirach	9	09	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲧⲱⲙⲛ̅ⲧ ⲉⲩⲥϩⲓⲙⲉ ⲛ̅ϩⲉⲧⲉⲣⲁ ⲙⲏⲡⲟⲧⲉ ⲛⲅ̅ϩⲉ ϩⲛ̅ ⲛⲉⲥϭⲟⲣϭⲥ̅.	Meet not with an harlot, lest thou fall into her snares.							
Wisdom of Jesus son of Sirach	9	09	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲧⲁϣⲟⲕ ϩⲁⲧⲛ̅ ⲧⲉⲧⲯⲁⲗⲗⲉⲓ ⲙⲏⲡⲟⲧⲉ ⲛⲅ̅ⲧⲁⲕⲟ ϩⲛ̅ ⲛⲉⲥϩⲃⲏⲩⲉ	Use not much the company of a woman that is a singer, lest thou be taken with her attempts.							
Wisdom of Jesus son of Sirach	9	09	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲙⲉϣⲧ̅ ⲟⲩⲡⲁⲣⲑⲉⲛⲟⲥ ⲙⲏⲡⲟⲧⲉ ⲛⲅ̅ⲥⲕⲁⲛⲇⲁⲗⲓⲍⲉ ϩⲙ̅ ⲡⲉⲥⲥⲁ.	Gaze not on a maid, that thou fall not by those things that are precious in her.							
Wisdom of Jesus son of Sirach	9	09	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϯ ⲡⲉⲕϩⲏⲧ ⲛ̅ϩⲉⲛⲡⲟⲣⲛⲏ ϫⲉⲕⲁⲥ ⲉⲛⲉⲕⲧⲁⲕⲟ ⲛ̅ⲧⲉⲕⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ.	Give not thy soul unto harlots, that thou lose not thine inheritance.							
Wisdom of Jesus son of Sirach	9	09	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲙⲟⲩⲣϣ̅ ⲛ̅ⲛ̅ϩⲓⲣ ⲛ̅ⲟⲩⲡⲟⲗⲓⲥ ⲟⲩⲇⲉ ⲙ̅ⲡⲣ̅ⲕⲱⲧⲉ ϩⲛ̅ ⲛⲉⲥⲙⲁ ⲛ̅ϫⲁⲓ̈ⲉ.	Look not round about thee in the streets of the city, neither wander thou in the solitary place thereof.							
Wisdom of Jesus son of Sirach	9	09	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲕⲧⲉ ⲛⲉⲕⲃⲁⲗ ⲉⲃⲟⲗ ⲛ̅ⲟⲩⲥϩⲓⲙⲉ ⲛ̅ⲥⲁⲓⲏ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲙⲟⲩϣⲧ̅ ⲛ̅ⲟⲩⲥⲁ ⲉⲙⲡⲱⲕ ⲁⲛ.	Turn away thine eye from a beautiful woman, and look not upon another’s beauty;							
Wisdom of Jesus son of Sirach	9	09		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ϩⲁϩ ⲁⲩⲥⲱⲣⲙ̅ ϩⲙ̅ ⲡⲥⲁ ⲛ̅ⲛⲉϩⲓⲟⲙⲉ ⲁⲩⲱ ⲉⲃⲟⲗ ϩⲙ̅ ⲡⲁⲓ̈ ϣⲁⲣⲉ ⲟⲩⲙⲛ̅ⲧϣⲃⲏⲣ .... ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲕⲱϩⲧ̅.	for many have been deceived by the beauty of a woman; for herewith love is kindled as a fire.							
Wisdom of Jesus son of Sirach	9	09	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		.......ⲥϩⲓⲙⲉ ⲉⲩ.... .......................	Sit not at all with another man’s wife, nor sit down with her in thine arms, and spend not thy money with her at the wine;							
Wisdom of Jesus son of Sirach	9	09		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		........................ ⲉϫⲱⲥ ⲛⲅ̅...................... ⲙ̅ⲡⲉⲕⲡⲛⲉⲩⲙⲁ ⲉⲡⲧⲁⲕⲟ.	lest thine heart incline unto her, and so through thy desire thou fall into destruction.							
Wisdom of Jesus son of Sirach	9	09	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲕⲱ ⲛ̅ⲥⲱⲕ ⲛ̅ⲟⲩϣⲃⲏⲣ ⲛⲁⲥ: ⲡⲃⲣ̅ⲣⲉ ⲅⲁⲣ ϣⲏϣ ⲛⲙ̅ⲙⲁϥ ⲁⲛ	Forsake not an old friend; for the new is not comparable to him:							
Wisdom of Jesus son of Sirach	9	09		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϫⲉ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲏⲣⲡ̅ ⲃ̅ⲃⲣ̅ⲣⲉ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲛ̅ⲟⲩϣⲃⲏⲣ ⲃ̅ⲃⲣ̅ⲣⲉ: ⲉϣⲱⲡⲉ ⲉϥϣⲁⲛⲱⲥⲕ̅ ϣⲁⲕⲥⲟⲟϥ ϩⲛ̅ ⲟⲩⲟⲩⲛⲟϥ.	a new friend is as new wine; when it is old, thou shalt drink it with pleasure.							
Wisdom of Jesus son of Sirach	9	09	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲕⲱϩ ⲉⲡⲉⲟⲟⲩ ⲙ̅ⲡⲣ̅ⲉϥⲣ̅ⲛⲟⲃⲉ: ⲛⲅ̅ⲥⲟⲟⲩⲛ ⲅⲁⲣ ⲁⲛ ϫⲉ ⲟⲩ ⲡⲉ ⲡⲉϥϣⲟⲣϣⲣ̅.	Envy not the glory of a sinner: for thou knowest not what shall be his end.							
Wisdom of Jesus son of Sirach	9	09	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲟⲩⲱϣ ϩⲛ̅ ⲛⲟⲩⲱϣ ⲛ̅ⲛ̅ⲁⲥⲉⲃⲏⲥ: ⲁⲣⲓⲡⲙⲉⲉⲩⲉ ϫⲉ ⲛ̅ⲥⲉⲛⲁⲧⲙⲁⲓ̈ⲟ ⲛ̅ϣⲁ ⲉⲛⲉϩ	Delight not in the thing that the ungodly have pleasure in; but remember they shall not go unpunished unto their grave.							
Wisdom of Jesus son of Sirach	9	09	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲁϩⲱⲕ ⲉⲃⲟⲗ ⲛ̅ⲟⲩⲣⲱⲙⲉ ⲉⲩⲛ̅ⲧϥ̅ ⲧⲉⲝⲟⲩⲥⲓⲁ ⲛ̅ϩⲱⲧⲃ ⲁⲩⲱ ⲛⲉⲕⲙⲉⲉⲩⲉ ⲉⲑⲟⲧⲉ ⲙ̅ⲡⲙⲟⲩ.	Keep thee far from the man that hath power to kill; so shalt thou not doubt the fear of death:							
Wisdom of Jesus son of Sirach	9	09		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲕⲁⲛ ⲉⲕϣⲁⲛϯ ⲡⲉⲕⲟⲩⲟⲓ̈ ⲉⲣⲟϥ ⲙ̅ⲡⲣ̅ⲣ̅ⲛⲟⲃⲉ. ϫⲉⲕⲁⲁⲥ ⲉⲛⲛⲉϥϥⲓ ⲙ̅ⲡⲉⲕⲱⲛϩ̅.	and if thou come unto him, make no fault, lest he take away thy life presently:							
Wisdom of Jesus son of Sirach	9	09		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲓⲙⲉ ϫⲉ ⲉⲕⲙⲟⲟϣⲉ ϩⲛ̅ ⲧⲙⲏⲧⲉ ⲛ̅ϩⲉⲛϭⲟⲣϭⲥ̅ ⲁⲩⲱ ϩⲓϫⲛ̅ ⲛ̅ⲥⲟⲃⲧ̅ ⲛ̅ⲟⲩⲡⲟⲗⲓⲥ.	remember that thou goest in the midst of snares, and that thou walkest upon the battlements of the city.							
Wisdom of Jesus son of Sirach	9	09	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲕⲁⲧⲁ ⲧⲉⲕϭⲟⲙ ϯ ϩⲧⲏⲕ ⲉⲣⲟⲕ ⲉⲡⲉⲧϩⲓⲧⲟⲩⲱⲕ. ⲁⲩⲱ ϫⲓϣⲟϫⲛⲉ ⲙⲛ̅ ⲛ̅ⲥⲟⲫⲟⲥ.	As near as thou canst, guess at thy neighbour, and consult with the wise.							
Wisdom of Jesus son of Sirach	9	09	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲁⲣⲉ ⲡⲉⲕϣⲟϫⲛⲉ ϣⲱⲡⲉ ⲙⲛ̅ ϩⲛ̅ⲥⲁⲃⲉ. ⲁⲩⲱ ⲡⲉⲕ....	Let thy talk be with the wise, and all thy communication in the law of the most High.							
Wisdom of Jesus son of Sirach	9	09	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲁⲣⲉ ⲛ̅ⲣⲱⲙⲉ ⲛ̅ⲇⲓⲕⲁⲓⲟⲥ ϣⲱⲡⲉ ⲛ̅...... ⲟⲩⲱⲙ ϩⲓ ⲥⲱ ⲁⲩⲱ ⲙⲁⲣⲉ ⲡⲉⲕϣⲟⲩϣⲟⲩ ϣⲱⲡⲉ ϩⲛ̅ ⲑⲟⲧⲉ ⲙ̅ⲡϫⲟⲉⲓⲥ.	And let just men eat and drink with thee; and let thy glorying be in the fear of the Lord.							
