Matthew,2,9,ⲛⲑⲱⲟⲩ ⲇⲉ ⲉⲧⲁⲩⲥⲱⲧⲉⲙ ⲛⲥⲁⲡⲟⲩⲣⲟ ⲁⲩϣⲉ ⲛⲱⲟⲩ ⲟⲩⲟϩ ϩⲏⲡⲡⲉ ⲓⲥ ⲡⲓⲥⲓⲟⲩ ⲫⲏ ⲉⲧⲁⲩⲛⲁⲩ ⲉⲣⲟϥ ⲥⲁⲡⲉⲓⲉⲃⲧ ⲛⲁϥⲙⲟϣⲓ ϧⲁϫⲱⲟⲩ ϣⲁⲧⲉϥⲓ ⲛⲧⲉϥⲟϩⲓ ⲉⲣⲁⲧϥ ⲥⲁⲡϣⲱⲓ ⲙⲡⲓⲙⲁ ⲉⲛⲁⲣⲉ ⲡⲓⲁⲗⲟⲩ ⲭⲏ ⲙⲙⲟϥ.
Matthew,2,10,ⲉⲧⲁⲩⲛⲁⲩ ⲇⲉ ⲉⲡⲓⲥⲓⲟⲩ ⲁⲩⲣⲁϣⲓ ϧⲉⲛⲟⲩⲛⲓϣϯ ⲛⲣⲁϣⲓ ⲉⲙⲁϣⲱ.
Matthew,2,11,ⲟⲩⲟϩ ⲉⲧⲁⲩⲓ ⲉⲡⲓⲏⲓ ⲁⲩⲛⲁⲩ ⲉⲡⲓⲁⲗⲟⲩ ⲛⲉⲙ ⲙⲁⲣⲓⲁ ⲧⲉϥⲙⲁⲩ ⲟⲩⲟϩ ⲉⲧⲁⲩϩⲓⲧⲟⲩ ⲉϧⲣⲏ ⲓⲁⲩⲟⲩⲱϣⲧ ⲙⲙⲟϥ ⲟⲩⲟϩ ⲉⲧⲁⲩⲟⲩⲱⲛ ⲛⲛⲟⲩⲁϩⲱⲣ ⲁⲩⲓⲛⲓ ⲛⲁϥ ⲛϩⲁⲛⲇⲱⲣⲟⲛ ⲟⲩⲛⲟⲩⲃ ⲛⲉⲙ ⲟⲩⲗⲓⲃⲁⲛⲟⲥ ⲛⲉⲙ ⲟⲩϣⲁⲗ.
Matthew,2,12,ⲟⲩⲟϩ ⲉⲧⲁⲩⲧⲁⲙⲱⲟⲩ ϧⲉⲛⲟⲩⲣⲁⲥⲟⲩⲓ ⲉϣⲧⲉⲙⲕⲟⲧⲟⲩ ϩⲁ ⲏⲣⲱⲇⲏⲥ ⲉⲃⲟⲗ ϩⲓⲧⲉⲛ ⲕⲉⲙⲱⲓⲧ ⲁⲩϣⲉ ⲛⲱⲟⲩ ⲉⲧⲟⲩⲭⲱⲣⲁ.
Matthew,2,13,ⲉⲧⲁⲩϣⲉ ⲛⲱⲟⲩ ⲇⲉ ϩⲏⲡⲡⲉ ⲓⲥ ⲟⲩⲁⲅⲅⲉⲗⲟⲥ ⲛⲧⲉⲡϭⲟⲓⲥ ⲁϥⲟⲩⲟⲛϩϥ ⲉⲓⲱⲥⲏⲫ ϧⲉⲛⲟⲩⲣⲁⲥⲟⲩⲓ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉ ⲧⲱⲛⲕ ⲁⲗⲓⲟⲩⲓ ⲙⲡⲓⲁⲗⲟⲩ ⲛⲉⲙ ⲧⲉϥⲙⲁⲩ ⲟⲩⲟϩ ⲫⲱⲧ ⲉⲭⲏⲙⲓ ⲟⲩⲟϩ ϣⲱⲡⲓ ⲙⲙⲁⲩ ϣⲁϯϫⲟⲥ ⲛⲁⲕ ϥⲛⲁⲕⲱϯ ⲅⲁⲣ ⲛϫⲉⲏⲣⲱⲇⲏⲥ ⲛⲥⲁⲡⲓⲁⲗⲟⲩ ⲉⲧⲁⲕⲟϥ.
Matthew,2,14,ⲛⲑⲟϥ ⲇⲉ ⲁϥⲧⲱⲛϥ ⲁϥϭⲓ ⲙⲡⲓⲁⲗⲟⲩ ⲛⲉⲙ ⲧⲉϥⲙⲁⲩ ⲛϫⲱⲣϩ ⲟⲩⲟϩ ⲁϥϣⲉ ⲛⲁϥ ⲉⲭⲏⲙⲓ.
Matthew,2,15,ⲟⲩⲟϩ ⲛⲁϥⲭⲏ ⲙⲙⲁⲩ ⲡⲉ ϣⲁ ⲧϧⲁⲏ ⲛⲏⲣⲱⲇⲏⲥ ϩⲓⲛⲁ ⲛⲧⲉϥϫⲱⲕ ⲉⲃⲟⲗ ⲛϫⲉⲫⲏ ⲉⲧⲁ ⲡϭⲟⲓⲥ ϫⲟϥ ⲉⲃⲟⲗ ϩⲓⲧⲟⲧϥ ⲙⲡⲓⲡⲣⲟⲫⲏ ⲧⲏⲥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉ ⲁⲓⲙⲟⲩϯ ⲉⲡⲁϣⲏⲣⲓ ⲉⲃⲟⲗ ϧⲉⲛⲭⲏⲙⲓ.
Matthew,2,16,ⲧⲟⲧⲉ ⲏⲣⲱⲇⲏⲥ ⲉⲧⲁϥⲛⲁⲩ ϫⲉ ⲁⲩⲥⲱⲃⲓ ⲙⲙⲟϥ ⲛϫⲉⲛⲓⲙⲁⲅⲟⲥ ⲁϥⲙⲃⲟⲛ ⲉⲙⲁϣⲱ ⲟⲩⲟϩ ⲁϥⲟⲩⲱⲣⲡ ⲁϥϧⲱⲧⲉⲃ ⲛⲁⲗⲟⲩ ⲛⲓⲃⲉⲛ ⲉⲧϧⲉⲛ ⲃⲏⲑⲗⲉⲉⲙ ⲛⲉⲙ ϧⲉⲛⲛⲉⲥϭⲓⲏ ⲧⲏⲣⲟⲩ ⲓⲥϫⲉⲛ ⲣⲟⲙⲡⲓ ⲥⲛⲟⲩϯ ⲛⲉⲙ ⲥⲁⲡⲉⲥⲏⲧ ⲕⲁⲧⲁ ⲡⲓⲥⲏⲟⲩ ⲉⲧⲁϥϧⲉⲧϧⲱⲧϥ ⲛⲧⲟⲧⲟⲩ ⲛⲛⲓⲙⲁⲅⲟⲥ.
Matthew,2,17,ⲧⲟⲧⲉ ⲁϥϫⲱⲕ ⲉⲃⲟⲗ ⲛϫⲉⲫⲏ ⲉⲧⲁϥϫⲟϥ ⲉⲃⲟⲗ ϩⲓⲧⲟⲧϥ ⲛⲓⲉⲣⲉⲙⲓⲁⲥ ⲡⲓⲡⲣⲟⲫⲏⲧⲏⲥ ⲉϥϫⲱ ⲙⲙⲟⲥ.
Matthew,2,18,ϫⲉ ⲟⲩⲥⲙⲏ ⲁⲩⲥⲟⲑⲙⲉⲥ ϧⲉⲛⲣⲁⲙⲁ ⲣⲁⲭⲏⲗ ⲉⲥⲣⲓⲙⲓ ⲉⲛⲉⲥϣⲏⲣⲓ ⲟⲩⲟϩ ⲛⲁⲥⲟⲩⲱϣ ⲁⲛ ⲡⲉ ⲉϯⲛⲟⲙϯ ⲛⲁⲥ ϫⲉ ⲥⲉϣⲟⲡ ⲁⲛ.
Matthew,2,19,ⲉⲧⲁϥⲙⲟⲩ ⲇⲉ ⲛϫⲉⲏⲣⲱⲇⲏⲥ ϩⲏⲡⲡⲉ ⲓⲥ ⲟⲩⲁⲅⲅⲉⲗⲟⲥ ⲛⲧⲉⲡϭⲟⲓⲥ ⲁϥⲟⲩⲟⲛϩϥ ⲉⲓⲱⲥⲏⲫ ϧⲉⲛⲟⲩⲣⲁⲥⲟⲩⲓ ϧⲉⲛⲭⲏⲙⲓ ⲉϥϫⲱ ⲙⲙⲟⲥ.
Matthew,2,20,ϫⲉ ⲧⲱⲛⲕ ϭⲓ ⲙⲡⲓⲁⲗⲟⲩ ⲛⲉⲙ ⲧⲉϥⲙⲁⲩ ⲟⲩⲟϩ ⲙⲁϣⲉ ⲛⲁⲕ ⲉⲡⲕⲁϩⲓ ⲙⲡⲓⲥⲗ ⲁⲩⲙⲟⲩ ⲅⲁⲣ ⲛϫⲉⲛⲏ ⲉⲧⲕⲱϯ ⲛⲥⲁⲧⲯⲩⲭⲏ ⲙⲡⲓⲁⲗⲟⲩ.
Matthew,2,21,ⲛⲑⲟϥ ⲇⲉ ⲉⲧⲁϥⲧⲱⲛϥ ⲁϥϭⲓ ⲙⲡⲓⲁⲗⲟⲩ ⲛⲉⲙ ⲧⲉϥⲙⲁⲩ ⲟⲩⲟϩ ⲁϥⲓ ⲉϧⲟⲩⲛ ⲉⲡⲕⲁϩⲓ ⲙⲡⲓⲥⲗ.
Matthew,2,22,ⲉⲧⲁϥⲥⲱⲧⲉⲙ ⲇⲉ ϫⲉ ⲁⲣⲭⲉⲗⲁⲟⲥ ⲉⲧⲟⲓ ⲛⲟⲩⲣⲟ ⲉϯⲓⲟⲩⲇⲉⲁ ⲛⲧϣⲉⲃⲓⲱ ⲛⲏⲣⲱⲇⲏⲥ ⲡⲉϥⲓⲱⲧ ⲁϥⲉⲣϩⲟϯ ⲉϣⲉ ⲉⲙⲁⲩ ⲉⲧⲁⲩⲧⲁⲙⲟϥ ⲇⲉ ϧⲉⲛⲟⲩⲣⲁⲥⲟⲩⲓ ⲁϥϣⲉ ⲛⲁϥ ⲉⲛⲓⲥⲁ ⲛⲧⲉϯⲅⲁⲗⲓⲗⲉⲁ.
Matthew,2,23,ⲟⲩⲟϩ ⲁϥⲓ ⲁϥϣⲱⲡⲓ ϧⲉⲛⲟⲩⲃⲁⲕⲓ ⲉⲩⲙⲟⲩϯ ⲉⲣⲟⲥ ϫⲉ ⲛⲁⲍⲁⲣⲉⲑ. ϩⲟⲡⲱⲥ ⲛⲧⲉϥϫⲱⲕ ⲉⲃⲟⲗ ⲛϫⲉⲫⲏ ⲉⲧⲁϥϫⲟϥ ⲉⲃⲟⲗ ϩⲓⲧⲟⲧⲟⲩ ⲛⲛⲉϥⲡⲣⲟⲫⲏⲧⲏⲥ ϫⲉ ⲉⲩⲉⲙⲟⲩϯ ⲉⲣⲟϥ ϫⲉ ⲡⲓⲣⲉⲙⲛⲁⲍⲁⲣⲉⲑ.
Matthew,3,1,ϧⲉⲛ ⲛⲓⲉϩⲟⲟⲩ ⲇⲉ ⲉⲧⲉⲙⲙⲁⲩ ⲁϥⲓ ⲛϫⲉⲓⲱⲁⲛⲛⲏⲥ ⲡⲓⲣⲉϥϯⲱⲙⲥ ⲉϥϩⲓⲱⲓϣ ϩⲓ ⲡϣⲁϥⲉ ⲛⲧⲉϯⲓⲟⲩⲇⲉⲁ
Matthew,3,2,ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉ ⲁⲣⲓⲙⲉⲧⲁⲛⲟⲓⲛ ⲁⲥϧⲱⲛⲧ ⲅⲁⲣ ⲛϫⲉϯⲙⲉⲧⲟⲩⲣⲟ ⲛⲧⲉⲛⲓⲫⲏⲟⲩⲓ.
